location,redirect_url,salary_is_predicted,category,created,title,description,adref,company,latitude,__CLASS__,longitude,id,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}",https://www.adzuna.de/land/ad/5263553386?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=14C7671538580C6495476F7CC23C3DB7252F7FB0,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-23T07:43:34Z,Praktikant*in Data Science,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiek5jMEFpaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjYzNTUzMzg2In0.1FgY901SVTszzyQJLiGVD5AEUd8vvPH7Ou_r5nWeq3E,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",48.720071,Adzuna::API::Response::Job,9.026231,5263553386,,,,
"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5193253136?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=70DDC71B229B9C77BC2356F1A7473E3D77CC2A21,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-05-11T04:31:28Z,Praktikum Data Science,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiek5jMEFpaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTkzMjUzMTM2In0.bxqSYKXgjwuvc8v4eLzsAOnJ5uvv2VSUI7GFu-huark,"{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,Adzuna::API::Response::Job,9.2274,5193253136,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], 'display_name': 'Essen, Nordrhein-Westfalen'}",https://www.adzuna.de/land/ad/5207046190?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=99ABBDD1537458D2EC7E10DBD42B3B5690D3F12E,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-05-20T07:34:57Z,Team Lead Data Science Engineering (m/w/d),"Als eigenfinanziertes Familienunternehmen sind wir mehr als nur ein ca. 4.700 Standorte umspannendes Filialnetz in 34 Ländern, mehr als ca. 8,7 Mrd. Euro Jahresumsatz und mehr als einer der erfolgreichsten Online-Shops für Schuhe in Europa. Deichmann ist Wegbereiter, Förderer und Arbeitgeber von über 49.000 engagierten Mitarbeiterinnen und Mitarbeitern weltweit. Als nachhaltig expandierendes Unternehmen sind wir seit mehreren Jahrzehnten in der Lage, unseren Mitarbeitern einen sicheren Arbeitsp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNzA0NjE5MCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.LOT7MStoooi9-l7mf2ziYl2IlRQiRHEi62t9QCxolr8,"{'display_name': 'Deichmann SE', '__CLASS__': 'Adzuna::API::Response::Company'}",51.444823,Adzuna::API::Response::Job,7.014478,5207046190,,,,
"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], 'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5289850414?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=FFFFCA9DC3ECE215154083EF03B45E6F9B6A02C3,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-07-07T09:52:02Z,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4OTg1MDQxNCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.xYKdqKvzLltQ4nrIrDxYxEdeZzv7KJ1cs4NjxRGjsuo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",49.21886,Adzuna::API::Response::Job,8.36958,5289850414,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}",https://www.adzuna.de/land/ad/5278526432?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=AAF403B8F6582BF295EF23F0C50E90C8C8C6FF6A,0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",2025-07-01T23:12:35Z,Duales Studium Data Science / Data Analytics (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiek5jMEFpaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1Mjc4NTI2NDMyIn0.nCL7sKEHENbB8m4rDsBp_7h1URxBBpuN1qxxoBpJ_7Q,"{'display_name': 'STADA Arzneimittel AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,,5278526432,full_time,,,
"{'display_name': 'Bad Vilbel, Wetteraukreis', 'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5278526435?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=3FBC415541B04FD14071E594B461D0886F2217B5,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-01T23:12:35Z,Duales Studium Data Science / Data Analytics (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiek5jMEFpaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1Mjc4NTI2NDM1In0.VVNHjzA3zYB3iF5jN7vjJ3jTiyOmHCvF0X-X7KE7LXw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",50.17809,Adzuna::API::Response::Job,8.73553,5278526435,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg'}",https://www.adzuna.de/land/ad/5274411224?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=AD0849EE4AFD9B5683F0F68F8CDE02F240267186,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-06-29T08:21:37Z,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NDQxMTIyNCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.mwkkHmyvllXBnYPnJo3e5ji-_YV_5WYS_AcObU-FCpA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",48.383137,Adzuna::API::Response::Job,9.856945,5274411224,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}",https://www.adzuna.de/land/ad/5278526436?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=E3B906A9CAED58331BF1947F101AAD6D998F003B,0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-01T23:12:35Z,Duales Studium - Data Science (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiek5jMEFpaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1Mjc4NTI2NDM2In0.L6nFPfit_Vtb93ylJcYYHhwpdxT_j6G3VWlmH7_jId0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",,Adzuna::API::Response::Job,,5278526436,full_time,,,
"{'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel'], 'display_name': 'Bad Vilbel, Wetteraukreis', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5278526439?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=FF9FBB587D7946CC310EA53F487242CD6B4214BD,0,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-07-01T23:12:35Z,Duales Studium - Data Science (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3ODUyNjQzOSIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.lVIDL_-lHpCzi2KcsAVtsBoStJ95wHeuE1DgWQDnvN0,"{'display_name': 'STADA Arzneimittel AG', '__CLASS__': 'Adzuna::API::Response::Company'}",50.17809,Adzuna::API::Response::Job,8.73553,5278526439,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Vilbel, Wetteraukreis', 'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel']}",https://www.adzuna.de/land/ad/5278526428?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=90F9D544268F86694C62B3937E9F2325BE9A84A7,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-01T23:12:34Z,Abiturient für Duales Studium Data Science (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3ODUyNjQyOCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.no5gb7ySJx1uoTAkGhAw_yHKnOpc6g_7Y7VjNf9BU-s,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",50.17809,Adzuna::API::Response::Job,8.73553,5278526428,full_time,,,
"{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5278526430?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=D3E076CD27C8404650741B5F6B71F7C04319CB1C,0,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-07-01T23:12:34Z,Abiturient für Duales Studium Data Science (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3ODUyNjQzMCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.MOUKfrSQ-Kh-plpIyqolneGVy5FvcKJpfENUNnyITy4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",,Adzuna::API::Response::Job,,5278526430,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}",https://www.adzuna.de/land/ad/5278526426?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=E159ECDD3636F89C8C487F4548E37DA9F8233566,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-01T23:12:34Z,Duales Studium Data Science / Informatik (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3ODUyNjQyNiIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.qjGJYPBkPR-16t-CIkMIZNYgvI6pJk7pESA6A10XcO0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",,Adzuna::API::Response::Job,,5278526426,full_time,,,
"{'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel'], 'display_name': 'Bad Vilbel, Wetteraukreis', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5278526431?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=6C89B09926C3AD41BDB1C7491A5425AAC3AC6E3C,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-01T23:12:34Z,Fachabiturient für Duales Studium Data Science (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiek5jMEFpaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1Mjc4NTI2NDMxIn0.a7EGDD7w5V8kGvwRzn9ick5RzCP9vu-O4V3XkEvc37Q,"{'display_name': 'STADA Arzneimittel AG', '__CLASS__': 'Adzuna::API::Response::Company'}",50.17809,Adzuna::API::Response::Job,8.73553,5278526431,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}",https://www.adzuna.de/land/ad/5278526429?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=FF2F6E3C479BB53DC2D4091592BEC1BC33F2B317,0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-01T23:12:34Z,Fachabiturient für Duales Studium Data Science (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiek5jMEFpaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1Mjc4NTI2NDI5In0.B2kW6Xkin-8WKgxpSAk7v-QAoM_4AeXO7qlztLzPbX4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",,Adzuna::API::Response::Job,,5278526429,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Vilbel, Wetteraukreis', 'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel']}",https://www.adzuna.de/land/ad/5278526427?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=4630E61EA0C54DF73A81DA4E7DAF890BC3C7281A,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-01T23:12:34Z,Duales Studium Data Science / Informatik (B.Sc.),"„Caring for People’s Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3ODUyNjQyNyIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.OKb04MDR8ogrf9ikri0AHLKn9NLGnamB1MvOcztB1bA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",50.17809,Adzuna::API::Response::Job,8.73553,5278526427,full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], 'display_name': 'Böblingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5255325658?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=6DD9E4E0245F23C4EA1C2CBC583557B9C81755B3,0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-17T20:34:27Z,Data Science Team Lead (m/f/d),"WE ARE AGAIN AWARDED AS TOP ARBEITGEBER 2025! At AP Sensing, we're building on a success story that began in the garage of Bill Hewlett and Dave Packard. As an independent HP spin-off, we combine over 40 years of technological expertise with a passion for innovation. Together we'll continue to enhance infrastructure, protect people, and safeguard our planet. With a commitment to fiber optic sensing, we value every voice and empower growth. Join us in thinking ahead to create a smarter, safer wo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNTY1OCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.izeovHpL77uR-4p0amqlGttKhqeHss6ta2Aub4v7oGA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AP Sensing GmbH'}",,Adzuna::API::Response::Job,,5255325658,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], 'display_name': 'Hannover, Region Hannover (Kreis)'}",https://www.adzuna.de/land/ad/5196599018?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=DF87DEAFDBA82D6A67B5C2B21156D28117C34E72,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",2025-05-13T19:32:52Z,Trainee Mathematik Personen-Rückversicherung Fokus Data Science,"Hannover Rück – rund 3.900 Mitarbeiter:innen an Standorten auf der ganzen Welt. Unsere Stärke? Connecting Power: Wir verlassen uns auf­einander. Als Rück­versicherer sichern wir Kunden im Schaden­fall ab. Dafür braucht es maß­geschneiderte, innovative Lösungen. Lösungen, die gestern noch gepasst haben, können morgen ver­altet sein. Wir challengen uns und optimieren konti­nuierlich unsere Services, Beratungen und Pro­dukte. All das macht uns zu einer der führenden und profi­tabelsten Rück­versic…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NjU5OTAxOCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.tRBsY18_pjhLSEHOertra8a0_KS02eawTGjuNtV4OhY,"{'display_name': 'Hannover Rück SE', '__CLASS__': 'Adzuna::API::Response::Company'}",52.378818,Adzuna::API::Response::Job,9.742751,5196599018,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",https://www.adzuna.de/land/ad/5258716704?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=1705C46EEC6E1CC0D9249B5BC97C2EAC0EB967B3,0,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",2025-06-19T20:34:14Z,Praktikant*in Data Analytics/Data Science (Pflicht-Praktikum),"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODcxNjcwNCIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.DasBYi3zJb6TcCx_jsG0vE_nYJaU4kiJIWfcwBKmFQ0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",48.776198,Adzuna::API::Response::Job,9.187224,5258716704,,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5250030853?se=zNc0Aihb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=F5729882F7E2C73F6D44EEC82899D49C121C49FD,0,"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",2025-06-14T08:28:38Z,Working Student Data Science (f/m/d),"Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MDAzMDg1MyIsInMiOiJ6TmMwQWloYjhCR1A0TF8ycFNNTjJRIn0.etefzgDgYbW1KuLw4r5907i3FBXegyWOg2gq6BbqJyQ,"{'display_name': 'Siegwerk Druckfarben AG & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,,5250030853,,,,
