adref,longitude,id,description,__CLASS__,latitude,location,redirect_url,category,salary_is_predicted,title,company,created,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NTUwMzk4OTczIn0.tnRQD7uGpDJ6neKmtLC4Bx9EYHPehMoxQ5MGErskl1E,9.667396,5550398973,"Du interessiert dich für klassisches maschinelles Lernen und Data Science und möchtest einen vielfältigen Praxiseinblick, der dich weiterbringt? Dann hallo bei Vetter! Klingt das spannend für dich? Im Rahmen deiner Masterarbeit tauchst du tief in die Welt von Textdaten aus unseren Qualitätsprozessen ein. Dein Ziel ist es, mit Methoden aus dem Natural Language Processing (NLP) und Machine-Learning-Algorithmen Erkenntnisse zu gewinnen, die echten Mehrwert schaffen. Dabei arbeitest du eng mit unse…",Adzuna::API::Response::Job,47.839602,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ravensburg (Kreis), Baden-Württemberg'}",https://www.adzuna.de/land/ad/5550398973?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=148C3908A1BDDEDD29E11CED57FBDF3118DBD1FA,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Abschlussarbeit Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ausbildungsbetrieb Vetter Pharma-Fertigung GmbH & Co. KG'}",2025-12-20T20:39:24Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NjU3MTE2NzI0In0.YWD8XzsNKjmUVbha4q91iOUkfD02idcmxRJGuPSeeHk,10.85212,5657116724,"Duales Studium Data Science & KI (m/w/d) Hirschvogel Group WIR FREUEN UNS AUF DEINE BEWERBUNG! WENN DU MERKST, WIE VIEL SPASS DU GERADE HAST, OBWOHL ES ANDERE DEN „ERNST DES LEBENS“ NENNEN. Deine AUSBILDUNG bei Hirschvogel - alles außer langweilig! Informiere Dich über unsere Ausbildungsberufe: Dualer Student (m/w/d) Data Science & KI Unsere Hirschvogel Buslinie für gewerblich-technische Azubis! Damit Du morgens zu uns und nachmittags wieder nach Hause kommst, haben wir unsere Azubi-Buslinie. W…",Adzuna::API::Response::Job,47.91577,"{'display_name': 'Denklingen, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Denklingen']}",https://www.adzuna.de/details/5657116724?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Data Science & KI (m/w/d),"{'display_name': 'Hirschvogel Umformtechnik GmbH; z. Hd. Frau Margot Hauser', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-07T04:26:54Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0ODE4MTE0NiIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.G_wJHan3u-aUNVUTly2XNtf9StiWO0VM7LHkgjP0_1E,10.85212,5648181146,"Deine AUSBILDUNG bei Hirschvogel - alles außer langweilig! Starte Deine Zukunft – mit einer Ausbildung, in der Abwechslung, viel Spaß und glänzende Aussichten inklusive sind! Informiere Dich über unsere Ausbildungsberufe: Dualer Student (m/w/d) Data Science & KI Unsere Hirschvogel Buslinie für gewerblich-technische Azubis! Damit Du morgens zu uns und nachmittags wieder nach Hause kommst, haben wir unsere Azubi-Buslinie. Wir holen Dich an einer Sammelstelle in der Nähe Deines Wohnorts ab und bri…",Adzuna::API::Response::Job,47.91577,"{'display_name': 'Denklingen, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Denklingen']}",https://www.adzuna.de/details/5648181146?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Dualer Student (m/w/d) Data Science & KI,"{'display_name': 'Hirschvogel Umformtechnik GmbH; z. Hd. Frau Margot Hauser', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-28T04:24:54Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NDcwODM2OTU0In0.W8RxCyBwz6fMdVLJYGkjAHQuVceaGvCRkJK1Uo-oq-A,,5470836954,"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",Adzuna::API::Response::Job,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",https://www.adzuna.de/land/ad/5470836954?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=E70652E6B5948754343F2422B9EC6385EC0A4CF3,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Duales Studium Data Science & KI - 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rutronik Elektronische Bauelemente GmbH'}",2025-10-30T11:48:56Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODg1NDgwMiIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.lUC4h7AxpU6cArG0679VpwKM5ny0F5w9iX1VIFOncfU,8.650578,5678854802,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten für unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledige…",Adzuna::API::Response::Job,50.129683,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",https://www.adzuna.de/details/5678854802?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026 - Inklusiver Job   ,"{'display_name': 'Sanofi-Aventis Deutschland GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T05:36:49Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MjMzNjc3NiIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.bk4CHbf7eeINfyPJwV0-mNmc3SvA3uKY018UwXg63PE,,5492336776,"Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmerischer P…",Adzuna::API::Response::Job,,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5492336776?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=2943AE67898FDE42079E37CFC5F7E390C951177C,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,Schulabsolvent als Dualer Student Künstliche Intelligenz & Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Swarco AG'}",2025-11-12T15:13:27Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NTAxNjYyMDExIn0.LoILB9cXdDJxiCZvEx1zPti9RAlwSwk2_AMB6rClEVA,8.89081,5501662011,Bezeichnung: Wirtschaftsinformatik - Data Science / Bachelor of Science (DH) Eintrittsdatum: 01.10.2026 mit Vorpraktikum ab 01.09.2026 Standort: 71154 Nufringen bei Stuttgart Arbeitszeit: Vollzeit Ausbildungsinhalte: Grundlagen der Informationstechnik Methoden der Informatik Moderne IT-Technologien für die Entwicklung von Software-Systemen kennenlernen und anwenden Anwendung von Künstlicher Intelligenz und Big Data in wirtschaftinformatorischen Kontexten Methoden und Konzepte der Betriebswirtsc…,Adzuna::API::Response::Job,48.62307,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Nufringen'], 'display_name': 'Nufringen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5501662011?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=4C96CFAC4A4F7D2EACDCBD04EC98B59646A755AD,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Wirtschaftsinformatik - Data Science / Bachelor of Science (DH),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ensinger GmbH'}",2025-11-18T12:41:01Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MDQ2MDI5OCIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.kaEGIfetj6K-_Yl6mBqjf3ghIuD6PaHOihGkNIWyir4,7.112412,5660460298,"Das Bundes­institut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächstmöglichen Zeitpunkt befristet für 3 Jahre eine/ einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 054.2-25 Vergütung E 13 TVöD Beschäftigungs­art befristet für 3 Jahre Wochen­stunden 39 h Arbeits­ort Bonn Bewerbungs­frist 10.04.2026 Das BBSR im Bundesamt für Bauwesen und Raumordnu…",Adzuna::API::Response::Job,50.71942,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}",https://www.adzuna.de/land/ad/5660460298?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=CB5908444ABA6FFA622FB8E22B118A84DE146984,"{'tag': 'sales-jobs', 'label': 'Vertriebsstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,"{'display_name': 'Bundesamt für Bauwesen und Raumordnung ', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-10T18:50:48Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NDA0NDkzOSIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.i3wNqOHYK7OknG88JLUu47ZBeAN__aJtyg2gVfN_A_8,9.24596,5474044939,"Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…",Adzuna::API::Response::Job,48.72761,"{'display_name': 'Ostfildern, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern']}",https://www.adzuna.de/land/ad/5474044939?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=0760A6F6E6E762C570EB211DAC60C666E6D8A3B9,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),"{'display_name': 'Deutsche Automobil Treuhand GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-01T06:00:03Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NTAxNjYxOTk2In0.FHB5aX83YQemCVOTTJ7dgMlAuZclVYxVWPbLKv_4VkM,11.555737,5501661996,"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",Adzuna::API::Response::Job,48.137418,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",https://www.adzuna.de/land/ad/5501661996?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=F4020B3C48A47313347ED4E43DC7CC6699016C1A,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,B.Sc. Data Science & KI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}",2025-11-18T12:41:00Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MjAzMjYzMCIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.A35KMIxXerjd4ezEoFP0VqIWFxIOYxVTFk6ST97ZCCA,10.307105,5672032630,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT ""Logistics is People Business"" - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",Adzuna::API::Response::Job,47.73273,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kempten (Allgäu), Bayern', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)']}",https://www.adzuna.de/details/5672032630?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Consultant (m/w/d) Data Science & Machine Learning - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DACHSER SE'}",2026-03-19T16:44:54Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NDcwODQwNTg1In0.t8i9fxPslu6ENWimVuEHvSl2KdXyzm_ogTSRDw6kUz4,10.786696,5470840585,Auf einen Blick Studiengang: Data Science & KI Studienort: Duale Hochschule Baden-Württemberg Mannheim Studienbeginn: 1. Oktober 2026 (Wintersemester) Studiendauer: 3 Jahre Abschluss: Bachelor of Science (B.Sc.) Informationen unter: DHBW Data Science & KI Inhalte des dualen Studiums Du wolltest schon immer neues Wissen aus Daten gewinnen und innovative Anwendungen und Geschäftsmodelle kreieren? Dann ist dieses duale Studium genau das richtige für dich. In dem Studiengang Data Science & Künstlic…,Adzuna::API::Response::Job,52.41453,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wolfsburg, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Wolfsburg']}",https://www.adzuna.de/land/ad/5470840585?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=EE7D9BC59AE4FC2BFE9CE89B7A57EDBCE7C4E6CE,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"Duales Studium Data Science & KI, Bachelor of Science, 2026","{'display_name': 'dx.one GmbH - A Volkswagen Group Company', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T11:49:32Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NjMxOTA4MjMwIn0.-o_RbjhSaUQJqztQuYR48vLVl76PJRagq7saEGohCZs,11.555737,5631908230,"Are you passionate about Machine Learning and eager to develop cutting-edge AI solutions that shape the future of Munich Re and the insurance industry? Do you thrive on learning and tackling new technical challenges in a business context? If so, this internship is perfect for you! The Data and Analytics division (DAA1) is Munich Re's hub for data, analytics, and AI-driven innovation. DAA1 leverages big data and artificial intelligence to drive decision-making and enhance operational efficiency.…",Adzuna::API::Response::Job,48.137418,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",https://www.adzuna.de/details/5631908230?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Intern Consultant Data Science and AI (m/f/d)* - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Munich Re'}",2026-02-16T18:02:35Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMzExNzQ1NiIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.Lc1OB22EU9qYmY-jxIwgLNwd0Kl-64eGgEmFJWOg7Vo,8.650578,5503117456,"Gestalte Deine Zukunft mit und starte als Dualer Student (m/w/d) Softwaretechnologie Data Sciences ab dem 01.10.2026 an unserem Standort in Frankfurt am Main. VR Payment ist einer der führenden Payment Provider Deutschlands und als Unternehmen der DZ BANK Gruppe einziger Full-Service-Anbieter in Bankenhand. Als Spezialist für bargeldloses Bezahlen der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken bieten wir alle Zahlungsdienstleistungen aus einer Hand: vom Netzbetrieb, den pass…",Adzuna::API::Response::Job,50.129683,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",https://www.adzuna.de/land/ad/5503117456?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=6F1F2F711FBE7B97AC6FB64F8C439F78DC58ACC6,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Duales Studium Softwaretechnologie Data Sciences (m/w/d) 2026,"{'display_name': 'VR Payment', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-19T12:24:39Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5MCIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.CoXvTWzXaz7_B9M_VR217cx4ws3r7MaeVHtoOkPmc_E,7.621504,5564720390,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,51.955292,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Münster, Nordrhein-Westfalen'}",https://www.adzuna.de/land/ad/5564720390?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",2026-01-02T19:15:43Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM4NCIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.8piAAGvu__ALuCl32ZFWIKNQi3RDUPE2dh1NPfkUXTg,6.969972,5564720384,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,50.940164,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",https://www.adzuna.de/land/ad/5564720384?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=695BD257D4F6703209705D5E02E57AC16CF38013,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-02T19:15:43Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5NSIsInMiOiIwQzFQTnhFczhSR0hhXzJGWnF0azZBIn0.9QPa2bjhbQELVjAlA6mJSZH7sqLFbEujV_M3MdFPUCQ,10.517347,5564720395,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,52.263026,"{'display_name': 'Braunschweig, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig']}",https://www.adzuna.de/land/ad/5564720395?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-02T19:15:43Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NDcwODM0NDAxIn0.18b4KKz_c2pymTV_MqFxYs6KDTVQA_gTYGPPW_Ulatk,,5470834401,"Abteilungen/Tätigkeitsschwerpunkte: Der Bachelorstudiengang in Data Science und Künstliche Intelligenz vermittelt praxisorientierte Kenntnisse in Informatik, Mathematik, Statistik und Betriebswirtschaftslehre. Studierende lernen, wie sie große Datenmengen analysieren und intelligente KI-gestützte Anwendungen zur Optimierung von Geschäftsprozessen entwickeln können. Der Studiengang legt dabei einen besonderen Schwerpunkt auf die praktische Anwendung von Data-Science- und KI-Methoden im Unternehm…",Adzuna::API::Response::Job,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",https://www.adzuna.de/land/ad/5470834401?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=9309BF92E21A18B2BC00CFA366C571A010AD6CD9,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Bachelor of Science - Data Science und Künstliche Intelligenz (m/w/d),"{'display_name': 'JULABO GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T11:48:21Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMEMxUE54RXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NDcwODc2ODc1In0.pG8W4ecpdTrllkxfm4j0zuWkP09Z4rZ4Kiu5V4Yk0KY,9.88178,5470876875,"Du willst durchstarten, wo Zukunft programmiert wird und neben deinem Studium frühzeitig praktische Erfahrungen sammeln? Dann beginne deine berufliche Zukunft mit einem Dualen Studium bei JERMI. JERMI steht für mehr als 130 Jahre Käse-Erfahrung, die Tradition mit Innovation verbindet. Mit unseren rund 600 Mitarbeitenden entwickeln, produzieren und vermarkten wir als mittelständisches Familienunternehmen hochwertige Käsespezialitäten, die ihre Fans in der ganzen Welt haben. Duales Studium Data S…",Adzuna::API::Response::Job,48.23581,"{'display_name': 'Laupheim, Biberach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Laupheim']}",https://www.adzuna.de/land/ad/5470876875?se=0C1PNxEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=AFC9BB0970B48B80B838B2A9CC21DDFE54C82936,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Data Science und Künstliche Intelligenz - DHBW (m/w/d),"{'display_name': 'Jermi Käsewerk GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T11:57:22Z,,,,
