adref,company,id,created,category,title,location,__CLASS__,longitude,description,latitude,redirect_url,salary_is_predicted,contract_time,contract_type,salary_max,salary_min
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MDY3NDU0OCIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.K_BtP1DHZSBv8ZwYd6rjICZwVCKMkf_mp-7QiynjSWk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",5580674548,2026-01-12T19:19:24Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Student Data Science als Praktikant Digitalisierungs-Lösungen & Data Science Spritzgießtechnik (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Wackersdorf'], 'display_name': 'Wackersdorf, Schwandorf (Kreis)'}",Adzuna::API::Response::Job,12.17307,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",49.31073,https://www.adzuna.de/land/ad/5580674548?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=6984921FAA4855A50F47983298DF3610D81F5283,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MDc5NjQ3NCIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.NZAMqfe5OhsFnvvKHfPTTgLArBgGkHKNY7swhN7I7_w,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",5570796474,2026-01-07T02:23:24Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Jena'], 'display_name': 'Jena, Thüringen'}",Adzuna::API::Response::Job,11.589469,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …",50.923007,https://www.adzuna.de/land/ad/5570796474?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=BFE461CB059B74432B13FBF98D69943A4442D7D6,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTg5MjEyMzg2In0.vwJDM7Enhew4cJnIU_KOpBMayLAXknqaOwcjSMq5WVI,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",5589212386,2026-01-17T15:52:00Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",Werkstudent Data Science (d/m/w/x),"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,9.187224,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,https://www.adzuna.de/land/ad/5589212386?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=49070CE4040A00DDEC667199AFE97A68D94A5DC5,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MDQzMTE3NyIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.V-UZv6PPj8vadFwQyGRcsmF0Z9qM1fIrplFgRNh5fBY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Markant Gruppe'}",5580431177,2026-01-12T14:26:50Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium zum Bachelor of Science – Data Science & Künstliche Intelligenz 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Offenburg, Ortenaukreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg']}",Adzuna::API::Response::Job,7.94837,"Die Markant Gruppe ist eines der grössten Dienstleistungsunternehmen in Europa für Handels- und Industriepartner aus dem Food- und Nonfood-Bereich. Unser breites Lösungsportfolio reicht von der Vereinfachung von Datenströmen und Zahlungsabwicklungen über exklusive Finanz- und Versicherungs-Services bis hin zu modernsten Marktforschungstools. Dahinter steckt die Idee: Kunden im operativen Tagesgeschäft zu entlasten, damit sie sich auf ihr Kerngeschäft konzentrieren können. Was noch dahintersteck…",48.42392,https://www.adzuna.de/land/ad/5580431177?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=2E6B8F51946A46E66D952E85E2EB207E293F04E3,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4OTIxMjU2OCIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.LyEv7LV5owyff7X368uLAO7GeMnO8_yu-uCcNgEjjok,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RSM Ebner Stolz'}",5589212568,2026-01-17T15:52:13Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",AI Engineer & Data Science Specialist (m/f/d),"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,13.420806,"Do you want to know what makes companies successful? Sit directly at the table with decision-makers? Experience firsthand what your skills can achieve? Together with you, RSM Ebner Stolz advances the mid-sized sector - in auditing, tax, legal, and business consulting. With over 2,700 employees, we are present throughout Germany and represented worldwide at more than 820 locations within our international RSM network. Our success thrives on strong individuals with character and edges. That's why…",52.507706,https://www.adzuna.de/land/ad/5589212568?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=4A2C3CECA604FF9A8636E7BEE47B766477E85978,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MDgwMDcxNyIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.gTgCQcjLhtX09r3ix6SgXOH3zaQm2jrru1FVR9RFC9I,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5570800717,2026-01-07T02:23:54Z,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Ausbildung: Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Schwäbisch Gmünd'], 'display_name': 'Schwäbisch Gmünd, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,9.851063,"Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz Ausschreibungs-Nr 2026_322 Ausbildungsbeginn 2026 Standort Schwäbisch Gmünd Aufgaben Gestalte die digitale Zukunft? Mit uns! Data Science & KI sind keine Buzzwords - sie sind der Motor unserer Zeit. Ob smarte Produkte, autonome Systeme oder datengetriebene Entscheidungen: Hier gestaltest du die Technologien, die morgen Alltag sind. Mit deinem dualen Studium bei uns verbindest du Wissen & Praxis: spannende Theorie an …",48.79495,https://www.adzuna.de/land/ad/5570800717?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=10567BA4E922CF91251F0783E06D2C07D35A6252,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTg0MDEyOTUzIn0.PVQwVIcny1OW-OIumu38ZRzbamSlC0AUq2O8z43Pv9U,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MAINGAU Energie GmbH'}",5584012953,2026-01-14T14:28:30Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Obertshausen, Offenbach (Kreis)', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen']}",Adzuna::API::Response::Job,8.86518,"Wir sind MAINGAU – ein ambitioniertes Energie- und Techunternehmen mit klarem Fokus auf technologiegetriebene Lösungen für die Energiewelt von morgen. Mehr als 1.000.000 Kundenbeziehungen europaweit und ein Umsatz von 1,3 Milliarden Euro in 2024 machen uns zu einem der am schnellsten wachsenden Energieunternehmen Deutschlands. Neben dem Strom- und Gasvertrieb bieten wir vielfältige Produkte in den Bereichen E-Mobilität, Internet und Mobilfunk und betreiben einen Onlineshop. An unserem Standort …",50.08229,https://www.adzuna.de/land/ad/5584012953?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=ACCBF5148DC598B23BC9CD2FE03EB0AF4FF533C8,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDkyMzM2Nzc2In0.VNYDJTeEtowmHKrHBRGhPwSkh8wy8Xgtq_dn4Mkn0Vc,"{'display_name': 'Swarco AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5492336776,2025-11-12T15:13:27Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Schulabsolvent als Dualer Student Künstliche Intelligenz & Data Science (m/w/d),"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,,"Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmerischer P…",,https://www.adzuna.de/land/ad/5492336776?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=2943AE67898FDE42079E37CFC5F7E390C951177C,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgzNjk1NCIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.giH3TSESV503i22uQUkXxxIMDVTNI7R9HO9fLw-fy4s,"{'display_name': 'Rutronik Elektronische Bauelemente GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5470836954,2025-10-30T11:48:56Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium Data Science & KI - 2026,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Adzuna::API::Response::Job,,"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",,https://www.adzuna.de/land/ad/5470836954?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=E70652E6B5948754343F2422B9EC6385EC0A4CF3,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTY3OTcwNDI0In0.-wPDp35bMbN00yitS2ra1oKkXB9GnR6L40WtnkyVSaA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jade Hochschule'}",5567970424,2026-01-05T14:42:33Z,"{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}",Professur (m/w/d) für das Gebiet Data Science and AI in Business Intelligence,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Wilhelmshaven', 'Aldenburg'], 'display_name': 'Aldenburg, Wilhelmshaven'}",Adzuna::API::Response::Job,8.07755,"Professur (m/w/d) für das Gebiet Data Science and AI in Business Intelligence Bes.-Gr. W2 | Kennziffer MIT95 Vorgenannte Stelle ist an der Jade Hochschule Wilhelmshaven/​​​Oldenburg/​​​Elsfleth im Fachbereich Management, Information, Technologie am Campus Wilhelmshaven zum nächstmöglichen Zeitpunkt zu besetzen. Ihr Profil: Gesucht wird eine Persönlichkeit, die das Fachgebiet der Denomination in Forschung und Lehre kompetent vertreten kann. Erforderliche Voraussetzungen: Die formalen Einstellung…",53.5359,https://www.adzuna.de/land/ad/5567970424?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=F3C0FB0EBB03F561C68B548ED0E63DF2E0CD5131,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTAxNjYyMDExIn0.9CjaeQh8Sx9TCuAU3NkDoELhavt5TkhY2oy7GECINBM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ensinger GmbH'}",5501662011,2025-11-18T12:41:01Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Wirtschaftsinformatik - Data Science / Bachelor of Science (DH),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nufringen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Nufringen']}",Adzuna::API::Response::Job,8.89081,Bezeichnung: Wirtschaftsinformatik - Data Science / Bachelor of Science (DH) Eintrittsdatum: 01.10.2026 mit Vorpraktikum ab 01.09.2026 Standort: 71154 Nufringen bei Stuttgart Arbeitszeit: Vollzeit Ausbildungsinhalte: Grundlagen der Informationstechnik Methoden der Informatik Moderne IT-Technologien für die Entwicklung von Software-Systemen kennenlernen und anwenden Anwendung von Künstlicher Intelligenz und Big Data in wirtschaftinformatorischen Kontexten Methoden und Konzepte der Betriebswirtsc…,48.62307,https://www.adzuna.de/land/ad/5501662011?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=4C96CFAC4A4F7D2EACDCBD04EC98B59646A755AD,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDcwODU4Nzg4In0.yzpbFv6cZx1Nb60RIrPzkyRYTrULJ0yJwFio3Yfs1O8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'All for One Group SE'}",5470858788,2025-10-30T11:53:35Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Wirtschaftsinformatik (B.Sc.) - Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)']}",Adzuna::API::Response::Job,8.53179,"Rund 3.000 Kolleg:innen, über 4.000 Kund:innen – und ein gemeinsames Ziel: Unternehmen wirklich voranzubringen. Wir sind All for One – führender IT-, Consulting- und Service-Provider rund um SAP, und weltweit an der Spitze, wenn es um SAP-Transformationen und Cloud-Lösungen geht. Wir kennen den Mittelstand und begleiten ihn in allen Themen, die heute wirklich zählen: von Digitalisierung und Datennutzung über Cybersecurity und Employee Experience bis hin zu New Work und Nachhaltigkeit. Was uns a…",49.05204,https://www.adzuna.de/land/ad/5470858788?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=87685BF9A6A3C48A38815C2EF627C9D8769BBE6D,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1MzQ5MjUxNjc2In0.Jk-mQGIezeETFVbsKFiEljDqBDqwIG1Ek6LP_fzRjWw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",5349251676,2025-08-12T20:35:42Z,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], 'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,12.17958,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",49.49349,https://www.adzuna.de/land/ad/5349251676?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDA5MjM4NyIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.-4sSm6ygR1axEMhw2igDYAaE7w0zzgpr8QmvUt-oeZw,"{'display_name': 'Streck Transportgesellschaft mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5510092387,2025-11-23T01:16:32Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Data Science und KI (m/w/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], 'display_name': 'Freiburg im Breisgau, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,7.816286,"Spannend, vielfältig und immer mit Perspektive: Ein Studium bei Streck Transport ist der perfekte Start in Dein Berufsleben. Profitiere von den Vorteilen eines großen, mittelständischen Unternehmens und erhalte Einblicke in unterschiedlichste Informatikbereiche. Das Studium Data Science und Künstliche Intelligenz ist eine einzigartige, zukunftsweisende Verschmelzung von BWL / Management und Big Data / Machine Learning und bildet die Datenspezialisten von morgen aus. Zum 01.10.2026 bieten wir ei…",47.999458,https://www.adzuna.de/land/ad/5510092387?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=B7E1190F02A2FF08EAA2B66E151A2D847315FC43,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDc0MDQ0OTM5In0.q3uVYmVUviUXsum_BV6x7vTgwDEcoSenainLgtJg6JA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Automobil Treuhand GmbH'}",5474044939,2025-11-01T06:00:03Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern'], 'display_name': 'Ostfildern, Esslingen (Kreis)'}",Adzuna::API::Response::Job,9.24596,"Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…",48.72761,https://www.adzuna.de/land/ad/5474044939?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=0760A6F6E6E762C570EB211DAC60C666E6D8A3B9,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0xEUEFnajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTAxNjYxOTk2In0.Qe3FOIqLyJiLb0jrbA1vPbRXdD8Gy_sCchi0Sk1BqJ4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}",5501661996,2025-11-18T12:41:00Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",B.Sc. Data Science & KI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",Adzuna::API::Response::Job,11.555737,"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",48.137418,https://www.adzuna.de/land/ad/5501661996?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=F4020B3C48A47313347ED4E43DC7CC6699016C1A,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM4NCIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.OrH8730LBS7MxPjfEasoJuR7Hu-XWtAcx-wj_B22NBw,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5564720384,2026-01-02T19:15:43Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",Adzuna::API::Response::Job,6.969972,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",50.940164,https://www.adzuna.de/land/ad/5564720384?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=695BD257D4F6703209705D5E02E57AC16CF38013,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5MCIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.0EacuciBQ59yB9k0a50HgCz2dnYostaJlqvDnNvZYfw,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5564720390,2026-01-02T19:15:43Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,7.621504,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",51.955292,https://www.adzuna.de/land/ad/5564720390?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5NSIsInMiOiI3TERQQWdqMThCR0NRLVhMYmxjSDhRIn0.ayXnfJ4AvxMsYSbbPD_UGYU-C3o-PsRQhPPEj2DTu34,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",5564720395,2026-01-02T19:15:43Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], 'display_name': 'Braunschweig, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,10.517347,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",52.263026,https://www.adzuna.de/land/ad/5564720395?se=7LDPAgj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,0,full_time,,,
