category,id,redirect_url,__CLASS__,description,latitude,adref,created,salary_is_predicted,location,title,company,longitude,contract_time,salary_max,salary_min,contract_type
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5790982354,https://www.adzuna.de/land/ad/5790982354?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=67FF04F7F2EE835A97EC22B52DAB8E0ADBC19DFF,Adzuna::API::Response::Job,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …",48.78408,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMmx5VFlLUi04Ukd4X3BIZHJOR2ZtUSIsImkiOiI1NzkwOTgyMzU0In0.0NOjEazlmSKuiSqQeVEZKTaqUdzpD0hsb6Vwr7gkX0c,2026-07-07T15:13:53Z,0,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}","Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2027","{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",10.10558,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5786942953,https://www.adzuna.de/land/ad/5786942953?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=00666AD07F83A2F025A13851A4AD8EC6B56AE2A4,Adzuna::API::Response::Job,"HENSOLDT ist ein führendes Unternehmen der europäischen Verteidigungsindustrie mit globaler Reichweite. Das Unternehmen mit Sitz in Taufkirchen bei München entwickelt Sensor-Komplettlösungen für Verteidigungs- und Sicherheitsanwendungen. Als Technologieführer treibt HENSOLDT die Entwicklung der Verteidigungselektronik und Optronik voran und baut sein Portfolio auf der Grundlage innovativer Ansätze für Datenmanagement, Robotik und Cybersicherheit kontinuierlich aus. Unsere Produkte sind einsetzb…",48.383137,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Njk0Mjk1MyIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.VtAS0D3f4mdkp-CPojbEoHj2mv7eUlgstAmeSuxcO5Q,2026-07-03T16:50:57Z,0,"{'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}","Duales Studium: ""Data Science & künstliche Intelligenz"" (w/m/d), Ulm, Start 2027","{'display_name': 'HENSOLDT', '__CLASS__': 'Adzuna::API::Response::Company'}",9.856945,,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5778612605,https://www.adzuna.de/land/ad/5778612605?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=618D595659D80CC814AEDB32378C842FA87F230F,Adzuna::API::Response::Job,"Head of AI & Data Science: Tragen Sie dazu bei, Wunden zu heilen, Innovationen zu fördern und Wachstum zu gestalten! Schwer heilende Wunden sind eine enorme Belastung für Patienten, Angehörige und Behandelnde. Machen Sie durch Ihr gestalterisches Mitwirken einen signifikanten Unterschied. Wir entwickeln Produkte und Services, um Wunden bezahlbar zu heilen. Als wachsendes, zukunftsorientiertes inhabergeführtes Familienunternehmen investieren und arbeiten wir mit langfristiger Perspektive statt m…",51.504967,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODYxMjYwNSIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.f1jrN8DBXygy8Tr26vXZOicjCjBp4o0pN8m3rdlV0wo,2026-06-27T06:23:04Z,0,"{'display_name': 'Dortmund, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], '__CLASS__': 'Adzuna::API::Response::Location'}",Head of AI & Data Science (m/w/d),"{'display_name': 'Dr. Ausbüttel GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",7.464954,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5797421134,https://www.adzuna.de/land/ad/5797421134?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=CF7ACEDA3A38A6E40AD679456EB435ECD6F0DCDC,Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NzQyMTEzNCIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.uPXWekw2KvUJAde6OFZaj6qfA8k32GQekFbMhD0DIyg,2026-07-12T01:29:54Z,0,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",Praktikant*in Data Science im Bereich BigData Antriebe (Pflicht-Praktikum),"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",9.187224,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5796296635,https://www.adzuna.de/land/ad/5796296635?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=61EE147EBD937E5D57E782ED7BA5E7C512D9BC81,Adzuna::API::Response::Job,"Die Isabellenhütte ist ein international agierendes, familiengeführtes Unternehmen mit einer einzigartigen Fertigungstiefe. Wir vereinen unsere Tradition mit dem unbedingten Willen, Zukunftsmärkte aktiv mitzugestalten. Dies macht uns zu einem 500 Jahre jungen Start Up. Bei uns ist jeder im Team willkommen, der die Leidenschaft für zukunftsweisende Technologien mit uns teilt. Wir sind nicht nur in fast jedem Fahrzeug weltweit vertreten, sondern unsere Produkte finden sich auch in der Luft- und R…",50.74053,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NjI5NjYzNSIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.OM5FRKI9r4vdHPfg6rV4fe-DqdRk1k6vfKjh9N01s3g,2026-07-11T01:28:35Z,0,"{'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Dillenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dillenburg, Lahn-Dill-Kreis'}",Duales Studium Softwaretechnologie - Data Science 2027 (m/w/d),"{'display_name': 'Isabellenhütte Heusler GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.28354,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5775733781,https://www.adzuna.de/land/ad/5775733781?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=C64166443E4E5037171EF5268ECC4DE15198BD64,Adzuna::API::Response::Job,"Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektroindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschinen s…",48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NTczMzc4MSIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.b719nN2jWOLfbMESOHkH7qDejG_GixYgxQEuHBBsRjY,2026-06-25T06:23:40Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ASMPT GmbH & Co. KG'}",11.555737,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5790309444,https://www.adzuna.de/land/ad/5790309444?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=FEBC0AC78F3844440D942E436F2BD3E4C751E8BF,Adzuna::API::Response::Job,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…",53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDMwOTQ0NCIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.kO0j3P0uAf6YubnQr2GS0xNFMpwuQoCOYYfm3hFJfRw,2026-07-07T00:08:00Z,0,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Berufsbegleitendes Studium - Data Science & Artificial Intelligence (M.Sc.) / Master@Encavis,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ENCAVIS Management GmbH & Co. KG'}",9.987297,,,,
"{'label': 'Vertriebsstellen', 'tag': 'sales-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5794418468,https://www.adzuna.de/land/ad/5794418468?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=9E4044F67B590C24F19A41919AA00DB6F8880BFE,Adzuna::API::Response::Job,"Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächst­möglichen Zeit­punkt befristet auf drei Jahre eine / einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 054.3-25 Ver­gütung E 13 TVöD Beschäftigungs­art befristet auf drei Jahre Wochen­stunden 39h Arbeits­ort Bonn Bewerbungs­frist 26.07.2026 Das BBSR im Bundesamt für Bauwesen und R…",50.71942,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMmx5VFlLUi04Ukd4X3BIZHJOR2ZtUSIsImkiOiI1Nzk0NDE4NDY4In0.OEH9rgux6iouaMfdVykcrxAeh8PpJjkPGT8tSZ2Kkko,2026-07-09T21:20:39Z,0,"{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung '}",7.112412,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5778462782,https://www.adzuna.de/land/ad/5778462782?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=2A0A571378B3B57A0A4EA3EE2727C2EF68B5DAE0,Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.745846,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODQ2Mjc4MiIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.YDf35HzZmczybmoMNhhr1IbVj8VPwxDQ9gbQcFYhcJM,2026-06-27T04:07:44Z,0,"{'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar']}","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Mercedes-Benz Group AG, Stuttgart, 01.10.2027 (m/w/d)","{'display_name': 'Mercedes-Benz Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}",9.315933,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5744676942,https://www.adzuna.de/land/ad/5744676942?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=4AAC7479814C5CDB58BFEF3331A7DB0DE7B05FA5,Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.383137,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY3Njk0MiIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.4ZQcgbdx7Jpb3fHEpF0TYX0bR0iNmiDPhDDkOxj49l8,2026-05-29T17:01:57Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg'}",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",9.856945,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5788009845,https://www.adzuna.de/land/ad/5788009845?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=1C1B3BC5AE90963BB26B13C4EE617424AC3A1A40,Adzuna::API::Response::Job,"Das Bundesinstitut für Bau-, Stadt- und Raum­forschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächst­möglichen Zeitpunkt befristet auf drei Jahre eine / einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 188.1-25 Ver­gütung E 13 TVöD Beschäftigungs­art befristet auf drei Jahre Wochen­stunden 39h Arbeits­ort Bonn Bewerbungs­frist 26.07.2026 Das BBSR im Bundesamt für Bauwesen und R…",50.71942,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMmx5VFlLUi04Ukd4X3BIZHJOR2ZtUSIsImkiOiI1Nzg4MDA5ODQ1In0.CPy3a7gqfdCP05YUeE0TvvWfPoDB6DczYWAr4s8goyQ,2026-07-04T14:30:34Z,0,"{'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location'}",Wissenschaftliche Mitarbeiterin / wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung '}",7.112412,,,,
"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5792778701,https://www.adzuna.de/land/ad/5792778701?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=8EF25D74C2CF021319B2F568B5DFA3C770933A83,Adzuna::API::Response::Job,"Kärcher ist der weltweit führende Anbieter von Reinigungstechnik und steht für Qualität, Innovation und Nachhaltigkeit. Diesen Erfolg verdanken wir unseren über 3.700 Mitarbeitenden in Winnenden und in Bühlertal und dem einzigartigen Kärcher-WOW-Gefühl. Als Familienunternehmen mit gefestigten Unternehmensstrukturen überzeugen wir durch WOW-tastische Karriereperspektiven, ein vertrauensvolles Arbeitsklima und tolle Kolleg*innen. Aufgaben Wir schaffen mit dir gemeinsam eine solide Basis für deine…",48.776198,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Mjc3ODcwMSIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.26_eQv71yXtVigrba4pA8TiDYANfTcEBBYfDa532RSs,2026-07-08T17:39:22Z,0,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",Bachelor of Science (DHBW) Data Science und Künstliche Intelligenz (m/w/d) Standort Winnenden 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Alfred Kärcher SE & Co. KG'}",9.187224,,,,
"{'label': 'Stellen aus Gastronomie & Catering', 'tag': 'hospitality-catering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5769224016,https://www.adzuna.de/land/ad/5769224016?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=0CBE58766F7271E596F1D0041EF7C0033C10DF28,Adzuna::API::Response::Job,"About us Zenjob is an AI-powered flexible staffing platform that has efficiently connected companies and temporary workers since 2015. Companies use our platform to book ready-to-work staff in real time, while students use our app to find part-time jobs that conveniently fit around their studies. Over 40,000 students and 1,000 partner companies from logistics, retail, and hospitality in all major German cities share our belief that good work is not a coincidence. It is the result of innovative …",52.507706,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTIyNDAxNiIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.-y-aesJVwBWxoyHZdY4yiQ0NL5_f7P5zlZYrFZWcj8w,2026-06-19T11:24:10Z,0,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",Head of Analytics and Data Science,"{'display_name': 'Zenjob SE', '__CLASS__': 'Adzuna::API::Response::Company'}",13.420806,full_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5773180657,https://www.adzuna.de/land/ad/5773180657?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=F7E4B02796FC3B42E86AF53B6F66CFD537092B41,Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MzE4MDY1NyIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.6wZXLjo5HaMyX7EWRub3FreNVShUih3p_P1mqlOyNj8,2026-06-23T06:22:03Z,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",9.187224,,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5792008829,https://www.adzuna.de/land/ad/5792008829?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=7E13CDE5D491031A6AE00C296935786C08A2DE84,Adzuna::API::Response::Job,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Aufgaben Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitswe…",49.142335,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMmx5VFlLUi04Ukd4X3BIZHJOR2ZtUSIsImkiOiI1NzkyMDA4ODI5In0.AlaJiXQjK7938YQdEpRJCvMY-vWz0DVK-gyS6BjL5gg,2026-07-08T06:44:02Z,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)'}",Praktikant Data Science (m/w/d),"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",9.209895,,,,
"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5737802896,https://www.adzuna.de/land/ad/5737802896?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=2E8EAD72D4DD1ADC2FEE9DC31D55C0F547A628C8,Adzuna::API::Response::Job,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",52.4984,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMmx5VFlLUi04Ukd4X3BIZHJOR2ZtUSIsImkiOiI1NzM3ODAyODk2In0.EJPIzReARIGn5QHZ--v9KzYj8KUIIAC93hvDx-5r5jw,2026-05-22T19:45:33Z,0,"{'display_name': 'Kreuzberg, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Kreuzberg']}",Data Science Team Leader,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",13.396,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",5737802892,https://www.adzuna.de/land/ad/5737802892?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=989E3C32315518121034C3569565D8605DB07B1F,Adzuna::API::Response::Job,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",52.63864,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5MiIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.alooOruGRIc5VIn6qvSuKhe3mSdUCqizeBwwCu-j_gA,2026-05-22T19:45:33Z,0,"{'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Hennigsdorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hennigsdorf, Oberhavel (Kreis)'}",Data Science Team Leader,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",13.20942,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5783437894,https://www.adzuna.de/land/ad/5783437894?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=6E5121615F430E59163E7F7F2ACF1978BC751E49,Adzuna::API::Response::Job,"Hinweis: Dieser Studiengang wird als Studium mit vertiefter Praxis angeboten. Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft für IT und Digitalisierung? Dann ist dieses Studium genau das Richtige für dich. Denn du bist Expert:in dafür, riesige Datenmengen zu bändigen und daraus Vorhersagen abzuleiten. Egal ob Entwicklungsdaten oder Daten unserer Kund:innen, du weißt wo du die richtigen Infos findest und …",48.62848,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzQzNzg5NCIsInMiOiIybHlUWUtSLThSR3hfcEhkck5HZm1RIn0.xg6r_McsTkQ4VRrxvkBWN88KIqlYYXxWFFDd5i-sdOc,2026-07-01T11:56:48Z,0,"{'display_name': 'Dingolfing, Dingolfing-Landau (Kreis)', 'area': ['Deutschland', 'Bayern', 'Dingolfing-Landau (Kreis)', 'Dingolfing'], '__CLASS__': 'Adzuna::API::Response::Location'}",Dualer Student Data Science & Scientific Computing (w/m/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BMW Group'}",12.49782,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5783437918,https://www.adzuna.de/land/ad/5783437918?se=2lyTYKR-8RGx_pHdrNGfmQ&utm_medium=api&utm_source=a4bcf954&v=245A1CADE53774FB5A20A860210BDF0709F19C1D,Adzuna::API::Response::Job,"Hinweis: Dieser Studiengang wird als Studium mit vertiefter Praxis angeboten. Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft für IT und Digitalisierung? Dann ist dieses Studium genau das Richtige für dich. Denn du bist Expert:in dafür, riesige Datenmengen zu bändigen und daraus Vorhersagen abzuleiten. Egal ob Entwicklungsdaten oder Daten unserer Kund:innen, du weißt wo du die richtigen Infos findest und …",48.18446,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMmx5VFlLUi04Ukd4X3BIZHJOR2ZtUSIsImkiOiI1NzgzNDM3OTE4In0.CzMQfjOtOmWP6xoYVZBJlF0WU4guVEIijLZwJ3ZsE5c,2026-07-01T11:56:48Z,0,"{'display_name': 'Milbertshofen-Am Hart, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], '__CLASS__': 'Adzuna::API::Response::Location'}",Dualer Student Data Science & Scientific Computing (w/m/x),"{'display_name': 'BMW Group', '__CLASS__': 'Adzuna::API::Response::Company'}",11.57287,,,,
