longitude,category,adref,company,salary_is_predicted,location,redirect_url,latitude,id,created,description,title,__CLASS__,contract_time,salary_min,salary_max,contract_type
9.856945,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1Nzg2OTQyOTUzIn0.PEc_Z8nVxv70GmKIry0xIoujiEnfN7ebCvEyBkNWIzE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HENSOLDT'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5786942953?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=00666AD07F83A2F025A13851A4AD8EC6B56AE2A4,48.383137,5786942953,2026-07-03T16:50:57Z,"HENSOLDT ist ein führendes Unternehmen der europäischen Verteidigungsindustrie mit globaler Reichweite. Das Unternehmen mit Sitz in Taufkirchen bei München entwickelt Sensor-Komplettlösungen für Verteidigungs- und Sicherheitsanwendungen. Als Technologieführer treibt HENSOLDT die Entwicklung der Verteidigungselektronik und Optronik voran und baut sein Portfolio auf der Grundlage innovativer Ansätze für Datenmanagement, Robotik und Cybersicherheit kontinuierlich aus. Unsere Produkte sind einsetzb…","Duales Studium: ""Data Science & künstliche Intelligenz"" (w/m/d), Ulm, Start 2027",Adzuna::API::Response::Job,,,,
7.112412,"{'label': 'Vertriebsstellen', 'tag': 'sales-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMDg2NDIzOCIsInMiOiJLb1ZpQlNHRThSRzY0YnBtLTZCdzZ3In0.QVFJ4o-DUso5f0SLNqpG0q4ziL689aBLAUaivYcfKDc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung '}",0,"{'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5800864238?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=00BA859B63636C2DA49982A7D4CA5F18E336D007,50.71942,5800864238,2026-07-15T09:28:11Z,"Das Bundesinstitut für Bau-, Stadt- und Raum­forschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächst­möglichen Zeitpunkt befristet auf drei Jahre eine / einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 188.1-25 Ver­gütung E 13 TVöD Beschäftigungs­art befristet auf drei Jahre Wochen­stunden 39h Arbeits­ort Bonn Bewerbungs­frist 26.07.2026 Das BBSR im Bundesamt für Bauwesen und R…",Wissenschaftliche Mitarbeiterin / wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,Adzuna::API::Response::Job,,,,
9.315933,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1Nzc4NDYyNzgyIn0.y27ZssDPqg28oaorBxrKEJ0ZmWz-xWNRLYQ8RO1T5K0,"{'display_name': 'Mercedes-Benz Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5778462782?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=2A0A571378B3B57A0A4EA3EE2727C2EF68B5DAE0,48.745846,5778462782,2026-06-27T04:07:44Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Mercedes-Benz Group AG, Stuttgart, 01.10.2027 (m/w/d)",Adzuna::API::Response::Job,,,,
7.112412,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NzA3MjUxNCIsInMiOiJLb1ZpQlNHRThSRzY0YnBtLTZCdzZ3In0.x3vTPTxarLqvd-ZSBjk4qYKhqKTVEzzlARfyeNPUCks,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung '}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5787072514?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=E9895359C5849A645D06AC7E1EFDFAE2E8F39D9C,50.71942,5787072514,2026-07-03T22:41:44Z,"Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächst­möglichen Zeit­punkt befristet auf drei Jahre eine / einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 054.3-25 Ver­gütung E 13 TVöD Beschäftigungs­art befristet auf drei Jahre Wochen­stunden 39h Arbeits­ort Bonn Bewerbungs­frist 26.07.2026 Das BBSR im Bundesamt für Bauwesen und R…",Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,Adzuna::API::Response::Job,,,,
9.187224,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MzE4MDY1NyIsInMiOiJLb1ZpQlNHRThSRzY0YnBtLTZCdzZ3In0.1Cu6kN1qyWxqSU7iF1vGDtCyrzA5DIwbl9fsZ0U2PbA,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5773180657?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=F7E4B02796FC3B42E86AF53B6F66CFD537092B41,48.776198,5773180657,2026-06-23T06:22:03Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),Adzuna::API::Response::Job,,,,
9.856945,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzYwODk5MzU1In0.99oKeHLqCXRtrYNilhJIAsQulgO1R-T9LsAoYXE4o7s,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",https://www.adzuna.de/land/ad/5760899355?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=675C9A449833ABAF64390DAA3205BDA808E916AC,48.383137,5760899355,2026-06-12T05:27:32Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),Adzuna::API::Response::Job,,,,
13.420806,"{'label': 'Stellen aus Gastronomie & Catering', 'tag': 'hospitality-catering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzY5MjI0MDE2In0.OdNtVmxd3hPZzx02Db2-iQgqhz0QmqIWV7U6aqTVTuA,"{'display_name': 'Zenjob SE', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",https://www.adzuna.de/land/ad/5769224016?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=0CBE58766F7271E596F1D0041EF7C0033C10DF28,52.507706,5769224016,2026-06-19T11:24:10Z,"About us Zenjob is an AI-powered flexible staffing platform that has efficiently connected companies and temporary workers since 2015. Companies use our platform to book ready-to-work staff in real time, while students use our app to find part-time jobs that conveniently fit around their studies. Over 40,000 students and 1,000 partner companies from logistics, retail, and hospitality in all major German cities share our belief that good work is not a coincidence. It is the result of innovative …",Head of Analytics and Data Science,Adzuna::API::Response::Job,full_time,,,
13.20942,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyODkyIn0.6Y6gYpMh8u1AYIyjyk3o5-qFPVgrVGaZpnmg-ICCEbU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hennigsdorf, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Hennigsdorf']}",https://www.adzuna.de/land/ad/5737802892?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=989E3C32315518121034C3569565D8605DB07B1F,52.63864,5737802892,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.62781,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyODg5In0.oLMNKPcyhI7QHm-6yOrnmp5tzcazqQNOl-nK1CGYnn0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Dahme-Spreewald (Kreis)', 'Königs Wusterhausen', 'Zeesen'], 'display_name': 'Zeesen, Königs Wusterhausen'}",https://www.adzuna.de/land/ad/5737802889?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=6E2C6774215F792130598211D7BD18FD9304D07F,52.29892,5737802889,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.07075,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyODgwIn0.XTTT0f2coB5puc_sPJ1QkNXhHkvO8TeMR_bnWBHxkQw,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Berliner Vorstadt'], 'display_name': 'Berliner Vorstadt, Potsdam', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5737802880?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=EE0DB1D8B5DB2EA08D386BCFCCA9CB1ED5F4E5E3,52.403,5737802880,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.5066,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyOTA2In0.OnvjUk9k1HvDNu7V6YpY1SPYDSHmAOOkMCAgHRgVlbY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",0,"{'display_name': 'Siedl. An der Rudower Höhe, Berlin', 'area': ['Deutschland', 'Berlin', 'Siedl. An der Rudower Höhe'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5737802906?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=850844A0BB37AF7A1BBF6CB322C447CBE414737D,52.3876,5737802906,2026-05-22T19:45:34Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.26532,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyOTAwIn0.xsoolKUU3CuNA7TAGTaWVGjyiHSNBCCN7bfVzJ6ddwk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",0,"{'display_name': 'Teltow, Potsdam-Mittelmark (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Potsdam-Mittelmark (Kreis)', 'Teltow'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5737802900?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=8A01682B4A6129D3517BADD9E9626DFA7514FB12,52.40101,5737802900,2026-05-22T19:45:34Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.396,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyODk2In0.nWImCZY0ENHraARTHJClbinOrvzqNqW7LQjYLrUl1uc,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kreuzberg, Berlin', 'area': ['Deutschland', 'Berlin', 'Kreuzberg']}",https://www.adzuna.de/land/ad/5737802896?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=2E8EAD72D4DD1ADC2FEE9DC31D55C0F547A628C8,52.4984,5737802896,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.88155,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyODg1In0.oyOeUkiLPtla4PmZanTMl-nXuyklpVY5Kh0lZMHUfG4,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Brandenburg', 'Märkisch-Oderland (Kreis)', 'Strausberg'], 'display_name': 'Strausberg, Märkisch-Oderland (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5737802885?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=8C21934D266EE03340C4F003323BCB743D3770FE,52.58045,5737802885,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.24101,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4NCIsInMiOiJLb1ZpQlNHRThSRzY0YnBtLTZCdzZ3In0.yGywZjp6TKt9AwqKwdK8irSDXTxoMifsUW2t5yVZb70,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",0,"{'display_name': 'Oranienburg, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Oranienburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5737802884?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=5FF1D445E5731059619B9BE2A538268E4A4D898C,52.75561,5737802884,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
12.87537,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4NiIsInMiOiJLb1ZpQlNHRThSRzY0YnBtLTZCdzZ3In0.jR25XUtXR3AcxzvbyWQ3XhZy7QaYZ4fP-ko_kxtbHyQ,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Havelland (Kreis)', 'Nauen'], 'display_name': 'Nauen, Havelland (Kreis)'}",https://www.adzuna.de/land/ad/5737802886?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=01F1AD0421809F7A0D3B04BCCFD5B194C01123B0,52.60665,5737802886,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
13.17251,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1NzM3ODAyODk1In0.WO7PEGEdXjsQ1i0wOU6JEErXXObw83EtDb-KmwZQqPw,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Velten'], 'display_name': 'Velten, Oberhavel (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5737802895?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=D4A5A560793C237EA3678872B7E6FA76808143F3,52.67995,5737802895,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,Adzuna::API::Response::Job,,,,
6.743718,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODAyNDEyODg1In0.s8bKugrhNydixzcPgZJzA5__4LalwYZN2zhoSm4SioU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Duisburg-Essen'}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Duisburg'], 'display_name': 'Duisburg, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5802412885?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=342D91CDDD5CC819F328950C3C3D5E2441060795,51.443356,5802412885,2026-07-16T09:31:47Z,"An der Universität Duisburg-Essen ist in der Fakultät für Ingenieurwissenschaften zum nächstmöglichen Zeitpunkt die Stelle zu besetzen: Universitätsprofessur für Data Science im Maschinenbau (Besoldungsgruppe W2 LBesO W - mit Tenure Track nach W3) Gesucht wird eine ausgewiesene Persönlichkeit für Data Science in den Ingenieurwissenschaften. Der Anwendungsfokus liegt auf der Entwicklung datenbasierter Methoden für die Automatisierungstechnik, autonome Systeme sowie die Mechatronik. Die zukünftig…",Universitätsprofessur für Data Science im Maschinenbau,Adzuna::API::Response::Job,,,,
13.5066,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS29WaUJTR0U4Ukc2NGJwbS02Qnc2dyIsImkiOiI1Nzk4NTExMzY2In0.DgC6J0w_EAAUGsyvjEAgaMYvdwELdbKCpqbLKB19IHk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Siedl. An der Rudower Höhe'], 'display_name': 'Siedl. An der Rudower Höhe, Berlin'}",https://www.adzuna.de/land/ad/5798511366?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=29560D5A7F152BF4AC2A67107D72DB7F5F9F8C23,52.3876,5798511366,2026-07-13T06:42:20Z,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …","Data Science Manager, Courier Pay",Adzuna::API::Response::Job,,,,
13.26532,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODUxMTI1OCIsInMiOiJLb1ZpQlNHRThSRzY0YnBtLTZCdzZ3In0.1EfEuvvOMpclZXZnqotyJ2xSrmOAcbwFdFdOTuzzO2k,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Potsdam-Mittelmark (Kreis)', 'Teltow'], 'display_name': 'Teltow, Potsdam-Mittelmark (Kreis)'}",https://www.adzuna.de/land/ad/5798511258?se=KoViBSGE8RG64bpm-6Bw6w&utm_medium=api&utm_source=a4bcf954&v=57C93E963271423FF65742E3CA0D23C294606607,52.40101,5798511258,2026-07-13T06:42:19Z,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …","Data Science Manager, Courier Pay",Adzuna::API::Response::Job,,,,
