location,adref,company,redirect_url,description,longitude,category,title,id,created,__CLASS__,latitude,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzA0NzQ1NiIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.VUtuA9hyp5cQhwQPlV8yXVa_xel_zomZ9L3za4UoY5A,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",https://www.adzuna.de/land/ad/5693047456?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=9352D51F46000961DCB48290162075ADF565AF48,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",9.987297,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Junior Consultant Analytics Data Science (m/w/d),5693047456,2026-04-08T12:40:42Z,Adzuna::API::Response::Job,53.557429,0,full_time,,,
"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTI0NTcyNSIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.MbYgnXqnnEsOc_9Ri36FpqhKHzj1nzCc1uU6RhnkP_Y,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl'}",https://www.adzuna.de/land/ad/5675245725?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=4629D9F38CDDC3FFEEAF30D8DAE0D9FDCD671DE4,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualitt zum guten Preis mglichst vielen Menschen anbieten zu knnen treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfltiger Talente. Ob im Einkauf, in der Logistik, im Warengeschft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Lnder. Wir suchen Anpacker, Durchstarter, Mglichmacher und bieten spannende Aufgaben und Projekte in einem dynamisc…",9.2274,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Wirtschaftsinformatik - Data Science 2026,5675245725,2026-03-22T16:16:24Z,Adzuna::API::Response::Job,49.18975,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODg1NDgwMiIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.wqt5tSWNBPL5aHRar13q0ri2jZ37dqbGdnHZfx62mX8,"{'display_name': 'Sanofi-Aventis Deutschland GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5678854802?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=0B6E800BF3FF4836EBB8A0BE7FF1EE103E8B1AA2,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten für unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledige…",8.650578,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026 - Inklusiver Job   ,5678854802,2026-03-26T05:36:49Z,Adzuna::API::Response::Job,50.129683,0,,,,
"{'display_name': 'Heilbronn, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMTQ5OTM2NSIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.r5HAmCtSTGJFQQvh07zQF-tU0_ZkqoMYIguldodZCoE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München'}",https://www.adzuna.de/land/ad/5701499365?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=6E2440FC5C3D5742CA7E7A5156DB976E1C31CB16,"Die TUM School of Computation, Information and Technology (CIT) sucht für das mit der TUM School of Management (MGT) gemeinschaftlich aufzubauende Heilbronn Data Science Center (HDSC) des TUM Campus Heilbronn zum nächstmöglichen Zeitpunkt, in Vollzeit, unbefristet eine/ einen Wissenschaftsmanager/ -in zur Administration des Heilbronn Data Science Center (m⁠/⁠w⁠/⁠d) (CIT2026-14) Über uns Die Technische Universität München zählt zu den besten Universitäten Europas und ist eine der drei ersten Exz…",9.209895,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Wissenschaftsmanager/ -in zur Administration des Heilbronn Data Science Center (m/w/d) - CIT2026-14,5701499365,2026-04-16T16:23:58Z,Adzuna::API::Response::Job,49.142335,0,,,,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzk2NjAzOCIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.xgelABc0BAscMCIMRByUROSBvYkUIfqR-AzAhyp2COs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland Group'}",https://www.adzuna.de/land/ad/5713966038?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=508FA5F4B09E273B2F1E9C4F947B5A5E7D0DBFCF,"Bachelor Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Deine Zukunft Ablauf : Im dualen Studium Data Science & KI erwirbst du dein theoretisches Wissen an der Dualen Hochschule Baden‑Württemberg (DHBW) in Heidenheim. Theorie und Praxis wechseln sich dabei in dreimonatigen Intervallen ab. Während der Praxisphasen wirst du in spannende Aufgaben unserer globalen IT‑Abteilungen eingebunden und erhältst Einblicke in …",,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Bachelor Data Science & KI (m/w/d) – Duales Studium,5713966038,2026-04-30T00:40:54Z,Adzuna::API::Response::Job,,0,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Münster, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5MCIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.hPANPKu4YHjzkzYsrpg0Gj5hhc6_Mn5AlqGqRAMadJU,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5564720390?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",7.621504,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),5564720390,2026-01-02T19:15:43Z,Adzuna::API::Response::Job,51.955292,0,full_time,,,
"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmp5WmdKbEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NTY0NzIwMzg0In0.SM3Xdvl_DnoMaR1cEMaI3s0HOb_kEoUgeCTn1GQEXpU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",https://www.adzuna.de/land/ad/5564720384?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=695BD257D4F6703209705D5E02E57AC16CF38013,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",6.969972,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),5564720384,2026-01-02T19:15:43Z,Adzuna::API::Response::Job,50.940164,0,full_time,,,
"{'display_name': 'Braunschweig, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5NSIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.JMI5BNBCJXEMlMRhgjlRs6BoxgDkDTLKt7S6DcLZlWc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",https://www.adzuna.de/land/ad/5564720395?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",10.517347,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),5564720395,2026-01-02T19:15:43Z,Adzuna::API::Response::Job,52.263026,0,full_time,,,
"{'display_name': 'Nufringen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Nufringen']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmp5WmdKbEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NTAxNjYyMDExIn0.NXYtQQO5ERb0KlvQhAqMa5gb9EjMnfSjv2AkqzhY-Gs,"{'display_name': 'Ensinger GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5501662011?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=4C96CFAC4A4F7D2EACDCBD04EC98B59646A755AD,Bezeichnung: Wirtschaftsinformatik - Data Science / Bachelor of Science (DH) Eintrittsdatum: 01.10.2026 mit Vorpraktikum ab 01.09.2026 Standort: 71154 Nufringen bei Stuttgart Arbeitszeit: Vollzeit Ausbildungsinhalte: Grundlagen der Informationstechnik Methoden der Informatik Moderne IT-Technologien für die Entwicklung von Software-Systemen kennenlernen und anwenden Anwendung von Künstlicher Intelligenz und Big Data in wirtschaftinformatorischen Kontexten Methoden und Konzepte der Betriebswirtsc…,8.89081,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Wirtschaftsinformatik - Data Science / Bachelor of Science (DH),5501662011,2025-11-18T12:41:01Z,Adzuna::API::Response::Job,48.62307,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NjE0MTgzMiIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.KvwbD6bZIy_BrBzTCaav2s1mA0GHjVeUm6IS-Z_PMLY,"{'display_name': 'Netze BW GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5646141832?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=01ED0A0F0E58FF1C4B07B21CF33F0F2714119C6A,"Vernetze mit uns die Welt von morgen. Du hast Lust, deine Tatkraft bei uns einzubringen und dadurch deine eigene Zukunft und die aller Menschen sicherer und lebenswerter zu machen? Wir freuen uns darauf, dich dabei tatkräftig zu unterstützen – und gemeinsam mit dir neue und zuverlässige Verbindungen für die Energieversorgung von morgen zu schaffen. Du@Netze BW Du denkst gerne analytisch und gleichzeitig kreativ? IT macht dir am meisten Spaß, wenn du mit ihr innovative Lösungen mit praktischem M…",9.187224,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Wirtschaftsinformatik / Data Science (B. Sc.),5646141832,2026-02-26T13:04:40Z,Adzuna::API::Response::Job,48.776198,0,,,,
"{'display_name': 'Ravensburg (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MjM2MjQxMSIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.arKvpIvSwwlyVOS43YnFhayROQooY39aQV7YsHFo-d0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EBZ SE'}",https://www.adzuna.de/land/ad/5662362411?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=82AD559586C5423855CCD3379724449C53A4FED5,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…",9.667396,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium (DHBW) Data Science und Knstliche Intelligenz,5662362411,2026-03-12T14:26:06Z,Adzuna::API::Response::Job,47.839602,0,,,,
"{'display_name': 'Biberach an der Riß, Biberach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjY0NDgwMCIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.Vh_t-kWHYx8SMz64fMdAtlrxr5xQvgPb-Ro0dEY-jyY,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5696644800?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=85D9EA2637E366A980DABB0ECA91D5C66E689FC3,"The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach! As the world leader in the production of innova…",9.78975,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Internship - Bioprocess Data Science and Causal AI - Inklusiver Job   ,5696644800,2026-04-11T13:42:48Z,Adzuna::API::Response::Job,48.0962,0,,,,
"{'display_name': 'Donaustetten, Ulm', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Donaustetten']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmp5WmdKbEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE0NDU3NzQ4In0.Uzmc5oes0JkEr1JimLDXNd9_kGdr6eZ4y8h9lPZ7W6k,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland-Gruppe'}",https://www.adzuna.de/land/ad/5714457748?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=C89237F9549D59A3F87498D90FE8F17255862B4E,"Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Potenziale freisetzen. Kupfer verbindet die Welt - in Technologien wie der E-Mobilität, der Energie- und Datenübertragung, der Kälte- und Klimatechnik, der Digitalisierung, dem Internet of Things. Überrasche uns durch dein frisches Denken, mit neuen Impulsen und gestalte die Welt von morgen. Entdecke dabei zahlreiche Möglichkeiten, deine Potenziale freizusetzen. Data…",9.93259,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Science & KI (m/w/d) - Duales Studium,5714457748,2026-04-30T12:02:26Z,Adzuna::API::Response::Job,48.32854,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Neu-Ulm (Kreis)', 'Vöhringen'], 'display_name': 'Vöhringen, Neu-Ulm (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDQ1Nzc1MiIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.-d5UEXMFz_wJPMXrq_A9xrtT3IpKcgb8h8GwFSTWbpM,"{'display_name': 'Wieland-Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5714457752?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=64AFF7381684520903962AEAD4E64B0D993F5199,"Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Potenziale freisetzen. Kupfer verbindet die Welt - in Technologien wie der E-Mobilität, der Energie- und Datenübertragung, der Kälte- und Klimatechnik, der Digitalisierung, dem Internet of Things. Überrasche uns durch dein frisches Denken, mit neuen Impulsen und gestalte die Welt von morgen. Entdecke dabei zahlreiche Möglichkeiten, deine Potenziale freizusetzen. Data…",10.09165,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Data Science & KI (m/w/d) - Duales Studium,5714457752,2026-04-30T12:02:26Z,Adzuna::API::Response::Job,48.27891,0,,,,
"{'display_name': 'Ostfildern, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NDA0NDkzOSIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0.pH-5SqKHDL4hls-MiLWRz1S-xDEy0Ek2BeVouL0ZU74,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Automobil Treuhand GmbH'}",https://www.adzuna.de/land/ad/5474044939?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=0760A6F6E6E762C570EB211DAC60C666E6D8A3B9,"Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…",9.24596,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),5474044939,2025-11-01T06:00:03Z,Adzuna::API::Response::Job,48.72761,0,,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmp5WmdKbEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NTAxNjYxOTk2In0.M0FCNC6Gxe2ifb4qcHRFQR4eA4SZtZ7aBz-7WVuTrUA,"{'display_name': 'Atos Information Technology', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5501661996?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=F4020B3C48A47313347ED4E43DC7CC6699016C1A,"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",11.555737,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",B.Sc. Data Science & KI (w/m/d),5501661996,2025-11-18T12:41:00Z,Adzuna::API::Response::Job,48.137418,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)'], 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmp5WmdKbEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NDcwODc1NDE2In0.XsDyZsFV6uY9MRJBQQXDmUTjAuVcJsazvUCTEmapCJU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'All for One Group SE'}",https://www.adzuna.de/land/ad/5470875416?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=97B5C6F377601303CA47CE908B8F793768C96EE7,"Wir! Eine eingeschworene Gemeinschaft von über 2.800 Transformations- & Integrationsexperten, New Work Verfechtern, Cybersecurity Spezialisten, Big Data & Business Analysten, IoT Engineers und Consultants rund um Business-IT von SAP, Microsoft und IBM. Als führende Consulting- und IT-Gruppe vereinen wir Strategie- und Managementberatung, Prozessberatung, Branchen-Expertise und Technologie-Know-how in Kombination mit IT-Beratung und -Services unter einem Dach. Wir begleiten und unterstützen mehr…",8.53179,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium B.Sc. Wirtschaftsinformatik - Schwerpunkt Data Science,5470875416,2025-10-30T11:57:00Z,Adzuna::API::Response::Job,49.05204,0,,,,
"{'display_name': 'Höchst, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Höchst'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmp5WmdKbEg4Ukdyel9nWThLbGZWdyIsImkiOiI1Njk4MjI4NjMyIn0.42fiu4is8vq6guQ-cRpkiwmzoN89crBhqCKghXnc_T0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syna GmbH'}",https://www.adzuna.de/land/ad/5698228632?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=5A8D29D0ECAEE7707677A8604C7BDF8769A55613,"Hier bringst Du Deine Energie ein: Im Fachbereich Digitale Netztechnologien (Strang Geoinformationsmanagement) unterstützt Du aktiv die digitale Transformation unserer Energienetze. Dabei erhältst Du nicht nur spannende Einblicke in aktuelle Themen der Energiebranche, sondern kannst auch ganz praktisch mitgestalten. Du profitierst von einem modernen Arbeitsumfeld mit agilen Methoden, flexiblen Arbeitszeiten, Home-Office-Möglichkeiten sowie der Chance, wertvolle Kontakte im Unternehmen zu knüpfe…",8.54038,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Student Data Science als Werkstudent - Digitale Netztechnologien / Strang Geoinformationsmanagement (m|w|d),5698228632,2026-04-13T19:11:21Z,Adzuna::API::Response::Job,50.09957,0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Unterbach'], 'display_name': 'Unterbach, Düsseldorf'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzExNzUyMSIsInMiOiJKanlaZ0psSDhSR3J6X2dZOEtsZlZ3In0._5vPKcLRwQfcftZOXnpT5tuhnd8kJ1qb_ArdLEKHqZk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HDI Group'}",https://www.adzuna.de/land/ad/5717117521?se=JjyZgJlH8RGrz_gY8KlfVw&utm_medium=api&utm_source=a4bcf954&v=95AEC951EF609C9BE7179A80A06FE513CC91F6F3,"Starte durch bei der HDI Group! Innerhalb der HDI Group bündeln wir die Aufgaben für die verschiedenen Gesellschaften in der Privat- und Firmenversicherung sowie der Industrieversicherung. Bei uns hast Du die Chance, immer wieder neue Wege zu entdecken, gemeinsam mit uns zu wachsen und Dich weiterzuentwickeln. Dein Profil Du hast ein abgeschlossenes Bachelorstudium mit mindestens 180 CP in Informatik, Angewandte Mathematik, Wirtschaftsinformatik oder einem vergleichbaren Studienfach. Du begeist…",6.89704,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",Duales Studium Angewandte Künstliche Intelligenz (M.Sc.) - Einstieg Data Science,5717117521,2026-05-02T15:40:49Z,Adzuna::API::Response::Job,51.20188,0,,,,
