longitude,category,description,latitude,redirect_url,company,adref,location,created,salary_is_predicted,title,__CLASS__,id,contract_time,salary_min,contract_type,salary_max
6.78055,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","When travelers are searching for a hotel, we want the obvious choice to be trivago! By comparing prices from major booking sites, we're making it easy for people to find hotels they want at a price they’ll love. In the lively city of Düsseldorf, we seize opportunities to learn everyday, innovate, and make an enduring mark on the travel industry. A career at trivago is a journey designed for people who crave continuous development and want to thrive in a high-performing team. Here you will find …",51.20259,https://www.adzuna.de/land/ad/5210550923?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=04BDEBBBCF947A1D4B0320827A6F55746CD3D03B,"{'display_name': 'trivago', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMDU1MDkyMyIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.7ha32u5KqVNkopQEUxxIW_omujGTIYRn_6x5voRRNiE,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bilk, Düsseldorf'}",2025-05-22T11:45:02Z,0,Data Science Lead - Price,Adzuna::API::Response::Job,5210550923,,,,
9.856945,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.383137,https://www.adzuna.de/land/ad/5241458986?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=84D8490D2A67047AD09BCC28EC4996CA080A51AA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MTQ1ODk4NiIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.lUAkjYXgtJJ2aXfSR4T6nOjODk5DBsY3AZuZkel_ELg,"{'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-06-09T20:04:47Z,0,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),Adzuna::API::Response::Job,5241458986,,,,
8.235274,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.754667,https://www.adzuna.de/land/ad/5228935038?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=F31FD94107CC87F14C5D25AE5DE093AA5E4CAB01,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUcwcHpZeEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjI4OTM1MDM4In0.cATFRf-UZHs-hBz0HqjhYP1kvI5kcn3SBRaAf2srp98,"{'display_name': 'Baden-Baden, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden']}",2025-06-02T19:45:06Z,0,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),Adzuna::API::Response::Job,5228935038,,,,
9.742751,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Hannover Rück – rund 3.900 Mitarbeiter:innen an Standorten auf der ganzen Welt. Unsere Stärke? Connecting Power: Wir verlassen uns auf­einander. Als Rück­versicherer sichern wir Kunden im Schaden­fall ab. Dafür braucht es maß­geschneiderte, innovative Lösungen. Lösungen, die gestern noch gepasst haben, können morgen ver­altet sein. Wir challengen uns und optimieren konti­nuierlich unsere Services, Beratungen und Pro­dukte. All das macht uns zu einer der führenden und profi­tabelsten Rück­versic…",52.378818,https://www.adzuna.de/land/ad/5196599018?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=DF87DEAFDBA82D6A67B5C2B21156D28117C34E72,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hannover Rück SE'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUcwcHpZeEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MTk2NTk5MDE4In0.UPR8gvypuIUT10adk54AhPF3gq8n-jPQTtMYs5auroU,"{'display_name': 'Hannover, Region Hannover (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']}",2025-05-13T19:32:52Z,0,Trainee Mathematik Personen-Rückversicherung Fokus Data Science,Adzuna::API::Response::Job,5196599018,,,,
13.420806,"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}","Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",52.507706,https://www.adzuna.de/land/ad/5231302799?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=325E1FF72791C60121772B37ECDB0E91EEC9666C,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzMTMwMjc5OSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.8zVo32jFlQ1uZ40MePTbTVQOaNtIdREw0Vqiw98NTXI,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-06-03T21:40:26Z,0,Werkstudent (m/w/d) – Risikomanagement | Data Science,Adzuna::API::Response::Job,5231302799,,,,
11.589469,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Durch unser weltweites Netzwerk können wir Ihnen attraktive Herausforderungen, außergewöhnliche Karriereperspektiven und die ganze Vielfalt des Engineerings und IT bieten. Allein in der DACH-CZ Region verfügen wir über 40 Niederlassungen, zwei Entwicklungszentren und weltweit 120 Standorte mit mehr als 12.000 Mitarbeitern in über 40 Ländern. Mehr als 45 Jahre international erfolgreich und über 25 Jahre in Deutschland. Stillstand bedeutet für uns Rückschritt - für Sie auch? Dann bewerben Sie sic…",50.923007,https://www.adzuna.de/land/ad/5211970691?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=EBDD7BDADC989AAED3EBBEAFDBEFA9EAAD89B807,"{'display_name': 'Brunel GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTk3MDY5MSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.qLPoChHXgk12EBMI1HB9ANH5tRfSlYko1frgRtAe3xY,"{'area': ['Deutschland', 'Thüringen', 'Jena'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Jena, Thüringen'}",2025-05-23T07:38:33Z,0,Software Ingenieur Data Science (m/w/d),Adzuna::API::Response::Job,5211970691,,,,
,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}","Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…",,https://www.adzuna.de/land/ad/5250030853?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=F5729882F7E2C73F6D44EEC82899D49C121C49FD,"{'display_name': 'Siegwerk Druckfarben AG & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUcwcHpZeEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjUwMDMwODUzIn0._L_hu1Atp9os_aBOzoQrlK4A6YrQnnWuizOGYuPdyMo,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",2025-06-14T08:28:38Z,0,Working Student Data Science (f/m/d),Adzuna::API::Response::Job,5250030853,,,,
9.315933,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.745846,https://www.adzuna.de/land/ad/5252198201?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=EF5F4733AF12B15C4EEC078D2121AC8BAED8CA05,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MjE5ODIwMSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.P3oIEYwZeLhhmgH8KaQ2mMw42RF0YcaizqlWrMU-xIE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}",2025-06-15T20:17:57Z,0,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)",Adzuna::API::Response::Job,5252198201,,,,
13.756452,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",Universitätsklinikum Carl Gustav Carus Dresden Aufgaben Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science in der Krebsforschung in der Medizinischen Klinik und Poliklinik I Die Stelle ist zum nächstmöglichen Zeitpunkt in Voll- und Teilzeit für zunächst 24 Monate befristet zu besetzen. Die Vergütung erfolgt nach den Eingruppierungsvorschriften des Tarifvertrages für den öffentlichen Dienst der Länder (TV-L) und ist bei Vorliegen der persönlichen Voraussetzungen in die Entgeltgruppe E13 mög…,51.052725,https://www.adzuna.de/land/ad/5251544641?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=1DD344C0A1C805FE39589835F017A3923653F00A,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universitätsklinikum Carl Gustav Carus Dresden'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTU0NDY0MSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.FqyAsCchuhayM42C4CVt1SC2XFQS5lpdkc-wc-mpU7Y,"{'display_name': 'Dresden, Sachsen', 'area': ['Deutschland', 'Sachsen', 'Dresden'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-06-15T08:32:13Z,0,Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science,Adzuna::API::Response::Job,5251544641,,,,
8.491505,"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}","Aufgaben Profil Wir bieten DIGITAL statt einseitig Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science Teilzeit Ihre Aufgaben: spannend statt verstaubt Unterstützung des Datenmanagement-Teams bei der Erhebung, Aufbereitung und Analyse großer Datenmengen aus verschiedenen Unternehmensbereichen Entwicklung von Datenmodellen, Dashboards und Reports mit Tools wie Python, SQL und Power BI Mitwirkung an Projekten zur Einführung datengetriebener Prozesse und Entscheidungsgrundlagen Eigenstä…",49.496025,https://www.adzuna.de/land/ad/5211060232?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=ED2BAED1716454F987F035068CEBFEDA4DC2E8B9,"{'display_name': 'GBG Unternehmensgruppe GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTA2MDIzMiIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.pJCYkMUYTP39oZEzhpmTzz73JN-dNM93jm4bxT1UUD4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], 'display_name': 'Mannheim, Baden-Württemberg'}",2025-05-22T19:42:02Z,0,Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science,Adzuna::API::Response::Job,5211060232,,,,
9.187224,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,https://www.adzuna.de/land/ad/5218722744?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=771A82AE5B1820058F81A208FE33C5F5ABE3DC75,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUcwcHpZeEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjE4NzIyNzQ0In0.LrXgfz-SOFzQp1jD0jGxR5D5QoDrOTGkA8nc8dvuCTo,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-05-27T19:49:54Z,0,Werkstudent Data Science im Bereich Fahrzeugdiagnose (m/w/d),Adzuna::API::Response::Job,5218722744,,,,
9.987297,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","tesa ist einer der weltweit führenden Hersteller von Klebebandlösungen mit einem Sortiment von mehr als 7.000 verschiedenen Produkten. Mit Leidenschaft für Technologie treiben wir Innovation, Zuverlässigkeit und Nachhaltigkeit voran, um die Zukunft jeden Tag ein Stück besser zu machen. Unsere Lösungen bereichern die Arbeit, Produkte und das Leben in einer Vielzahl von Branchen, zum Beispiel der Automobil- oder Elektronikindustrie, aber auch bei Dir Zuhause. Damit sprechen wir ein breites Indust…",53.557429,https://www.adzuna.de/land/ad/5224417105?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=81F1F7A3C86EB2EFB81F2F1A99EA65BEB50B2C7B,"{'display_name': 'tesa SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNDQxNzEwNSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.YV78Sh3hL_DRnk_7SvETjxghv6_JjNrlR79-Xqj8N4E,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-05-31T07:51:40Z,0,Duales Studium Data Science B.Sc. / M.Sc. (m/w/d) | 01.09.2025,Adzuna::API::Response::Job,5224417105,,,,
8.36958,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",49.21886,https://www.adzuna.de/land/ad/5239828342?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=38F4037CFBB7493FFF8BD80EE8C7A96AB707F81F,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUcwcHpZeEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjM5ODI4MzQyIn0.-Hlgnxf8-_f3G4ZeYX-mJ23ivHVMr2AoAJP-Kmc7-iU,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Germersheim, Germersheim (Kreis)'}",2025-06-08T08:59:01Z,0,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)",Adzuna::API::Response::Job,5239828342,,,,
9.987297,"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}","In unseren Bussen und Bahnen bringen wir jeden Tag über eine Million Menschen an ihr Ziel. Und wir bewegen noch mehr: für Hamburg, für die Zukunft und für alle, die bei uns arbeiten. Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d) Du – deine Rolle bei uns Für unser Team Systemkonzepte & Data Analytics im Fachbereich Managementsysteme Bus suchen wir Verstärkung mit Know-how Data Science. Als Werkstudent*in wirst du wichtige Analysen erstellen und unterschiedliche Daten visualisieren, um…",53.557429,https://www.adzuna.de/land/ad/5228983301?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=D71B0358BA0C24F13F742E456379E29C3E95B53A,"{'display_name': 'Hamburger Hochbahn AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyODk4MzMwMSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.flUwqpqddUO2qziRGcvV0lf61l6f1Tiq8CpNAQDTUJc,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",2025-06-02T19:53:14Z,0,"Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d)",Adzuna::API::Response::Job,5228983301,,,,
11.555737,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","Aufgaben In cross-functional teams, you will drive & manage projects in the field of Machine Learning (ML) and Data Science. In this role, you will support the preparation and execution of Data Science / ML projects: from setting the scope to roadmap-planning, to execution in an agile manner, to lessons learned that can be integrated into new projects. As part of a vivid team, you will be in contact with users from different ZEISS departments, assess and plan Data Science- and ML-related tasks …",48.137418,https://www.adzuna.de/land/ad/4956705101?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=2FD53430B498BF7E19FD8380866119C025986BBD,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1NjcwNTEwMSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.5AzCjJ_KNo5tNW57LK5Zj6GFmS_5YjcxYreaswp4d_Q,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",2024-11-30T14:14:31Z,0,Product Owner - Data Science / Machine Learning (f/m/x),Adzuna::API::Response::Job,4956705101,,,,
7.94837,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Die Markant Gruppe ist eines der grössten Dienstleistungsunternehmen in Europa für Handels- und Industriepartner aus dem Food- und Nonfood-Bereich. Unser breites Lösungsportfolio reicht von der Vereinfachung von Datenströmen und Zahlungsabwicklungen über exklusive Finanz- und Versicherungs-Services bis hin zu modernsten Marktforschungstools. Dahinter steckt die Idee: Kunden im operativen Tagesgeschäft zu entlasten, damit sie sich auf ihr Kerngeschäft konzentrieren können. Was noch dahintersteck…",48.42392,https://www.adzuna.de/land/ad/4948942636?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=6464CD3DC5B8B221F5EA06350F5662EEEDACFE0A,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Markant Gruppe'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUcwcHpZeEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI0OTQ4OTQyNjM2In0._liwxyLl6PHZ1-SdMkI468BRXoLNSvc7avwtbZjZ_rU,"{'display_name': 'Offenburg, Ortenaukreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",2024-11-23T14:02:29Z,0,Business Analyst (m/w/d) - im Team Data Science Solutions,Adzuna::API::Response::Job,4948942636,,,,
10.10558,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellsch…",48.78408,https://www.adzuna.de/land/ad/5246044465?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=6C2AEAD504621C829E5BBA982E610CF6225A43A2,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUcwcHpZeEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjQ2MDQ0NDY1In0.7tCcPPXKL4DXKy8vbZx0GIW2wI3V4uGyWRSOP9-pIHI,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",2025-06-12T08:29:43Z,0,Werkstudent Software & Data Science Entwicklung Projektionsoptiken (m/w/x),Adzuna::API::Response::Job,5246044465,,,,
9.68788,"{'label': 'Stellen aus Gastronomie & Catering', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'hospitality-catering-jobs'}","Zeit für deine Zukunft. Zeit für Würth. Bewirb dich jetzt auf ein duales Studium Wirtschaftsinformatik - Data Science! Das bieten wir dir: ✓ Ein familiäres und herzliches Arbeitsklima sowie gemeinsame Aktivitäten (z. B. Azubi-Skiausfahrt, Sportturniere) ✓ Enges Mentoring und begleitende Seminare für eine individuelle Weiterentwicklung ✓ Soziale und internationale Ausbildungsbausteine und Projekte (z.B. Auslandspraktikum) ✓ Eine faire Vergütung und viele Zusatzleistungen (z.B. Chance auf das Azu…",49.27945,https://www.adzuna.de/land/ad/5217005619?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=E70C953D35BA5CCF99D063CC6F22C80378CDBC79,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Adolf Würth GmbH & Co. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxNzAwNTYxOSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.SGQL8ZcKo2m270Bm0fM7Mg-PBl9clRCSgYEKfYZqpBw,"{'display_name': 'Künzelsau, Hohenlohekreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Künzelsau'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-05-26T18:15:38Z,0,Duales Studium Wirtschaftsinformatik - Data Science,Adzuna::API::Response::Job,5217005619,full_time,,,
10.89379,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",48.357096,https://www.adzuna.de/land/ad/5247281231?se=yG0pzYxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=01BA7CD97EFEE49EED2345351D032F997D992C06,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIzMSIsInMiOiJ5RzBwell4SzhCR3ktWWZHdi1tSnNRIn0.y0O8DsOpY3sy3NwZZohGqT0CBz3Ncg5INTh8ldrLmAg,"{'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Augsburg, Augsburg (Kreis)'}",2025-06-12T21:49:41Z,0,Werkstudent Data Science NLP & Jobklassifikation,Adzuna::API::Response::Job,5247281231,full_time,,,
