title,company,__CLASS__,location,latitude,salary_is_predicted,description,redirect_url,id,category,adref,created,longitude,contract_time,salary_max,salary_min,contract_type
Wissenschaftlicher Mitarbeiter (m/w/d) als Leitung des Forschungsbereichs Data Science in der Krisen- und Konfliktforschung am Kompetenzzentrum für Krisenfrüherkennung (KompZ KFE),"{'display_name': 'Universität der Bundeswehr München', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Neubiberg, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Neubiberg']}",48.07696,0,Wissenschaftliche Mitarbeiterin bzw. Wissenschaftlicher Mitarbeiter (m/w/d) als Leitung des Forschungsbereichs Data Science in der Krisen– und Konfliktforschung am Kompetenzzentrum für Krisenfrüherkennung (KompZ KFE) (Entgelt der Entgeltgruppe 14 bis 15 TVöD) zum nächstmöglichen Zeitpunkt befristet bis zum 31.12.2027 in Voll- oder Teilzeit gesucht. Es besteht die grundsätzliche Verlängerungsoption im Rahmen des Projektfortschritts. Die Universität der Bundeswehr (UniBw) München ist in der natio…,https://www.adzuna.de/land/ad/5704541941?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=E90616057E01D277A173DFFED40B3CB1C17CED91,5704541941,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDU0MTk0MSIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.FagpKtzR3Uya7UjvFSpbzDutQGkKPpRTthl-L_im4uk,2026-04-19T16:47:34Z,11.6572,,,,
B. Sc. Wirtschaftsinformatik - KI & Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfalen Weser Netz GmbH Ausbildungsstellen'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn'], 'display_name': 'Paderborn, Paderborn (Kreis)'}",51.737096,0,"Wir suchen dich!  Bewirb dich jetzt für ein Duales Studium bei Westfalen Weser. ‍✍ Um weitere Infos zur Vergütung, den Benefits, deinen Aufgaben, dem Profil, zu erhalten, klicke ""Mehr lesen"" ⬇️ Starte noch in 2026 dein duales Studium mit uns!  Unser Angebot Du machst mit uns ein überdurchschnittlich gutes duales Studium:  Zertifiziert durch das Ausbildungssiegel ""BEST PLACE TO LEARN""  Moderner Studiengang in der IT  Praxis im Team Daten- und Prozessmanagement Deine Benefits:  faire Vergütung  M…",https://www.adzuna.de/land/ad/5702369175?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=3D597232FC86C061AAD85183B41F5B1CD290E2E9,5702369175,"{'tag': 'hospitality-catering-jobs', 'label': 'Stellen aus Gastronomie & Catering', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjM2OTE3NSIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.WM6HmKsEZlmJXy2VBHMyBEBuGcecCn5csxwv9JXryU4,2026-04-17T10:33:16Z,8.753842,full_time,,,
Schulabsolvent als Dualer Student Künstliche Intelligenz & Data Science (m/w/d),"{'display_name': 'Swarco AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,0,"Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmerischer P…",https://www.adzuna.de/land/ad/5492336776?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=2943AE67898FDE42079E37CFC5F7E390C951177C,5492336776,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MjMzNjc3NiIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.y8nnf5bhYKY2_JU3hSxgVtS-aOznfWF9Rn_aDybwAiY,2025-11-12T15:13:27Z,,full_time,,,
Junior Consultant Analytics Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",Adzuna::API::Response::Job,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",53.557429,0,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",https://www.adzuna.de/land/ad/5693047456?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=9352D51F46000961DCB48290162075ADF565AF48,5693047456,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzA0NzQ1NiIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.mWLvik0CZWslavB9NRCk-L77uBe_swaWrG7SYi0xmDg,2026-04-08T12:40:42Z,9.987297,full_time,,,
Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026 - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi-Aventis Deutschland GmbH'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",50.129683,0,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten für unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledige…",https://www.adzuna.de/land/ad/5678854802?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=0B6E800BF3FF4836EBB8A0BE7FF1EE103E8B1AA2,5678854802,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njc4ODU0ODAyIn0.Hh3mrFvPwdN0KjGwkxPgXsY97Hq5yc6pBJ2sRudDfgc,2026-03-26T05:36:49Z,8.650578,,,,
Werkstudent:in (d/m/w) - Data Science - Inklusiver Job   ,"{'display_name': 'Haufe Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], 'display_name': 'Freiburg im Breisgau, Baden-Württemberg'}",47.999458,0,"""Ich halte den Laden am Laufen! Und zwar 450.000-fach!"" Wer kann das schon von sich und seinem Beruf sagen? Was traumhaft klingt, wird für Dich wahr. Indem Du Dich Lexware anschließt - dem Marktführer für Cloud-Software-Lösungen für Kleinunternehmen und Selbstständige. Mit cleveren Produkten halten wir über 450.000 Klein- und Kleinstunternehmen in Deutschland den Rücken frei. Dazu brauchen wir zum nächstmöglichen Zeitpunkt deine Unterstützung als Werkstudent:in (d/m/w) im Bereich Data Science a…",https://www.adzuna.de/land/ad/5684159137?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=B91A8BBF6DAA328F6C69DA8457111256F383F260,5684159137,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njg0MTU5MTM3In0._96rYWacV2nl8o-mWHIhyjR3m0Q8dxHCdFV6iEQFoAM,2026-03-31T16:10:20Z,7.816286,,,,
Internship - Bioprocess Data Science and Causal AI - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",Adzuna::API::Response::Job,"{'display_name': 'Biberach an der Riß, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.0962,0,"The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach! As the world leader in the production of innova…",https://www.adzuna.de/land/ad/5696644800?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=85D9EA2637E366A980DABB0ECA91D5C66E689FC3,5696644800,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njk2NjQ0ODAwIn0.Bh1YBHeNqNeBELD18rnYrfvHBJVsxwGZLaBOGOZzt5w,2026-04-11T13:42:48Z,9.78975,,,,
Praktikum (m|w|d) im Bereich Data Science & Process Improvement,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Voith SE & Co. KG'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Schwäbisch Hall (Kreis)', 'Crailsheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Crailsheim, Schwäbisch Hall (Kreis)'}",49.13436,0,"Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Portfolio aus Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten Energie, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867 ist Voith heute mit rund 22.000 Mitarbeiterinnen und Mitarbeitern, 5,2 Milliarden Euro Umsatz und Standorten in über 60 Ländern der Welt eines der großen Familienunternehmen Europas . Unterstütze die Voith Group…",https://www.adzuna.de/land/ad/5676553840?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=FB102C31A21812BD560A0E435BBC783F4DA54E88,5676553840,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njc2NTUzODQwIn0.QXXgxnymtFpTUR2G8vuX3NLww6JxNBcQYexCJgRe0RA,2026-03-24T05:57:12Z,10.07197,full_time,,,
Consultant Energiewirtschaft Datenqualität MaKo (m/w/d),"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",49.18975,0,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",https://www.adzuna.de/land/ad/5704902127?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=63FD769D545C66E8A46D3DBF82168D2177DF2306,5704902127,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0OTAyMTI3In0.uAgRKmW_IhMtfCZT25OaliZGR7IDparOd7JdIakg0bw,2026-04-20T04:33:49Z,9.2274,,,,
VUE.JS Developer: Engineer - 3D-Scansysteme (M/W/D),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaptura GmbH'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,0,"Kaptura ist ein Unternehmen, das sich auf die Entwicklung, Produktion und den Vertrieb von 3D-Scansystemen spezialisiert hat. Unser bisheriger Fokus lag insbesondere auf Scansystemen für die Bereiche Logistik und E-Commerce. Um neue Märkte wir AR, VR und Games zu erschließen und unsere Systeme weiter zu optimieren und innovativ voranzutreiben, suchen wir nach engagierten und qualifizierten Mitarbeitern, die Teil unseres Teams werden möchten. Aufgaben Du entwirfst ansprechende Benutzeroberfläche…",https://www.adzuna.de/land/ad/5696272695?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=E404B57CE60B437B78B2021A413EEF5BE4862A96,5696272695,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjI3MjY5NSIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.YByoOBM3ixIxkKyNwJW2Ef1YFDTDnxwG2pdWX9o1ExY,2026-04-11T04:22:28Z,,,,,
Experte Energiewirtschaft Marktprozesse (m/w/d),"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",49.18975,0,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",https://www.adzuna.de/land/ad/5627978489?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=F5D68FB69CE25889EA1DEA58D4C86C75DB7521CD,5627978489,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1NjI3OTc4NDg5In0.Q7VXDRML7dJpXf3GjGhkTR-Zfa0iGmaYZwB9QRmspok,2026-02-13T18:01:46Z,9.2274,,,,
Consultant (m/w/d) Data Science & Machine Learning - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DACHSER SE'}",Adzuna::API::Response::Job,"{'display_name': 'Kempten (Allgäu), Bayern', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)'], '__CLASS__': 'Adzuna::API::Response::Location'}",47.73273,0,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT ""Logistics is People Business"" - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",https://www.adzuna.de/land/ad/5702637407?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=8F9400495EB6741008182D5FE9113F6A22A7C890,5702637407,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYzNzQwNyIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.nW7I3aBzQPIR2lUaoul9H2WsDI4yqZ6R6iD-LnMZ-eY,2026-04-17T17:02:34Z,10.307105,,,,
Wissenschaftsmanager/ -in zur Administration des Heilbronn Data Science Center (m/w/d) - CIT2026-14,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München'}",Adzuna::API::Response::Job,"{'display_name': 'Böckingen, Heilbronn', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen']}",49.1416,0,"School Office Heilbronn School of Computation, Information and Technology Technische Universität München Über uns Die Technische Universität München zählt zu den besten Universitäten Europas und ist eine der drei ersten Exzellenz-Universitäten Deutschlands. Spitzenleistungen in Forschung und Lehre, Interdisziplinarität und Talentförderung zeichnen sie aus. Dazu kommen starke Allianzen mit Unternehmen und mit wissenschaftlichen Einrichtungen auf der ganzen Welt. Auf Initiative der Dieter Schwarz…",https://www.adzuna.de/land/ad/5702634835?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=5C104610C6051AA125888BFE713752CAE432533D,5702634835,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjM0ODM1In0.4oqBmN9oo5Tm20tQeUdLQGYlk1atwkdxyhwwmKQs0P4,2026-04-17T16:49:53Z,9.22208,full_time,,,
Duales Studium Wirtschaftsinformatik (Kooperation mit FHDW) (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'abcfinance GmbH'}",Adzuna::API::Response::Job,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",50.940164,0,"abcfinance - der Finanzdienstleister für den Mittelstand. Seit über 45 Jahren steht die abcfinance-Gruppe dem deutschen Mittelstand mit innovativen Finanzierungslösungen, die nachhaltiges Wachstum und verlässliche Stabilität sichern, partnerschaftlich zur Seite. Teil dieser Gruppe ist die abcbank, die sich als Refinanzierer auf Leasing- und Factoringgeschäfte spezialisiert hat. Um unseren Kunden den besten Service zu bieten, setzen wir auf ein Team aus über 730 Mitarbeitenden an bundesweit 14 S…",https://www.adzuna.de/land/ad/5679293627?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=A1353D692296113168A56F5212A37F51B09469C7,5679293627,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njc5MjkzNjI3In0.RIpfKZ_SvNSdJLoIcsFl52Jz64JALwcHHPI2ZvIBv5k,2026-03-26T15:17:45Z,6.969972,,,,
Prognosemanager Day-Ahead-Prognosen Strom (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",Adzuna::API::Response::Job,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",49.18975,0,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",https://www.adzuna.de/land/ad/5625693622?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=711AC947BEC77D7EE395A9CC967ABA9D5D10A612,5625693622,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNTY5MzYyMiIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.zdGE0PQH0Ijd_7rK221W36DX0j5V_6UhbyirJHlXk4M,2026-02-12T05:59:22Z,9.2274,,,,
Masterarbeit Lean Production / Wertstromdesign,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Endress+Hauser SE+Co. KG'}",Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,0,"Bei EndressHauser geschieht Fortschritt durch Zusammenarbeit. Als weltweit führender Anbieter von Messgeräten gestalten unsere rund 17.000 Mitarbeitenden die Zukunft im Bereich der Prozessautomatisierung. Ob bei der Innovation und Umsetzung neuer Technologien im Team, der Zusammenarbeit in der Entwicklung neuer Geräte oder der Stärkung wichtiger Beziehungen zu verschiedenen globalen Industrien: Unsere Arbeit basiert darauf, vertrauensvolle Beziehungen aufzubauen, die allen zum Erfolg verhelfen.…",https://www.adzuna.de/land/ad/5694586211?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=026FB3DB39A0F2F01431AA83D596367567A85459,5694586211,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU4NjIxMSIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.jAAfNsLs_2nz1yB7WUQQ62BxrVDq661I8YNhYijbJ0o,2026-04-09T16:22:46Z,,,,,
(Senior) Data Analyst - Lifecycle-Analysen im Marineschiffbau (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NVL B.V. & Co. KG'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bremen, Deutschland'}",53.10403,0,"Die börsennotierte Rheinmetall AG mit Sitz in Düsseldorf steht als integrierter Technologiekonzern für ein substanzstarkes, international erfolgreiches Unternehmen, das mit einem innovativen Produkt- und Leistungsspektrum auf unterschiedlichen Märkten aktiv ist. Rheinmetall ist ein führendes internationales Systemhaus der Verteidigungsindustrie und zugleich Treiber zukunftsweisender technologischer und industrieller Innovationen auf den zivilen Märkten. Die Ausrichtung auf Nachhaltigkeit ist in…",https://www.adzuna.de/land/ad/5679294325?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=10DE9BEE700A4AFF8831D8516ADE579640BC973D,5679294325,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI5NDMyNSIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.L2vS5DCXPSFsUOHp_c6mJ46kQkajGLggiAMw6-MnGdY,2026-03-26T15:17:49Z,8.786477,,,,
Intern Consultant Data Science and AI (m/f/d)* - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Munich Re'}",Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.137418,0,"Are you passionate about Machine Learning and eager to develop cutting-edge AI solutions that shape the future of Munich Re and the insurance industry? Do you thrive on learning and tackling new technical challenges in a business context? If so, this internship is perfect for you! The Data and Analytics division (DAA1) is Munich Re's hub for data, analytics, and AI-driven innovation. DAA1 leverages big data and artificial intelligence to drive decision-making and enhance operational efficiency.…",https://www.adzuna.de/land/ad/5631908230?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=D49E687C24CFA8CA0D364F9645EEAC0580854F4C,5631908230,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2lqU19wYzg4UkdaM0w5a0RldEczZyIsImkiOiI1NjMxOTA4MjMwIn0.jBwxqlFVHt6uDN7NDSfMU_eDTK89gYsSdvGXgtevN_g,2026-02-16T18:02:35Z,11.555737,,,,
Projektleiter Day-Ahead-Prognosen (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",49.18975,0,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",https://www.adzuna.de/land/ad/5617360933?se=OijS_pc88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=23BA8B8750CB89B569557F40190A044C7C6B1111,5617360933,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNzM2MDkzMyIsInMiOiJPaWpTX3BjODhSR1ozTDlrRGV0RzNnIn0.w2HBYgG2iWK9pCZkGAiRu_Qk9gkfNeGHS_pD77yZRyc,2026-02-06T16:01:06Z,9.2274,,,,
