description,__CLASS__,category,title,company,latitude,id,salary_is_predicted,location,longitude,redirect_url,created,adref,contract_time,salary_max,salary_min,contract_type
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",48.745846,5406502722,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar']}",9.315933,https://www.adzuna.de/land/ad/5406502722?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=C093965E2FBC4A16A97E8D94A819B0A08C34A955,2025-09-19T08:26:12Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNjUwMjcyMiIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.83t7tbYo-8nZACNvXmAtcTeT99F1N_Tjj-GsgLUQPpw,,,,
"Deine Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmeris…",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Schulabsolvent als Dualer Student Künstliche Intelligenz & Data Science (m/w/d),"{'display_name': 'Swarco AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,5404871295,0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,https://www.adzuna.de/land/ad/5404871295?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=076143F767E0058FF0E0489194221E47B6F6C105,2025-09-18T15:42:32Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNDg3MTI5NSIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.30fkqc8V7YKKS4OS4lTes9cqtLVmD5tRlkwdJqMXv-0,full_time,,,
"Wir bei Knuddels haben uns das Ziel gesetzt, soziale Netzwerke wieder wirklich sozial zu machen - mit echter menschlicher Nähe statt bloßen Content-Konsums. In unserer Community soll jedes Mitglied 3 wichtige Menschen für sein echtes Leben finden: Deine Aufgabe ist es, mit Hilfe unserer Daten herauszufinden, welche Menschen zusammenpassen und die richtigen Erkenntnisse zu ziehen, um unsere Vision zu erreichen. Tätigkeiten Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntni…",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Werkstudent*in Backend-Entwicklung und Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Knuddels GmbH & Co. KG'}",49.073517,5282246558,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",8.589191,https://www.adzuna.de/land/ad/5282246558?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=4B83BCBC86BBC2B2D6FCE20BA13A2069D1FACBC7,2025-07-03T19:35:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4MjI0NjU1OCIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.wg0y8n3KgBQ5_UMKpIg8ocGYVYB8IVKJvepyIIeWMcI,,,,
"Aufgaben Profil Wir bieten Künstliche Intelligenz, Smart Technologies, Quantencomputer: Wusstest du, dass TRUMPF als eines der weltweit führenden Hightech-Unternehmen genau an diesen Themen forscht? Mit einer Ausbildung oder dualem Studium bei TRUMPF gestaltest du Zukunft – deine und unsere! Dabei kannst du jederzeit auf unsere volle Unterstützung sowie unsere Sicherheit als internationales Familienunternehmen vertrauen. Dich erwarten spannende Aufgaben und Projekte in einer unserer 71 Tochterg…",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Bachelor of Science (B. Sc.) (w/m/d) - Wirtschaftsinformatik - 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF Hüttinger GmbH + Co. KG'}",47.999458,5418980716,0,"{'display_name': 'Freiburg im Breisgau, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}",7.816286,https://www.adzuna.de/land/ad/5418980716?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=4FCE6AD771C6F3BB83A0E4FC2B743CBD6301D370,2025-09-28T08:33:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxODk4MDcxNiIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.xaeMeKGlSoHfq3OPptOmwKrnh_dGZJ6LURTW-9FzJy8,,,,
"Deine Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmeris…",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Duale Studenten Künstliche Intelligenz & Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Swarco AG'}",49.754724,5400274722,0,"{'display_name': 'Trier, Rheinland-Pfalz', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Trier']}",6.666554,https://www.adzuna.de/land/ad/5400274722?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=AB5794B0C3D0F539E2A8564964C96FB6CAF088D0,2025-09-15T18:09:24Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMDI3NDcyMiIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.-hF7vMF9S6SAh6A_Pvu__wmLes-9SQdvc-A_iYYvyOE,full_time,,,
"Deine Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmeris…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",Dualer Student Informatik für Bachelor of Science Data Science & KI (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Swarco AG'}",49.754724,5400771377,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Trier, Rheinland-Pfalz', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Trier']}",6.666554,https://www.adzuna.de/land/ad/5400771377?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=3F5D27105F825B807989A5794304F6CB419DA961,2025-09-16T00:32:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnZ5RUVBU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDAwNzcxMzc3In0.wgSVY0yimltu6bqkK8Gcfni6_wW__cMQ1tK5W8gGXIE,full_time,,,
"The African-German Centre for Sustainable and Resilient Food Systems and Applied Agricultural and Food Data Science (UKUDLA) invites applications for the position of a Research Chair: Applied Agricultural and Food Data Science (Assoc. Prof./Prof. level), funded by the German Academic Exchange Service (DAAD) with funds from the Federal Ministry of Research, Technology and Space (BMFTR). The Research Chair will be hosted at the University of the Western Cape (Cape Town, South Africa) The Chair wi…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",Research Chair in Applied Agricultural and Food Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Hohenheim'}",48.7248,5340062019,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Asemwald, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Asemwald']}",9.18962,https://www.adzuna.de/land/ad/5340062019?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=B5B4A1C57E9B2CE98BF08D568012F0BB9A4E92A7,2025-08-06T19:04:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnZ5RUVBU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1MzQwMDYyMDE5In0.O6KPbIIbT88J6vofzz9oJKMDwUuRWN8_LcUjFmJ5t8s,,,,
"An der Fakultät Erziehungswissenschaft, Psychologie und Bildungsforschung der Technischen Universität Dortmund ist zum nächstmöglichen Zeitpunkt folgende Stelle zu besetzen: Universitätsprofessur (Open Rank W2 oder W3) Educational Data Science Das Institut für Schulentwicklungsforschung (IFS) ist führend in der nationalen und internationalen Bildungsforschung und prägt maßgeblich den Profilbereich Bildungs- und Arbeitswelten von morgen der Technischen Universität Dortmund mit. Die Stelle ist ei…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",Universitätsprofessur (Open Rank W2 oder W3) Educational Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität Dortmund'}",51.48568,5393903307,0,"{'display_name': 'Barop, Dortmund', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund', 'Barop']}",7.43659,https://www.adzuna.de/land/ad/5393903307?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=6BEEB93F8491FD440DAA9B2022BCE515BF35B405,2025-09-11T10:57:34Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzkwMzMwNyIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.4Np-JK2vIfsMbSby4e4Q_YrvSkEjtt6V0XTXbCj58g4,,,,
"Das ist das Arbeitsumfeld: Bei DATEV arbeitest du nicht nur in einem Team, sondern bist von Anfang an Teil einer Gemeinschaft, die rund 200 Auszubildende und dual Studierende umfasst. Du bist in verschiedene Aufgaben eingebunden, die sowohl herausfordernd als auch abwechslungsreich sind. Gemeinsam sorgen wir für exzellente Kundenberatung und langfristige Geschäftsbeziehungen. Du arbeitest in einem dynamischen und innovativen Umfeld, das neuen Ideen und Weiterentwicklungen stets offen gegenübers…",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026","{'display_name': 'Datev eG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.443967,5331000753,0,"{'area': ['Deutschland', 'Bayern', 'Nürnberg'], 'display_name': 'Nürnberg, Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}",11.083642,https://www.adzuna.de/land/ad/5331000753?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=D06BB784CDCAB65AF1288C4E55C766AC1F1D24B5,2025-08-01T03:06:44Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnZ5RUVBU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1MzMxMDAwNzUzIn0.Zd27CIK2kHWfH8_3O5vN4HRO09ZiMzTBvjMsiH_4e9w,full_time,,,
"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",49.49349,5349251676,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd']}",12.17958,https://www.adzuna.de/land/ad/5349251676?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,2025-08-12T20:35:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnZ5RUVBU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1MzQ5MjUxNjc2In0.dud2vAIrC_Ne-_EZD7sNo7QgeAc6INzmtXRZJ0RcUfc,full_time,,,
Wir suchen ab dem nächstmöglichen Zeitpunkt eine:n motivierte:n Projektmitarbeiter:in (w/m/d) im Bereich Data Science für die Umwelt-/ Wasser-/ Abwasserwirtschaft Kennziffer 67-2025 | Teilzeit (50 %) | Vergütung bei Vorliegen der tariflichen Voraussetzungen TV-L E11 Die Stelle ist dem Bereich Fachbereich 2 (Wirtschaftsinstitut) zugeordnet. Gemeinsam mit ihren Kolleg:innen unterstützen Sie unsere Beschäftigten und die Organisation bei der Umsetzung unseres Versprechens: Never stop growing! Ihre …,Adzuna::API::Response::Job,"{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}",Projektmitarbeiter:in (w/m/d) im Bereich Data Science für die Umwelt-/Wasser-/Abwasserwirtschaft,"{'display_name': 'Hochschule Ruhr West', '__CLASS__': 'Adzuna::API::Response::Company'}",51.45884,5395671278,0,"{'display_name': 'Dümpten, Mülheim an der Ruhr', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mülheim an der Ruhr', 'Dümpten']}",6.89975,https://www.adzuna.de/land/ad/5395671278?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=4BE45734310593F92622F88519FB57A158605C40,2025-09-12T07:48:49Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NTY3MTI3OCIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.CHsLME2U4YdIpCokDb7jQvfuHMa8I6sWiwhcADoqdAw,,,,
"Du bist Analytiker, Gestalter und hast Lust etwas zu bewegen? Dann bist Du bei uns genau richtig. Unser BI & Analytics Team stellt mit Hilfe von Algorithmen maßgeschneiderte Lösungen bereit, damit Entscheidungen zukunftsorientiert getroffen werden können. Als Partner auf Augenhöhe in den Bereichen Reporting und Analysen wird hier die Zukunft mitgestaltet! Für unsere Unternehmenszentrale in Coesfeld-Lette (bei Münster) suchen wir einen Senior Data Scientist mit Schwerpunkt E-Commerce (gn*) Aufga…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'creative-design-jobs', 'label': 'Stellen aus Kreation & Design'}",Senior Data Scientist mit Schwerpunkt E-Commerce (gn*),"{'display_name': ""Ernsting's family"", '__CLASS__': 'Adzuna::API::Response::Company'}",,5416113133,0,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,https://www.adzuna.de/land/ad/5416113133?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=968B3816C4819B53CA1C3D03CB43113533ABF76F,2025-09-26T20:36:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNjExMzEzMyIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.YwdzJ-7O8GO5MD9FzB8y5mzkJsaNbnRtPNI4LC5Sxpo,,,,
"Der ADAC ist immer in Bewegung und da, um zu helfen - dabei decken wir die unterschiedlichsten Bereiche ab, wie z.B.: Versicherungen, Reisen und medizinische Unterstützung, rechtliche Beratung, Digitalisierung, klassische Pannenhilfe oder die Luftrettung. Wir sind da. Aufgaben Sie sind für die fachliche und disziplinarische Führung eines kleinen Teams verantwortlich. Des Weiteren stellen Sie die Datenbasis für diverse Berichtswesenthemen sicher, bereiten Daten aus verschiedenen Quellsystemen in…",Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Leiter Berichtswesen & Analyse Mitgliederentwicklung (w|m|d),"{'display_name': 'ADAC e.V.', '__CLASS__': 'Adzuna::API::Response::Company'}",48.137418,5418977135,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",11.555737,https://www.adzuna.de/land/ad/5418977135?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=6511DBD9C02F852706AEC7CF9CA30A4D44FFDA03,2025-09-28T08:33:40Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxODk3NzEzNSIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.v4anArv-LMrLBw-Jv_mSDmxZkNFM8CvcKlGoUdMz5Ag,,,,
"Lufthansa Industry Solutions ist ein Dienstleistungsunternehmen für IT-Beratung und Systemintegration. Die Lufthansa-Tochter unterstützt ihre Kunden bei der digitalen Transformation ihrer Unternehmen. Die Kundenbasis umfasst sowohl Gesellschaften innerhalb des Lufthansa Konzerns als auch mehr als 300 Unternehmen in unterschiedlichen Branchen. Das Unternehmen mit Hauptsitz in Norderstedt beschäftigt über 2.500 Mitarbeiter an mehreren Niederlassungen in Deutschland, Albanien, der Schweiz und den …",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",Senior Celonis Consultant (all genders),"{'display_name': 'Lufthansa Industry Solutions AS GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",50.0142,5410423649,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Raunheim, Groß-Gerau (Kreis)', 'area': ['Deutschland', 'Hessen', 'Groß-Gerau (Kreis)', 'Raunheim']}",8.45006,https://www.adzuna.de/land/ad/5410423649?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=8E1B2A78ACC3A04D59D1B788D194A3791229A64D,2025-09-22T08:27:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxMDQyMzY0OSIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.mldfYZm2EJiihwDLqI3CRSUSOTsvyap3JzbF9P1z_Uo,,,,
"Stepstone is a leading online job board in Germany, dedicated to connecting job seekers with their ideal employment opportunities. As a major player in the German job market, we play a key role in facilitating millions of job placements across various sectors and industries. We are proud to be part of The Stepstone Group, a global expert in job-tech platforms. Being part of a global team allows us to leverage cutting-edge technology, data, and industry expertise to enhance our services and cont…",Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Product Analytics Manager (m/w/d),"{'display_name': 'Stepstone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",51.226802,5416104462,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",6.808387,https://www.adzuna.de/land/ad/5416104462?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=4D77F6022AF805057280ED28025D65C12F6B408F,2025-09-26T20:36:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNjEwNDQ2MiIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.3HgH2FB49pD_9-fkJAoxS2FlGluhjtv5_fvMr6_XZhQ,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant*in Risk Steering and Analytics,"{'display_name': 'Mercedes-Benz Bank AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.776198,5420227061,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",9.187224,https://www.adzuna.de/land/ad/5420227061?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=327E32D6963D874BC24452D67C159806E9BB1232,2025-09-29T08:34:16Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnZ5RUVBU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDIwMjI3MDYxIn0.TFZaJo0lFeyR28ELeL4bTQVR29CSsFDWDX-j7w66kVk,,,,
"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Wechselmanager mit Fokus Zeitreihen Qualität (m/w/d),"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,5403344342,0,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",9.2274,https://www.adzuna.de/land/ad/5403344342?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=FA42CB8BF73E7C638D1E7998A874B11B22B45F29,2025-09-17T20:28:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMzM0NDM0MiIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.cNcqfW8mIVX3aID-yZkP7OnEF_utZGn66AOYYsKg7rU,,,,
"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",Adzuna::API::Response::Job,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",Wechselmanager mit Fokus Stammdatenqualität (m/w/d),"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,5403345946,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",9.2274,https://www.adzuna.de/land/ad/5403345946?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=66DEE32A2C307DF79B53A565FD9519CDF57DA5D8,2025-09-17T20:29:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMzM0NTk0NiIsInMiOiIydnlFRUFTZDhCR1kycy1OVGtnS3d3In0.OpBztDXUcNna21Zp_C3jLr4Imzngj7h2Wn6LssYWXKE,,,,
"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),"{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.49349,5344792134,0,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)'}",12.17958,https://www.adzuna.de/land/ad/5344792134?se=2vyEEASd8BGY2s-NTkgKww&utm_medium=api&utm_source=a4bcf954&v=AD3539424D3FBE19DE2ADDC8DEEE9467C6902444,2025-08-09T02:02:10Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnZ5RUVBU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1MzQ0NzkyMTM0In0.6rIkjqTxnJIKSfiOXz-ysjztc_-lXkkFTFjnPDMeNDk,full_time,,,
