longitude,title,company,id,redirect_url,__CLASS__,location,latitude,adref,created,description,category,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
9.851063,Ausbildung: Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5427365393,https://www.adzuna.de/land/ad/5427365393?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=846DE80256960021B702EE024365A3FBE036F87D,Adzuna::API::Response::Job,"{'display_name': 'Schwäbisch Gmünd, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Schwäbisch Gmünd']}",48.79495,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM2NTM5MyIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.VHjD0-ZEb-7lHBhwd5WbvNWgEyguRe2yz7CSedR2VzA,2025-10-02T20:38:28Z,"Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz Ausschreibungs-Nr 2026_322 Ausbildungsbeginn 2026 Standort Schwäbisch Gmünd Aufgaben Gestalte die digitale Zukunft? Mit uns! Data Science & KI sind keine Buzzwords - sie sind der Motor unserer Zeit. Ob smarte Produkte, autonome Systeme oder datengetriebene Entscheidungen: Hier gestaltest du die Technologien, die morgen Alltag sind. Mit deinem dualen Studium bei uns verbindest du Wissen & Praxis: spannende Theorie an …","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,,,,
8.38979,Duales Studium (B.Sc.) – Data Science und Künstliche Intelligenz (m/w/d),"{'display_name': 'VBL. Versorgungsanstalt des Bundes und der Länder', '__CLASS__': 'Adzuna::API::Response::Company'}",5446188760,https://www.adzuna.de/land/ad/5446188760?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=50901AC614CDFBE0121F09AC68D633AEF0EF6305,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Karlsruhe'}",49.01336,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDQ2MTg4NzYwIn0.x8_jJhl3CjXEXoWFSzk2GTfpZLmD6rShttr7w7VKCVE,2025-10-14T01:07:22Z,"Die VBL mit Sitz in Karlsruhe ist Deutschlands größte Zusatzversorgungseinrichtung für Beschäftigte des öffentlichen Dienstes und betreut circa 5,3 Mio. Versicherte und circa 1,5 Mio. Rentenberechtigte. Sie begeistern sich für Daten, digitale Technologien und intelligente Systeme? Dann verbinden Sie Theorie und Praxis in einem zukunftsweisenden dualen Studium bei der VBL. Ab sofort suchen wir einen Studierenden für 2026. Duales Studium (B.Sc.) – Data Science und Künstliche Intelligenz (m/w/d) I…","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,full_time,,,
11.083642,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Datev eG'}",5331000753,https://www.adzuna.de/land/ad/5331000753?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=D06BB784CDCAB65AF1288C4E55C766AC1F1D24B5,Adzuna::API::Response::Job,"{'display_name': 'Nürnberg, Bayern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg']}",49.443967,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTAwMDc1MyIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.DDytRfsBWCs_CRPRxbCv2W_RAj341ZqZpEZBQ-oA-bg,2025-08-01T03:06:44Z,"Das ist das Arbeitsumfeld: Bei DATEV arbeitest du nicht nur in einem Team, sondern bist von Anfang an Teil einer Gemeinschaft, die rund 200 Auszubildende und dual Studierende umfasst. Du bist in verschiedene Aufgaben eingebunden, die sowohl herausfordernd als auch abwechslungsreich sind. Gemeinsam sorgen wir für exzellente Kundenberatung und langfristige Geschäftsbeziehungen. Du arbeitest in einem dynamischen und innovativen Umfeld, das neuen Ideen und Weiterentwicklungen stets offen gegenübers…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,full_time,,,
12.17958,Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",5349251676,https://www.adzuna.de/land/ad/5349251676?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)'}",49.49349,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NiIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.CraCQfJLKPFzstsvlt1qSSp9VmVEPjw_no4-XLypnEI,2025-08-12T20:35:42Z,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,full_time,,,
11.555737,Data Science Consultant - Data & AI (f/m/d) - Inklusiver Job   ,"{'display_name': 'E.ON', '__CLASS__': 'Adzuna::API::Response::Company'}",5439613905,https://www.adzuna.de/land/ad/5439613905?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=5650B2061F0DAD2DCAE180920E06C5FCECEDADC8,Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzOTYxMzkwNSIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.yDmM0YhB74BNrVh5cscWMteXtxdNKtfycxxoALC4Uzw,2025-10-09T16:37:22Z,"You have a passion for technology and want to make the world a greener place? Join the forefront of energy transition with E.ON's Digital Technology organization, as part of our technology in-house consulting, Expert Services. As a professional services organization, we collaborate closely with our business units, providing pivotal services that accelerate E.ON's ambitious Digital Transformation strategy. If you have a passion for leading the green transition with digital innovation, become a p…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,,,,
8.36958,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",5433667893,https://www.adzuna.de/land/ad/5433667893?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=3E763D4A9CB24D6334B504B1522385142365A6D2,Adzuna::API::Response::Job,"{'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim']}",49.21886,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMzY2Nzg5MyIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.HLLyLQdVEEsjhLHJI3OnNU4CXErmMOW2Q9xvhmkVk_0,2025-10-06T08:43:04Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,,,,
8.696891,Director of Oncology Genomics & Data Science - Inklusiver Job   ,"{'display_name': 'GSK', '__CLASS__': 'Adzuna::API::Response::Company'}",5439794112,https://www.adzuna.de/land/ad/5439794112?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=F86DCFF6B7A6C25E0613B0C0171C44B3BCAFF310,Adzuna::API::Response::Job,"{'display_name': 'Heidelberg, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.403755,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDM5Nzk0MTEyIn0.M2xD0hnqq_rn9FW6bofAc4clgh4BMmFaViZ1W-FmoLM,2025-10-09T20:39:51Z,"Company Overview At GSK, we have bold ambitions for patients, aiming to positively impact the health of 2.5 billion people by the end of the decade. Our R&D focuses on discovering and delivering vaccines and medicines, combining our understanding of the immune system with cutting-edge technology to transform people’s lives. GSK fosters a culture ambitious for patients, accountable for impact, and committed to doing the right thing, making sure that we focus our efforts on accelerating significa…","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,,,,
9.856945,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",5429927191,https://www.adzuna.de/land/ad/5429927191?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=71B760C0C0D24781ADDD0461D133CA666CBFCF9E,Adzuna::API::Response::Job,"{'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",48.383137,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDI5OTI3MTkxIn0.h8F1rjKhMrmB1DQI4uEjNAjf2_8Z_hfyA1i6Ytn1h70,2025-10-03T20:42:29Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,,,,
9.10973,Procurement Specialist (m/w/d) Data Science & AI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leadec'}",5447560992,https://www.adzuna.de/land/ad/5447560992?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=D7887BFAD2AAA77EFC4709F119A7F0F46B3C71C7,Adzuna::API::Response::Job,"{'display_name': 'Vaihingen, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Vaihingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.72994,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDQ3NTYwOTkyIn0.PTqPPrqroliUwI0vYGKW8TA64VCG3DOVuRTpXbmk2Vs,2025-10-14T22:37:53Z,"About usWir sorgen mit unseren Services jeden Tag dafür, dass in der Produktion unserer Kunden auf der ganzen Welt alles rund läuft.Dabei denken wir in Lösungen und optimieren entlang des gesamten Prozesses – von der Planung bis zur Instandhaltung, Modernisierung und Digitalisierung.Als Servicespezialist in der Fertigungsindustrie wissen wir, dass Menschen den Unterschied machen.Respekt, Teamspirit und Vielseitigkeit zeichnen das Arbeiten bei Leadec aus.Auf unsere Arbeit sind wir stolz – über 2…","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",0,,,,
9.2274,Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz IT'}",5445241456,https://www.adzuna.de/land/ad/5445241456?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=DB21418B7A952F4613D2ACE1EB2DFFCE33DF1E10,Adzuna::API::Response::Job,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.18975,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDQ1MjQxNDU2In0.W84i4lse3-PgSH7Cjl6mbnjMs-LMxs4NGhqGgWzfxV4,2025-10-13T11:47:46Z,"Duales Studium Data Science und Künstliche Intelligenz 2026 Standort: Neckarsulm Abteilung / Bereich: IT - Einstiegsprogramm Level: Duales Studium Referenznummer: 46062-de_DE Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir …","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,,,,
12.17958,Abiturient für Duales Studium Bachelor of Science Künstliche Intelligenz & Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",5349251677,https://www.adzuna.de/land/ad/5349251677?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=4F06BD13587F147CC4EF6EA6DB34D1709D216A92,Adzuna::API::Response::Job,"{'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd']}",49.49349,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NyIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.S8EBZOYfZ4vLf2cBvfk7_OVrweLWQ9ue5eq52V04uKQ,2025-08-12T20:35:42Z,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,full_time,,,
12.17958,Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),"{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5344792134,https://www.adzuna.de/land/ad/5344792134?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=AD3539424D3FBE19DE2ADDC8DEEE9467C6902444,Adzuna::API::Response::Job,"{'display_name': 'Pfreimd, Schwandorf (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.49349,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0NDc5MjEzNCIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.l49FMNepaaEo-nZJlnHKvv3-zVoj7KJVYYHoPD61DjQ,2025-08-09T02:02:10Z,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,full_time,,,
8.38979,Duales Studium (B.Sc.) – Data Science und Künstliche Intelligenz (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VBL. Versorgungsanstalt des Bundes und der Länder'}",5447575742,https://www.adzuna.de/land/ad/5447575742?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=6EC9AE6092CFF5F9C7AC263C04A5F9D3B858E486,Adzuna::API::Response::Job,"{'display_name': 'Innenstadt, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.01336,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDQ3NTc1NzQyIn0.1reRAbeyn5UTyciILxpf7D8cNwa0u7M8Fhv8MjE3f9o,2025-10-14T22:44:33Z,"Die VBL mit Sitz in Karlsruhe ist Deutschlands größte Zusatzversorgungseinrichtung für Beschäftigte des öffentlichen Dienstes und betreut circa 5,3 Mio. Versicherte und circa 1,5 Mio. Rentenberechtigte.Sie begeistern sich für Daten, digitale Technologien und intelligente Systeme? Dann verbinden Sie Theorie und Praxis in einem zukunftsweisenden dualen Studium bei der VBL.Ab sofort suchen wir einen Studierenden für 2026.Duales Studium (B.Sc.) – Data Science und Künstliche Intelligenz (m/w/d)In se…","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",0,,,,
12.3713,Bachelor of Science (m/w/d) in Data Science & Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Porsche Leipzig GmbH'}",5447561326,https://www.adzuna.de/land/ad/5447561326?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=BF33DF6E6A58338C4CA7C01E0E2AC576E80D6E4C,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig', 'Zentrum'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Zentrum, Leipzig'}",51.33968,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0NzU2MTMyNiIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.M4V27aqtVzwg1vPgqTleZvTL80wk7tILAK8Bderhav4,2025-10-14T22:37:56Z,"UnternehmensprofilKennziffer: J000017808Einstiegsart:Duales StudiumEinsatzort: LeipzigGesellschaft: Porsche Leipzig GmbHIm Jahr 2000 hat Porsche in Leipzig eine zweite Heimat gefunden. Seitdem ist das Werk kontinuierlich gewachsen. 2024 wurde die inzwischen fünfte Werkserweiterung und damit der Ausbau zum Kompetenzstandort für Elektromobilität erfolgreich abgeschlossen. Zudem startete der Anlauf des neuen vollelektrischen Macan. Der Standort ist fortan in der Lage, innerhalb der bestehenden Fer…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",0,,,,
10.77687,Working Student (m/f/d) Data Science for Enterprise Risk Management - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Airbus'}",5393779868,https://www.adzuna.de/land/ad/5393779868?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=E4A6D093D8D67EBC372C0C2E6EC2757A9A0ABD7A,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Donauwörth'], 'display_name': 'Donauwörth, Donau-Ries (Kreis)'}",48.71945,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1MzkzNzc5ODY4In0.ar7DNni6k3rqtX68d3msc-QhVS2ea9Q88CIJo4VGtZ0,2025-09-11T07:12:17Z,"Job Description: In order to support the Enterprise Risk Management, Airbus Helicopters is looking for a Working Student (d/f/m) Data Science for Enterprise Risk Management You are a full time student, looking for a working student position and want to get to know the work of in the Enterprise Risk Management ? Then apply now! We look forward to you supporting us as a working student (d/f/m) with approx. 18 hours a week! Location: Donauwörth Start: as soon as possible Duration: 12 months Your l…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,,,,
7.816286,Bachelor of Science (B. Sc.) (w/m/d) - Wirtschaftsinformatik - 2026,"{'display_name': 'TRUMPF Hüttinger GmbH + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5432421697,https://www.adzuna.de/land/ad/5432421697?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=084F837DC9241ABFBB9DCC873C88C8A120EC407A,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiburg im Breisgau, Baden-Württemberg'}",47.999458,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDMyNDIxNjk3In0.BaXFt3Wt-a26kL3KZgpeZ3PvsfdoiEAvNWLgl-1YES4,2025-10-05T08:40:42Z,"Aufgaben Profil Wir bieten Künstliche Intelligenz, Smart Technologies, Quantencomputer: Wusstest du, dass TRUMPF als eines der weltweit führenden Hightech-Unternehmen genau an diesen Themen forscht? Mit einer Ausbildung oder dualem Studium bei TRUMPF gestaltest du Zukunft – deine und unsere! Dabei kannst du jederzeit auf unsere volle Unterstützung sowie unsere Sicherheit als internationales Familienunternehmen vertrauen. Dich erwarten spannende Aufgaben und Projekte in einer unserer 71 Tochterg…","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,,,,
,Senior Data Scientist mit Schwerpunkt E-Commerce (gn*),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': ""Ernsting's family""}",5448068558,https://www.adzuna.de/land/ad/5448068558?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=A1EE7D720C667FD122DA2696A2B898FA3FD683B4,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDQ4MDY4NTU4In0.WJyrOHExiQAwmAPoJz6zEimc7HsbXFII9Zn086ACuoA,2025-10-15T09:59:30Z,"Du bist Analytiker, Gestalter und hast Lust etwas zu bewegen? Dann bist Du bei uns genau richtig. Unser BI & Analytics Team stellt mit Hilfe von Algorithmen maßgeschneiderte Lösungen bereit, damit Entscheidungen zukunftsorientiert getroffen werden können. Als Partner auf Augenhöhe in den Bereichen Reporting und Analysen wird hier die Zukunft mitgestaltet! Für unsere Unternehmenszentrale in Coesfeld-Lette (bei Münster) suchen wir einen Senior Data Scientist mit Schwerpunkt E-Commerce (gn*) Aufga…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,,,,
9.187224,"Duales Studium Wirtschaftsinformatik - Vertiefung Data Science, Bachelor of Science, Mercedes-Benz Customer Solutions GmbH, Stuttgart Vaihingen, Studienbeginn 1. Oktober 2026 (m/w/d)","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Customer Solutions GmbH'}",5428779004,https://www.adzuna.de/land/ad/5428779004?se=9uxDpYSt8BG_3I1AAPwYhw&utm_medium=api&utm_source=a4bcf954&v=9638C55945939547B2B9460019FE0A37CE1DC1B6,Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.776198,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXV4RHBZU3Q4QkdfM0kxQUFQd1lodyIsImkiOiI1NDI4Nzc5MDA0In0.oMCKOcdoH-NkX3htNgRFBr0P1t4_w-FZgY46-YkWzxM,2025-10-03T08:39:23Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,,,,
,Senior Data Science,"{'display_name': 'Bain & Company', '__CLASS__': 'Adzuna::API::Response::Company'}",5347670713,https://www.adzuna.de/details/5347670713?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0NzY3MDcxMyIsInMiOiI5dXhEcFlTdDhCR18zSTFBQVB3WWh3In0.97LffB4gyLYi8MjQqvc35pTZw6NqRONVONQNmHBucB8,2025-08-11T10:50:26Z,"WHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the worlds best places to work. We are currently the 1 ranked consulting firm on Glassdoors Best Places to Work list and have maintained a spot in the top four since the list began in 2009. Extraordinary teams are at the heart of our business strategybut they dont happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,,,,
