category,title,salary_is_predicted,created,__CLASS__,adref,redirect_url,id,description,location,company,longitude,latitude,contract_time,salary_max,salary_min,contract_type
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science (m/w/d),0,2025-05-28T19:50:11Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMDI2NDg4NCIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.2tty4eMrRUlPfIT-zYrh0U7rA5ZaPoVbeHKGmSz5uIg,https://www.adzuna.de/land/ad/5220264884?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=E5D9C0F42BD4B2D101CC5446F52C0F73D1C57AE4,5220264884,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Aufgaben Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitswe…","{'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",9.209895,49.142335,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),0,2025-06-09T20:04:47Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MTQ1ODk4NiIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.yHd_L2CnOlKMJQsKL6AWXZXz6xGhw71lkMB5tVusf6k,https://www.adzuna.de/land/ad/5241458986?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=84D8490D2A67047AD09BCC28EC4996CA080A51AA,5241458986,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",9.856945,48.383137,,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),0,2025-06-02T19:45:06Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyODkzNTAzOCIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.EZP9vbBXI3yHI1hKy4-eLN1OBpm8cDvYO6I6H5Lyjn8,https://www.adzuna.de/land/ad/5228935038?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=F31FD94107CC87F14C5D25AE5DE093AA5E4CAB01,5228935038,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Baden-Baden, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden']}","{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",8.235274,48.754667,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Data Science Team Lead (m/f/d),0,2025-06-17T20:34:27Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNTY1OCIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.dWtDfHj6MsBn3F6hcBDJEf7TTH8UeeVI9zE5l5r0L_E,https://www.adzuna.de/land/ad/5255325658?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=6DD9E4E0245F23C4EA1C2CBC583557B9C81755B3,5255325658,"WE ARE AGAIN AWARDED AS TOP ARBEITGEBER 2025! At AP Sensing, we're building on a success story that began in the garage of Bill Hewlett and Dave Packard. As an independent HP spin-off, we combine over 40 years of technological expertise with a passion for innovation. Together we'll continue to enhance infrastructure, protect people, and safeguard our planet. With a commitment to fiber optic sensing, we value every voice and empower growth. Join us in thinking ahead to create a smarter, safer wo…","{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)'}","{'display_name': 'AP Sensing GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Trainee Mathematik Personen-Rückversicherung Fokus Data Science,0,2025-05-13T19:32:52Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MTk2NTk5MDE4In0.8_y4UPL_Ne0aZVXUvUtqB2HkC9GhMvO1tDH_sNMihmw,https://www.adzuna.de/land/ad/5196599018?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=DF87DEAFDBA82D6A67B5C2B21156D28117C34E72,5196599018,"Hannover Rück – rund 3.900 Mitarbeiter:innen an Standorten auf der ganzen Welt. Unsere Stärke? Connecting Power: Wir verlassen uns auf­einander. Als Rück­versicherer sichern wir Kunden im Schaden­fall ab. Dafür braucht es maß­geschneiderte, innovative Lösungen. Lösungen, die gestern noch gepasst haben, können morgen ver­altet sein. Wir challengen uns und optimieren konti­nuierlich unsere Services, Beratungen und Pro­dukte. All das macht uns zu einer der führenden und profi­tabelsten Rück­versic…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], 'display_name': 'Hannover, Region Hannover (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hannover Rück SE'}",9.742751,52.378818,,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent (m/w/d) – Risikomanagement | Data Science,0,2025-06-03T21:40:26Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjMxMzAyNzk5In0.VQCKtzKlay4Pfeyj49Qh3ESDR5Z_o4mT2eB-yvZQSLo,https://www.adzuna.de/land/ad/5231302799?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=325E1FF72791C60121772B37ECDB0E91EEC9666C,5231302799,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}",13.420806,52.507706,,,,
"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant*in Data Analytics/Data Science (Pflicht-Praktikum),0,2025-06-19T20:34:14Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODcxNjcwNCIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.clxi_FYwZPguHuQ6vv1Q5piPBDjPdcWfYhGnFGCQaCM,https://www.adzuna.de/land/ad/5258716704?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=1705C46EEC6E1CC0D9249B5BC97C2EAC0EB967B3,5258716704,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",9.187224,48.776198,,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Working Student Data Science (f/m/d),0,2025-06-14T08:28:38Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjUwMDMwODUzIn0.1DvTjHNT4G30ClVr9F9QbTkbN0TvGGjsrTRwvoOJPI8,https://www.adzuna.de/land/ad/5250030853?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=F5729882F7E2C73F6D44EEC82899D49C121C49FD,5250030853,"Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'display_name': 'Siegwerk Druckfarben AG & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science,0,2025-06-15T08:32:13Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjUxNTQ0NjQxIn0.oLFXeIy0LFBFQbRJM1cqJj8BXTg3wC0ohViomz_ITPs,https://www.adzuna.de/land/ad/5251544641?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=1DD344C0A1C805FE39589835F017A3923653F00A,5251544641,Universitätsklinikum Carl Gustav Carus Dresden Aufgaben Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science in der Krebsforschung in der Medizinischen Klinik und Poliklinik I Die Stelle ist zum nächstmöglichen Zeitpunkt in Voll- und Teilzeit für zunächst 24 Monate befristet zu besetzen. Die Vergütung erfolgt nach den Eingruppierungsvorschriften des Tarifvertrages für den öffentlichen Dienst der Länder (TV-L) und ist bei Vorliegen der persönlichen Voraussetzungen in die Entgeltgruppe E13 mög…,"{'display_name': 'Dresden, Sachsen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Dresden']}","{'display_name': 'Universitätsklinikum Carl Gustav Carus Dresden', '__CLASS__': 'Adzuna::API::Response::Company'}",13.756452,51.052725,,,,
"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent Aktuariat Leben / Data Science (m/w/d),0,2025-06-17T20:34:10Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjU1MzI0NzU2In0.YCdq33SKSaFZLcmtOkzF19nna6jEU3dTUQ8ET8XA-5I,https://www.adzuna.de/land/ad/5255324756?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=E4CEEB7C118B50773F89AF847354AA5D91C3B740,5255324756,"Werkstudent Aktuariat Leben / Data Science (m/w/d) Risikoschutz, Vorsorge, Kunst, Oldtimer: Wir sind in den unterschiedlichsten Versicherungssparten top aufgestellt. Immer nah am Menschen, persönlich und digital. Unser Team führt Tradition und Moderne zusammen – mit höchster Servicequalität und am liebsten mit dir als Verstärkung. Wir freuen uns auf deine Bewerbung – &Los. Aufgaben Als Werkstudent (m/w/d) durch die Auswertung sowie Analyse versicherungstechnischer Daten fundierte Entscheidungsg…","{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Helvetia Schweizerische Versicherungsgesellschaft AG'}",8.650578,50.129683,,,,
"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",Bioinformatiker (m/w/d) – Institut für Medical Data Science,0,2025-06-09T08:39:39Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MDkwMTk3NSIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.QnvpzMualLcn-HC-Q3SPHy3TVVQbcMY07bAgzjSup9s,https://www.adzuna.de/land/ad/5240901975?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=041EE93014A10ED4BE63F269C00BFD83A93EC572,5240901975,"Bioinformatiker (m/w/d) – Institut für Medical Data Science Die Medizinische Fakultät ist integraler Bestandteil der Otto-von-Guericke-Universität Magdeburg und wirkt mit dem Universitätsklinikum Magdeburg A.ö.R. in Forschung, Lehre und Krankenversorgung zusammen. Das Forschungsprofil der Fakultät wird durch die beiden Schwerpunkte „Immunologie einschließlich Molekulare Medizin der Entzündung“ und „Neuro­wissenschaften“ geprägt. Pro Jahr werden ca. 185 Studierende der Humanmedizin und ca. 20 St…","{'display_name': 'Magdeburg, Sachsen-Anhalt', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Magdeburg']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Otto-von-Guericke-Universität Magdeburg'}",11.638721,52.125867,,,,
"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent Data Science NLP & Jobklassifikation,0,2025-06-12T21:49:41Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTI1MyIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.dc91oyqL8_nQM4WOxbGdmCu4cAU6BgWQ0Ip41sg5MFc,https://www.adzuna.de/land/ad/5247281253?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=C5F5F0182D36A18EA09CDC4B271AE7D1ED3C952D,5247281253,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'display_name': 'Kiel, Schleswig-Holstein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel']}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",10.137982,54.319658,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Werkstudent Data Science NLP & Jobklassifikation,0,2025-06-12T21:49:41Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIxOCIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.3KcfJnhfzKad8WSFQNHpJgn_uFXoWoh0wAMwRfiGP-0,https://www.adzuna.de/land/ad/5247281218?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=01F4528B768B3AB1B57D7D4DBC6F75537905264F,5247281218,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",11.555737,48.137418,full_time,,,
"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent Data Science NLP & Jobklassifikation,0,2025-06-12T21:49:41Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjQ3MjgxMjE3In0.FhYR1PFP9rh5fJtacUeMuNzYbIoJzsskXtx3_ZCS3n8,https://www.adzuna.de/land/ad/5247281217?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=351FE474D54D0EC97742578114548804541D9DF9,5247281217,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'display_name': 'Lüneburg, Lüneburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg']}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",10.406345,53.24252,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Werkstudent Data Science NLP & Jobklassifikation,0,2025-06-12T01:28:54Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NTU1MTM3MCIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.JT9cS9GQHJwni4YgRFPZvMviCSoSG30hlCLZ0XNREZI,https://www.adzuna.de/land/ad/5245551370?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=9C49F7B88F8F5F8D013292FFE1F78C119FD24048,5245551370,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,53.557429,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Werkstudent Data Science NLP & Jobklassifikation,0,2025-06-12T21:49:41Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjQ3MjgxMjMxIn0.ejOeyWYjvUXOX_77mwsIeWNeblIgFTxZHfZ0LRlcwic,https://www.adzuna.de/land/ad/5247281231?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=01BA7CD97EFEE49EED2345351D032F997D992C06,5247281231,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Augsburg, Augsburg (Kreis)'}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",10.89379,48.357096,full_time,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)",0,2025-06-17T20:17:48Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjU1MTcyMDA5In0.UqRGfgNj2h5_iRre2Pd3POoeojNAVaL2YnAO8kuRc-g,https://www.adzuna.de/land/ad/5255172009?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=90987F3CA05E8A4E1D9DC3BE625E86D9421386B6,5255172009,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim']}","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.36958,49.21886,,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d)",0,2025-06-02T19:53:14Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNFBYVUZRSlE4QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjI4OTgzMzAxIn0.UQvAcTOIf0MgmLqiCPrcAJ84ir74YXR432OibOB_1ag,https://www.adzuna.de/land/ad/5228983301?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=D71B0358BA0C24F13F742E456379E29C3E95B53A,5228983301,"In unseren Bussen und Bahnen bringen wir jeden Tag über eine Million Menschen an ihr Ziel. Und wir bewegen noch mehr: für Hamburg, für die Zukunft und für alle, die bei uns arbeiten. Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d) Du – deine Rolle bei uns Für unser Team Systemkonzepte & Data Analytics im Fachbereich Managementsysteme Bus suchen wir Verstärkung mit Know-how Data Science. Als Werkstudent*in wirst du wichtige Analysen erstellen und unterschiedliche Daten visualisieren, um…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","{'display_name': 'Hamburger Hochbahn AG', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,53.557429,,,,
"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",Product Owner - Data Science / Machine Learning (f/m/x),0,2024-11-30T14:14:31Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1NjcwNTEwMSIsInMiOiI0UFhVRlFKUThCR19DdHhoajRWSGpnIn0.QSUiW_YvPZd_DDGnJ-5D-wsJO8f8j1KsVUCUKp5T6l4,https://www.adzuna.de/land/ad/4956705101?se=4PXUFQJQ8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=2FD53430B498BF7E19FD8380866119C025986BBD,4956705101,"Aufgaben In cross-functional teams, you will drive & manage projects in the field of Machine Learning (ML) and Data Science. In this role, you will support the preparation and execution of Data Science / ML projects: from setting the scope to roadmap-planning, to execution in an agile manner, to lessons learned that can be integrated into new projects. As part of a vivid team, you will be in contact with users from different ZEISS departments, assess and plan Data Science- and ML-related tasks …","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}","{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",11.555737,48.137418,,,,
