title,salary_is_predicted,redirect_url,location,category,__CLASS__,id,created,adref,description,company,latitude,longitude,contract_time,salary_min,contract_type,salary_max
Praktikant (m/w/d) Data Science,0,https://www.adzuna.de/land/ad/5255326661?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=06B8B48822FB9358CAC69427E3D19EBC11DC89EE,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5255326661,2025-06-17T20:34:37Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNjY2MSIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.knAKM740Khdov5IRvp0XTiTKYuS_jEZzpTf_9_s2mBQ,"Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecke faszinierende Techno­logien und bewirb dich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Defence GmbH & Co. KG in Röthenba…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Diehl Defence GmbH & Co. KG'}",,,,,,
Praktikant Data Science (m/w/d),0,https://www.adzuna.de/land/ad/5220264884?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=E5D9C0F42BD4B2D101CC5446F52C0F73D1C57AE4,"{'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn']}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5220264884,2025-05-28T19:50:11Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjIwMjY0ODg0In0._CenF3wfu1dGpIE9_gKDkZLFrmlZU1VwIn0ME0F7dtk,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Aufgaben Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitswe…","{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",49.142335,9.209895,,,,
Data Science Lead - Price,0,https://www.adzuna.de/land/ad/5210550923?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=04BDEBBBCF947A1D4B0320827A6F55746CD3D03B,"{'display_name': 'Bilk, Düsseldorf', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5210550923,2025-05-22T11:45:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjEwNTUwOTIzIn0.JQr46cvPtRiOQCrc3-YQIOz3GylYvhraHzAzvAVbiI4,"When travelers are searching for a hotel, we want the obvious choice to be trivago! By comparing prices from major booking sites, we're making it easy for people to find hotels they want at a price they’ll love. In the lively city of Düsseldorf, we seize opportunities to learn everyday, innovate, and make an enduring mark on the travel industry. A career at trivago is a journey designed for people who crave continuous development and want to thrive in a high-performing team. Here you will find …","{'display_name': 'trivago', '__CLASS__': 'Adzuna::API::Response::Company'}",51.20259,6.78055,,,,
Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),0,https://www.adzuna.de/land/ad/5241458986?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=84D8490D2A67047AD09BCC28EC4996CA080A51AA,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5241458986,2025-06-09T20:04:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjQxNDU4OTg2In0.RTqdBmvwZP71AJC0rguYqQNo_sSYowrDmnGnhHRegp8,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",48.383137,9.856945,,,,
Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),0,https://www.adzuna.de/land/ad/5228935038?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=F31FD94107CC87F14C5D25AE5DE093AA5E4CAB01,"{'display_name': 'Baden-Baden, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5228935038,2025-06-02T19:45:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyODkzNTAzOCIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.BuYOW-HW6ylHYfDkawourOc3DNnNJXW2yuUk5WQMVNQ,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",48.754667,8.235274,,,,
Duales Studium Wirtschaftsinformatik - Data Science,0,https://www.adzuna.de/land/ad/5217005619?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=E70C953D35BA5CCF99D063CC6F22C80378CDBC79,"{'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Künzelsau'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Künzelsau, Hohenlohekreis'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'hospitality-catering-jobs', 'label': 'Stellen aus Gastronomie & Catering'}",Adzuna::API::Response::Job,5217005619,2025-05-26T18:15:38Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxNzAwNTYxOSIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.e5JaUnF75Jrthjft5yY_nmGFv2WEIhUzwPArcJ4Dwqs,"Zeit für deine Zukunft. Zeit für Würth. Bewirb dich jetzt auf ein duales Studium Wirtschaftsinformatik - Data Science! Das bieten wir dir: ✓ Ein familiäres und herzliches Arbeitsklima sowie gemeinsame Aktivitäten (z. B. Azubi-Skiausfahrt, Sportturniere) ✓ Enges Mentoring und begleitende Seminare für eine individuelle Weiterentwicklung ✓ Soziale und internationale Ausbildungsbausteine und Projekte (z.B. Auslandspraktikum) ✓ Eine faire Vergütung und viele Zusatzleistungen (z.B. Chance auf das Azu…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Adolf Würth GmbH & Co. KG'}",49.27945,9.68788,full_time,,,
KI/ Data Science Consultant (Mensch*),0,https://www.adzuna.de/land/ad/5231414188?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=BF10B2630B7E490C0083E62C4693E422FE6532EB,"{'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pforzheim, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5231414188,2025-06-03T23:02:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzMTQxNDE4OCIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.0TzImvxGS_7yIFAwzzg0NQypMGkv7Q7m81Hd9tc7i3M,"Bei itmX fokussieren wir uns auf die Geschäftsprozesse in den Bereichen Marketing, Vertrieb, Service und Commerce unter Verwendung der Microsoft Power Platform, Microsoft 365, SAP ERP und unser eigenem Produkt der itmX crm suite. Unser Ziel ist es dabei Microsoft und SAP bestmöglich prozessual sowie funktional zu verbinden. Tätigkeiten Analyse von Geschäftsprozessen und Identifikation von Optimierungspotenzialen durch den Einsatz von KI für Digitalisierungsprojekte Beratung und Unterstützung un…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'itmX GmbH'}",48.883606,8.697363,,,,
Data Science Team Lead (m/f/d),0,https://www.adzuna.de/land/ad/5255325658?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=6DD9E4E0245F23C4EA1C2CBC583557B9C81755B3,"{'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5255325658,2025-06-17T20:34:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNTY1OCIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.HfAXYIFXD5b9PiSxak2u8ALSGA25yPNhA1-wwlV9MHg,"WE ARE AGAIN AWARDED AS TOP ARBEITGEBER 2025! At AP Sensing, we're building on a success story that began in the garage of Bill Hewlett and Dave Packard. As an independent HP spin-off, we combine over 40 years of technological expertise with a passion for innovation. Together we'll continue to enhance infrastructure, protect people, and safeguard our planet. With a commitment to fiber optic sensing, we value every voice and empower growth. Join us in thinking ahead to create a smarter, safer wo…","{'display_name': 'AP Sensing GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
Trainee Mathematik Personen-Rückversicherung Fokus Data Science,0,https://www.adzuna.de/land/ad/5196599018?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=DF87DEAFDBA82D6A67B5C2B21156D28117C34E72,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hannover, Region Hannover (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5196599018,2025-05-13T19:32:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MTk2NTk5MDE4In0.eNFughonw0wkPg684NHVQ1xfcVXN0g5J9npvvINGv6Q,"Hannover Rück – rund 3.900 Mitarbeiter:innen an Standorten auf der ganzen Welt. Unsere Stärke? Connecting Power: Wir verlassen uns auf­einander. Als Rück­versicherer sichern wir Kunden im Schaden­fall ab. Dafür braucht es maß­geschneiderte, innovative Lösungen. Lösungen, die gestern noch gepasst haben, können morgen ver­altet sein. Wir challengen uns und optimieren konti­nuierlich unsere Services, Beratungen und Pro­dukte. All das macht uns zu einer der führenden und profi­tabelsten Rück­versic…","{'display_name': 'Hannover Rück SE', '__CLASS__': 'Adzuna::API::Response::Company'}",52.378818,9.742751,,,,
Werkstudent (m/w/d) – Risikomanagement | Data Science,0,https://www.adzuna.de/land/ad/5231302799?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=325E1FF72791C60121772B37ECDB0E91EEC9666C,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5231302799,2025-06-03T21:40:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzMTMwMjc5OSIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.iiT8LqszjwbKuULUwwGbuu82wufrncK2QNh4bQ_g8Y4,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}",52.507706,13.420806,,,,
Working Student Data Science (f/m/d),0,https://www.adzuna.de/land/ad/5250030853?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=F5729882F7E2C73F6D44EEC82899D49C121C49FD,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5250030853,2025-06-14T08:28:38Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjUwMDMwODUzIn0.HPbtnj99TnrIrTcJYq0obGRlsDX1Jpen6gZM3Dwmd20,"Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siegwerk Druckfarben AG & Co. KGaA'}",,,,,,
Duales Studium Data Science und Künstliche Intelligenz (m/w/d) ab September 2025,0,https://www.adzuna.de/land/ad/5256796159?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=25BB73190A0B1697BB2E35ADBC7788D280B01447,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5256796159,2025-06-18T20:13:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjU2Nzk2MTU5In0.908dMH8yu5P3GBY-FIR4MKAngGypKfZKnG6rCtGn5FE,"Du begeisterst dich für die komplexen Zusammenhänge in der IT und arbeitest gerne im Team? Willkommen in der Königsklasse Die Firma ZIEHL-ABEGG SE, mit derzeit über 5.000 Mitarbeitern weltweit, entwickelt, produziert und vertreibt global Ventilatoren, elektrische Spezialmotoren und Regelsysteme für die allgemeine Lufttechnik und Antriebstechnik. Neben dem Hauptsitz in Künzelsau befinden sich weitere süddeutsche Standorte des Unternehmens in Bieringen und Gewerbepark Hohenlohe. Als mittelständis…","{'display_name': 'ZIEHL-ABEGG SE', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science,0,https://www.adzuna.de/land/ad/5251544641?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=1DD344C0A1C805FE39589835F017A3923653F00A,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Dresden'], 'display_name': 'Dresden, Sachsen'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5251544641,2025-06-15T08:32:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTU0NDY0MSIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.3mAZEhZYfFP2OAKggFEFEZlJAWBk7o3S02wlMtaLoiI,Universitätsklinikum Carl Gustav Carus Dresden Aufgaben Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science in der Krebsforschung in der Medizinischen Klinik und Poliklinik I Die Stelle ist zum nächstmöglichen Zeitpunkt in Voll- und Teilzeit für zunächst 24 Monate befristet zu besetzen. Die Vergütung erfolgt nach den Eingruppierungsvorschriften des Tarifvertrages für den öffentlichen Dienst der Länder (TV-L) und ist bei Vorliegen der persönlichen Voraussetzungen in die Entgeltgruppe E13 mög…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universitätsklinikum Carl Gustav Carus Dresden'}",51.052725,13.756452,,,,
Werkstudent Data Science NLP & Jobklassifikation,0,https://www.adzuna.de/land/ad/5247281217?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=351FE474D54D0EC97742578114548804541D9DF9,"{'display_name': 'Lüneburg, Lüneburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5247281217,2025-06-12T21:49:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIxNyIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.1KgTpJpGmbkltDJWjsSTryrWj4_ec52HA3ZxqVO4CUA,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",53.24252,10.406345,full_time,,,
Werkstudent Data Science NLP & Jobklassifikation,0,https://www.adzuna.de/land/ad/5245551370?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=9C49F7B88F8F5F8D013292FFE1F78C119FD24048,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Adzuna::API::Response::Job,5245551370,2025-06-12T01:28:54Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjQ1NTUxMzcwIn0.YurwU5M7I3Qn1lSoWeMTTwRj-JRlWTreFHuU11BjnE0,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",53.557429,9.987297,full_time,,,
Werkstudent Data Science NLP & Jobklassifikation,0,https://www.adzuna.de/land/ad/5247281231?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=01BA7CD97EFEE49EED2345351D032F997D992C06,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], 'display_name': 'Augsburg, Augsburg (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5247281231,2025-06-12T21:49:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIzMSIsInMiOiJscTNmRGR0TThCR3JlcG9BY2FITzVBIn0.Za7IEGrZCNA-eoeHeD-uhGC5gUK7Vl2pFMn5szd37pU,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.357096,10.89379,full_time,,,
Werkstudent Data Science NLP & Jobklassifikation,0,https://www.adzuna.de/land/ad/5247281218?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=01F4528B768B3AB1B57D7D4DBC6F75537905264F,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5247281218,2025-06-12T21:49:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjQ3MjgxMjE4In0.GqmzrPnXJFAtsqCH1dqY7InCimMDIDL-uz7XoVhijkU,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",48.137418,11.555737,full_time,,,
Werkstudent Data Science NLP & Jobklassifikation,0,https://www.adzuna.de/land/ad/5247281253?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=C5F5F0182D36A18EA09CDC4B271AE7D1ED3C952D,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kiel, Schleswig-Holstein'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Adzuna::API::Response::Job,5247281253,2025-06-12T21:49:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjQ3MjgxMjUzIn0.-4A7bas9SC8u59bg1kC5u_GYE3yFY9QG3NUszqEblvU,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",54.319658,10.137982,full_time,,,
Werkstudent Aktuariat Leben / Data Science (m/w/d),0,https://www.adzuna.de/land/ad/5255324756?se=lq3fDdtM8BGrepoAcaHO5A&utm_medium=api&utm_source=a4bcf954&v=E4CEEB7C118B50773F89AF847354AA5D91C3B740,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5255324756,2025-06-17T20:34:10Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHEzZkRkdE04QkdyZXBvQWNhSE81QSIsImkiOiI1MjU1MzI0NzU2In0.ofs_6oL3SWARShwGxq697Bqh9eO5sFWvYWKFOUlpSno,"Werkstudent Aktuariat Leben / Data Science (m/w/d) Risikoschutz, Vorsorge, Kunst, Oldtimer: Wir sind in den unterschiedlichsten Versicherungssparten top aufgestellt. Immer nah am Menschen, persönlich und digital. Unser Team führt Tradition und Moderne zusammen – mit höchster Servicequalität und am liebsten mit dir als Verstärkung. Wir freuen uns auf deine Bewerbung – &Los. Aufgaben Als Werkstudent (m/w/d) durch die Auswertung sowie Analyse versicherungstechnischer Daten fundierte Entscheidungsg…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Helvetia Schweizerische Versicherungsgesellschaft AG'}",50.129683,8.650578,,,,
