location,id,longitude,company,adref,latitude,description,redirect_url,created,__CLASS__,category,salary_is_predicted,title,contract_time,salary_min,salary_max,contract_type
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ludwigsburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ludwigsburg, Ludwigsburg (Kreis)'}",5828358168,9.198334,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wolters Kluwer Tax & Accounting Deutschland GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyODM1ODE2OCIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.8_GpqUBpm0-ZJ6gDI4db_56soA9A0vnbyb1JhUQjc_A,48.876425,"Seit über 180 Jahren unterstützen wir Unternehmen weltweit dabei, Arbeitsprozesse einfacher, effizienter und zukunftssicher zu gestalten. Mit Niederlassungen in über 40 Ländern und Kunden in mehr als 180 Märkten sind wir ein globaler Partner für Fachwissen und Technologie. Unsere Lösungen verbinden tiefgehendes Know-how mit innovativen Technologien – inklusive moderner KI-Funktionen – und helfen unseren Kunden, ihre größten Herausforderungen erfolgreich zu meistern. Mehr als 21.000 Kolleginnen …",https://www.adzuna.de/land/ad/5828358168?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=8402E2578445895C3DE3C3C020C2ABFFD6844BDC,2026-08-05T01:04:32Z,Adzuna::API::Response::Job,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Bachelor der Wirtschaftsinformatik - Data Science (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim']}",5828358393,8.491505,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FUCHS LUBRICANTS GERMANY GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyODM1ODM5MyIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.uLvW7PfPfRCHHn-WyHmQdmOUrBJ6_moKyIgBRuI8McA,49.496025,"FUCHS ist der weltweit größte unabhängige Anbieter von innovativen Schmierstofflösungen für nahezu alle Branchen und Anwendungsbereiche. Unsere Produkte und Lösungen halten die Welt in Bewegung, auch wenn diese nicht immer sichtbar sind. Entscheidend ist, dass jeder Einzelne unserer über 6.000 Mitarbeiter in mehr als 50 Ländern sichtbar ist - ihr Unternehmergeist, ihre Ideen und Fähigkeiten sind das Herzstück unseres globalen Geschäfts. JLFT1_DE",https://www.adzuna.de/land/ad/5828358393?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=1E79F89B7EDB561BA34330000388AA90C9D83734,2026-08-05T01:04:48Z,Adzuna::API::Response::Job,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium B.Sc. Data Science und Künstliche Intelligenz (m/w/d) 2027,,,,
"{'display_name': 'Regensburg, Regensburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg']}",5836420329,12.112321,"{'display_name': 'BSH Hausgeräte Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODM2NDIwMzI5In0.h7FHtEdovW0SXY8ZBTC82PZa1I-SiQX9Mw7bVy5SwIQ,49.022981,"Wir begleiten dich auf dem Weg zum Traumberuf. Als führender Hausgerätehersteller in Europa bilden wir junge Menschen in Berufen aus, die zu ihnen passen und sie erfüllen. Mit unserem Portfolio an Marken – unter anderem Bosch, Siemens, Gaggenau und Neff – bieten wir Nachwuchskräften spannende Aufgaben und die Möglichkeit, von Anfang an Verantwortung zu übernehmen. Ob im Bereich Klimaschutz, Innovation oder Fairness – wir setzen uns gemeinsam mit dir für eine nachhaltige Zukunft ein. Spannende L…",https://www.adzuna.de/details/5836420329?utm_medium=api&utm_source=a4bcf954,2026-08-11T07:34:11Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,Duales Studium Master Informatik - AI & Data Science (M.Sc.) 2027,,,,
"{'display_name': 'Mittweida, Mittelsachsen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Mittweida']}",5849936588,12.98145,"{'display_name': 'Hochschule Mittweida - University of Applied Sciences', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODQ5OTM2NTg4In0.Ub32IZuTlfR1-GuX4eoRnNm-9HivOkDy_Ng5i_rgjRI,50.98578,"Professur Angewandte Mathematik – KI und Data Sciences (w/m/d) An der Fakultät Angewandte Computer- und Biowissenschaften der Hochschule Mittweida, University of Applied Sciences ist zum 01.09.2027 die Professur in Besoldungsgruppe W2 zu besetzen. Aufgaben Vertretung des Berufungsgebiets in Lehre und Forschung mit Schwerpunkt auf aktuellen Entwicklungen im KI-Bereich Durchführung deutsch- und englischsprachiger Lehrveranstaltungen: Grundlagen- und Spezialmodule im neuen Masterstudiengang AI and…",https://www.adzuna.de/land/ad/5849936588?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=726766D74DF21C0E94E0909A9527777B5D9ED072,2026-08-20T22:19:34Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",0,W2-Professur für Angewandte Mathematik - KI und Data Sciences (w/m/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5859747704,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Osnabrück'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1OTc0NzcwNCIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.xz5ZLY437K4cDFzzD88AtVbZV2hTKDkwa2o9VRz1Pgo,,"Professur für Business Data Science Als größte Hochschule für Angewandte Wissenschaften in Niedersachsen leisten wir mit praxisorientierter Lehre und Forschung unseren Beitrag für eine lebenswerte Zukunft. Als Stiftungshochschule profitieren wir von höherer Gestaltungsfreiheit und Eigenverantwortung. Wir suchen Kolleg innen, die gemeinsam mit unseren Studierenden die Gesellschaft nachhaltig prägen und unseren Weg hin zu einer inklusiven und diversen Hochschule mitgestalten. Das Themengebiet der…",https://www.adzuna.de/land/ad/5859747704?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=6CD1CF9AB7F35239EE590000FC952BD000A900C8,2026-08-28T17:00:07Z,Adzuna::API::Response::Job,"{'tag': 'admin-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Verwaltungsstellen'}",0,Professur für Business Data Science,,,,
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",5776991573,8.650578,"{'display_name': 'Siemens AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1Nzc2OTkxNTczIn0.LJFiNL-WK7V8u6VA8CXztq_JYPD2I4sgprbNQjT3K58,50.129683,"Dein Berufsbild: Du möchtest irgendwas mit Mathe machen und findest die Wirtschaftswelt spannend? Dann entscheide dich für ein Studium in Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. Data Science und Künstliche Intelligenz Spezialisten (w/m/d) sind die Schnittstelle zwischen IT und Business. Sie beherrschen die verschiedenen Technologien, bewerten deren Potenziale und wissen, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konze…",https://www.adzuna.de/land/ad/5776991573?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=333B251EC63C28872D35E9BBDEE132B1419089E5,2026-06-26T01:42:46Z,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",0,Data Science und Künstliche Intelligenz (B.Sc.) 2027,,,,
"{'display_name': 'Ravensburg, Ravensburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Ravensburg']}",5776221804,9.560146,"{'display_name': 'EBZ SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjIyMTgwNCIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.hDqsmC5bjJv_Go0f4BhS-RdpbPIU2-qBUmSNstbfVwk,47.759752,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…",https://www.adzuna.de/land/ad/5776221804?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=496F0D5CC95E9EA60CFB834C492F2FA74AC23E97,2026-06-25T13:38:21Z,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",0,Duales Studium (DHBW) Data Science und Künstliche Intelligenz,,,,
"{'display_name': 'Weingarten, Ravensburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Weingarten']}",5850415032,9.64655,"{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MDQxNTAzMiIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.sePfa8UBxJFXFn2jgfNbc6VSFEjZog22jSUNwBbYYU8,47.80684,"3.200 Kolleg:innen,über 4.500 Kund:innen– und ein gemeinsames Ziel: Unternehmen wirklich voranzubringen. Wir sind All for One– führender IT-, Consulting- und Service-Provider rund um SAP und weltweit an der Spitze, wenn es um SAP-Transformationen und Cloud-Lösungen geht. Wir kennen den Mittelstand und begleiten ihn in allen Themen, die heute wirklich zählen: von Digitalisierung und Datennutzungüber Cybersecurity und Employee Experience bis hin zu New Work und Nachhaltigkeit. Was uns antreibt? D…",https://www.adzuna.de/land/ad/5850415032?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=D802F1A5442BA458638A852A64F06CDBFA877124,2026-08-21T04:34:21Z,Adzuna::API::Response::Job,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Wirtschaftsinformatik (B.Sc.) - Data Science,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5837379738,9.856945,"{'display_name': 'HENSOLDT', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODM3Mzc5NzM4In0.ExY8bK4co1SVK_mRwK6XQFSFXo4RWHsmsQLAYRWzeD4,48.383137,"HENSOLDT ist ein führendes europäisches Hightech-Unternehmen der Verteidigungs- und Sicherheitsindustrie mit Sitz in Taufkirchen bei München. Das Unternehmen entwickelt Sensorlösungen, Elektronik und Software für die Bereiche Luft, Land, See, Cyber und Weltraum und unterstützt Streitkräfte weltweit dabei, Bedrohungen frühzeitig zu erkennen und fundierte operative Entscheidungen zu treffen. Aufbauend auf jahrzehntelanger Erfahrung in missionskritischer Sensorik verbindet HENSOLDT Radar-, Optroni…",https://www.adzuna.de/land/ad/5837379738?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=A6C5585633CBF1CA27E58BB92D7912336373DF76,2026-08-12T00:54:17Z,Adzuna::API::Response::Job,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",0,"Duales Studium: ""Data Science & künstliche Intelligenz"" (w/m/d), Ulm, Start 2027",,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Alb-Donau-Kreis', 'Ehingen (Donau)'], 'display_name': 'Ehingen (Donau), Alb-Donau-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",5810169631,9.72719,"{'display_name': 'Liebherr Firmengruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDE2OTYzMSIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.vZquu06c1NALogwlyDnMeyy_b6diaaaPjXZ_kE7u_YY,48.28207,Die Liebherr-Werk Ehingen GmbH zählt zu den weltweit führenden Herstellern von Fahrzeugkranen. Das Programm umfasst Teleskop- und Gittermastkrane auf Mobil- und Raupenfahrwerken. Seit der Gründung wurde die Produktionsstätte und ihre Kapazität kontinuierlich erweitert. Heute werden täglich sechs Fahrzeugkrane aus Ehingen in die ganze Welt geliefert. Mitarbeit an innovativen Projekten im Bereich Data Science und Künstliche Intelligenz Analyse und Auswertung großer Datenmengen zur Optimierung von…,https://www.adzuna.de/land/ad/5810169631?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=14D552709EE1F41D06854371D5A212D32BB9173B,2026-07-22T03:13:54Z,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",0,DHBW Studium - Data Science und Künstliche Intelligenz (B.Sc.),,,,
"{'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Haiger'], 'display_name': 'Haiger, Lahn-Dill-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",5801157277,8.20531,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Loh Services GmbH&Co. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODAxMTU3Mjc3In0.9l3hTC2lWg5sU8xO2m15u-JADFGhqp7EgKxdUr7sAQU,50.74164,"Gemeinsam bewegen wir mehr. Nutze unsere vielfältigen Einsatzmöglichkeiten und beginne am 9. Juli 2027 Dein duales Studium in der Friedhelm Loh Group. Aufgaben Duales Bachelor Studium im Bereich Softwaretechnologie für die Fachrichtungen Data Science, Künstliche Intelligenz oder Softwareentwicklung Studiendauer 7 Semester in Kooperation mit der Technischen Hochschule Mittelhessen Reale Projekte und abwechslungsreiche Praxisphasen in verschiedenen Einsatzgebieten z. B. IT, Produktion, Forschung …",https://www.adzuna.de/land/ad/5801157277?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=B44D2D5110E63AE4E03B7A1395CAD02844C36F87,2026-07-15T14:41:15Z,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",0,"Duales Studium Softwaretechnologie – Fachrichtung Data Science, Künstliche Intelligenz oder Software",,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",5838304605,8.412378,"{'display_name': 'Deutsche Telekom AG, Telekom Ausbildung', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMwNDYwNSIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.k-ELmseLnCIybKnL-aURNSiRP_vewb8ZGqjQmh543Ps,49.001249,"In unserem dualen Studiengang Data Science und Künstliche Intelligenz (Studienrichtung Business Management) erwirbst du interdisziplinäre Kenntnisse aus Informatik, Mathematik und Machine Learning und lernst, datenbasierte Lösungen für Wirtschaft und Gesellschaft zu entwickeln. In den 3 Jahren Studium bist du pro Semester ca. 12 Wochen an der Dualen Hochschule Baden-Württemberg in Karlsruhe und die restliche Zeit in deiner Telekom-Abteilung eingesetzt. Während deiner Studien- und Praxisphasen e…",https://www.adzuna.de/land/ad/5838304605?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=7D45829D5380036F0AEE8FD8AA5DBE151443C309,2026-08-12T15:30:24Z,Adzuna::API::Response::Job,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Duales Studium Data Science und Künstliche Intelligenz (m/w/d),,,,
"{'area': ['Deutschland', 'Bremen', 'Bremerhaven'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bremerhaven, Bremen'}",5858577918,8.595073,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODU3NzkxOCIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.TIkGYcarGHesp2Zv4-J3rg6gHtbR-Pa9MSy8jClOeK0,53.548992,"The Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research (AWI) is a member of the Helmholtz Association (HGF) and funded by federal and state government. AWI focuses on polar and marine research in a variety of disciplines such as biology, oceanography, geology, geochemistry and geophysics thus allowing multidisciplinary approaches to scientific goals. PhD position in Data Science/Bioinformatics for Marine and Arctic Biodiversity (f/x/d/m) Background Long-term monitoring of m…",https://www.adzuna.de/details/5858577918?utm_medium=api&utm_source=a4bcf954,2026-08-27T19:52:27Z,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,PhD position in Data Science/Bioinformatics for Marine and Arctic Biodiversity (f/x/d/m),,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5849210871,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTIxMDg3MSIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.MXXe4lrR9-ygOG7lsSxB7M2r1F_M04MS40wcsYvASHI,,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",https://www.adzuna.de/land/ad/5849210871?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=654E5B4D7D092D83BA213941FD46B2365D753266,2026-08-20T04:59:02Z,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Abschlussarbeit Data Science / Mechanikdesign (m/w/x),,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",5811453477,9.187224,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Creditplus Bank AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMTQ1MzQ3NyIsInMiOiJtZ2JCcTBxbDhSR1hBb2dzMHF6QkRRIn0.ITk_5IR2uZSvG7faqB0H-hIyycY1h_omWyVu9SmE6Ec,48.776198,"Wir machen Wünsche machbar – unsere Mission ist es, das Leben unserer Kund:innen zu bereichern und mit unseren Finanzdienstleistungen Träume zu verwirklichen. Wir verstehen uns nicht als typische Bank, sondern als lebendige Gemeinschaft von Gestalter:innen, die keine Angst davor haben, neue Wege zu gehen. Dabei setzen wir uns alle auch noch für Themen mit Impact wie Nachhaltigkeit und Digitalisierung ein – ob in unserer Zentrale in Stuttgart, an unserem Standort in Offenbach oder deutschlandwei…",https://www.adzuna.de/land/ad/5811453477?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=A941201519F735C9B8A3B22DA1F7FE671E964088,2026-07-23T00:48:33Z,Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",0,(Senior) Risk Manager (m/w/d) Modeling & Data Science - Fokus Retail Credit Risk,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], 'display_name': 'Offenburg, Ortenaukreis', '__CLASS__': 'Adzuna::API::Response::Location'}",5784624030,7.94837,"{'display_name': 'EDEKA Südwest Stiftung&Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1Nzg0NjI0MDMwIn0.CnQe2jl9_Z4gG45HzgCtm4Ht8chuo9EmY1SVO0PH0Vs,48.42392,"Mit rund 46.000 Mitarbeitenden sowie rund 3.000 Auszubildenden in über 40 Ausbildungsberufen und dualen Studiengängen im Einzelhandel, Großhandel und in der Produktion sind wir einer der größten Arbeitgeber der Region. Rund 1.100 Märkte, sechs Logistikzentren und sechs Produktionsbetriebe in fünf Bundesländern gehören zu EDEKA Südwest. Was macht man da aus sich? Im Fokus steht der reibungslose Fluss von Informationen innerhalb des Unternehmens. Schon während des Studiums betreust du selbstständ…",https://www.adzuna.de/land/ad/5784624030?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=CDF8A0C90450F82B412FB51139BC443F839DB477,2026-07-02T02:07:53Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",0,Duales Studium: Data Science und Künstliche Intelligenz (m/w/d) - 2027,,,,
"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",5858186478,13.420806,"{'display_name': 'S-Kreditpartner GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODU4MTg2NDc4In0.ruoZiUQk5Kgr8eDdvbAkZFQXqWlyugLzC5ZR9j0SIsQ,52.507706,S-Kreditpartner – unser Name ist Programm. Und der macht auf den ersten Blick deutlich: Wir gehören zur Familie der Sparkassen. Als spezialisierter Verbundpartner bündeln wir die Aktivitäten für die Auto- und Konsumenten­finanzierung. Gemein­sam mit unseren Vertriebs­partnern wollen wir die Position der Sparkassen-Finanz­gruppe in diesen Geschäftsfeldern stärken. Als Referent (m/w/d) Data Scientist gestaltest Du die Banksteuerung aktiv mit und machst aus komplexen Daten klare Entscheidungs­grun…,https://www.adzuna.de/land/ad/5858186478?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=806B51D1A296E3A1C2DAC8F1494BEE098F035060,2026-08-27T12:57:39Z,Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",0,Referent Data Science & Reporting (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5810788215,,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODEwNzg4MjE1In0.fa7fa7UCVM0cbPfPTtxGduWzlX7xndo4OinGkpfMu3w,,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",https://www.adzuna.de/land/ad/5810788215?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=923B0DEB2CB05ABFEAC7F92623C398E78BCD244E,2026-07-22T12:38:04Z,Adzuna::API::Response::Job,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",0,Duales Studium Informatik Schwerpunkt Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5848402718,,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibWdiQnEwcWw4UkdYQW9nczBxekJEUSIsImkiOiI1ODQ4NDAyNzE4In0.KhtLDnL--Mm-1kVcJc5NzroojlvVLdmplcn3MTJE0f0,,Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein Duales Studi…,https://www.adzuna.de/land/ad/5848402718?se=mgbBq0ql8RGXAogs0qzBDQ&utm_medium=api&utm_source=a4bcf954&v=D06863DC7CD0095555F4F023A9C5A1024898867E,2026-08-19T17:29:18Z,Adzuna::API::Response::Job,"{'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs'}",0,Duales Studium Data Science & Künstliche Intelligenz B.Sc.,,,,
