company,latitude,created,longitude,__CLASS__,salary_is_predicted,location,title,redirect_url,id,description,category,adref,contract_time,contract_type,salary_min,salary_max
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",51.47339,2026-05-21T11:24:58Z,6.85662,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberhausen', 'Altstadt-Mitte'], 'display_name': 'Altstadt-Mitte, Oberhausen'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287503?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=718AC85E71F50AC64C237327176E436B7769BA8D,5736287503,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM2Mjg3NTAzIn0.ANYAK4MipDJnkPKNqf7HMu-EeSDcnMcTjOZXzNkqTqY,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",50.97143,2026-05-21T11:24:59Z,11.01125,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Erfurt (Kreis)', 'Erfurt', 'Brühlervorstadt'], 'display_name': 'Brühlervorstadt, Erfurt'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287546?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=07A5ABCED9D4B99657BFB02BD983A8A0075F18C4,5736287546,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM2Mjg3NTQ2In0.hn2F-k0xoD-iLr9v6Dqm0DGGE0EqT5DVU1SK0IwoPtE,full_time,permanent,,
"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",49.49301,2026-05-21T11:24:58Z,8.46027,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Innenstadt'], 'display_name': 'Innenstadt, Mannheim'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287501?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=F36CB3B4A6B1D89FECB9E3B04943854F12C69AD4,5736287501,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjI4NzUwMSIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.YzziOwku377jLuJbhb0I6-RyKr0DpY7V4QBPf_gFsxU,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",51.80979,2026-05-21T11:24:58Z,6.58355,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mussum, Bocholt', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Borken (Kreis)', 'Bocholt', 'Mussum']}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287526?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=7A6204D88E75BF959701D5B4AA613FF039FB84F8,5736287526,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM2Mjg3NTI2In0.SOMl-rJuGGQLcEgC-zKwdaohPqEAN487V9GkO-DAAgw,full_time,permanent,,
"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",49.3936,2026-05-21T11:24:58Z,8.73075,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg', 'Altstadt'], 'display_name': 'Altstadt, Heidelberg', '__CLASS__': 'Adzuna::API::Response::Location'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287532?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=F85777FE67604627D8725CB61FC65F077297C7A5,5736287532,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjI4NzUzMiIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.jN-yniNJR0oyHykygByvBtdUndJ2bYStICQ83WXGPI4,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",50.35672,2026-05-21T11:24:58Z,7.59949,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Koblenz', 'Industriegebiet'], 'display_name': 'Industriegebiet, Koblenz', '__CLASS__': 'Adzuna::API::Response::Location'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287508?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=D79F0B112F7C9405991BDC282A3B18EC5BDF0205,5736287508,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjI4NzUwOCIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.5ZzlRRziwVxlRvpCNaB26TFlNITomkd7aiPEKBL9CU4,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",49.97406,2026-05-21T11:24:59Z,9.16082,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Aschaffenburg', 'area': ['Deutschland', 'Bayern', 'Aschaffenburg (Kreis)', 'Aschaffenburg', 'Innenstadt']}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287537?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=3385967019BE7784AAD7C1CB83BE907F9EDD644A,5736287537,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjI4NzUzNyIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.8b85o9L4UdHOzQ_iHAXG8yAzhozi3f2g2i8KmluFJZg,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",51.2491,2026-05-21T11:24:58Z,7.15358,Adzuna::API::Response::Job,0,"{'display_name': 'Elberfeld, Wuppertal', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Wuppertal', 'Elberfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287486?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=B08985EABA226BD896247742289C36E5714D5F24,5736287486,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM2Mjg3NDg2In0.g7_Eq284I9SKBlufXtWKRF9Uh8tMLZkMfhQHip8u7iw,full_time,permanent,,
"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",51.21014,2026-05-21T11:24:58Z,7.07281,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Solingen', 'Gräfrath'], 'display_name': 'Gräfrath, Solingen', '__CLASS__': 'Adzuna::API::Response::Location'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,https://www.adzuna.de/land/ad/5736287521?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=58838737B7A720CF1B5FAE2D3890C81367DFCD26,5736287521,Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings im Bereich Künstliche Intelligenz und darüber hinaus. In unseren Programmen machen wir Menschen mit und ohne Vorkenntnisse fit für die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Was erwartet dich? Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjI4NzUyMSIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.HJKCSJjddooWZTPvHDVsqysSJa5PeiIz2TZQQm7i9yQ,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'The Stepstone Group GmbH'}",51.226802,2026-05-15T19:39:23Z,6.808387,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}",(Senior) Data Scientist - m/f/d,https://www.adzuna.de/land/ad/5730473746?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=103A9D3227F056490908753B18AE3F7C2F78FA40,5730473746,"As a (Senior) Data Scientist, you will play a key role in advancing core areas of our platform, developing intelligent, data-driven solutions that meaningfully impact how millions of people find jobs and how employers connect with talent. You are positioned in the Marketing department and as such you are close to stakeholders, data scientists, engineers and analysts. You play a crucial role in bridging the gaps and you will directly help drive fairer, more effective and commercially efficient s…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDQ3Mzc0NiIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.athhyTAUFKHICOPzzLq-xqVlXoMbRcCeXFZaN2PG-p4,,,,
"{'display_name': 'GSK', '__CLASS__': 'Adzuna::API::Response::Company'}",49.403755,2026-05-22T03:39:19Z,8.696891,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heidelberg, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg']}",Senior Director Translational Data Sciences - Inklusiver Job   ,https://www.adzuna.de/land/ad/5737142794?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=745245D533FA7498501222D9A777EA93CB389821,5737142794,"We are a science-led, global pharmaceutical company committed to closing the gap between biological discovery and clinical impact. Our translational mission is to decode the molecular and cellular architecture of human disease, using multi-omics data as the connective tissue between causal mechanistic insight and patient outcome., we are building the analytical infrastructure that turns complex biological signals into actionable clinical hypotheses. We believe that the next generation of transl…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM3MTQyNzk0In0.a7CW3Nl9DBOwmmY1BmGbclt_4nycSAFS3hpAs6hPlk0,,,,
"{'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth', '__CLASS__': 'Adzuna::API::Response::Company'}",53.147169,2026-05-24T07:49:05Z,8.218802,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oldenburg, Oldenburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg']}",HAW-Postdoc für Spatial AI (w/m/d),https://www.adzuna.de/land/ad/5739542805?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=954D55D39CE2FBD296BBB0F09118027C28D700CB,5739542805,"„Besser Studieren“ ist das gelebte Motto der Jade Hochschule. In über 60 innovativen Studien­gängen an den Studienorten Wilhelmshaven, Oldenburg und Elsfleth bilden wir über 6.000 Studierende wissenschaftlich und praxisnah aus. Über 170 Professorinnen und Professoren sowie ca. 400 Mitarbeitende engagieren sich im Sinne des Leitbildes unserer Hochschule: innovativ, kompetent, kooperativ, vielfältig und zugewandt. Die Gewinnung qualifizierter Beschäftigter ist dabei eine zentrale Voraussetzung fü…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5NTQyODA1In0.rW5e0x8r-KfFlrNEUnkiNo-LPPEjyGcaWad6vezaxg8,,,,
"{'display_name': 'Wieland Group', '__CLASS__': 'Adzuna::API::Response::Company'}",,2026-04-30T00:40:54Z,,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",Bachelor Data Science & KI (m/w/d) – Duales Studium,https://www.adzuna.de/land/ad/5713966038?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=508FA5F4B09E273B2F1E9C4F947B5A5E7D0DBFCF,5713966038,"Bachelor Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Deine Zukunft Ablauf : Im dualen Studium Data Science & KI erwirbst du dein theoretisches Wissen an der Dualen Hochschule Baden‑Württemberg (DHBW) in Heidenheim. Theorie und Praxis wechseln sich dabei in dreimonatigen Intervallen ab. Während der Praxisphasen wirst du in spannende Aufgaben unserer globalen IT‑Abteilungen eingebunden und erhältst Einblicke in …","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzEzOTY2MDM4In0.yCMoKZmbiq-VGh0kjI8wpFe3u52pTHoNjid2wG4qq84,,,,
"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,2026-05-21T03:49:23Z,9.2274,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Experte Energiewirtschaft Marktprozesse (m/w/d),https://www.adzuna.de/land/ad/5735832501?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=51E6EF1ACB33D9555428428423282E7679FAC285,5735832501,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTgzMjUwMSIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.Jx_7TwV0rzjLZrioHwIb3g-dlJRJeZAkEt1HoGOi2nA,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}",48.137418,2025-11-18T12:41:00Z,11.555737,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",B.Sc. Data Science & KI (w/m/d),https://www.adzuna.de/details/5501661996?utm_medium=api&utm_source=a4bcf954,5501661996,"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTAxNjYxOTk2In0.KWF6ZesWFPM6jVyUCJEEIqUC8zIi7Ihv88Mc4KgS_1Y,,,,
"{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}",47.73273,2026-05-17T03:57:47Z,10.307105,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kempten (Allgäu), Bayern', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)']}",Consultant (m/w/d) Data Science & Machine Learning - Inklusiver Job   ,https://www.adzuna.de/land/ad/5732070910?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=C33B1A7265929778B5002D00BB2F05E306B97849,5732070910,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT ""Logistics is People Business"" - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjA3MDkxMCIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.mWTQv5PkB9PmSeNEMJYgzR27mdsTqJ-GzTyzQK8XJuo,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",51.955292,2026-01-02T19:15:43Z,7.621504,Adzuna::API::Response::Job,0,"{'display_name': 'Münster, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),https://www.adzuna.de/land/ad/5564720390?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,5564720390,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTY0NzIwMzkwIn0.FL8pOiywuKcaifTu18l7REn616v8GZH9SkOU1BSgCUY,full_time,,,
"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",52.263026,2026-01-02T19:15:43Z,10.517347,Adzuna::API::Response::Job,0,"{'display_name': 'Braunschweig, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], '__CLASS__': 'Adzuna::API::Response::Location'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),https://www.adzuna.de/land/ad/5564720395?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,5564720395,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXJEOTBpbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTY0NzIwMzk1In0.vYtwJLN2AwK3TPDzC26o1lMb0oQNho9shwP29MNhYBc,full_time,,,
"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",50.940164,2026-01-02T19:15:43Z,6.969972,Adzuna::API::Response::Job,0,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),https://www.adzuna.de/land/ad/5564720384?se=-rD90ilY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=695BD257D4F6703209705D5E02E57AC16CF38013,5564720384,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM4NCIsInMiOiItckQ5MGlsWThSR3ZqUEQyMFNjMXdRIn0.jpDgDfYZ3d3FCr-CZ0YBgTOharF893gS07_c9wNRENY,full_time,,,
