description,__CLASS__,company,created,redirect_url,adref,location,category,id,title,salary_is_predicted,longitude,latitude,contract_time,contract_type,salary_max,salary_min
"Als Pre-Sales Consultant (m/w/d) für Data Science-, AI- & BI-Lösungen spielst du eine entscheidende Rolle im Verkaufsprozess für unsere Produkte Alan® (Generative KI) und INFONEA® (Advanced Analytics), indem du technische Lösungen mit dem Expertenteam customized und überzeugende Angebote erstellst, die auf die Bedürfnisse der Kunden zugeschnitten sind. Diese Position eignet sich ideal für eine technikaffine Fachkraft mit ausgeprägtem Geschäftssinn, exzellenten Kommunikationsfähigkeiten und eine…",Adzuna::API::Response::Job,"{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-20T08:37:31Z,https://www.adzuna.de/land/ad/5259481001?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=52C96B38BD4182C39A01B77C6CD02AB03036DFCC,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjU5NDgxMDAxIn0.XkobC09H3a1-5o-Kl427zzZgqwpMozcRugXPyC120vE,"{'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Vertriebsstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'sales-jobs'}",5259481001,"Pre-Sales Consultant (m/w/d) – Data Science, AI & BI",0,7.112412,50.71942,,,,
"Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecke faszinierende Techno­logien und bewirb dich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Defence GmbH & Co. KG in Röthenba…",Adzuna::API::Response::Job,"{'display_name': 'Diehl Defence GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-17T20:34:37Z,https://www.adzuna.de/land/ad/5255326661?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=06B8B48822FB9358CAC69427E3D19EBC11DC89EE,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNjY2MSIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.cGpaNQv0RO_6Aiwi-GoRxA2m8bSKdlrbfCBSU_JnH1w,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",5255326661,Praktikant (m/w/d) Data Science,0,,,,,,
"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Aufgaben Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitswe…",Adzuna::API::Response::Job,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-28T19:50:11Z,https://www.adzuna.de/land/ad/5220264884?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=E5D9C0F42BD4B2D101CC5446F52C0F73D1C57AE4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjIwMjY0ODg0In0.KkO_KfgLlgJ0CWhnbb33I-1rGUIjtT4LNbUICZWTa4c,"{'display_name': 'Heilbronn, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5220264884,Praktikant Data Science (m/w/d),0,9.209895,49.142335,,,,
"When travelers are searching for a hotel, we want the obvious choice to be trivago! By comparing prices from major booking sites, we're making it easy for people to find hotels they want at a price they’ll love. In the lively city of Düsseldorf, we seize opportunities to learn everyday, innovate, and make an enduring mark on the travel industry. A career at trivago is a journey designed for people who crave continuous development and want to thrive in a high-performing team. Here you will find …",Adzuna::API::Response::Job,"{'display_name': 'trivago', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-22T11:45:02Z,https://www.adzuna.de/land/ad/5210550923?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=04BDEBBBCF947A1D4B0320827A6F55746CD3D03B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjEwNTUwOTIzIn0.OMefJS3Zp5m96Cuadhh0ikh53aByWK3bHTbY3Z_FfhE,"{'display_name': 'Bilk, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5210550923,Data Science Lead - Price,0,6.78055,51.20259,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",2025-06-09T20:04:47Z,https://www.adzuna.de/land/ad/5241458986?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=84D8490D2A67047AD09BCC28EC4996CA080A51AA,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MTQ1ODk4NiIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.hpAg2hTmlJl_0whA5SFgoUYANKoDxmL2zrOdNW45RrE,"{'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5241458986,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),0,9.856945,48.383137,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",2025-06-02T19:45:06Z,https://www.adzuna.de/land/ad/5228935038?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=F31FD94107CC87F14C5D25AE5DE093AA5E4CAB01,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjI4OTM1MDM4In0.ihsRXETH4O-DA2Y3PFV55uVY0wc0PiXJzAkxOm_cgZ4,"{'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Baden-Baden, Baden-Württemberg'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5228935038,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),0,8.235274,48.754667,,,,
"WE ARE AGAIN AWARDED AS TOP ARBEITGEBER 2025! At AP Sensing, we're building on a success story that began in the garage of Bill Hewlett and Dave Packard. As an independent HP spin-off, we combine over 40 years of technological expertise with a passion for innovation. Together we'll continue to enhance infrastructure, protect people, and safeguard our planet. With a commitment to fiber optic sensing, we value every voice and empower growth. Join us in thinking ahead to create a smarter, safer wo…",Adzuna::API::Response::Job,"{'display_name': 'AP Sensing GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-17T20:34:27Z,https://www.adzuna.de/land/ad/5255325658?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=6DD9E4E0245F23C4EA1C2CBC583557B9C81755B3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNTY1OCIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.Y-JqpySdFzloZDWnl_KxiUN9ULYuK851UHkEkxOul9g,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], 'display_name': 'Böblingen, Böblingen (Kreis)'}","{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5255325658,Data Science Team Lead (m/f/d),0,,,,,,
"Hannover Rück – rund 3.900 Mitarbeiter:innen an Standorten auf der ganzen Welt. Unsere Stärke? Connecting Power: Wir verlassen uns auf­einander. Als Rück­versicherer sichern wir Kunden im Schaden­fall ab. Dafür braucht es maß­geschneiderte, innovative Lösungen. Lösungen, die gestern noch gepasst haben, können morgen ver­altet sein. Wir challengen uns und optimieren konti­nuierlich unsere Services, Beratungen und Pro­dukte. All das macht uns zu einer der führenden und profi­tabelsten Rück­versic…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hannover Rück SE'}",2025-05-13T19:32:52Z,https://www.adzuna.de/land/ad/5196599018?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=DF87DEAFDBA82D6A67B5C2B21156D28117C34E72,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MTk2NTk5MDE4In0.DiOQCyfshD-MDxTX3lizBBRC-aRq_RkzEMOiH5BBQYw,"{'display_name': 'Hannover, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5196599018,Trainee Mathematik Personen-Rückversicherung Fokus Data Science,0,9.742751,52.378818,,,,
"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",Adzuna::API::Response::Job,"{'display_name': 'Sparkassen Rating und Risikosysteme GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-03T21:40:26Z,https://www.adzuna.de/land/ad/5231302799?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=325E1FF72791C60121772B37ECDB0E91EEC9666C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjMxMzAyNzk5In0.sY_Ut4co84h3hb5UQaXHTHWk9l9jdfmyK2D5cprvKkI,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5231302799,Werkstudent (m/w/d) – Risikomanagement | Data Science,0,13.420806,52.507706,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",2025-06-19T20:34:14Z,https://www.adzuna.de/land/ad/5258716704?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=1705C46EEC6E1CC0D9249B5BC97C2EAC0EB967B3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODcxNjcwNCIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.nHb1VxL7pKG3ZbJXYT4VtAGGKFl9mhISINS5UsBqYmY,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5258716704,Praktikant*in Data Analytics/Data Science (Pflicht-Praktikum),0,9.187224,48.776198,,,,
"Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…",Adzuna::API::Response::Job,"{'display_name': 'Siegwerk Druckfarben AG & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-14T08:28:38Z,https://www.adzuna.de/land/ad/5250030853?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=F5729882F7E2C73F6D44EEC82899D49C121C49FD,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjUwMDMwODUzIn0.sbtCYm7_Vi5i7YeADhU8fA-P1j1AWjZV1LT_p1A4PnM,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5250030853,Working Student Data Science (f/m/d),0,,,,,,
Universitätsklinikum Carl Gustav Carus Dresden Aufgaben Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science in der Krebsforschung in der Medizinischen Klinik und Poliklinik I Die Stelle ist zum nächstmöglichen Zeitpunkt in Voll- und Teilzeit für zunächst 24 Monate befristet zu besetzen. Die Vergütung erfolgt nach den Eingruppierungsvorschriften des Tarifvertrages für den öffentlichen Dienst der Länder (TV-L) und ist bei Vorliegen der persönlichen Voraussetzungen in die Entgeltgruppe E13 mög…,Adzuna::API::Response::Job,"{'display_name': 'Universitätsklinikum Carl Gustav Carus Dresden', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-15T08:32:13Z,https://www.adzuna.de/land/ad/5251544641?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=1DD344C0A1C805FE39589835F017A3923653F00A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjUxNTQ0NjQxIn0.ed3SnIkFsbkXydQWv_1iqJ9N3Lj7sxEu07nfU87YQ2k,"{'display_name': 'Dresden, Sachsen', 'area': ['Deutschland', 'Sachsen', 'Dresden'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5251544641,Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science,0,13.756452,51.052725,,,,
"Werkstudent Aktuariat Leben / Data Science (m/w/d) Risikoschutz, Vorsorge, Kunst, Oldtimer: Wir sind in den unterschiedlichsten Versicherungssparten top aufgestellt. Immer nah am Menschen, persönlich und digital. Unser Team führt Tradition und Moderne zusammen – mit höchster Servicequalität und am liebsten mit dir als Verstärkung. Wir freuen uns auf deine Bewerbung – &Los. Aufgaben Als Werkstudent (m/w/d) durch die Auswertung sowie Analyse versicherungstechnischer Daten fundierte Entscheidungsg…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Helvetia Schweizerische Versicherungsgesellschaft AG'}",2025-06-17T20:34:10Z,https://www.adzuna.de/land/ad/5255324756?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=E4CEEB7C118B50773F89AF847354AA5D91C3B740,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNDc1NiIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0._7-e9kdpwpgFfAAllS8KprmNKqHNhcSLzqhlDhIkzmE,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5255324756,Werkstudent Aktuariat Leben / Data Science (m/w/d),0,8.650578,50.129683,,,,
"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",Adzuna::API::Response::Job,"{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-12T21:49:41Z,https://www.adzuna.de/land/ad/5247281218?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=01F4528B768B3AB1B57D7D4DBC6F75537905264F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUVFWTJkcE44QkdkNzdmUEl4MXNtQSIsImkiOiI1MjQ3MjgxMjE4In0.R1Nv6GgF1U1287Zpnu8KKbmR2_zn0DhKvPr6lBEZ-S0,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5247281218,Werkstudent Data Science NLP & Jobklassifikation,0,11.555737,48.137418,full_time,,,
"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",2025-06-12T21:49:41Z,https://www.adzuna.de/land/ad/5247281253?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=C5F5F0182D36A18EA09CDC4B271AE7D1ED3C952D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTI1MyIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.YJwC0N1BrGDW_0rYUk842sUqnxZ7w-WLUftMdvZx8O4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5247281253,Werkstudent Data Science NLP & Jobklassifikation,0,10.137982,54.319658,full_time,,,
"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",2025-06-12T01:28:54Z,https://www.adzuna.de/land/ad/5245551370?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=9C49F7B88F8F5F8D013292FFE1F78C119FD24048,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NTU1MTM3MCIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.Awrxb0xDMkN0ZTBlW9Egq5t9gETU2e_9X78i213V4TA,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",5245551370,Werkstudent Data Science NLP & Jobklassifikation,0,9.987297,53.557429,full_time,,,
"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",2025-06-12T21:49:41Z,https://www.adzuna.de/land/ad/5247281231?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=01BA7CD97EFEE49EED2345351D032F997D992C06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIzMSIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.g2CaDhyaO38cjr6ewKtmPfteh-WCyv898244HdB3onE,"{'display_name': 'Augsburg, Augsburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",5247281231,Werkstudent Data Science NLP & Jobklassifikation,0,10.89379,48.357096,full_time,,,
"Aufgaben Profil Wir bieten DIGITAL statt einseitig Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science Teilzeit Ihre Aufgaben: spannend statt verstaubt Unterstützung des Datenmanagement-Teams bei der Erhebung, Aufbereitung und Analyse großer Datenmengen aus verschiedenen Unternehmensbereichen Entwicklung von Datenmodellen, Dashboards und Reports mit Tools wie Python, SQL und Power BI Mitwirkung an Projekten zur Einführung datengetriebener Prozesse und Entscheidungsgrundlagen Eigenstä…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GBG Unternehmensgruppe GmbH'}",2025-05-22T19:42:02Z,https://www.adzuna.de/land/ad/5211060232?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=ED2BAED1716454F987F035068CEBFEDA4DC2E8B9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTA2MDIzMiIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.h8okXFNkU05bilY5Yj8qfmHlzdQMIrz-0QemS10gpuw,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg'}","{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5211060232,Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science,0,8.491505,49.496025,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-27T19:49:54Z,https://www.adzuna.de/land/ad/5218722744?se=5EEY2dpN8BGd77fPIx1smA&utm_medium=api&utm_source=a4bcf954&v=771A82AE5B1820058F81A208FE33C5F5ABE3DC75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxODcyMjc0NCIsInMiOiI1RUVZMmRwTjhCR2Q3N2ZQSXgxc21BIn0.bPjr2s24AlTSsnIhyBhipUL-UJ9TV83KQJHgdSWemrs,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",5218722744,Werkstudent Data Science im Bereich Fahrzeugdiagnose (m/w/d),0,9.187224,48.776198,,,,
