longitude,created,adref,category,company,location,title,description,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,contract_type,salary_max,salary_min
13.420806,2025-12-20T04:03:43Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTQ2OTk4NCIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.1ptnMyRA_yS7nj6pgb4QV1rkOoI-zESZRolyfcaaTuQ,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Lecturer Data Science Current Topics (m/f/d),"IU INTERNATIONAL UNIVERSITY - MyStudium – Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units starting on 01.04.2026 . Your tasks You teach fundamental knowledge…",https://www.adzuna.de/land/ad/5549469984?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=E73A3B2B7920E1DFCCE21E091A8785653981A354,52.507706,5549469984,Adzuna::API::Response::Job,0,part_time,,,
8.89081,2025-11-18T12:41:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTY2MjAxMSIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.K-G-AoD2bRUj2q8mK2SJyf2kKW-7KaeqnGnRgK2ZBKw,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ensinger GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nufringen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Nufringen']}",Wirtschaftsinformatik - Data Science / Bachelor of Science (DH),Bezeichnung: Wirtschaftsinformatik - Data Science / Bachelor of Science (DH) Eintrittsdatum: 01.10.2026 mit Vorpraktikum ab 01.09.2026 Standort: 71154 Nufringen bei Stuttgart Arbeitszeit: Vollzeit Ausbildungsinhalte: Grundlagen der Informationstechnik Methoden der Informatik Moderne IT-Technologien für die Entwicklung von Software-Systemen kennenlernen und anwenden Anwendung von Künstlicher Intelligenz und Big Data in wirtschaftinformatorischen Kontexten Methoden und Konzepte der Betriebswirtsc…,https://www.adzuna.de/land/ad/5501662011?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=4C96CFAC4A4F7D2EACDCBD04EC98B59646A755AD,48.62307,5501662011,Adzuna::API::Response::Job,0,,,,
9.24596,2025-11-01T06:00:03Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NDc0MDQ0OTM5In0.78UoVqzRTfbSyEg280dpRydUV3IvHuMhnQY6gJOyYCo,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Automobil Treuhand GmbH'}","{'display_name': 'Ostfildern, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern'], '__CLASS__': 'Adzuna::API::Response::Location'}",DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),"Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…",https://www.adzuna.de/land/ad/5474044939?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=0760A6F6E6E762C570EB211DAC60C666E6D8A3B9,48.72761,5474044939,Adzuna::API::Response::Job,0,,,,
8.53179,2025-10-30T11:57:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NDcwODc1NDE2In0.HBBMaWc0heNIJ8mxJGV6MjSQbHXaheq29Z6OPDHl0A0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)'], 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium B.Sc. Wirtschaftsinformatik - Schwerpunkt Data Science,"Wir! Eine eingeschworene Gemeinschaft von über 2.800 Transformations- & Integrationsexperten, New Work Verfechtern, Cybersecurity Spezialisten, Big Data & Business Analysten, IoT Engineers und Consultants rund um Business-IT von SAP, Microsoft und IBM. Als führende Consulting- und IT-Gruppe vereinen wir Strategie- und Managementberatung, Prozessberatung, Branchen-Expertise und Technologie-Know-how in Kombination mit IT-Beratung und -Services unter einem Dach. Wir begleiten und unterstützen mehr…",https://www.adzuna.de/land/ad/5470875416?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=97B5C6F377601303CA47CE908B8F793768C96EE7,49.05204,5470875416,Adzuna::API::Response::Job,0,,,,
8.650578,2026-01-02T23:53:49Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTQxNzU2NSIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.mehMSOIe6b2OQiYLdoCS-PwBwrrTJ9ckqDBdpvSiS9k,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Bundesbank'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","Praktikum Data-Science/Statistik im Bereich Indikatoren der preislichen Wettbewerbsfähigkeit, Wechselkurse, - Inklusiver Job   ","Unsere Beschäftigten stellen sicher, dass unsere gemeinsame Währung und das europäische Finanzsystem stabil bleiben. Wie ihnen das gelingt? Bei uns haben sie die Zeit, den Freiraum und die Tools, komplexe Finanz- und Wirtschaftsthemen in ihrer Tiefe zu durchdringen und nachhaltige Lösungsvorschläge zu erarbeiten. Sie arbeiten agil, digital und über Grenzen hinweg. In Teams, die keine Vorurteile kennen, sondern gemeinsame Ziele. Werde auch Du Teil von etwas Besonderem und schaffe ein solides Fun…",https://www.adzuna.de/details/5565417565?utm_medium=api&utm_source=a4bcf954,50.129683,5565417565,Adzuna::API::Response::Job,0,,,,
13.420806,2025-12-25T02:22:39Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTU1MDI5ODY2In0.O9nS-o1fjOE66UJ_kR8RjF2x-Phs9x1HoyNGI4HiQMU,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Personal & Personalbeschaffung', 'tag': 'hr-jobs'}","{'display_name': 'E.ON Country Hub Germany GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Student Data Science als Studentische Hilfskraft Data Governance / ETL‑Prozesse (w/m/d),"Nachhaltig, innovativ, digital und zukunftsorientiert – E.ON. Wir sind der Arbeitgeber, der die Energiezukunft gestaltet! Mit Leidenschaft arbeiten wir daran, eine CO2-freie, digitale Welt aufzubauen und setzen dabei auf Nachhaltigkeit, Digitalisierung und Wachstum. Unsere Kultur ist geprägt von Vielfalt, Inklusion und der Überzeugung, dass Unterschiede uns stärker machen. Nah am Kunden, nah am Business – Die E.ON Country Hub Germany GmbH ist Partner und multifunktionaler Dienstleister zugleich…",https://www.adzuna.de/land/ad/5555029866?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=90B0A7DEA33AE996AB5367B99D1B914F48149FE0,52.507706,5555029866,Adzuna::API::Response::Job,0,full_time,,,
7.014478,2025-12-25T02:22:39Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTU1MDI5ODYxIn0.zgcgMLD8VcKyBKtpcUvY0sENA61uXA6mVKyC40J7GbM,"{'tag': 'hr-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Personal & Personalbeschaffung'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'E.ON Country Hub Germany GmbH'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], 'display_name': 'Essen, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",Student Data Science als Studentische Hilfskraft Data Governance / ETL‑Prozesse (w/m/d),"Nachhaltig, innovativ, digital und zukunftsorientiert – E.ON. Wir sind der Arbeitgeber, der die Energiezukunft gestaltet! Mit Leidenschaft arbeiten wir daran, eine CO2-freie, digitale Welt aufzubauen und setzen dabei auf Nachhaltigkeit, Digitalisierung und Wachstum. Unsere Kultur ist geprägt von Vielfalt, Inklusion und der Überzeugung, dass Unterschiede uns stärker machen. Nah am Kunden, nah am Business – Die E.ON Country Hub Germany GmbH ist Partner und multifunktionaler Dienstleister zugleich…",https://www.adzuna.de/land/ad/5555029861?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=AEC35855BD66BCEF1BF73D9700122922B46C5A39,51.444823,5555029861,Adzuna::API::Response::Job,0,full_time,,,
12.17958,2025-08-12T20:35:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NiIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.HMqxtq5Vkdi_el757SDcSw7xxCbfgngWVJcbB8eHb-Q,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}","{'display_name': 'Pfreimd, Schwandorf (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location'}",Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",https://www.adzuna.de/land/ad/5349251676?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,49.49349,5349251676,Adzuna::API::Response::Job,0,full_time,,,
10.786696,2025-10-30T11:49:32Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg0MDU4NSIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.4_s0NIEm-enoxVArVngrDOFpEP6I7uFTAWwMHmToZzE,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'dx.one GmbH - A Volkswagen Group Company', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Wolfsburg'], 'display_name': 'Wolfsburg, Niedersachsen'}","Duales Studium Data Science & KI, Bachelor of Science, 2026",Auf einen Blick Studiengang: Data Science & KI Studienort: Duale Hochschule Baden-Württemberg Mannheim Studienbeginn: 1. Oktober 2026 (Wintersemester) Studiendauer: 3 Jahre Abschluss: Bachelor of Science (B.Sc.) Informationen unter: DHBW Data Science & KI Inhalte des dualen Studiums Du wolltest schon immer neues Wissen aus Daten gewinnen und innovative Anwendungen und Geschäftsmodelle kreieren? Dann ist dieses duale Studium genau das richtige für dich. In dem Studiengang Data Science & Künstlic…,https://www.adzuna.de/land/ad/5470840585?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=EE7D9BC59AE4FC2BFE9CE89B7A57EDBCE7C4E6CE,52.41453,5470840585,Adzuna::API::Response::Job,0,,,,
8.56908,2025-10-30T11:53:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NDcwODU3NDk3In0.Yz-zpm3mm6wPHS0vZNIb0EVOEGsY9sQzDzbgVPGPAow,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VR Smart Finanz AG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}",Duales Studium: Data Science und Künstliche Intelligenz (d/m/w),"Das erwartet dich: Du hast Interesse an Zukunftstechnologien und allem Rund um das Thema Künstliche Intelligenz? Dann ist das Duale Studium Data Science und Künstliche Intelligenz an der dualen Hochschule Baden-Württemberg in Mannheim genau das Richtige für dich. Daten sind eine der wichtigsten Ressourcen in der digitalen Transformation. Aus großen Datenmengen werden Informationen und relevantes Wissen generiert. Data Science, Künstliche Intelligenz und Machine Learning sind dafür die zentralen…",https://www.adzuna.de/land/ad/5470857497?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=3B2B10821FF9E662E456BA7CB3FB1704F193897C,50.14334,5470857497,Adzuna::API::Response::Job,0,,,,
11.89071,2025-10-30T11:50:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg0NzA1MCIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.VAjkFM7801SV8OhudyM1YOAfjtcXd0mmTiBZaqhvqj4,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Tirschenreuth (Kreis)', 'Kemnath'], 'display_name': 'Kemnath, Tirschenreuth (Kreis)'}",Duales Bachelorstudium Data Science in Technik und Wirtschaft (B.Eng.) - Kemnath,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B.Eng. Data Science in Technik und Wirtschaft und entdecke mit uns, wie wir die Welt der Medizintechnik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B.Eng. Data Sci…",https://www.adzuna.de/land/ad/5470847050?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=F7129ACCE0DF9B28ED5F8B0BD37990879291A897,49.87076,5470847050,Adzuna::API::Response::Job,0,,,,
8.650578,2025-11-19T12:24:39Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMzExNzQ1NiIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.Io2AgQ_ZQiC8nzoGD6nDHCll7zr-QurqvQWgxVva3_Y,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VR Payment'}","{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Softwaretechnologie Data Sciences (m/w/d) 2026,"Gestalte Deine Zukunft mit und starte als Dualer Student (m/w/d) Softwaretechnologie Data Sciences ab dem 01.10.2026 an unserem Standort in Frankfurt am Main. VR Payment ist einer der führenden Payment Provider Deutschlands und als Unternehmen der DZ BANK Gruppe einziger Full-Service-Anbieter in Bankenhand. Als Spezialist für bargeldloses Bezahlen der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken bieten wir alle Zahlungsdienstleistungen aus einer Hand: vom Netzbetrieb, den pass…",https://www.adzuna.de/land/ad/5503117456?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=6F1F2F711FBE7B97AC6FB64F8C439F78DC58ACC6,50.129683,5503117456,Adzuna::API::Response::Job,0,,,,
9.187224,2025-10-30T11:46:19Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgyNzI3NyIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.o17Fj0_tHkzgXu7PurKlf7sfo10volXGZ0g0rSVwxc8,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stuttgarter Straßenbahnen AG'}","{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",Bachelor of Science (B.Sc.) Data Science und Künstliche Intelligenz,"Suchen jemanden, der Kurven berechnen und Kurs halten kann. Täglich um die 617.000 Fahrgäste. Über 3.700 Macher. Rund 480 Mobile. Und ein Ziel: Stuttgart mobil machen. Als moderner Mobilitätsanbieter befahren wir knapp 1.000 Kilometer Streckennetz. Tag für Tag. Und das mit nachhaltiger Antriebstechnik – weil uns die Umwelt wichtig ist. Und wann machst du deine Stadt mobil? Steig ein - das lernst Du bei uns: Im Fokus Deines Studiums steht die Informationstechnik – entsprechend Deiner Vertiefungs…",https://www.adzuna.de/land/ad/5470827277?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=A02E5D12CC6209B79ADE28FC4F0FE01C4AA05ED6,48.776198,5470827277,Adzuna::API::Response::Job,0,,,,
8.44563,2026-01-03T08:21:34Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTgxMDc3NCIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.QslQl3bWxVE1qTSR5ICLWirvHhKbXXd2SfRSgmFAWR0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}","{'display_name': 'BASF', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Süd'], 'display_name': 'Süd, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium (B.Sc.) - Data Science und Künstliche Intelligenz (m/w/d),"ELEMENTE DEINES DUALEN STUDIUMS Du findest Artificial Intelligence spannend und möchtest an der Gestaltung neuer Prozesse und Technologien mitwirken? Wenn du in der Schule Spaß an Informatik, Mathematik und wirtschaftlichen Zusammenhängen hast dann bist du bei Data Science und Künstliche Intelligenz richtig! Bewirb dich bei einem Unternehmen, das Zugang zu neuesten Technologien, Expertise und Inspirationen bietet. Du arbeitest in einem modernen Arbeitsumfeld und bist vom ersten Tag an Teil eine…",https://www.adzuna.de/land/ad/5565810774?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=AB2DD4E20490264470BCF721174B33428C8FEC99,49.48137,5565810774,Adzuna::API::Response::Job,0,,,,
11.56907,2026-01-03T08:22:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NTY1ODEzNjEyIn0.fJyNbkfb-f_SqmF2EHe4lcqe_YIbQjshn7rR9kEM8Ww,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}","{'display_name': 'Bayerische Landesbank', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}",Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2026,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssektor…",https://www.adzuna.de/land/ad/5565813612?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=271D1F60515B5D8BCEAB70047745A34388BF61EB,48.14093,5565813612,Adzuna::API::Response::Job,0,,,,
,2025-10-30T11:48:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NDcwODM0NDAxIn0.l4_Wb1zqWo2Z9fyX5dkLWBE8VH4V2aZt58ZL-ByuEpQ,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'JULABO GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Bachelor of Science - Data Science und Künstliche Intelligenz (m/w/d),"Abteilungen/Tätigkeitsschwerpunkte: Der Bachelorstudiengang in Data Science und Künstliche Intelligenz vermittelt praxisorientierte Kenntnisse in Informatik, Mathematik, Statistik und Betriebswirtschaftslehre. Studierende lernen, wie sie große Datenmengen analysieren und intelligente KI-gestützte Anwendungen zur Optimierung von Geschäftsprozessen entwickeln können. Der Studiengang legt dabei einen besonderen Schwerpunkt auf die praktische Anwendung von Data-Science- und KI-Methoden im Unternehm…",https://www.adzuna.de/land/ad/5470834401?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=9309BF92E21A18B2BC00CFA366C571A010AD6CD9,,5470834401,Adzuna::API::Response::Job,0,,,,
8.69774,2025-11-09T08:45:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnUxLW1RZnE4QkctZTVUa1FzWGFvQSIsImkiOiI1NDg4MDQzODg1In0.OgHD83DTS-rs8cJaYvM7f14FuqEgbAHlg15PgsIo9BA,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Heidelberger Druckmaschinen AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Wiesloch'], 'display_name': 'Wiesloch, Rhein-Neckar-Kreis'}",B. Sc. Data Science und Künstliche Intelligenz (m/w/d) - 2026,Duales Hochschulstudium Bachelor of Science Data Science und Künstliche Intelligenz (m/w/d) 2026 Die Berufliche Bildung bei HEIDELBERG bietet jungen Menschen vielfältige und interessante Entwicklungsmöglichkeiten und Perspektiven. Unser attraktives Onboarding gleich zu Beginn der Ausbildungszeit macht Lust aufs Lernen und auf die Zeit bei HEIDELBERG. Die externe Seminarwoche mit teambildenden Maßnahmen und Infos zum Unternehmen bietet viel Raum zum Kennenlernen. Daneben bereiten Schulungen und …,https://www.adzuna.de/land/ad/5488043885?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=1E801C15ACBB79AED13F45285CC8EE4322105FB7,49.29464,5488043885,Adzuna::API::Response::Job,0,,,,
9.88178,2025-10-30T11:57:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg3Njg3NSIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.4e9Ij5lYhsrl8jLb79WJ7DRpFwiSYqZ26-h1sT9ltjo,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Jermi Käsewerk GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Laupheim, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Laupheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Data Science und Künstliche Intelligenz - DHBW (m/w/d),"Du willst durchstarten, wo Zukunft programmiert wird und neben deinem Studium frühzeitig praktische Erfahrungen sammeln? Dann beginne deine berufliche Zukunft mit einem Dualen Studium bei JERMI. JERMI steht für mehr als 130 Jahre Käse-Erfahrung, die Tradition mit Innovation verbindet. Mit unseren rund 600 Mitarbeitenden entwickeln, produzieren und vermarkten wir als mittelständisches Familienunternehmen hochwertige Käsespezialitäten, die ihre Fans in der ganzen Welt haben. Duales Studium Data S…",https://www.adzuna.de/land/ad/5470876875?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=AFC9BB0970B48B80B838B2A9CC21DDFE54C82936,48.23581,5470876875,Adzuna::API::Response::Job,0,,,,
11.555737,2025-11-27T11:47:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNTkzMjcxOSIsInMiOiJGdTEtbVFmcThCRy1lNVRrUXNYYW9BIn0.AG0claj_BYHVKLMF3X1d06_xPW5It-2JkBWvYXXnasM,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'ASMPT GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,"Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektronikindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschine…",https://www.adzuna.de/land/ad/5515932719?se=Fu1-mQfq8BG-e5TkQsXaoA&utm_medium=api&utm_source=a4bcf954&v=6F2EA417E98A552693944C99344F16B5E42FC31A,48.137418,5515932719,Adzuna::API::Response::Job,0,,,,
