longitude,created,description,adref,title,latitude,location,category,salary_is_predicted,redirect_url,company,__CLASS__,id,contract_time,contract_type,salary_min,salary_max
10.10558,2025-10-02T20:38:12Z,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM1NTg4NCIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.UMMN97FDTASDFY3L7FpG0BAk6nsztnbcPZWNqSlZsBs,"Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",48.78408,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5427355884?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=6B5DA9F9C2848A659B1C18D45B1D8EFD25D19939,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",Adzuna::API::Response::Job,5427355884,,,,
11.589469,2025-10-02T20:38:26Z,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDI3MzYzNzgyIn0.RQAE7ez_-cfWHXdhLPgNBjxTzfb_NCEDsMwI2zENecI,"Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",50.923007,"{'area': ['Deutschland', 'Thüringen', 'Jena'], 'display_name': 'Jena, Thüringen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5427363782?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=68624109288AACBB65C6AC18432E164727126436,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5427363782,,,,
7.94837,2025-10-02T20:39:18Z,"Die Markant Gruppe ist eines der grössten Dienstleistungsunternehmen in Europa für Handels- und Industriepartner aus dem Food- und Nonfood-Bereich. Unser breites Lösungsportfolio reicht von der Vereinfachung von Datenströmen und Zahlungsabwicklungen über exklusive Finanz- und Versicherungs-Services bis hin zu modernsten Marktforschungstools. Dahinter steckt die Idee: Kunden im operativen Tagesgeschäft zu entlasten, damit sie sich auf ihr Kerngeschäft konzentrieren können. Was noch dahintersteck…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM5MDI0NiIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.mbI8V1NKU9u607fl9tApSfz3t31GdSlhMhHAgzM9ZPA,Duales Studium zum Bachelor of Science – Data Science & Künstliche Intelligenz 2026 (m/w/d),48.42392,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Offenburg, Ortenaukreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5427390246?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=02E417CDBB360048DED332B10683F1AE0A564A34,"{'display_name': 'Markant Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5427390246,,,,
9.851063,2025-10-02T20:38:28Z,"Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz Ausschreibungs-Nr 2026_322 Ausbildungsbeginn 2026 Standort Schwäbisch Gmünd Aufgaben Gestalte die digitale Zukunft? Mit uns! Data Science & KI sind keine Buzzwords - sie sind der Motor unserer Zeit. Ob smarte Produkte, autonome Systeme oder datengetriebene Entscheidungen: Hier gestaltest du die Technologien, die morgen Alltag sind. Mit deinem dualen Studium bei uns verbindest du Wissen & Praxis: spannende Theorie an …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDI3MzY1MzkzIn0.OnPp1nyQiZSYmeBdPi3Xk9HYPut-2l2ej0p_QyQVGyI,Ausbildung: Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz,48.79495,"{'display_name': 'Schwäbisch Gmünd, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Schwäbisch Gmünd']}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",0,https://www.adzuna.de/land/ad/5427365393?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=846DE80256960021B702EE024365A3FBE036F87D,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",Adzuna::API::Response::Job,5427365393,,,,
9.82692,2025-10-02T20:38:57Z,"Das Produktportfolio der Groupe SEB umfasst ein breites Spektrum hochwertiger und innovativer Marken. Unter „SEB Professional“ bündeln wir unter anderem die Marken WMF Professional Coffee Machines, Schaerer und Wilbur Curtis und gehören damit zu den weltweit führenden Anbietern professioneller Kaffeemaschinen für unsere Geschäftskunden. Auch bei unseren Endkonsumenten punkten wir mit Qualität und Design: Haushaltsgeräte, Kochgeschirr und Metallwaren der Premiummarke WMF sowie von Rowenta, Tefal…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM4MDgzOSIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.Utd6x0VR0-d8SKlb9k4Nu0Nry1iLMkkFVl_-w8R0b4s,Duales Studium Data Science und Künstliche Intelligenz (B. Sc.) – 2026,48.6248,"{'area': ['Deutschland', 'Baden-Württemberg', 'Göppingen (Kreis)', 'Geislingen an der Steige'], 'display_name': 'Geislingen an der Steige, Göppingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/land/ad/5427380839?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=58A1297932F95BCA40EFBC6F1D1EB38164422DC3,"{'display_name': 'Groupe SEB WMF Shared Services GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5427380839,,,,
7.43659,2025-09-11T10:57:34Z,"An der Fakultät Erziehungswissenschaft, Psychologie und Bildungsforschung der Technischen Universität Dortmund ist zum nächstmöglichen Zeitpunkt folgende Stelle zu besetzen: Universitätsprofessur (Open Rank W2 oder W3) Educational Data Science Das Institut für Schulentwicklungsforschung (IFS) ist führend in der nationalen und internationalen Bildungsforschung und prägt maßgeblich den Profilbereich Bildungs- und Arbeitswelten von morgen der Technischen Universität Dortmund mit. Die Stelle ist ei…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1MzkzOTAzMzA3In0.ULM11VoAVa44C0tbm2163smpZAvRqvj-qldP6flKwHw,Universitätsprofessur (Open Rank W2 oder W3) Educational Data Science,51.48568,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund', 'Barop'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Barop, Dortmund'}","{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5393903307?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=6BEEB93F8491FD440DAA9B2022BCE515BF35B405,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität Dortmund'}",Adzuna::API::Response::Job,5393903307,,,,
11.083642,2025-08-01T03:06:44Z,"Das ist das Arbeitsumfeld: Bei DATEV arbeitest du nicht nur in einem Team, sondern bist von Anfang an Teil einer Gemeinschaft, die rund 200 Auszubildende und dual Studierende umfasst. Du bist in verschiedene Aufgaben eingebunden, die sowohl herausfordernd als auch abwechslungsreich sind. Gemeinsam sorgen wir für exzellente Kundenberatung und langfristige Geschäftsbeziehungen. Du arbeitest in einem dynamischen und innovativen Umfeld, das neuen Ideen und Weiterentwicklungen stets offen gegenübers…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTAwMDc1MyIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.Dd7ayKH7x6Jo4ev6EQzIbmaaY33KravssRPaTktX8r0,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026",49.443967,"{'area': ['Deutschland', 'Bayern', 'Nürnberg'], 'display_name': 'Nürnberg, Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,https://www.adzuna.de/land/ad/5331000753?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=D06BB784CDCAB65AF1288C4E55C766AC1F1D24B5,"{'display_name': 'Datev eG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5331000753,full_time,,,
,2025-10-06T08:43:04Z,"So wirst du Teil der Zukunft: Datenkompetenz leicht gemacht! _ Wir sind ein spezialisierter Weiterbildungsträger mit Fokus auf digitale Zukunftskompetenzen. Unser Ziel: Menschen praxisnah für Data, Analytics und KI zu qualifizieren – flexibel, modern und anerkannt. Unsere Weiterbildungen bereiten dich optimal auf eine Karriere in Data Science, Business Analytics & KI vor. In nur 6, 8 oder 12 Monaten wirst du zum gefragten Data-Profi – mit anerkanntem IHK-Abschluss und Skills in Excel, SQL, Powe…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDMzNjY3OTMzIn0._yE4p4gaNmQo470aXhFVroVWe8LNGRcLynr53IaaDPo,Weiterbildung: Data Science & Business Analytics (IHK) (m/w/d) - Remote,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5433667933?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=6EA18B00F78C124CF1D6200CDCDFBDA904C28E93,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DataSmart Point GmbH'}",Adzuna::API::Response::Job,5433667933,,,,
10.14187,2025-10-01T13:22:35Z,"Die WTSH ist die zentrale Wirtschaftsförderungsgesellschaft in Schleswig-Holstein. Als One-Stop-Agentur beraten wir Unternehmen, die in Schleswig-Holstein Geschäftsaktivitäten auf- oder ausbauen möchten. Die WTSH ist unter anderem Trägerin des vom Land Schleswig-Holstein geförderten Projektes ""Big Data Trusted Science AI Plattform Schleswig-Holstein"" (BiTSEA SH). Mit dem Projekt BiTSEA SH entsteht eine hochskalierbare, hochverfügbare und vertrauenswürdige KI-Plattform für Daten und KI-gestützte…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyMzgwMjE1NCIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.Zs8keuvw0GecsgZzz8RYEsyqv-6eROouLf9XyWfHiq4,Projektmanager (m/w/d) KI Data Science,54.32167,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt']}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5423802154?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=8E510C91FD3C1C0A9F120500C4B7A1561D91AE41,"{'display_name': 'WTSH - Wirtschaftsförderung und Technologietransfer Schleswig-Holstein GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5423802154,,,,
8.36958,2025-10-06T08:43:04Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDMzNjY3ODkzIn0.yHo0TsL2UwIFBv-1NLx57dGRvwOVZjX34LK-8ztHiYg,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)",49.21886,"{'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5433667893?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=3E763D4A9CB24D6334B504B1522385142365A6D2,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",Adzuna::API::Response::Job,5433667893,,,,
8.650578,2025-09-19T15:16:08Z,"Willkommen bei der KfW! Als eine der führenden Förderbanken der Welt stehen wir für die nachhaltige Transformation von Umwelt, Gesellschaft und Unternehmen. Als Impulsgeber wirken wir aktiv an den Themen mit, die die Welt von morgen prägen. Wir fördern Windparks, Infrastruktur-Projekte, Schulen und Krankenhäuser und gestalten damit die Zukunft. Bei uns finden Sie ein vertrauensvolles Arbeitsumfeld, in dem Teamspirit, Vielfalt und Inklusion gelebt werden. Wir fördern Sie, Ihre Ideen und Ihr Enga…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDA2OTI3OTc2In0.frV7I4ZekCuK15-iqs3Sht_hvRjYG_zlN6zNfEBsBJg,Senior Data Science (m/w/d) - Inklusiver Job   ,50.129683,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5406927976?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=41F7D5BD463ADD23E618F0A1EA6C950D15FDD70E,"{'display_name': 'KfW Bankengruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5406927976,,,,
13.420806,2025-09-19T15:16:10Z,"Willkommen bei der KfW! Als eine der führenden Förderbanken der Welt stehen wir für die nachhaltige Transformation von Umwelt, Gesellschaft und Unternehmen. Als Impulsgeber wirken wir aktiv an den Themen mit, die die Welt von morgen prägen. Wir fördern Windparks, Infrastruktur-Projekte, Schulen und Krankenhäuser und gestalten damit die Zukunft. Bei uns finden Sie ein vertrauensvolles Arbeitsumfeld, in dem Teamspirit, Vielfalt und Inklusion gelebt werden. Wir fördern Sie, Ihre Ideen und Ihr Enga…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNjkyODAwNCIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.z6Ha284rHkcq2FlYCGoU3nOmvTGZGNhDo4DkxUaYPS0,Senior Data Science (m/w/d) - Inklusiver Job   ,52.507706,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5406928004?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=E9C8CB497E616D79AA0EADAAB99757D46A7CB9B4,"{'display_name': 'KfW Bankengruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5406928004,,,,
9.78975,2025-09-16T15:22:29Z,"The Position As a Post Doctoral Data Scientist, you will work at the forefront of data-driven research in drug discovery and shape how the global Drug Discovery Sciences (gDDS) department makes key decisions when developing new medicines. Join the Data and Digital Sciences team and collaborate with an inter-disciplinary group of experts in data science, drug discovery, and our Research DMPK functions including PK/PD modelling and in-vitro ADME. You will apply your data analytical expertise to a…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDAxNDIwNzU3In0.7d3u_SDrqFI8WPmmPzRmRWfThafNG31rmzra0Vg1TO8,Post Doc - Data Science in Drug Discovery - Inklusiver Job   ,48.0962,"{'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach an der Riß, Biberach (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5401420757?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=505EA915DCEE0A5838A19009571158279BC5E46A,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5401420757,,,,
12.17958,2025-08-12T20:35:42Z,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1MzQ5MjUxNjc2In0.8-GARi4pfGBGc8LT1GK4T72OLsQQ98mDIuqKqPi3SHk,Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),49.49349,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,https://www.adzuna.de/land/ad/5349251676?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,"{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5349251676,full_time,,,
9.10973,2025-10-03T23:52:48Z,"About usWir sorgen mit unseren Services jeden Tag dafür, dass in der Produktion unserer Kunden auf der ganzen Welt alles rund läuft.Dabei denken wir in Lösungen und optimieren entlang des gesamten Prozesses – von der Planung bis zur Instandhaltung, Modernisierung und Digitalisierung.Job ID: 3367Ort: Stuttgart, ErfurtFunktion: EinkaufErfahrungsniveau: BerufserfahrenRecruiting Team Kontakt: Sarah Haas 49 152 0636 6216TasksVerantwortung übernehmen: Leitung und Vorantreiben von Initiativen zur digi…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMDIxNTkyOCIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.PFUK5f6DE2V6YKS4RWn1cz0UcePL9rjgafPqhQvTLuY,Procurement Specialist (m/w/d) Data Science & AI,48.72994,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Vaihingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vaihingen, Stuttgart'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",0,https://www.adzuna.de/land/ad/5430215928?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=CAEB17A03F4A8A7CAD26D259896547059ADDB4F9,"{'display_name': 'Leadec', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5430215928,,,,
9.2274,2025-09-28T00:36:01Z,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder . click apply for full job details",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDE4NDkxNDkwIn0.6G0NNFL90KhL-eFYbsU_GpLVAYPrPVgqtPhSTatzMf0,Duales Studium Wirtschaftsinformatik - Data Science 2026,49.18975,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",0,https://www.adzuna.de/land/ad/5418491490?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=892C1A19F3EC01F0D3F6C872FDEA6BE12355BC95,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",Adzuna::API::Response::Job,5418491490,,,,
6.86811,2025-10-01T05:43:54Z,"Das sind Deine Aufgaben Abhängig von Deiner Erfahrung arbeitest Du in unterschiedlichen Kundenprojekten mit und lernst als Newbie das breite Einsatzgebiet von Data Science kennen. Als Junior Data Scientist unterstützt Du zunächst in verschiedenen Projekten und kannst gerne zunehmend mehr Verantwortung übernehmen. Du machst mehr aus den Daten unserer Kunden: Mittels modernster statistischer Verfahren und Machine-Learning-Ansätzen findest Du Zusammenhänge, entwickelst automatisierte Lösungen und …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyMzA4MjA0MyIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.GPr2rlWWt89AzKoGTvl4bKy8KmK4M-kqAayILI9NzDI,"Initiativbewerbung Data Science /BI - Datenbankentwicklung/BI, Ingenieur",50.87096,"{'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",0,https://www.adzuna.de/land/ad/5423082043?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=8F76D2DCF475F967C57461824430781F8DC42942,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS GROUP'}",Adzuna::API::Response::Job,5423082043,,,,
10.307105,2025-10-02T06:57:24Z,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT ""Logistics is People Business"" - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGtzTVBvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDI1OTk3NjExIn0.FGtvyBUHj2ZshbiqV9zNxU-LHBpvi5h50P_0vzY-wf4,Consultant (m/w/d) Data Science & Machine Learning - Inklusiver Job   ,47.73273,"{'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kempten (Allgäu), Bayern'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/land/ad/5425997611?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=DDF1F2561340FC240945B2CA017F43E0C36B6043,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DACHSER SE'}",Adzuna::API::Response::Job,5425997611,,,,
9.10973,2025-10-03T16:32:56Z,"About usWir sorgen mit unseren Services jeden Tag dafür, dass in der Produktion unserer Kunden auf der ganzen Welt alles rund läuft.Dabei denken wir in Lösungen und optimieren entlang des gesamten Prozesses - von der Planung bis zur Instandhaltung, Modernisierung und Digitalisierung.Als Servicespezialist in der Fertigungsindustrie wissen wir, dass Menschen den Unterschied machen.Respekt, Teamspirit und Vielseitigkeit zeichnen das Arbeiten bei Leadec aus.Auf unsere Arbeit sind wir stolz - über 2…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyOTU2ODg4MiIsInMiOiI0a3NNUG9TaThCRzJacUNjM2tKU0p3In0.-uHew8LAfeyFbrWFDys66BBbazL1osBEruG7g58LUEA,Procurement Specialist (m/w/d) Data Science & AI,48.72994,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vaihingen, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Vaihingen']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/land/ad/5429568882?se=4ksMPoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=44668464FFC31E0D5A44D36776CC4C0BDC999252,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leadec'}",Adzuna::API::Response::Job,5429568882,,,,
