company,title,salary_is_predicted,longitude,latitude,adref,description,__CLASS__,created,redirect_url,location,id,category,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,0,13.07075,52.403,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzM3ODAyODgwIn0.aO9cZHYkfQS6b25KK8XicILcgO-5nvuQlD1PW-FhBV0,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Adzuna::API::Response::Job,2026-05-22T19:45:33Z,https://www.adzuna.de/land/ad/5737802880?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=EE0DB1D8B5DB2EA08D386BCFCCA9CB1ED5F4E5E3,"{'display_name': 'Berliner Vorstadt, Potsdam', 'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Berliner Vorstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5737802880,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",,,,
"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,0,13.17251,52.67995,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzM3ODAyODk1In0.a7QdUoQ8MJz3Ei-Cau7xCe__a4NelYq9Xpm7KxZHWKE,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Adzuna::API::Response::Job,2026-05-22T19:45:33Z,https://www.adzuna.de/land/ad/5737802895?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=D4A5A560793C237EA3678872B7E6FA76808143F3,"{'display_name': 'Velten, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Velten'], '__CLASS__': 'Adzuna::API::Response::Location'}",5737802895,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,0,13.26532,52.40101,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzM3ODAyOTAwIn0.PxVG9d9YXurIQIpQlAPOj7EwRa7Y1YBlQ8k4qRtMF1c,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Adzuna::API::Response::Job,2026-05-22T19:45:34Z,https://www.adzuna.de/land/ad/5737802900?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=8A01682B4A6129D3517BADD9E9626DFA7514FB12,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Teltow, Potsdam-Mittelmark (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Potsdam-Mittelmark (Kreis)', 'Teltow']}",5737802900,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,0,13.24101,52.75561,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzM3ODAyODg0In0.4Ttr3-6PIXye61V54rf6UFI9Up5TVVs-lpzE3HrKZSI,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Adzuna::API::Response::Job,2026-05-22T19:45:33Z,https://www.adzuna.de/land/ad/5737802884?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=5FF1D445E5731059619B9BE2A538268E4A4D898C,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Oranienburg'], 'display_name': 'Oranienburg, Oberhavel (Kreis)'}",5737802884,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,0,13.20942,52.63864,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5MiIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.VWSA17-JTIN72v3gxdCvR8xdxg_clbvBQ1SpowXjbhk,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Adzuna::API::Response::Job,2026-05-22T19:45:33Z,https://www.adzuna.de/land/ad/5737802892?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=989E3C32315518121034C3569565D8605DB07B1F,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hennigsdorf, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Hennigsdorf']}",5737802892,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,0,13.396,52.4984,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5NiIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.5G0l-dHrW34KbzmhTCFmHh9f1RsMCfmjQaD7C_hrvrI,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Adzuna::API::Response::Job,2026-05-22T19:45:33Z,https://www.adzuna.de/land/ad/5737802896?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=2E8EAD72D4DD1ADC2FEE9DC31D55C0F547A628C8,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kreuzberg, Berlin', 'area': ['Deutschland', 'Berlin', 'Kreuzberg']}",5737802896,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
"{'display_name': 'Deutsche Sporthochschule Köln', '__CLASS__': 'Adzuna::API::Response::Company'}",W1-Juniorprofessur Data Science (mit Tenure Track zu W2) (m/w/d) (2617-W1-Data Science),0,6.969972,50.940164,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY4ODAyOSIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.7PdWkJmsC9JjoGHWt0iiF12pyS2lo4jqaJBwIOKCEuo,"50933 Köln Hybrid Vollzeit Sofort Die Deutsche Sporthochschule Köln (DSHS) ist mit aktuell über 6.300 Studierenden aus rund 93 Ländern ein national wie international herausragender Hochschulstandort. Die DSHS steht für exzellente Forschung mit hohem Drittmittelvolumen und für forschungsbasierte sowie internationale Lehre in der Sportpraxis und allen sozial- und lebenswissenschaftlichen Teildisziplinen der Sportwissenschaft. Forschung, Lehre und Transfer werden von der Verwaltung und den zentral…",Adzuna::API::Response::Job,2026-05-29T18:21:58Z,https://www.adzuna.de/land/ad/5744688029?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=E83578B6772823E706F5096684533CDCAD19A39E,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",5744688029,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Sporthochschule Köln'}",W1 Junior Professorship Data Science (with tenure track to W2) (female/male/diverse) (2617-W1-Data Science),0,6.969972,50.940164,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NDY4ODAzMyIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.M7nNBfZlmZhdYUfk_-dufpM_Ruod9wugmI8JfFPYIDk,"W1 Junior Professorship Data Science (with tenure track to W2) (female/male/diverse) (2617-W1-Data Science) 2617-W1-Data Science 50933 Cologne Hybrid Fulltime Immediately With more than 6.300 students from 93 countries, the German Sport University Cologne (GSU) is an outstanding university location both nationally and internationally. The GSU stands for proven research with a high volume of third-party funding and research-based as well as international teaching in sports practice and in all so…",Adzuna::API::Response::Job,2026-05-29T18:21:58Z,https://www.adzuna.de/land/ad/5744688033?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=D2C547A201C8087219BC1082F787457831F1A4D9,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",5744688033,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Junior Consultant Analytics Data Science (m/w/d),0,9.987297,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzA0NzQ1NiIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.X6uHOxGjfM1Nf_0vGLOs_egun1ONoBXArLuFVXvqnYI,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,2026-04-08T12:40:42Z,https://www.adzuna.de/land/ad/5693047456?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=9352D51F46000961DCB48290162075ADF565AF48,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",5693047456,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl'}",Duales Studium Wirtschaftsinformatik - Data Science 2027,0,9.2274,49.18975,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM5NzE2NSIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.MUwEmZCEpl5etET79FvBJBrh0222LWSZGCM5eVRNfQY,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",Adzuna::API::Response::Job,2026-06-03T11:42:39Z,https://www.adzuna.de/land/ad/5750397165?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=C914835A5535ED1A2EDA46F1E53ECAC2CB81E252,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",5750397165,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",,,,
"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),0,9.856945,48.383137,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzQ0Njc2OTQyIn0.mW-fiXFlzLSK616QWMcNAVnxm7Ck0volaJpFzH2af5I,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,2026-05-29T17:01:57Z,https://www.adzuna.de/land/ad/5744676942?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=4AAC7479814C5CDB58BFEF3331A7DB0DE7B05FA5,"{'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",5744676942,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth'}",HAW-Postdoc für Spatial AI (w/m/d),0,8.218802,53.147169,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzQ0NTAwODY1In0.ZAiI3msah6m3q2j8_yf7ndydizcBwC0_5lW80drGzrY,"„Besser Studieren“ ist das gelebte Motto der Jade Hochschule. In über 60 innovativen Studien­gängen an den Studienorten Wilhelmshaven, Oldenburg und Elsfleth bilden wir über 6.000 Studierende wissenschaftlich und praxisnah aus. Über 170 Professorinnen und Professoren sowie ca. 400 Mitarbeitende engagieren sich im Sinne des Leitbildes unserer Hochschule: innovativ, kompetent, kooperativ, vielfältig und zugewandt. Die Gewinnung qualifizierter Beschäftigter ist dabei eine zentrale Voraussetzung fü…",Adzuna::API::Response::Job,2026-05-29T11:58:17Z,https://www.adzuna.de/land/ad/5744500865?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=B9D556541D4ECE01952D2BFC7E70011D79BF90BE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg'], 'display_name': 'Oldenburg, Oldenburg (Kreis)'}",5744500865,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland Group'}",Bachelor Data Science & KI (m/w/d) – Duales Studium,0,9.856945,48.383137,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzYxNzU5NCIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.1GIHfBf71Ixqcu1eUxFmmOxh1-pIaFILjMS6dq-alxk,"Bachelor Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Deine Zukunft Ablauf : Im dualen Studium Data Science & KI erwirbst du dein theoretisches Wissen an der Dualen Hochschule Baden‑Württemberg (DHBW) in Heidenheim. Theorie und Praxis wechseln sich dabei in dreimonatigen Intervallen ab. Während der Praxisphasen wirst du in spannende Aufgaben unserer globalen IT‑Abteilungen eingebunden und erhältst Einblicke in …",Adzuna::API::Response::Job,2026-05-28T18:31:57Z,https://www.adzuna.de/land/ad/5743617594?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=68184696643A641C3B0495FCF134879A1236B22B,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",5743617594,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EBZ SE'}",Duales Studium (DHBW) Data Science und Knstliche Intelligenz,0,9.560146,47.759752,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzUwMzg5MDc3In0.RM-Eij2FkBYtdAznYHVPRWS_n92TN3W7YADgU3OaJPU,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…",Adzuna::API::Response::Job,2026-06-03T11:38:37Z,https://www.adzuna.de/land/ad/5750389077?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=C2F733F5B538318C566AD45709740826A47D541E,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Ravensburg'], 'display_name': 'Ravensburg, Ravensburg (Kreis)'}",5750389077,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Max-Delbrück-Centrum für Molekulare Medizin ', '__CLASS__': 'Adzuna::API::Response::Company'}",Fully Funded PhD Positions (m/w/d) in Data Science – HEIBRiDS Berlin,0,13.420806,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzQzNjEyNDcwIn0.UVt1Z0Mgu7zTFz_inIgVDelN5bfrW3iYaWXpCKullR4,"Berlin Fully Funded PhD Positions (m/w/d) in Data Science – HEIBRiDS Berlin Team: Scientific Talent Unit Das Max-Delbrück-Centrum für Molekulare Medizin in der Helmholtz-Gemeinschaft hat sich zum Ziel gesetzt, die Medizin von morgen durch unsere Entdeckungen von heute zu verändern. An unseren Standorten in Berlin-Buch, Berlin-Mitte, Heidelberg und Mannheim arbeiten unsere Forschenden interdisziplinär zusammen, um die Komplexität von Krankheiten auf Systemebene zu entschlüsseln – von Molekülen u…",Adzuna::API::Response::Job,2026-05-28T18:22:36Z,https://www.adzuna.de/land/ad/5743612470?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=E078D1162C2333EE6A95543BA46DB2A2802B9B37,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",5743612470,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KFW Konzern'}",Senior Referent Data Science (w/m/d),0,8.650578,50.129683,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzQzNjE1MjQ2In0.qph1dvpOtuJXmNf-XS4D2KkAUn3qnWTcGU9W1LyHEvg,"Willkommen bei der KfW! Als eine der führenden Förderbanken der Welt stehen wir für die nachhaltige Transformation von Umwelt, Gesellschaft und Unternehmen. Als Impulsgeber wirken wir aktiv an den Themen mit, die die Welt von morgen prägen. Wir fördern Windparks, Infrastruktur-Projekte, Schulen und Krankenhäuser und gestalten damit die Zukunft. Bei uns finden Sie ein vertrauensvolles Arbeitsumfeld, in dem Teamspirit, Vielfalt und Inklusion gelebt werden. Wir fördern Sie, Ihre Ideen und Ihr Enga…",Adzuna::API::Response::Job,2026-05-28T18:25:27Z,https://www.adzuna.de/land/ad/5743615246?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=BFA729FC5B4FF5C721F17385ADD95DA13775C9A4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5743615246,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'BMW Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Dualer Student Data Science & Scientific Computing (w/m/x),0,11.57287,48.18446,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM1MDY1NiIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.fVNZa_nS9_PONaF2l-2wlB9RoORR9X_lsFhsbUbqP-s,"Aufgaben Profil Wir bieten Hinweis: Dieser Studiengang wird als Studium mit vertiefter Praxis angeboten. Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft für IT und Digitalisierung? Dann ist dieses Studium genau das Richtige für dich. Denn du bist Expert:in dafür . klicken sie bewerben, für die volle Stellenbeschreibung",Adzuna::API::Response::Job,2026-06-02T20:36:35Z,https://www.adzuna.de/land/ad/5749350656?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=EDE2C19D1E1930583D3C0CC3D7E6349B1E4113A7,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], 'display_name': 'Milbertshofen-Am Hart, München'}",5749350656,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Mercedes-Benz Group AG, Stuttgart, 01.10.2027 (m/w/d)",0,9.315933,48.745846,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JiMWt6Qmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzU1MDM5Mzk2In0.DoZXRPLVuIMd5FkAttdbaGQsQfVxNdsFjP2HFFoPKEA,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,2026-06-07T05:05:46Z,https://www.adzuna.de/land/ad/5755039396?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=7FBA12F07C0A189DC556218656BEE380F30DABCB,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5755039396,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}",B.Sc. Data Science & KI (w/m/d),0,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM1NjQxNSIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0.MJlgmQh4nYMGTxkxEMphPjUq309it4NaStYc4iFjhb4,"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",Adzuna::API::Response::Job,2026-06-03T11:33:19Z,https://www.adzuna.de/land/ad/5750356415?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=C71B76E76EFDB00FF969BA2BE5FCC984410EC0CD,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",5750356415,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",,,,
{'__CLASS__': 'Adzuna::API::Response::Company'},Duales Bachelorstudium Softwaretechnologie Data Science (B.Sc.) - Marburg,0,8.78967,50.804953,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTMxNTUwNSIsInMiOiJjQmIxa3pCajhSR2RKN3N5OXJPT0R3In0._Zy8DvODS_KTOFyFIn5TomGexqvaplo2RktVrnqftNE,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B. Sc. Softwaretechnologie - Data Science und entdecke mit uns, wie wir die Welt der Labordiagnostik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B. Sc. Softwaretec…",Adzuna::API::Response::Job,2026-06-02T18:35:06Z,https://www.adzuna.de/land/ad/5749315505?se=cBb1kzBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=7283B59574B23DE133BA638AC488FB1E11078FD9,"{'display_name': 'Marburg, Marburg-Biedenkopf (Kreis)', 'area': ['Deutschland', 'Hessen', 'Marburg-Biedenkopf (Kreis)', 'Marburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5749315505,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,,,
