created,title,description,salary_is_predicted,longitude,category,latitude,redirect_url,location,id,__CLASS__,adref,company,contract_time,salary_max,salary_min,contract_type
2026-07-22T09:38:24Z,Duales Studium Softwaretechnologie - Data Science 2027 (m/w/d),"Die Isabellenhütte ist ein international agierendes, familiengeführtes Unternehmen mit einer einzigartigen Fertigungstiefe. Wir vereinen unsere Tradition mit dem unbedingten Willen, Zukunftsmärkte aktiv mitzugestalten. Dies macht uns zu einem 500 Jahre jungen Start Up. Bei uns ist jeder im Team willkommen, der die Leidenschaft für zukunftsweisende Technologien mit uns teilt. Wir sind nicht nur in fast jedem Fahrzeug weltweit vertreten, sondern unsere Produkte finden sich auch in der Luft- und R…",0,8.28354,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.74053,https://www.adzuna.de/land/ad/5810491896?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=6658FF035E35B30810AC9A2B747769A97E748490,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Dillenburg'], 'display_name': 'Dillenburg, Lahn-Dill-Kreis'}",5810491896,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDQ5MTg5NiIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.KH2lCi2ReS0mum_lrVkJFJ6WsNyR6KwRZUJCKea4vpA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Isabellenhütte Heusler GmbH & Co. KG'}",,,,
2026-07-08T16:09:55Z,Duales Studium: Wirtschaftsinformatik - Data Science (m/w/d) 2027,"Jedes Werkzeug kann immer nur so gut sein wie der Mensch, der dahintersteckt. Deshalb suchen wir bei der Festool Group Mitarbeitende, die gemeinsam mit ihren 3.000 Kolleginnen und Kollegen weltweit etwas bewegen wollen. Tauche ein in unsere Welt - und erlebe, wie stolz es macht, in einem Familienunternehmen die besten Elektrowerkzeuge der Welt zu bauen. Aufgaben Technik und Wirtschaft gehören für dich zusammen? Du begeisterst dich für Informationstechnologien ebenso wie für ökonomische Zusammen…",0,9.37738,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.67129,https://www.adzuna.de/land/ad/5792481816?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=278C91193B15360D188A2B5752D8D91BC87B4FE5,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Wendlingen am Neckar'], 'display_name': 'Wendlingen am Neckar, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5792481816,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjQ4MTgxNiIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.OUNkVWk0lNr47_gkGgzTMPAJzE3btWCLG8UPRapcMn0,"{'display_name': 'Festool Group', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-22T15:36:09Z,Spezialist für Steuerungs- und Controllingsysteme - Schwerpunkt Data Science (w/m/d),"Hallo, lass uns WIR sagen! Wir - die HUK-COBURG Versicherungsgruppe - zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünstiger sind als andere Versicherungen, hat bei uns schon Tradition. Genau wie unser Ruf als Arbeitgeberin, mit der DU wachsen und deine persönlichen Ziele erreichen kannst. Bei uns kannst du eine spannende K…",0,10.96603,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",50.25777,https://www.adzuna.de/land/ad/5810902614?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=A63038A3CCCC8211387530120DBD9E92F690B5E7,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], 'display_name': 'Coburg, Coburg (Kreis)'}",5810902614,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDkwMjYxNCIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.Ztv5YVw-WAXAOX2FB9HwBshNzHkAqZgzjjjAPMPU8tw,"{'display_name': 'HUK-COBURG Versicherungsgruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.20942,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.63864,https://www.adzuna.de/land/ad/5737802892?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=989E3C32315518121034C3569565D8605DB07B1F,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hennigsdorf, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Hennigsdorf']}",5737802892,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREZ5cEpLZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzM3ODAyODkyIn0.wI-94ntmPEJ01ZrwFjgG8jcn4xg4h-62t8QspC7mmkQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.396,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",52.4984,https://www.adzuna.de/land/ad/5737802896?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=2E8EAD72D4DD1ADC2FEE9DC31D55C0F547A628C8,"{'display_name': 'Kreuzberg, Berlin', 'area': ['Deutschland', 'Berlin', 'Kreuzberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5737802896,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5NiIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.o_qLwmB33Nfcu08uQZFbOuXPs7GFTpOW5EvH1orWMmM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.17251,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",52.67995,https://www.adzuna.de/land/ad/5737802895?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=D4A5A560793C237EA3678872B7E6FA76808143F3,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Velten, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Velten']}",5737802895,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5NSIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.puHQuHNB5Vq1S8ubV-1mqY9hijoHj5TFkeugDkoKGCM,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.07075,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",52.403,https://www.adzuna.de/land/ad/5737802880?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=EE0DB1D8B5DB2EA08D386BCFCCA9CB1ED5F4E5E3,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Berliner Vorstadt'], 'display_name': 'Berliner Vorstadt, Potsdam'}",5737802880,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREZ5cEpLZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzM3ODAyODgwIn0.ylJ3lz5gyFVQeXMo1e6Rm-jWC0pFEa_TM9wVCPHOvOc,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-05-22T19:45:34Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.5066,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.3876,https://www.adzuna.de/land/ad/5737802906?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=850844A0BB37AF7A1BBF6CB322C447CBE414737D,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Siedl. An der Rudower Höhe, Berlin', 'area': ['Deutschland', 'Berlin', 'Siedl. An der Rudower Höhe']}",5737802906,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjkwNiIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.IXty64iY9i7nQ4SgO-RQAJszt-eqBh-4KwErJF1t4xE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.24101,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.75561,https://www.adzuna.de/land/ad/5737802884?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=5FF1D445E5731059619B9BE2A538268E4A4D898C,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oranienburg, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Oranienburg']}",5737802884,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4NCIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.2-Fwoq75TnZ6kuX5ZcQhgigOv_EYDdU-608s-VBpRPo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",,,,
2026-05-22T19:45:34Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.26532,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.40101,https://www.adzuna.de/land/ad/5737802900?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=8A01682B4A6129D3517BADD9E9626DFA7514FB12,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Teltow, Potsdam-Mittelmark (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Potsdam-Mittelmark (Kreis)', 'Teltow']}",5737802900,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjkwMCIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.KDwws9FPigqSbbLcZiKtwiZ93YA791U42CJWYVB4Qmo,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.62781,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.29892,https://www.adzuna.de/land/ad/5737802889?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=6E2C6774215F792130598211D7BD18FD9304D07F,"{'area': ['Deutschland', 'Brandenburg', 'Dahme-Spreewald (Kreis)', 'Königs Wusterhausen', 'Zeesen'], 'display_name': 'Zeesen, Königs Wusterhausen', '__CLASS__': 'Adzuna::API::Response::Location'}",5737802889,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREZ5cEpLZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzM3ODAyODg5In0.TtQZgkAVJdydxfs66CZCETBYjADVA-3zW7kHXJry5Ao,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,12.87537,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",52.60665,https://www.adzuna.de/land/ad/5737802886?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=01F1AD0421809F7A0D3B04BCCFD5B194C01123B0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Havelland (Kreis)', 'Nauen'], 'display_name': 'Nauen, Havelland (Kreis)'}",5737802886,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREZ5cEpLZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzM3ODAyODg2In0.zl62_la6F5FdoLk82Mpf5mGlHt7hkPsZH-3VTveBnYk,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-05-22T19:45:33Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,13.88155,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.58045,https://www.adzuna.de/land/ad/5737802885?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=8C21934D266EE03340C4F003323BCB743D3770FE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Strausberg, Märkisch-Oderland (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Märkisch-Oderland (Kreis)', 'Strausberg']}",5737802885,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREZ5cEpLZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzM3ODAyODg1In0.XR3W0sPE5X-4BhNVhSRxakF6w8dxtkS7s81-YPVDlKg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",,,,
2026-06-30T22:28:57Z,Abschlussarbeit Data Science / Mechanikdesign (m/w/x),"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",0,10.10558,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",48.78408,https://www.adzuna.de/land/ad/5782380629?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=F340A0D115EAF64737B8B630F823B3017AD3F9D9,"{'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5782380629,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjM4MDYyOSIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.X9Ir8BIDUiGK1EAIpj2aXpZiqPGcDucuAX9I73kYPyU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",,,,
2026-07-16T09:31:47Z,Universitätsprofessur für Data Science im Maschinenbau,"An der Universität Duisburg-Essen ist in der Fakultät für Ingenieurwissenschaften zum nächstmöglichen Zeitpunkt die Stelle zu besetzen: Universitätsprofessur für Data Science im Maschinenbau (Besoldungsgruppe W2 LBesO W - mit Tenure Track nach W3) Gesucht wird eine ausgewiesene Persönlichkeit für Data Science in den Ingenieurwissenschaften. Der Anwendungsfokus liegt auf der Entwicklung datenbasierter Methoden für die Automatisierungstechnik, autonome Systeme sowie die Mechatronik. Die zukünftig…",0,6.743718,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",51.443356,https://www.adzuna.de/land/ad/5802412885?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=342D91CDDD5CC819F328950C3C3D5E2441060795,"{'display_name': 'Duisburg, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Duisburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5802412885,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjQxMjg4NSIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.Fdn5DEA9AoGUX6oAjMfkVZ1mGEXITH8DTiqjJbmRKeQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Duisburg-Essen'}",,,,
2026-07-13T06:42:21Z,"Data Science Manager, Courier Pay","Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …",0,13.88155,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.58045,https://www.adzuna.de/land/ad/5798511416?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=CF377BE4890061DDE9CC4A7370521D26548EAC7E,"{'area': ['Deutschland', 'Brandenburg', 'Märkisch-Oderland (Kreis)', 'Strausberg'], 'display_name': 'Strausberg, Märkisch-Oderland (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5798511416,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODUxMTQxNiIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.1AvvEZRbQjEY755AtZHovF-AHciE9e0T7q180IqtIco,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",,,,
2026-07-13T06:42:20Z,"Data Science Manager, Courier Pay","Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …",0,13.5066,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.3876,https://www.adzuna.de/land/ad/5798511366?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=29560D5A7F152BF4AC2A67107D72DB7F5F9F8C23,"{'display_name': 'Siedl. An der Rudower Höhe, Berlin', 'area': ['Deutschland', 'Berlin', 'Siedl. An der Rudower Höhe'], '__CLASS__': 'Adzuna::API::Response::Location'}",5798511366,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREZ5cEpLZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzk4NTExMzY2In0.Rx_nzzex40vwiOo4juDxDIlh_6qUyhOwLorOdnxg_FU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",,,,
2026-07-13T06:42:21Z,"Data Science Manager, Courier Pay","Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …",0,13.17251,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",52.67995,https://www.adzuna.de/land/ad/5798511522?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=C1F96008E7B96F168086F688A03A4F49EC7B3FF9,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Velten'], 'display_name': 'Velten, Oberhavel (Kreis)'}",5798511522,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODUxMTUyMiIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.esqudNlkTpM-O4oL-RV9LRFRR-IzHMVFeH3J4D6smTk,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-13T06:42:21Z,"Data Science Manager, Courier Pay","Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …",0,13.20942,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",52.63864,https://www.adzuna.de/land/ad/5798511435?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=B55AE5A7F19A9D4E3E27A47326E79A508D0CBB9C,"{'display_name': 'Hennigsdorf, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Hennigsdorf'], '__CLASS__': 'Adzuna::API::Response::Location'}",5798511435,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODUxMTQzNSIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.exS-piK76ZztldDoVaatYKtk45gLHulDTJ2SYaAovFw,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-13T06:42:19Z,"Data Science Manager, Courier Pay","Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …",0,13.26532,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",52.40101,https://www.adzuna.de/land/ad/5798511258?se=DFypJKeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=57C93E963271423FF65742E3CA0D23C294606607,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Potsdam-Mittelmark (Kreis)', 'Teltow'], 'display_name': 'Teltow, Potsdam-Mittelmark (Kreis)'}",5798511258,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODUxMTI1OCIsInMiOiJERnlwSktlSjhSR3ktZHdwWEc0d3dRIn0.FXm66y2Z59Vk6k93beS4_wndIE-T12vy-6I0OaoDfZk,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
