location,category,redirect_url,title,latitude,description,salary_is_predicted,longitude,adref,company,id,created,__CLASS__,contract_time,salary_max,salary_min,contract_type
"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Germersheim, Germersheim (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5639962975?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=ED76BC8F4F6BEE6E8E03107ED240D6B5724466C5,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)",49.21886,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,8.36958,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjM5OTYyOTc1In0.p1cFZW22wDi_Ff-tRwX2qkZUPie6FUYgyu9CAB8LvGs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",5639962975,2026-02-21T18:27:12Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Ravensburg (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5550398973?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=148C3908A1BDDEDD29E11CED57FBDF3118DBD1FA,Abschlussarbeit Data Science (m/w/d),47.839602,"Du interessiert dich für klassisches maschinelles Lernen und Data Science und möchtest einen vielfältigen Praxiseinblick, der dich weiterbringt? Dann hallo bei Vetter! Klingt das spannend für dich? Im Rahmen deiner Masterarbeit tauchst du tief in die Welt von Textdaten aus unseren Qualitätsprozessen ein. Dein Ziel ist es, mit Methoden aus dem Natural Language Processing (NLP) und Machine-Learning-Algorithmen Erkenntnisse zu gewinnen, die echten Mehrwert schaffen. Dabei arbeitest du eng mit unse…",0,9.667396,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NTUwMzk4OTczIn0.DbQg0DdlgoVc8mFqW3CsBAq6fEpszdQiZLuwB4rHfc0,"{'display_name': 'Ausbildungsbetrieb Vetter Pharma-Fertigung GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5550398973,2025-12-20T20:39:24Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}",https://www.adzuna.de/land/ad/5636297901?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=C42645CED7CFE9851C10EE4FEEE50A828220552C,Full Professorship (W3) in Computational Mathematics and Data Science,,"Universität Konstanz - LogoUniversität Konstanz - Headerbild Full Professorship (W3) in Computational Mathematics and Data Science Reference No. 2026/055. The Department of Mathematics and Statistics in the Faculty of Sciences, subject to the approval of the University Council, seeks to fill this position by October 1, 2027. The University of Konstanz is a dynamic and internationally successful research university with approximately 10,000 students. The campus university's architecture promotes…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzNjI5NzkwMSIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.LYj4fQVn-KqODDLP9DHPKLBJD-nMLQLYgyg7vQlvpgs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Konstanz'}",5636297901,2026-02-19T19:59:05Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Marktoberdorf, Ostallgäu (Kreis)', 'area': ['Deutschland', 'Bayern', 'Ostallgäu (Kreis)', 'Marktoberdorf']}","{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",https://www.adzuna.de/land/ad/5637313648?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=72B35C1D481A5ECAD6E08005E69C60A13855533F,Wissenschaftliche Mitarbeiterin oder Wissenschaftlicher Mitarbeiter (w/m/d) Künstliche Intelligenz und Technologietransfer,47.7775,Das Institut für angewandte Künstliche Intelligenz und Robotik (IKR) der Hochschule für angewandte Wissenschaften Kempten sucht zum nächstmöglichen Zeitpunkt nach einer engagierten Person für die Position als Wissenschaftliche Mitarbeiterin oder Wissenschaftlicher Mitarbeiter (w/m/d) Künstliche Intelligenz und Technologietransfer Arbeitsort: Marktoberdorf Das Forschungsinstitut IKR ist ein von der bayerischen Staatsregierung gefördertes Technologie­transferzentrum und beschäftigt sich mit innov…,0,10.61808,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjM3MzEzNjQ4In0.PSG_xFBTPSmRka8QHeFr-WpIybNiKL4x1-dLj-wuU8I,"{'display_name': 'Hochschule für angewandte Wissenschaften Kempten', '__CLASS__': 'Adzuna::API::Response::Company'}",5637313648,2026-02-20T06:18:02Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe', 'tag': 'teaching-jobs'}",https://www.adzuna.de/land/ad/5622219890?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=8B73A6BC8B0D27D19B99D30A89B7507D2F4229F9,Professur (m/w/d) Nachhaltige Finanzierung und angewandte Data Science,,"Die Fakultät Nachhaltige Infrastruktur bietet ihren Studierenden ein umfangreiches Angebot an Bachelor- und Masterstudiengängen im Bereich Architektur, Bauwesen, Umweltmanagement, Sozialwissenschaften und Nachhaltigkeit an. Ein besonderer Fokus wird dabei auf eine praxisnahe und fundierte Ausbildung sowie eine internationale Ausrichtung gelegt, um unseren Studierenden hervorragende Zukunftsperspektiven zu ermöglichen. https://www.thi.de/fakultaeten/nachhaltige-infrastruktur/ Ihre Aufgaben Aktiv…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMjIxOTg5MCIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.NRkJ4HqtnJqWVBKSUG6tdbmE7JhT7Q6_UKvZlm0YktA,"{'display_name': 'Technische Hochschule Ingolstadt', '__CLASS__': 'Adzuna::API::Response::Company'}",5622219890,2026-02-10T06:13:12Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5626170398?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=5628CD8D26BDDF01C1CB6BD2B38C4C9167CA76A2,Data Science Expert (ESCB/IO) - Inklusiver Job   ,50.129683,"General Information Type of contract: Short-term contract, which may be extended to up to 36 months subject to individual performance and organisational needs Contract end date: 30.09.2028 Who can apply?: EU nationals working for national central banks of the ESCB, international governmental organisations or other employers performing central banking or banking supervision tasks within the framework of the Eurosystem Salary: F/G (bracket 1 - step 1) full time monthly net salary: €7,465 plus ben…",0,8.650578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNjE3MDM5OCIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.rze4h3hWRTJsMQEgOvdXkfYgHIK0ajAqmnA30-vjO98,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'European Central Bank'}",5626170398,2026-02-12T16:49:29Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",https://www.adzuna.de/land/ad/5637888710?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=22B60C6287E64B710013278154F22719C739DC49,Duales Studium - Data Science und Künstliche Intelligenz JVRS1_DE,,"Über RTLZWEI Überraschend, unangepasst, optimistisch und ganz nah dran: Das ist RTLZWEI. Hier erlebt das Publikum das Leben in all seinen Facetten. Als „Home of Reality“ zeigt der Sender Dokumentationen, Reportagen und Doku-Soaps, faszinierende Menschen und bewegende Schicksale. Mit einer konsequenten Multichannel-Strategie steigen die Reichweiten in den digitalen Kanälen stetig an. Exklusive Inhalte werden unter anderem auch im Streaming-Dienst RTL angeboten. Studieren und gleichzeitig Praxise…",0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjM3ODg4NzEwIn0.1IbX-g3X4ZwlfvreI0k2VxTK4xRDq4cygv6j9thYy_A,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RTL2 Fernsehen GmbH & Co. KG'}",5637888710,2026-02-20T13:33:45Z,Adzuna::API::Response::Job,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Höchst, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Höchst']}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5605266179?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=B9CE62E022EF0CCDA871076E7C03A3B5B5097B86,Werkstudent Data Science & Generative AI (m|w|d),50.09957,"Hier bringst Du Deine Energie ein: In unserem internen Startup der Syna – Höchst Digital – entwickeln wir digitale Services, die echte Probleme lösen und den Kundensupport durch GenAI-basierte Workflows neu denken. Dabei experimentieren wir mit modernen Large Language Models, erstellen Prototypen und erforschen, wie GenAI unsere Produkte morgen prägen kann. Als Werkstudent (m/w/d) im Bereich Data Science & Generative AI unterstützt du uns dabei, neue AI-Konzepte zu entwickeln und innovative Pro…",0,8.54038,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjA1MjY2MTc5In0.4gaU3bYMy77GCrdIJwEicVxXTmXllDXabOaGjkIDEm4,"{'display_name': 'Syna GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5605266179,2026-01-29T20:24:34Z,Adzuna::API::Response::Job,full_time,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5639280429?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=128284AAFD90DB84BB6EAE3D84BF61FD0F5321BE,Senior Data Scientist mit Schwerpunkt E-Commerce (m/w/d),,"Wusstest Du eigentlich schon, dass … wir als nachhaltig agierendes Familienunternehmen mit rund 2.000 Filialen in Deutschland, Österreich und den Niederlanden und einem mehrfach ausgezeichneten Online Shop einer der größten Omnichannel-Anbieter im europäischen Textileinzelhandel sind? Unsere Kundschaft freut sich über ein attraktives Preis-Leistungs-Angebot in den Bereichen Bekleidung und Home-&-Living-Sortimente für die ganze Familie. Dieser Familiengedanke findet sich auch in unserem tägliche…",0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjM5MjgwNDI5In0.H1EdIbnroee3A8qSW0x-1-ixD2Ghbaiu4N8OAXsoY_k,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': ""Ernsting's family""}",5639280429,2026-02-21T06:23:11Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5626169783?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=1A62ABA4AC10ABFBFD515319DE4DEA66D353AA56,Werkstudent (w/m/d) Data Science - Inklusiver Job   ,50.129683,"Willkommen bei der KfW IPEX-Bank! Nachhaltige Zukunft gestalten. Europäische und deutsche Wirtschaft stärken. Weltweit. Das ist unser Selbstverständnis, unser Auftrag. Als Unternehmen der KfW Bankengruppe sind wir der kompetente Finanzierungspartner, wenn es um internationale Investitions- und Exportprojekte geht. Wir unterstützen deutsche und europäische Unternehmen dabei, gewonnene Marktpositionen zu sichern und weltweit neue Märkte zu erschließen. Hierfür entwickeln wir innovative Kombinatio…",0,8.650578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNjE2OTc4MyIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.21_x4EqD0WRkoWcLRYusAVKbfLqz0kkkdVVG8ZEVM0E,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KfW Bankengruppe'}",5626169783,2026-02-12T16:49:05Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5620815609?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=8F894BD16DF41CD70CFBA1C0EDC6444EF0828CC6,Duales Studium Wirtschaftsinformatik - Data Science 2026,49.18975,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",0,9.2274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjIwODE1NjA5In0.V41xGYZD7Xqdd_x_js55x40K7lJ_snVwInohgi-AdbY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl'}",5620815609,2026-02-08T21:39:38Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oldenburg, Oldenburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",https://www.adzuna.de/land/ad/5622816515?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=65BAA37509E753F0BCFAF49F1A8EB8B3472771CD,Senior Developer (w/d/m) Cloud & Automation,53.147169,"Weil das intelligente Netz nicht länger warten kann: Bei EWE NETZ betreiben wir sichere und hochmoderne Infrastrukturen für Strom, Wärme, Gas, Telekommunikation sowie Trinkwasser und gewährleisten so die zuverlässige Versorgung unserer Regionen. Werde Teil unserer Mission und wachse mit uns. Aufgaben Diese Position ist teilzeitgeeignet. Du entwickelst bei EWE NETZ Backend‑Services und Automatisierungslösungen, die täglich Wirkung entfalten - gemeinsam mit unserem Data‑Science‑Team bringst Du KI…",0,8.218802,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjIyODE2NTE1In0.V8bz4Iz4h9oy5S4taGyMuPnWXxSiGZwpsEBrCdggzVQ,"{'display_name': 'EWE NETZ GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5622816515,2026-02-10T18:19:57Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5636196239?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=51818F20189C19D209BD8439AFAD8E9448F65F7C,Senior Data Architect (w/m/d),,"Werde Teil der LGI Logistics Group International. Mit unserer Unternehmensgruppe sind wir nicht nur einer der führenden industriellen Kontraktlogistiker in Deutschland. Wir sind auch Transportexperte und Innovationstreiber. Mit zukunftsweisenden Logistiklösungen leisten wir den entscheidenden Mehrwert für renommierte Kunden. Ob Automotive, Electronics, Textillogistik, Healthcare oder Industrielogistik – wir haben's auf Lager und liefern ab. An über 45 Standorten weltweit arbeiten wir mit rund 5…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzNjE5NjIzOSIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.CvUwws7xrtIS6EoV5BiSIZZ0Mt2S7caq7CTEH_S-BJM,"{'display_name': 'LGI Logistics Group International GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5636196239,2026-02-19T18:16:29Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach an der Riß, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5627788362?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=9F6A1D3D14009F70685D0B94071F04E82D83A546,Internship - Bioprocess Data Science and Causal AI - Inklusiver Job   ,48.0962,"The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach! As the world leader in the production of innova…",0,9.78975,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3IwS1pZd1E4UkdONTRrbV84QmFVUSIsImkiOiI1NjI3Nzg4MzYyIn0.NzNHtJ_zIw8tOIoRCgHAdrYCco3PjbwdtuI2bPP6whQ,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",5627788362,2026-02-13T15:32:00Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wedding, Berlin', 'area': ['Deutschland', 'Berlin', 'Wedding']}","{'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs'}",https://www.adzuna.de/land/ad/5635429758?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=D4621D5B72574E22FAD3EAAA1AFDE0E2FDA19F62,Informatikerin/ Informatiker (d/w/m) Data Engineering & Data Science in der Krebsmedizin,52.53261,"Wir suchen im Rahmen des Nationalen Centrums für Tumorerkrankungen (NCT) am Standort Berlin zum nächstmöglichen Zeitpunkt befristet für 2 Jahre eine*n Informatikerin/ Informatiker (d/w/m) Data Engineering & Data Science in der Krebsmedizin in Teil- oder Vollzeit (min. 30,00h/Woche). Sie übernehmen eine verantwortungsvolle und vielseitige Aufgabe im Rahmen des Studienprogramms des Nationalen Centrums für Tumorerkrankungen (NCT). Das NCT ist eine langfristige Kooperation zwischen dem Deutschen Kr…",0,13.3777,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzNTQyOTc1OCIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.BynIcFebqleXjyUOcqG1okMlM1cSjnEn1V8NmSlC6lQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Berliner Institut für Gesundheitsforschung  - Berlin Institute of Health '}",5635429758,2026-02-19T02:39:33Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Nufringen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Nufringen']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5501662011?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=4C96CFAC4A4F7D2EACDCBD04EC98B59646A755AD,Wirtschaftsinformatik - Data Science / Bachelor of Science (DH),48.62307,Bezeichnung: Wirtschaftsinformatik - Data Science / Bachelor of Science (DH) Eintrittsdatum: 01.10.2026 mit Vorpraktikum ab 01.09.2026 Standort: 71154 Nufringen bei Stuttgart Arbeitszeit: Vollzeit Ausbildungsinhalte: Grundlagen der Informationstechnik Methoden der Informatik Moderne IT-Technologien für die Entwicklung von Software-Systemen kennenlernen und anwenden Anwendung von Künstlicher Intelligenz und Big Data in wirtschaftinformatorischen Kontexten Methoden und Konzepte der Betriebswirtsc…,0,8.89081,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTY2MjAxMSIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.XLyjb-D33A9QSnq-nlWKf1mIUDKc2J7ZM9phzz6bVXI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ensinger GmbH'}",5501662011,2025-11-18T12:41:01Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Degerloch, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Degerloch']}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",https://www.adzuna.de/land/ad/5616386583?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=85017110A6EF04F6BDD6ADCF044E47ED175A0E33,Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.) JVRS1_DE,48.74475,"Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren – als Absolvent (m/w/d) des Studiengangs Wirtschaftsinformatik (B.Sc.) weißt du wie´s geht! Denn …",0,9.16896,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNjM4NjU4MyIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.Z1VPCkZH8ec9_VFRa5lKDe7oUUOveRF_FqYVZJxQdbw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ALH Gruppe'}",5616386583,2026-02-06T01:19:38Z,Adzuna::API::Response::Job,full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Wendlingen am Neckar'], 'display_name': 'Wendlingen am Neckar, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5622822437?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=FC38BCB1A57750FA093B4726A943B9C8333BB2BD,Pricing Spezialist:in,48.67129,"Jedes Werkzeug kann immer nur so gut sein wie der Mensch, der dahintersteckt. Deshalb suchen wir bei der Festool Group Mitarbeitende, die gemeinsam mit ihren 3.000 Kolleginnen und Kollegen weltweit etwas bewegen wollen. Tauche ein in unsere Welt - und erlebe, wie stolz es macht, in einem Familienunternehmen die besten Elektrowerkzeuge der Welt zu bauen. Aufgaben Das macht Dich stolz: Als Pricing Spezialist (m/w/d) bist Du für die die Auswahl von Methoden und Tools zur Unterstützung der strategi…",0,9.37738,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMjgyMjQzNyIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.iukwbuYn8pLW4DyjLhq137i1dBSSQFzN4wPaTKllT0E,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Festool Group'}",5622822437,2026-02-10T18:20:53Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Lahr/Schwarzwald'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lahr/Schwarzwald, Ortenaukreis'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5638347927?se=or0KZYwQ8RGN54km_8BaUQ&utm_medium=api&utm_source=a4bcf954&v=942A80F6C008526CE70FD789406E21FBEB04F906,Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026,48.31156,"Zuhause bei JULABO Wir suchen dich! Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026 Deine Tätigkeitsschwerpunkte Der Bachelorstudiengang in Data Science und Künstliche Intelligenz vermittelt praxisorientierte Kenntnisse in Informatik, Mathematik, Statistik und Betriebswirtschaftslehre. Studierende lernen, wie sie große Datenmengen analysieren und intelligente KI-gestützte Anwendungen zur Optimierung von Geschäftsprozessen entwickeln können. Der Studien…",0,7.94018,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzODM0NzkyNyIsInMiOiJvcjBLWll3UThSR041NGttXzhCYVVRIn0.GB1zzP3nfWhouInKnvgx1_BUrSXZFuYIjm848CjTRho,"{'display_name': 'JULABO GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5638347927,2026-02-20T19:47:56Z,Adzuna::API::Response::Job,full_time,,,
