title,id,created,adref,redirect_url,longitude,description,__CLASS__,location,latitude,salary_is_predicted,company,category,contract_time,contract_type,salary_max,salary_min
Praktikant*in Data Analytics/Data Science,5213860028,2025-05-24T07:39:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjEzODYwMDI4In0.wd-NuLKXEQoXuAVPGAUtrMktOdCHigr_zZ-Dp3TKb7U,https://www.adzuna.de/land/ad/5213860028?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=A0B67FD174DDEF1EC2CC55A4AC0CAEF7F84AC25F,9.026231,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.720071,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Duales Studium - Data Science (B.Sc.),5224417868,2025-05-31T07:53:39Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjI0NDE3ODY4In0.HMPyCfGsTkIbp0X3WxTu1xaWmTVmPVvBhGerF4q3Yi0,https://www.adzuna.de/land/ad/5224417868?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=99780417D88B12A25856020B2C000D567C06D692,8.73553,"„Caring for People's Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",Adzuna::API::Response::Job,"{'display_name': 'Bad Vilbel, Wetteraukreis', 'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.17809,0,"{'display_name': 'STADA Arzneimittel AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
Praktikant Data Science (m/w/d),5220264884,2025-05-28T19:50:11Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjIwMjY0ODg0In0.MRCoK039X9Ze6CqwOenuusJDEwqV7ZCEIFHeB7ZGeMw,https://www.adzuna.de/land/ad/5220264884?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=E5D9C0F42BD4B2D101CC5446F52C0F73D1C57AE4,9.209895,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Aufgaben Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitswe…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)'}",49.142335,0,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Data Science Lead - Price,5210550923,2025-05-22T11:45:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjEwNTUwOTIzIn0.pr9U2zEwNaf1mEvdEmaZPTX-ADX3RY0Or8rP1e_adIM,https://www.adzuna.de/land/ad/5210550923?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=04BDEBBBCF947A1D4B0320827A6F55746CD3D03B,6.78055,"When travelers are searching for a hotel, we want the obvious choice to be trivago! By comparing prices from major booking sites, we're making it easy for people to find hotels they want at a price they’ll love. In the lively city of Düsseldorf, we seize opportunities to learn everyday, innovate, and make an enduring mark on the travel industry. A career at trivago is a journey designed for people who crave continuous development and want to thrive in a high-performing team. Here you will find …",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bilk, Düsseldorf'}",51.20259,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'trivago'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),5241458986,2025-06-09T20:04:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MTQ1ODk4NiIsInMiOiJfS3Z4a25GSDhCR083LWN6X2tfS2l3In0.T6LQ2IkR_1z9lN813x0Pc7V1THv_skG55jPz452Eszg,https://www.adzuna.de/land/ad/5241458986?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=84D8490D2A67047AD09BCC28EC4996CA080A51AA,9.856945,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.383137,0,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),5228935038,2025-06-02T19:45:06Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjI4OTM1MDM4In0.4P4rikDkqrJK_CUyyi6Ql2MYetCnGmnLQzBNE4nOdRo,https://www.adzuna.de/land/ad/5228935038?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=F31FD94107CC87F14C5D25AE5DE093AA5E4CAB01,8.235274,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden'], 'display_name': 'Baden-Baden, Baden-Württemberg'}",48.754667,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Trainee Mathematik Personen-Rückversicherung Fokus Data Science,5196599018,2025-05-13T19:32:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MTk2NTk5MDE4In0.qN0vaBdbWpwnEBzfgK5Eh1idiaC_LXNppsvtl9WfEYo,https://www.adzuna.de/land/ad/5196599018?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=DF87DEAFDBA82D6A67B5C2B21156D28117C34E72,9.742751,"Hannover Rück – rund 3.900 Mitarbeiter:innen an Standorten auf der ganzen Welt. Unsere Stärke? Connecting Power: Wir verlassen uns auf­einander. Als Rück­versicherer sichern wir Kunden im Schaden­fall ab. Dafür braucht es maß­geschneiderte, innovative Lösungen. Lösungen, die gestern noch gepasst haben, können morgen ver­altet sein. Wir challengen uns und optimieren konti­nuierlich unsere Services, Beratungen und Pro­dukte. All das macht uns zu einer der führenden und profi­tabelsten Rück­versic…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], 'display_name': 'Hannover, Region Hannover (Kreis)'}",52.378818,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hannover Rück SE'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
Werkstudent (m/w/d) – Risikomanagement | Data Science,5231302799,2025-06-03T21:40:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjMxMzAyNzk5In0.SWNzoQ5aDT0YDafaqkAEK0OkgEVtCgpcgKvKcnMa3jk,https://www.adzuna.de/land/ad/5231302799?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=325E1FF72791C60121772B37ECDB0E91EEC9666C,13.420806,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",52.507706,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",,,,
Software Ingenieur Data Science (m/w/d),5211970691,2025-05-23T07:38:33Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTk3MDY5MSIsInMiOiJfS3Z4a25GSDhCR083LWN6X2tfS2l3In0.xZ3AHkQCIjeG5Dm8xzc1nA6EaiQZwWJPMbNyEFexuvY,https://www.adzuna.de/land/ad/5211970691?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=EBDD7BDADC989AAED3EBBEAFDBEFA9EAAD89B807,11.589469,"Durch unser weltweites Netzwerk können wir Ihnen attraktive Herausforderungen, außergewöhnliche Karriereperspektiven und die ganze Vielfalt des Engineerings und IT bieten. Allein in der DACH-CZ Region verfügen wir über 40 Niederlassungen, zwei Entwicklungszentren und weltweit 120 Standorte mit mehr als 12.000 Mitarbeitern in über 40 Ländern. Mehr als 45 Jahre international erfolgreich und über 25 Jahre in Deutschland. Stillstand bedeutet für uns Rückschritt - für Sie auch? Dann bewerben Sie sic…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Jena'], 'display_name': 'Jena, Thüringen'}",50.923007,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Brunel GmbH'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Praktikum im Bereich Data Science ab Juli 2025,5221970793,2025-05-29T19:48:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjIxOTcwNzkzIn0.tm9h8K-gvSS5zmEc_zSOMpaa129HRZTcpb5O8YdDV34,https://www.adzuna.de/land/ad/5221970793?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=B51B73C92612A70E1D163795773608F95BB4CE83,9.026231,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}",48.720071,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",,,,
"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)",5239828335,2025-06-08T08:59:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjM5ODI4MzM1In0.t-xMNWqprZhwjYjZMUZjYaUv0SOk3CjX_R-cGnb55_4,https://www.adzuna.de/land/ad/5239828335?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=5EC05E4FF56FF0C7CAC8C0F90E63800A1720C06E,9.315933,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}",48.745846,0,"{'display_name': 'Mercedes-Benz Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Duales Studium Wirtschaftsinformatik - Data Science,5217005619,2025-05-26T18:15:38Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjE3MDA1NjE5In0.zPaWngFXY6ePlLNVAp6_9yZxP8gQLFQ-clp04wwxz4Q,https://www.adzuna.de/land/ad/5217005619?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=E70C953D35BA5CCF99D063CC6F22C80378CDBC79,9.68788,"Zeit für deine Zukunft. Zeit für Würth. Bewirb dich jetzt auf ein duales Studium Wirtschaftsinformatik - Data Science! Das bieten wir dir: ✓ Ein familiäres und herzliches Arbeitsklima sowie gemeinsame Aktivitäten (z. B. Azubi-Skiausfahrt, Sportturniere) ✓ Enges Mentoring und begleitende Seminare für eine individuelle Weiterentwicklung ✓ Soziale und internationale Ausbildungsbausteine und Projekte (z.B. Auslandspraktikum) ✓ Eine faire Vergütung und viele Zusatzleistungen (z.B. Chance auf das Azu…",Adzuna::API::Response::Job,"{'display_name': 'Künzelsau, Hohenlohekreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Künzelsau']}",49.27945,0,"{'display_name': 'Adolf Würth GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus Gastronomie & Catering', 'tag': 'hospitality-catering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science,5211060232,2025-05-22T19:42:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTA2MDIzMiIsInMiOiJfS3Z4a25GSDhCR083LWN6X2tfS2l3In0.myxGj_Ehbsmhu2Okt13aNBJN2KEz6t64GP4uIi-jpQg,https://www.adzuna.de/land/ad/5211060232?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=ED2BAED1716454F987F035068CEBFEDA4DC2E8B9,8.491505,"Aufgaben Profil Wir bieten DIGITAL statt einseitig Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science Teilzeit Ihre Aufgaben: spannend statt verstaubt Unterstützung des Datenmanagement-Teams bei der Erhebung, Aufbereitung und Analyse großer Datenmengen aus verschiedenen Unternehmensbereichen Entwicklung von Datenmodellen, Dashboards und Reports mit Tools wie Python, SQL und Power BI Mitwirkung an Projekten zur Einführung datengetriebener Prozesse und Entscheidungsgrundlagen Eigenstä…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg'}",49.496025,0,"{'display_name': 'GBG Unternehmensgruppe GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Werkstudent Data Science im Bereich Fahrzeugdiagnose (m/w/d),5218722744,2025-05-27T19:49:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxODcyMjc0NCIsInMiOiJfS3Z4a25GSDhCR083LWN6X2tfS2l3In0.TsFiMpS14HMLvLALVgi0ZtBWrqq-GenI5dp67u4PcNc,https://www.adzuna.de/land/ad/5218722744?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=771A82AE5B1820058F81A208FE33C5F5ABE3DC75,9.187224,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",48.776198,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Duales Studium Data Science B.Sc. / M.Sc. (m/w/d) | 01.09.2025,5224417105,2025-05-31T07:51:40Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjI0NDE3MTA1In0.xq_GWFvHL0L1AnBx4eSYcaSKKY4cXn3CIiodTOGEuLE,https://www.adzuna.de/land/ad/5224417105?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=81F1F7A3C86EB2EFB81F2F1A99EA65BEB50B2C7B,9.987297,"tesa ist einer der weltweit führenden Hersteller von Klebebandlösungen mit einem Sortiment von mehr als 7.000 verschiedenen Produkten. Mit Leidenschaft für Technologie treiben wir Innovation, Zuverlässigkeit und Nachhaltigkeit voran, um die Zukunft jeden Tag ein Stück besser zu machen. Unsere Lösungen bereichern die Arbeit, Produkte und das Leben in einer Vielzahl von Branchen, zum Beispiel der Automobil- oder Elektronikindustrie, aber auch bei Dir Zuhause. Damit sprechen wir ein breites Indust…",Adzuna::API::Response::Job,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",53.557429,0,"{'display_name': 'tesa SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)",5239828342,2025-06-08T08:59:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzOTgyODM0MiIsInMiOiJfS3Z4a25GSDhCR083LWN6X2tfS2l3In0.TknZn-q5eLpX5PB8-Ki2ZonRQtorMhWzeLI8g6nPf6A,https://www.adzuna.de/land/ad/5239828342?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=38F4037CFBB7493FFF8BD80EE8C7A96AB707F81F,8.36958,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'display_name': 'Germersheim, Germersheim (Kreis)', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.21886,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d)",5228983301,2025-06-02T19:53:14Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjI4OTgzMzAxIn0.uJR3wEBhcQ3xNDyS0ax8xPhnjFrJXnkMam4qJigYvRU,https://www.adzuna.de/land/ad/5228983301?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=D71B0358BA0C24F13F742E456379E29C3E95B53A,9.987297,"In unseren Bussen und Bahnen bringen wir jeden Tag über eine Million Menschen an ihr Ziel. Und wir bewegen noch mehr: für Hamburg, für die Zukunft und für alle, die bei uns arbeiten. Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d) Du – deine Rolle bei uns Für unser Team Systemkonzepte & Data Analytics im Fachbereich Managementsysteme Bus suchen wir Verstärkung mit Know-how Data Science. Als Werkstudent*in wirst du wichtige Analysen erstellen und unterschiedliche Daten visualisieren, um…",Adzuna::API::Response::Job,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",53.557429,0,"{'display_name': 'Hamburger Hochbahn AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",,,,
Product Owner - Data Science / Machine Learning (f/m/x),4956705101,2024-11-30T14:14:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI0OTU2NzA1MTAxIn0.QvJ7PRZph7S4urQz43SG2vgaO6ibRRQbPU07efQMVeI,https://www.adzuna.de/land/ad/4956705101?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=2FD53430B498BF7E19FD8380866119C025986BBD,11.555737,"Aufgaben In cross-functional teams, you will drive & manage projects in the field of Machine Learning (ML) and Data Science. In this role, you will support the preparation and execution of Data Science / ML projects: from setting the scope to roadmap-planning, to execution in an agile manner, to lessons learned that can be integrated into new projects. As part of a vivid team, you will be in contact with users from different ZEISS departments, assess and plan Data Science- and ML-related tasks …",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",48.137418,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",,,,
Business Analyst (m/w/d) - im Team Data Science Solutions,4948942636,2024-11-23T14:02:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0t2eGtuRkg4QkdPNy1jel9rX0tpdyIsImkiOiI0OTQ4OTQyNjM2In0.UEiSPEGJ_FVp3OZmJuKpQjPbquorFjoiOJ1uAGROplc,https://www.adzuna.de/land/ad/4948942636?se=_KvxknFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=6464CD3DC5B8B221F5EA06350F5662EEEDACFE0A,7.94837,"Die Markant Gruppe ist eines der grössten Dienstleistungsunternehmen in Europa für Handels- und Industriepartner aus dem Food- und Nonfood-Bereich. Unser breites Lösungsportfolio reicht von der Vereinfachung von Datenströmen und Zahlungsabwicklungen über exklusive Finanz- und Versicherungs-Services bis hin zu modernsten Marktforschungstools. Dahinter steckt die Idee: Kunden im operativen Tagesgeschäft zu entlasten, damit sie sich auf ihr Kerngeschäft konzentrieren können. Was noch dahintersteck…",Adzuna::API::Response::Job,"{'display_name': 'Offenburg, Ortenaukreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.42392,0,"{'display_name': 'Markant Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
