created,title,company,__CLASS__,adref,longitude,location,category,description,redirect_url,latitude,id,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
2025-07-27T20:56:14Z,Procurement Specialist (m/w/d) Data Science & AI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leadec'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNDQ3ODgwMSIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.PJjh8jLImeAg0okAHS8Nuw2ga8XWA-JWowj-RJg140I,9.10973,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vaihingen, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Vaihingen']}","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen'}","Über uns Wir sorgen mit unseren Services jeden Tag dafür, dass in der Produktion unserer Kunden auf der ganzen Welt alles rund läuft.Dabei denken wir in Lösungen und optimieren entlang des gesamten Prozesses – von der Planung bis zur Instandhaltung, Modernisierung und Digitalisierung.Als Servicespezialist in der Fertigungsindustrie wissen wir, dass Menschen den Unterschied machen.Respekt, Teamspirit und Vielseitigkeit zeichnen das Arbeiten bei Leadec aus.Auf unsere Arbeit sind wir stolz – über …",https://www.adzuna.de/land/ad/5324478801?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=677A172E0E4B7396BC21F4F91169F0271CD25C86,48.72994,5324478801,0,full_time,,,
2025-08-01T06:43:34Z,"Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026","{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTI2Mzg3NiIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.cbHvCgiPMSyB6V9hj47BMGXUC0_b8oazaNbJcsKqQLY,11.589469,"{'display_name': 'Jena, Thüringen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Jena']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …",https://www.adzuna.de/land/ad/5331263876?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=FF27E3E1293108BF7E49D15F27D20D31B324FAD3,50.923007,5331263876,0,,,,
2025-08-03T19:00:42Z,Senior Consultant (m/w/d) Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MID GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzNjEyMTM3OCIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.KJjn8BMBMm3BlZvdKWK4_-Xj-n7LabEx8Shltr7Bi18,11.083642,"{'display_name': 'Nürnberg, Bayern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg']}","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden können. Und genau hier set…",https://www.adzuna.de/land/ad/5336121378?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=644105C129F2948A06441C1E9954386DB00997AC,49.443967,5336121378,0,,,,
2025-05-20T07:34:57Z,Team Lead Data Science Engineering (m/w/d),"{'display_name': 'Deichmann SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNzA0NjE5MCIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.IwHx4cxv3s5RgxyE2clg_mV5nLuH4KPHkmfDtZiw8cE,7.014478,"{'display_name': 'Essen, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}","Als eigenfinanziertes Familienunternehmen sind wir mehr als nur ein ca. 4.700 Standorte umspannendes Filialnetz in 34 Ländern, mehr als ca. 8,7 Mrd. Euro Jahresumsatz und mehr als einer der erfolgreichsten Online-Shops für Schuhe in Europa. Deichmann ist Wegbereiter, Förderer und Arbeitgeber von über 49.000 engagierten Mitarbeiterinnen und Mitarbeitern weltweit. Als nachhaltig expandierendes Unternehmen sind wir seit mehreren Jahrzehnten in der Lage, unseren Mitarbeitern einen sicheren Arbeitsp…",https://www.adzuna.de/land/ad/5207046190?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=99ABBDD1537458D2EC7E10DBD42B3B5690D3F12E,51.444823,5207046190,0,,,,
2025-07-31T18:57:49Z,Professor for Applied Data Science f/m/d,"{'display_name': 'SRH University', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyOTkzNTQzNCIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.JOFlagieTrxg8AQqiB0xWImJB8F5yF40ZknrcfqQJrw,11.555737,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","As one of the largest private universities in Germany, SRH University is the innovative companion for students from over 140 nations. We are part of the leading education and healthcare provider SRH, which has been helping people to lead a self-determined life for over 50 years. We teach with passion and competence and focus on the professional and personal development of our students. At our forward-looking campuses, we offer a wide variety of study programs and models, hand in hand with busin…",https://www.adzuna.de/land/ad/5329935434?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=DB285FD8DCC9B80A2623B730CAB5440677AD1237,48.137418,5329935434,0,,,,
2025-08-01T06:53:37Z,Cloud Engineer Data Science Platform (m/w/d),"{'display_name': 'Miele & Cie. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTI3ODY3MCIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.vtLqbQce1VAYmc9GWrLTfSrUOWmVdMLmmStXSSG0N8k,8.408252,"{'display_name': 'Gütersloh, Gütersloh (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Gütersloh']}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Wie wird man als Familienunternehmen Weltmarktführer im Premiumsegment für Hausgeräte und gefragter Partner für Lösungen in der Gewerbe- und Medizintechnik? Indem man den Anspruch hat, es immer besser zu machen und immer besser zu werden. Diese Haltung macht das Arbeiten bei Miele und den Erfolg unserer Produkte aus. Unsere Mitarbeitenden können sich darauf verlassen: Wer unser Qualitätsstreben lebt, der wächst persönlich und fachlich daran mit. Ganz gleich ob Auszubildende oder Führungskräfte.…",https://www.adzuna.de/land/ad/5331278670?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=F333F28CC2A408C7C0F2817E4F3FD073825DE9D2,51.936827,5331278670,0,,,,
2025-07-25T10:41:10Z,Duale Studenten (B.Sc.) Künstliche Intelligenz und Data Science (m/w/d),"{'display_name': 'Geberit', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEYwNjRQdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzIxMzk3ODE4In0.oOB-7ELD0MBvYOrFt9DVsiKqU6idAypxSSJ-thbAkcE,9.25397,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfullendorf, Sigmaringen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Sigmaringen (Kreis)', 'Pfullendorf']}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","ZIEL DER POSITION Du möchtest die digitale Zukunft mitgestalten und Daten in wertvolle Erkenntnisse verwandeln? Dann starte dein duales Studium im Bereich Data Science & Künstliche Intelligenz (B.Sc.) an der DHBW – und verbinde Theorie mit spannender Praxis in unserem Unternehmen! HAUPTAUFGABEN​ : Du absolvierst Dein dreijähriges duales Studium mit Theoriephasen an der DHBW Ravensburg und Praxisphasen bei Geberit. : Du lernst, wie man große Datenmengen erfasst, analysiert, verarbeitet und visua…",https://www.adzuna.de/land/ad/5321397818?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=3B0A37FA47ED442FBB068214837F4D09314C01D1,47.92595,5321397818,0,full_time,,,
2025-07-23T06:26:06Z,Duales Studium Data Science & Künstliche Intelligenz (B.Sc.) 2026,"{'display_name': 'Deloitte', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNzU2ODkyOSIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.CVMW8aVcAKY3dOReRpO-fXB5ut5rLTGZSAAyH9ODosE,6.808387,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Du machst den Unterschied. Ob im Business Audit & Assurance, Tax & Legal, Consulting oder Advisory. Wir bei Deloitte unterstützen unsere weltweiten Mandanten dabei, sich kontinuierlich weiterzuentwickeln und zu wachsen. Entdecke ein vielfältiges Arbeitsumfeld, das ständig in Bewegung ist und immer um ein Zentrum kreist: dich und dein Know-how. What impact will you make? Du willst mit einem 3-jährigen dualen Studium den Grundstein für deine Karriere legen und vollwertiges Teammitglied im Bereich…",https://www.adzuna.de/land/ad/5317568929?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=607C11FA5108A1AC5D493588918EADD572BC55CA,51.226802,5317568929,0,,,,
2025-08-01T14:24:31Z,Universitätsprofessur für Genomic Data Science (m/w/d),"{'display_name': 'Medizinische Hochschule Hannover ', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTkwNzgwMiIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.99P8MMhPLWrpaNZu2mAUScC6CkJPdRNw5cfnc-Nygi8,9.80457,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Groß Buchholz'], 'display_name': 'Groß Buchholz, Hannover', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}",An der Medizinischen Hochschule Hannover (MHH) am Institut für Humangenetik ist eine Universitätsprofessur für Genomic Data Science (m/w/d) im Beamtenverhältnis oder außertariflichen Angestelltenverhältnis entsprechend BesGr. W2 der Anlage 3 zum NBesG zum 01.01.2026 zunächst für 5 Jahre mit Verlängerungsoption nach positiver Evaluation zu besetzen. Wir suchen eine herausragende Persönlichkeit mit umfangreicher Expertise in den Bereichen Bioinformatik und Algorithmik mit Fokus auf die Interpreta…,https://www.adzuna.de/land/ad/5331907802?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=AE71663ADA9C327DE9727CCCB98175406BB0266B,52.3917,5331907802,0,,,,
2025-07-25T10:41:13Z,Dualer Student Informatik für Bachelor of Science Data Science & KI (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Geberit'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEYwNjRQdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzIxMzk3ODUwIn0.wlXsH7gpKxxl_lUL_43SF4SG47LelcqIHkqwj7ZoBk4,9.25397,"{'area': ['Deutschland', 'Baden-Württemberg', 'Sigmaringen (Kreis)', 'Pfullendorf'], 'display_name': 'Pfullendorf, Sigmaringen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","ZIEL DER POSITION Du möchtest die digitale Zukunft mitgestalten und Daten in wertvolle Erkenntnisse verwandeln? Dann starte dein duales Studium im Bereich Data Science & Künstliche Intelligenz (B.Sc.) an der DHBW – und verbinde Theorie mit spannender Praxis in unserem Unternehmen! HAUPTAUFGABEN​ : Du absolvierst Dein dreijähriges duales Studium mit Theoriephasen an der DHBW Ravensburg und Praxisphasen bei Geberit. : Du lernst, wie man große Datenmengen erfasst, analysiert, verarbeitet und visua…",https://www.adzuna.de/land/ad/5321397850?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=384869F4960376D86BD1E518DBE876E15B3184C7,47.92595,5321397850,0,full_time,,,
2025-08-01T07:44:08Z,Initiativbewerbung Data Science /BI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS GROUP'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEYwNjRQdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzMxNDI0MDI4In0.tAq0-pNDHayLE-8waLUDQDdCbq_xsnKoU-ct089q72k,6.86811,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Das sind Deine Aufgaben Abhängig von Deiner Erfahrung arbeitest Du in unterschiedlichen Kundenprojekten mit und lernst als Newbie das breite Einsatzgebiet von Data Science kennen. Als Junior Data Scientist unterstützt Du zunächst in verschiedenen Projekten und kannst gerne zunehmend mehr Verantwortung übernehmen. Du machst mehr aus den Daten unserer Kunden: Mittels modernster statistischer Verfahren und Machine-Learning-Ansätzen findest Du Zusammenhänge, entwickelst automatisierte Lösungen und …",https://www.adzuna.de/land/ad/5331424028?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=5C35D0EDC955FABBED92C8D819078A7A09A21F96,50.87096,5331424028,0,,,,
2025-08-01T03:06:44Z,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026","{'display_name': 'Datev eG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEYwNjRQdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzMxMDAwNzUzIn0.mN1ZJPEs6F9NncTHqRycjG73QRXxwKld25GqTWadqh4,11.083642,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Das ist das Arbeitsumfeld: Bei DATEV arbeitest du nicht nur in einem Team, sondern bist von Anfang an Teil einer Gemeinschaft, die rund 200 Auszubildende und dual Studierende umfasst. Du bist in verschiedene Aufgaben eingebunden, die sowohl herausfordernd als auch abwechslungsreich sind. Gemeinsam sorgen wir für exzellente Kundenberatung und langfristige Geschäftsbeziehungen. Du arbeitest in einem dynamischen und innovativen Umfeld, das neuen Ideen und Weiterentwicklungen stets offen gegenübers…",https://www.adzuna.de/land/ad/5331000753?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=D06BB784CDCAB65AF1288C4E55C766AC1F1D24B5,49.443967,5331000753,0,full_time,,,
2025-07-24T18:28:05Z,Wissenschaftsmanager/ -in Heilbronn Data Science Center (m/w/d) - CIT2025-34,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxOTk2OTczMCIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.QUCIBIJ80AcWiiNDjgwNK5AV7kgjdR2l3U-BwdIjnlI,9.209895,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}","Die Technische Universität München zählt zu den besten Universitäten Europas und ist eine der drei ersten Exzellenz-Universitäten Deutschlands. Spitzenleistungen in Forschung und Lehre, Interdisziplinarität und Talentförderung zeichnen sie aus. Dazu kommen starke Allianzen mit Unternehmen und mit wissenschaftlichen Einrichtungen auf der ganzen Welt. Auf Initiative der Dieter Schwarz Stiftung baut die Technische Universität München (TUM) auf dem Bildungscampus in Heilbronn seit 2018 einen Stando…",https://www.adzuna.de/land/ad/5319969730?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=994B6385526DA4CCAAA59B964572713DA6B61A27,49.142335,5319969730,0,,,,
2025-08-05T06:38:34Z,Berufsbegleitendes Master Studium Data Science & Artificial Intelligence (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CEE Group'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEYwNjRQdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzM4MDQ3MTI1In0.XRoNhj3FltNOqfztjKjsfUypljDLOFKx28MQ4Op4DyA,9.987297,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Die CEE Group steht seit Gründung im Jahr 2000 für ganzheitliche Expertise im Bereich erneuerbarer Energien. Als vollintegrierter Asset Manager haben wir uns neben dem Erwerb von Solar-, Onshore-Wind- und Speicherprojekten auf das Repowering und die Hybridisierung der eigenen Bestandsanlagen spezialisiert. Von der Projektakquise bis zur Inbetriebnahme und darüber hinaus setzen wir auf Qualität, Innovation und Nachhaltigkeit. Durch den Einsatz modernster Technologien und Nachhaltigkeitskonzepte …",https://www.adzuna.de/land/ad/5338047125?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=936DDE46212E4DB16AF969164715C992A1DCA65C,53.557429,5338047125,0,,,,
2025-07-09T14:21:55Z,Dualer Student – Künstliche Intelligenz und Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MzU3MDYyMyIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.KfY8X7YaYXHI-uRe47xXiYKNrQt0Uk-67Z27HACoOLE,12.17958,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], 'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Über Gerresheimer Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner der Pharma-, Biotech- und Kosmetikindustrie. Das Unternehmen bietet ein umfassendes Portfolio an pharmazeutischen Primärverpackungen, Verabreichungssystemen für Medikamente und digitalen Lösungen. Gerresheimer sorgt dafür, dass Medikamente sicher zum Patienten gelangen und zuverlässig verabreicht werden können. Mit rund 13.400 Mitarbeitenden, und über 40 Produktionsstandorten in 16 Ländern in Euro…",https://www.adzuna.de/land/ad/5293570623?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=060413607A9C4CDCFB7BFC45447A6D8D2C729EA9,49.49349,5293570623,0,full_time,,,
2025-08-04T18:49:15Z,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzNzM1MjY3NiIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.O4jICaX1p9OJk9rUqJGVg9EvIF0l7ROHZRNIlhQiipQ,8.36958,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], 'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",https://www.adzuna.de/land/ad/5337352676?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=BB02BBBE57443AE2B51427E1767A331D690FD72B,49.21886,5337352676,0,,,,
2025-08-04T22:07:44Z,Student Informatik als Werkstudent - Analytics und Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'dm-drogerie markt GmbH + Co. KG'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzNzQ4NzE5NCIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.AQrT-yLUryN-Ki0MJSTK8HTq5Cnb4Usob1YNv3LPCio,8.412378,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","Unser Team ist für die Gestaltung der konzernweiten IT-Prozesse sowie der zugehörigen Anwendungen in den dm-Filialen und im Umfeld Enterprise Ressource Planning zuständig. Wir verfolgen das Ziel, unsere Vorreiterrolle im Hinblick auf die Digitalisierung der Filiale stetig auszubauen und so den Filialalltag zu erleichtern. Hierfür beschäftigen wir uns unter anderem mit folgenden Themen: Robotik & Sensorik im Filialumfeld : Durch welche Technologien schaffen wir es, unsere Filiale noch genauer un…",https://www.adzuna.de/land/ad/5337487194?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=30E49B3D4AA26639EC223B4A1079DBB946835D8A,49.001249,5337487194,0,full_time,,,
2025-08-01T07:44:10Z,Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEYwNjRQdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzMxNDI0NDIwIn0.4zZZnutXIBCjgQhFmyDuGcTGR8yqE2skcoakwxwIo2Y,9.2274,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Deine Aufgaben Teamplayer durch und durch? Im Austausch mit unseren Stakeholdern fungierst du als kompetenter Berater rund um alle Data Science Themen. Für relevante Fragestellungen aus verschiedenen Fachbereichen findest du Lösungen, die für interne und externe Kunden einen relevanten Mehrwert bieten. Lass die Technik für dich arbeiten: Verwende ML-Algorithmen, von der Linearen Regression bis zum komplexen LLM, um Geschäftsprozesse zu optimieren und führe den Proof-of-Concept herbei. Datenbasi…",https://www.adzuna.de/land/ad/5331424420?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=8EBB921B916050A594EE0DC35CAAD3E7DF230BAA,49.18975,5331424420,0,,,,
2025-08-01T07:44:09Z,Consultant Data Science (m/w/d),"{'display_name': 'ORAYLIS', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTQyNDI0MSIsInMiOiI4RjA2NFB0eDhCR1otSjBzMWJQSzZRIn0.0sdLC9lcvoQD_0baplal7gWy7x3Rw4mvFP3iXxveJYo,6.673143,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Meerbusch, Rhein-Kreis Neuss', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Kreis Neuss', 'Meerbusch']}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","Gestalte als Consultant Data Science mit uns die Welt der Daten Dein Tag startet mit der Prüfung deines Forecast-Modells, das du gestern mit neuen Einflussfaktoren trainiert hast… Top! Die Genauigkeit konnte noch mal gesteigert werden. Im Stand-Up des Data-Science Teams bringst du deine Kollegen auf den neuesten Stand. Danach steht ein Workshop mit dem Kunden an: Zusammen habt ihr schon ein funktionierendes Prognosemodell auf die Beine gestellt. Du weißt ganz genau, dass man dieses Modell noch …",https://www.adzuna.de/land/ad/5331424241?se=8F064Ptx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=107F8266AB362F375A0D19BEA7C1B64910A8E76C,51.295117,5331424241,0,,,,
