description,title,company,salary_is_predicted,redirect_url,adref,__CLASS__,category,location,id,created,latitude,longitude,contract_time,salary_max,salary_min,contract_type
"Zuhause bei JULABO Wir suchen dich! Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026 Deine Tätigkeitsschwerpunkte Der Bachelorstudiengang in Data Science und Künstliche Intelligenz vermittelt praxisorientierte Kenntnisse in Informatik, Mathematik, Statistik und Betriebswirtschaftslehre. Studierende lernen, wie sie große Datenmengen analysieren und intelligente KI-gestützte Anwendungen zur Optimierung von Geschäftsprozessen entwickeln können. Der Studien…",Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'JULABO GmbH'}",0,https://www.adzuna.de/land/ad/5663254318?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=DDEEC7107D8E21FE0050E8CF7817415051B3B993,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MzI1NDMxOCIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.BiLPTlPOX5YUuVAvL1xrGv6nkAM6CnaE4DjzsuPk_7Q,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lahr/Schwarzwald, Ortenaukreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Lahr/Schwarzwald']}",5663254318,2026-03-13T08:25:13Z,48.31156,7.94018,,,,
"Deine AUSBILDUNG bei Hirschvogel - alles außer langweilig! Starte Deine Zukunft – mit einer Ausbildung, in der Abwechslung, viel Spaß und glänzende Aussichten inklusive sind! Informiere Dich über unsere Ausbildungsberufe: Dualer Student (m/w/d) Data Science & KI Unsere Hirschvogel Buslinie für gewerblich-technische Azubis! Damit Du morgens zu uns und nachmittags wieder nach Hause kommst, haben wir unsere Azubi-Buslinie. Wir holen Dich an einer Sammelstelle in der Nähe Deines Wohnorts ab und bri…",Dualer Student (m/w/d) Data Science & KI,"{'display_name': 'Hirschvogel Umformtechnik GmbH; z. Hd. Frau Margot Hauser', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5648181146?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjQ4MTgxMTQ2In0.jzyQlO5gb_ZoInBD8mOqyB9MNggz1lWxHO9LiNyDuc0,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Denklingen'], 'display_name': 'Denklingen, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5648181146,2026-02-28T04:24:54Z,47.91577,10.85212,,,,
"Wir suchen im Rahmen des Nationalen Centrums für Tumorerkrankungen (NCT) am Standort Berlin zum nächstmöglichen Zeitpunkt befristet für 2 Jahre eine*n Informatikerin/ Informatiker (d/w/m) Data Engineering & Data Science in der Krebsmedizin in Teil- oder Vollzeit (min. 30,00h/Woche). Sie übernehmen eine verantwortungsvolle und vielseitige Aufgabe im Rahmen des Studienprogramms des Nationalen Centrums für Tumorerkrankungen (NCT). Das NCT ist eine langfristige Kooperation zwischen dem Deutschen Kr…",Informatikerin/ Informatiker (d/w/m) Data Engineering & Data Science in der Krebsmedizin,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Berliner Institut für Gesundheitsforschung  - Berlin Institute of Health '}",0,https://www.adzuna.de/land/ad/5655477249?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=06F51C2B4872C86F508290EC92F6F35F3BDA80FC,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NTQ3NzI0OSIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.fXPORUjqMJ2V44UQjNSKTTnk6QsakqNbPkkddOabvBo,Adzuna::API::Response::Job,"{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wedding, Berlin', 'area': ['Deutschland', 'Berlin', 'Wedding']}",5655477249,2026-03-05T22:58:41Z,52.53261,13.3777,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5639962975?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=ED76BC8F4F6BEE6E8E03107ED240D6B5724466C5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjM5OTYyOTc1In0.scsM2MxazUY00wiKEf8Y-bijnrDq9dzpD-9P-0dlhG4,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], 'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5639962975,2026-02-21T18:27:12Z,49.21886,8.36958,,,,
"Das Bundes­institut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächstmöglichen Zeitpunkt befristet für 3 Jahre eine/ einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 054.2-25 Vergütung E 13 TVöD Beschäftigungs­art befristet für 3 Jahre Wochen­stunden 39 h Arbeits­ort Bonn Bewerbungs­frist 10.04.2026 Das BBSR im Bundesamt für Bauwesen und Raumordnu…",Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,"{'display_name': 'Bundesamt für Bauwesen und Raumordnung ', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5660460298?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=CB5908444ABA6FFA622FB8E22B118A84DE146984,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MDQ2MDI5OCIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.bJeWI2w56XuOKW257U5clgn0rsExplwHrWOLCfoZD-c,Adzuna::API::Response::Job,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}",5660460298,2026-03-10T18:50:48Z,50.71942,7.112412,,,,
"Standort: Regensburg, Deutschland Stellenbeschreibung Eine Aufgabe, die herausfordert. Als regionaler Versorgungsnetzbetreiber sehen wir es als unsere Kernaufgabe an, die Energieversorgung mit zukunftsgerichteten Energienetzen und Lösungen zu gewährleisten. Du entwickelst unsere Controlling Prozesse und Systeme digital weiter und sicherst somit die digitale Transformation: Du bist für die eigenständige Entwicklung neuer Tools rund um die kaufmännischen Prozesse eines Netzbetreibers zuständig. D…",Werkstudent:in Data Science / Citizen Development Controlling (m/w/d),"{'display_name': 'Bayernwerk Netz GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5653917412?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=A9A07277654B156D6A3D7C65437C4CA64137E7C0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjUzOTE3NDEyIn0.D1W4GVCx10SBi1nj6BmFt6GOB9w3Ph3jKPV8JnJdqEQ,Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Regensburg, Regensburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg']}",5653917412,2026-03-04T20:45:50Z,49.022981,12.112321,full_time,,,
"Die Professur für Theoretische Ökologie befasst sich mit Theorie und Modellbildung, Computersimulationen sowie Statistik, Data Science und künstlicher Intelligenz in Ökologie, Evolution und Naturschutz. Wir bieten: Mitarbeit im Projekt BaySensAI, welches im Rahmen des bayerischen Forschungsverbundes bayklif2 ein KI-basiertes Vorhersage- und Monitoringsystem für Biodiversitätsdaten entwickelt will Eine begleitende Promotion im strukturierten Graduiertenprogramm (RIGeL) unserer Fakultät Eine herv…",Wissenschaftlicher Mitarbeiter / Wissenschaftliche Mitarbeiterin (Doktorand / Doktorandin) (m/w/d) Ecological Data Science (B,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Regensburg'}",0,https://www.adzuna.de/land/ad/5655476885?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=6E58BEBB0495788AF2D09951C62E80BBFFEEDF5B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjU1NDc2ODg1In0.9Foy0T8lreafjAWbGwoQTxVEBElyHBU1ZaGfEMORY_o,Adzuna::API::Response::Job,"{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Galgenberg, Regensburg', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg', 'Galgenberg']}",5655476885,2026-03-05T22:58:37Z,49.0004,12.10353,,,,
"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5564720384?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=695BD257D4F6703209705D5E02E57AC16CF38013,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM4NCIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.J_hwHwpX0j6mWyrlkTOlhs_9egETp8bdduwPehqqKtk,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",5564720384,2026-01-02T19:15:43Z,50.940164,6.969972,full_time,,,
"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",0,https://www.adzuna.de/land/ad/5564720390?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NTY0NzIwMzkwIn0.mcKfxs0lfIs21vFQD2LubjG05iZx1h9ELJOjFyv_v1Y,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Münster, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster']}",5564720390,2026-01-02T19:15:43Z,51.955292,7.621504,full_time,,,
"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5564720395?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NTY0NzIwMzk1In0.bdy54amGThhQeMel8CYCwp7ZiSdy-lf-3o2GQ1Q6wXs,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Braunschweig, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig']}",5564720395,2026-01-02T19:15:43Z,52.263026,10.517347,full_time,,,
"Munich Data Science Institute (MDSI) Technical University of Munich TUM - Logo Data Steward (f/m/d) Munich Data Science Institute and LETSIMMUN (TRR 338) The Munich Data Science Institute (MDSI) and the Collaborative Research Center LETSimmun (TRR 338) are jointly seeking a Data Steward (full-time, starting at the earliest possible date) to support research data management at Technical University of Munich (TUM). Ludwig-Maximilians-Universität Munich (LMU) and the Julius-Maximilians-Universität…",Data Steward (f/m/d) Munich Data Science Institute and LETSIMMUN (TRR 338),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München '}",0,https://www.adzuna.de/land/ad/5656253124?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=69A3D2CD7FA16938D4F55DB99412C6819DACDC0E,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjU2MjUzMTI0In0.X3R2Ur4t1aGP_jH9-wEur7uM2xo-Y7foZV9lri0ek6g,Adzuna::API::Response::Job,"{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}","{'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",5656253124,2026-03-06T14:15:10Z,48.14093,11.56907,,,,
"Duales Studium - Data Science und Künstliche Intelligenz Vollzeit Hybrid 82031 Grünwald, Deutschland Ohne Berufserfahrung 18.02.26 Studieren und gleichzeitig Praxiserfahrung sammeln? Das geht - und zwar mit unserem Dualen Studium! Im dreimonatigen Wechsel zwischen der DHBW Ravensburg (Baden-Württemberg) und unserem Unternehmen in Grünwald bei München erhältst du eine fundierte Ausbildung im Studiengang ""Data Science und Künstliche Intelligenz"". Gleichzeitig sammelst du erste relevante Berufserf…",Duales Studium - Data Science und Künstliche Intelligenz (m/w/d),"{'display_name': 'RTL2 Fernsehen GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5663254914?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=7CC138302D576FA5B57FEE68FBB9D5F127117129,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MzI1NDkxNCIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.S7RL1nZ2xWZ3ZSdniCeE5Avw3u09YKLpdoRj3E05Lp4,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Grünwald, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Grünwald']}",5663254914,2026-03-13T08:25:25Z,48.03972,11.52226,,,,
"Duales Studium - Data Science und Künstliche Intelligenz Vollzeit Hybrid 82031 Grünwald, Deutschland Ohne Berufserfahrung 18.02.26 Studieren und gleichzeitig Praxiserfahrung sammeln? Das geht - und zwar mit unserem Dualen Studium! Im dreimonatigen Wechsel zwischen der DHBW Ravensburg (Baden-Württemberg) und unserem Unternehmen in Grünwald bei München erhältst du eine fundierte Ausbildung im Studiengang ""Data Science und Künstliche Intelligenz"". Gleichzeitig sammelst du erste relevante Berufserf…",Duales Studium - Data Science und Künstliche Intelligenz (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RTL2 Fernsehen GmbH & Co. KG'}",0,https://www.adzuna.de/land/ad/5663254915?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=DAB56E2659F92919AE07CF76C4042DB257D576F9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MzI1NDkxNSIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.fAQ8uxzX1UIjqA_ESE7HPKnuVyzv4OoKBvZHUzqhihY,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Ravensburg', 'Weingartshof'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weingartshof, Ravensburg'}",5663254915,2026-03-13T08:25:25Z,47.77567,9.62186,,,,
"Kuda is a money app for Africans on a mission to make financial services accessible, affordable and rewarding for every African on the planet. We’re a tribe of passionate and diverse people who dreamed of building an inclusive money app that Africans would love so it’s only right that we ended up with the name ‘Kuda’ which means ‘love’ in Shona, a language spoken in the southern part of Africa. We’re giving Africans around the world a better alternative to traditional finance by delivering mone…",Data Science Manager,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kuda Technologies Ltd'}",0,https://www.adzuna.de/details/5482245797?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NDgyMjQ1Nzk3In0.6Y_bG2wk6FeBPn3e5yqSWG2BjQZVvasauVfIoq7pUhY,Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5482245797,2025-11-05T15:20:21Z,52.507706,13.420806,full_time,,,
"Unser Team BI & Datenmanagement ist die zentrale Anlaufstelle für datengetriebene Lösungen im Bauprojektmanagement und technischen Einkauf der Vonovia. Wir strukturieren und visualisieren Daten, um fundierte Entscheidungen zu ermöglichen und Prozesse effizienter zu gestalten. Dabei entwickeln wir leistungsfähige BI- und Reporting-Lösungen und treiben die kontinuierliche Weiterentwicklung unserer Systemlandschaft voran. Als Schnittstelle zwischen Fachabteilungen und IT übersetzen wir betrieblich…",Referent Data- & BI-Engineer - Bochum (m/w/d),"{'display_name': 'Vonovia', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5664851171?se=Rnz44A4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=8102258DDA8B94B87FC1997110ADF984822E98F7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDg1MTE3MSIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.jhStPz1kdtkrvqm3ih8AU2beZji3U9NSbUI16iTXuCg,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bochum, Nordrhein-Westfalen'}",5664851171,2026-03-14T06:46:45Z,51.476986,7.211571,,,,
"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",Werkstudent:in Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",0,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcwMzA0NzQwMCIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.NjleYIHq4q3G5RZzKpsQgOQ9Cfp-rD9bi7v6499X2RQ,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",4703047400,2024-05-22T08:24:33Z,52.507706,13.420806,,,,
"What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …",Director Data Science,"{'display_name': 'Peec AI', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5586793239?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4Njc5MzIzOSIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.fCUZsQFP31hTVOv2WO6FHyKuAPW-EkuiLdqXGzmUC7g,Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",5586793239,2026-01-15T20:46:25Z,52.507706,13.420806,full_time,160000.0,140000.0,
"Cognite operates at the forefront of industrial digitalization, building AI and data solutions that solve some of the world’s hardest, highest-impact problems. With unmatched industrial heritage and a comprehensive suite of AI capabilities, including low-code AI agents, Cognite accelerates the digital transformation to drive operational improvements. Our moonshot is bold: unlock $100B in customer value by 2035 and redefine how global industry works. What Cognite is Relentless to achieve We thri…","Manager, Data Science","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Cognite'}",0,https://www.adzuna.de/details/5652818708?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1MjgxODcwOCIsInMiOiJSbno0NEE0aDhSR3hfdUlDWWNfNFBnIn0.FVVmEnoeNyGISraX8bAHSeOt5T9u7LVj0_hoke1m_h8,Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5652818708,2026-03-03T21:18:30Z,,,,,,
"Pflichtpraktikum in Data Science Robert-Bosch-Straße 2, 71701 Schwieberdingen, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Robert Bosc…",Pflichtpraktikum in Data Science,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5653676424?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUm56NDRBNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjUzNjc2NDI0In0.Rwc8juZrvTXie1xXDew9ryfqalR0mjsFjZu3LY876qU,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwieberdingen, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Schwieberdingen']}",5653676424,2026-03-04T14:07:38Z,48.87657,9.07443,full_time,,,
