company,id,__CLASS__,longitude,salary_is_predicted,created,redirect_url,description,title,adref,latitude,location,category,contract_time,salary_max,contract_type,salary_min
"{'display_name': 'Bertelsmann SE & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",5611552743,Adzuna::API::Response::Job,,0,2026-02-03T08:51:27Z,https://www.adzuna.de/land/ad/5611552743?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=57198886C235CE0622BE4391007441561FC227EE,"Bewirb dich bis zum 29. März Du bist Techie aus Leidenschaft und möchtest deine persönlichen Stärken einbringen, um die Zukunft eines internationalen Medienkonzerns mitzugestalten? Als Data Science Trainee im Bertelsmann Future Leaders Traineeprogramm arbeitest du mit und lernst von den Besten. Du bist in die Trainee-Community eingebunden und entwickelst dich in einem innovativen Umfeld stetig weiter. Ab dem 1. September wirst du 18 Monate lang vielfältige Teams bei Datenprojekten in verschiede…",Data Science Trainee (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjExNTUyNzQzIn0.4WSySApQvTDR3MlFoMdUCghjw6-N3rwCufhLQoFWGeU,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'hospitality-catering-jobs', 'label': 'Stellen aus Gastronomie & Catering', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'display_name': 'Arnulf Betzold GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5618501058,Adzuna::API::Response::Job,10.13064,0,2026-02-07T03:59:19Z,https://www.adzuna.de/land/ad/5618501058?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=3B9F737801712754DABB39D7E59F6EF5E3CCFD4D,"Um zukünftige Innovationen voranzutreiben, integrieren wir die fortschrittlichsten Techniken in den Bereichen Künstliche Intelligenz (KI), Maschinelles Lernen (ML) und Data Science in unsere Produkte und suchen hierfür eine Leitung KI & Data Science (m/w/d) . Zur Stelle: Vollzeit mit 40 Wochenstunden Remote-fähig: Nach der Einarbeitungszeit mobiles Arbeiten zu 25% möglich (75% Präsenz in Ellwangen) Eintrittstermin baldmöglichst Die Arnulf Betzold GmbH ist der führende Universal-Ausstatter für S…",Leitung KI & Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxODUwMTA1OCIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.lEOafxSg0tGpSyMxf0cCGQsXJZvQkCrpASWZv-iC8IQ,48.96103,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Ellwangen (Jagst)'], 'display_name': 'Ellwangen (Jagst), Ostalbkreis'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",,,,
"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",5620504318,Adzuna::API::Response::Job,10.10558,0,2026-02-08T16:00:29Z,https://www.adzuna.de/land/ad/5620504318?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=CF304F4EE300641C7A9D0EB74C4B8086B1C63B75,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMDUwNDMxOCIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.wmeKc7AfejCEJReYhvrLVLfpHPetQTl-AJSU_gKS3N0,48.78408,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
"{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5616736268,Adzuna::API::Response::Job,11.083642,0,2026-02-06T03:57:20Z,https://www.adzuna.de/land/ad/5616736268?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=D71070F40EA76791D7F3D73F32A3F47730BBD641,"Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden können. Und genau hier set…",Senior Consultant (m/w/d) Data Science / Künstliche Intelligenz / AI,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNjczNjI2OCIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.6nZGTNaB8l5wiGdk2Z3pkf7RoaO-2VTp9FfGgbEUFew,49.443967,"{'area': ['Deutschland', 'Bayern', 'Nürnberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nürnberg, Bayern'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'S-Management Services GmbH - Ein Unternehmen der DSV-Gruppe'}",5616738510,Adzuna::API::Response::Job,9.187224,0,2026-02-06T03:58:22Z,https://www.adzuna.de/land/ad/5616738510?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=8D68AC250B7EC86BF041A30F28085256A998B204,"Die S-Management Services GmbH ist ein Unternehmen der Sparkassen-Finanzgruppe und Partner für Business-Lösungen im Firmenkunden- und Immobiliengeschäft sowie im Formular- und Nachhaltigkeitsmanagement. Ihre Expertise ist es, Lösungen vom Konzept bis zur Umsetzung zu gestalten und in bestehende Business-Prozesse und IT-Landschaften sinnvoll zu integrieren. Mit Kopf, Herz und Hand ist die S-Management Services der BusinessMöglichMacher in der DSV-Gruppe, dem zentralen Dienstleister der Sparkasse…",IT-Architekt mit Schwerpunkt Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNjczODUxMCIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.tPXkOwyp-pyTUqeGaBcE-OfBeoR7d1aUeIcdaDlkBIc,48.776198,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Rostock'}",5594082110,Adzuna::API::Response::Job,12.12967,0,2026-01-21T18:16:03Z,https://www.adzuna.de/land/ad/5594082110?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=8251AA5915FB842C51521546D7B7612D1CDC1052,"An der Fakultät für Informatik und Elektrotechnik ist zum nächstmöglichen Zeitpunkt – vorbehaltlich haushaltsrechtlicher Regelungen – die W3-Professur für Data Engineering for Data Science zu besetzen. Daten sind essentiell in der modernen Gesellschaft und ein wichtiger Baustein in vielen Geschäftsmodellen. Data Science, die sich auf die systematische Gewinnung von Erkenntnissen und Wissen aus großen Datenbeständen und Rohdaten konzentriert, ist für jede wirtschaftliche, staatliche und wissensc…",W3-Professur für Data Engineering for Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NDA4MjExMCIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.G-HIAhfVOzCj9m1YkSt-izUZn0HsLTSAdX_qf8r8-Lg,54.03683,"{'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock', 'Biestow'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biestow, Rostock'}","{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",5616730721,Adzuna::API::Response::Job,11.589469,0,2026-02-06T03:56:22Z,https://www.adzuna.de/land/ad/5616730721?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=2E544D86B02D2A9CE190DD7E36B764C91CBEB8EC,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …","Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjE2NzMwNzIxIn0.6NfTZZ5UFm7hF6xD-8DXl8HkutMM9Cd_P72AEcDSels,50.923007,"{'area': ['Deutschland', 'Thüringen', 'Jena'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Jena, Thüringen'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Mercedes-Benz Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5605686646,Adzuna::API::Response::Job,9.315933,0,2026-01-30T02:46:54Z,https://www.adzuna.de/land/ad/5605686646?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=B937811670740944C0B071B147460659807C933D,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjA1Njg2NjQ2In0.jeZLaTqSiJkVnTgbzC-9HdtcUxaid2Ek9wObVDqpqpg,48.745846,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5548107233,Adzuna::API::Response::Job,9.2274,0,2025-12-19T04:17:30Z,https://www.adzuna.de/land/ad/5548107233?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=2DB274CD3DAAA49A7A73E9770CA034AC97B175B5,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …",Duales Studium Wirtschaftsinformatik - Data Science 2026,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NTQ4MTA3MjMzIn0.Cqe-z1d-UbjkZpk5DI-ExZoPgWPOGcT1kyueULUWfk4,49.18975,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'display_name': 'ALH Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",5616386583,Adzuna::API::Response::Job,9.16896,0,2026-02-06T01:19:38Z,https://www.adzuna.de/land/ad/5616386583?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=85017110A6EF04F6BDD6ADCF044E47ED175A0E33,"Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren – als Absolvent (m/w/d) des Studiengangs Wirtschaftsinformatik (B.Sc.) weißt du wie´s geht! Denn …",Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNjM4NjU4MyIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.IG4hbSDTRVfD2SUwO2GR02merr3p8NhLRYFG276GyiU,48.74475,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Degerloch'], 'display_name': 'Degerloch, Stuttgart'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",5615704383,Adzuna::API::Response::Job,9.851063,0,2026-02-05T15:57:41Z,https://www.adzuna.de/land/ad/5615704383?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=2178697E755A54EC48DCF1457628B3F4C4C16DFE,"Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz Ausschreibungs-Nr 2026_322 Ausbildungsbeginn 2026 Standort Schwäbisch Gmünd Aufgaben Gestalte die digitale Zukunft? Mit uns! Data Science & KI sind keine Buzzwords - sie sind der Motor unserer Zeit. Ob smarte Produkte, autonome Systeme oder datengetriebene Entscheidungen: Hier gestaltest du die Technologien, die morgen Alltag sind. Mit deinem dualen Studium bei uns verbindest du Wissen & Praxis: spannende Theorie an …",Ausbildung: Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNTcwNDM4MyIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.2LhHdiEU9YWqsP38ga89E1GRqsEYV-gLSUgXjil_E-g,48.79495,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Schwäbisch Gmünd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwäbisch Gmünd, Ostalbkreis'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
"{'display_name': 'DSI Education GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5594053785,Adzuna::API::Response::Job,13.420806,0,2026-01-21T17:18:08Z,https://www.adzuna.de/land/ad/5594053785?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=6E7F19B8F8E83D9FFEAD0A9AC15D351913B7CE42,"Wir sind die DSI Education GmbH , gegründet 2019 – ein zertifizierter Bildungsträger mit Fokus auf Data & Künstliche Intelligenz. Mit unserem YouTube-Kanal „Data Science Institute – Fabian Rappert“ erreichen wir über 62.000 Abonnent:innen im deutschsprachigen Raum und gehören zu den führenden Plattformen für Tech-Transformation. Unser Anspruch: Nicht nur Wissen vermitteln, sondern Begeisterung entfachen. Du liebst die Abwechslung zwischen Live-Lehre, kreativem Content und individueller Begleitu…",Lehrkraft & Mentor (m/w/d) für Data Science und KI,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NDA1Mzc4NSIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0._5RCB0WF8KmyAWQAzTqVSpscKwOaB9DpICwGxOLVEGQ,52.507706,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Rohde & Schwarz GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5619087121,Adzuna::API::Response::Job,11.555737,0,2026-02-07T15:57:02Z,https://www.adzuna.de/land/ad/5619087121?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=F45451957C26376E78928B8990756C576A201F6A,Verstärke unseren Bereich Product Quality Management in München (Deutschland) zum nächstmöglichen Zeitpunkt. Aufgaben - Mitarbeit bei der Konzeption und Implementierung von Lösungen zur softwaregestützten Qualitätssicherung und Konformitätsbewertung - Entwicklung von Prototypen für webbasierte Anwendungen zur Optimierung von Prozessabläufen - Unterstützung bei der Migration von Daten in neue Systemlandschaften - Pflege und Weiterentwicklung bestehender Webanwendungen Profil - Fortgeschrittenes …,Werkstudent Qualitätsmanagement (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjE5MDg3MTIxIn0.j48YJxANLiLbNln5muSw9YPe-53trR07fkHV0Qxo0_8,48.137418,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia AG'}",5589341470,Adzuna::API::Response::Job,8.412378,0,2026-01-17T18:17:02Z,https://www.adzuna.de/land/ad/5589341470?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=709E687C8435A1A344C8B621C6BD5C70B655B603,Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein Duales Studi…,Duales Studium Data Science & Künstliche Intelligenz B.Sc.,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NTg5MzQxNDcwIn0.NIGJBu7ThAZ1_Rzb-69TG_7qNOclpVTeOdi49ywGGqQ,49.001249,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Berliner Institut für Gesundheitsforschung  - Berlin Institute of Health '}",5595596932,Adzuna::API::Response::Job,13.3777,0,2026-01-22T18:43:22Z,https://www.adzuna.de/land/ad/5595596932?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=8A05617D1DABF568F2B570425F6CFBAFDA3644E9,"Arbeitszeit Vollzeit, Teilzeit Eintrittsdatum Ab sofort Dauer der Anstellung Befristet Bewerbungsfrist 16.02.2026 Einsatzort Charité BIH Berlin Mitte Kennziffer 6023 Entgeltgruppe E13 Unternehmensbeschreibung Die Mission des Berlin Institute of Health in der Charité (BIH) ist die medizinische Translation: Erkenntnisse aus der biomedizinischen Forschung werden in neue Ansätze zur personalisierten Vorhersage, Prävention, Diagnostik und Therapie übertragen, umgekehrt führen Beobachtungen im klinis…",Informatikerin / Informatiker (d/w/m) Data Engineering & Data Science in der Medizin,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NTk1NTk2OTMyIn0.jFxV6gknv3lpePu6ZR_RE3VT_eJKPxFnDpdLkdxVCDc,52.53261,"{'area': ['Deutschland', 'Berlin', 'Wedding'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wedding, Berlin'}","{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Publicis Media GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5617364530,Adzuna::API::Response::Job,6.808387,0,2026-02-06T16:03:31Z,https://www.adzuna.de/land/ad/5617364530?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=B6A1F25E375A05426BD8074872BAFAB869E3E664,"Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Technology, An…",Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf & Ravensburg,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjE3MzY0NTMwIn0.eK5SMkAMMhS19ormQXikSSx_8jg3h9nMFm4VSE3-OiQ,51.226802,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Arnulf Betzold GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5601829323,Adzuna::API::Response::Job,10.13064,0,2026-01-27T12:51:37Z,https://www.adzuna.de/land/ad/5601829323?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=94E670E50DE58FE3BB7224CA271C3AD9ABC1180D,"Um zukünftige Innovationen voranzutreiben, integrieren wir die fortschrittlichsten Techniken in den Bereichen Künstliche Intelligenz (KI), Maschinelles Lernen (ML) und Data Science in unsere Produkte und suchen hierfür eine Leitung KI & Data Science (m/w/d) . Zur Stelle: Vollzeit mit 40 Wochenstunden Remote-fähig: Nach der Einarbeitungszeit mobiles Arbeiten zu 25% möglich (75% Präsenz in Ellwangen) Eintrittstermin baldmöglichst Die Arnulf Betzold GmbH ist der führende Universal-Ausstatter für S…",Leitung KI & Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjAxODI5MzIzIn0._DEQsxkDwYfTNtzHLXSU7os7GrnwIcN2z7rLWAGym58,48.96103,"{'display_name': 'Ellwangen (Jagst), Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Ellwangen (Jagst)']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': ""Ernsting's family""}",5618495929,Adzuna::API::Response::Job,,0,2026-02-07T03:57:02Z,https://www.adzuna.de/land/ad/5618495929?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=8734482946027906EE257FEA10BD4B2A046091D1,"Wusstest Du eigentlich schon, dass … wir als nachhaltig agierendes Familienunternehmen mit rund 2.000 Filialen in Deutschland, Österreich und den Niederlanden und einem mehrfach ausgezeichneten Online Shop einer der größten Omnichannel-Anbieter im europäischen Textileinzelhandel sind? Unsere Kundschaft freut sich über ein attraktives Preis-Leistungs-Angebot in den Bereichen Bekleidung und Home-&-Living-Sortimente für die ganze Familie. Dieser Familiengedanke findet sich auch in unserem tägliche…",Senior Data Engineer/Architect (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoibVBUOVhvd0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjE4NDk1OTI5In0.vPCT1jXUQWzTDhsPxkxfURMErNaKTaoECDMJVPLSROo,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",5589334474,Adzuna::API::Response::Job,10.10558,0,2026-01-17T18:12:10Z,https://www.adzuna.de/land/ad/5589334474?se=mPT9XowF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=1241D7A8A4DFAE27176FBE77630863C2A3E83626,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4OTMzNDQ3NCIsInMiOiJtUFQ5WG93RjhSR3M3UGdiei1NdkdBIn0.cPHmVqZqIOuGmEh0nxw0nFsjg52OYMPG4xqZJhnS_y8,48.78408,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
