category,redirect_url,title,__CLASS__,longitude,adref,salary_is_predicted,location,id,created,company,description,latitude,contract_time,contract_type,salary_max,salary_min
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",https://www.adzuna.de/land/ad/5698228632?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=5A8D29D0ECAEE7707677A8604C7BDF8769A55613,Student Data Science als Werkstudent - Digitale Netztechnologien / Strang Geoinformationsmanagement (m|w|d),Adzuna::API::Response::Job,8.54038,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1Njk4MjI4NjMyIn0.JR7Zy52Va5tHNFzbMR147ZjmTsRtbWxKWd9nVX5w5I4,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Höchst, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Höchst']}",5698228632,2026-04-13T19:11:21Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syna GmbH'}","Hier bringst Du Deine Energie ein: Im Fachbereich Digitale Netztechnologien (Strang Geoinformationsmanagement) unterstützt Du aktiv die digitale Transformation unserer Energienetze. Dabei erhältst Du nicht nur spannende Einblicke in aktuelle Themen der Energiebranche, sondern kannst auch ganz praktisch mitgestalten. Du profitierst von einem modernen Arbeitsumfeld mit agilen Methoden, flexiblen Arbeitszeiten, Home-Office-Möglichkeiten sowie der Chance, wertvolle Kontakte im Unternehmen zu knüpfe…",50.09957,full_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5678854802?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=0B6E800BF3FF4836EBB8A0BE7FF1EE103E8B1AA2,Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026 - Inklusiver Job   ,Adzuna::API::Response::Job,8.650578,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1Njc4ODU0ODAyIn0._xLE_SxJSYMyx8a5UjsxVxLktM41dTE2XMTU1KfQ-P0,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5678854802,2026-03-26T05:36:49Z,"{'display_name': 'Sanofi-Aventis Deutschland GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten für unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledige…",50.129683,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5728119974?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=5529C66D5DB4B4D9F0D2653A336073DF591D4EA8,Duales Studium B.Sc. Angewandte Künstliche Intelligenz - Schwerpunkt GenAI (m/w/d),Adzuna::API::Response::Job,11.65112,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODExOTk3NCIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.SkgOa2DwmSX80z4I7Pxkjl7qkwz69ENfSEPgRGdLdvI,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Garching bei München'], 'display_name': 'Garching bei München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5728119974,2026-05-13T17:14:20Z,"{'display_name': 'in-tech', '__CLASS__': 'Adzuna::API::Response::Company'}","in-tech ist ein digitaler Lösungsanbieter für Automotive, Rail und Smart Industry. Als strategischer Entwicklungspartner begleiten wir unsere Kunden durch den gesamten Entwicklungsprozess - von Einzelkomponenten bis hin zu Komplettlösungen aus Hard- u. Software. Wir sind Ingenieure, Softwareentwickler, Techniker und Quereinsteiger allgenders und arbeiten an der Mobilität der Zukunft. Wir sind orange! Du auch? Aufgaben In Zusammenarbeit mit unserem AI Team ergänzt du die Theoriephasen deines Stu…",48.24883,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5713966038?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=508FA5F4B09E273B2F1E9C4F947B5A5E7D0DBFCF,Bachelor Data Science & KI (m/w/d) – Duales Studium,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzk2NjAzOCIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.yWEvxIJrMeAAC64cSO7DxZGwY9rsNubCAu89fb_dDGU,0,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5713966038,2026-04-30T00:40:54Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland Group'}","Bachelor Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Deine Zukunft Ablauf : Im dualen Studium Data Science & KI erwirbst du dein theoretisches Wissen an der Dualen Hochschule Baden‑Württemberg (DHBW) in Heidenheim. Theorie und Praxis wechseln sich dabei in dreimonatigen Intervallen ab. Während der Praxisphasen wirst du in spannende Aufgaben unserer globalen IT‑Abteilungen eingebunden und erhältst Einblicke in …",,,,,
"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",https://www.adzuna.de/land/ad/5627978489?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=F5D68FB69CE25889EA1DEA58D4C86C75DB7521CD,Experte Energiewirtschaft Marktprozesse (m/w/d),Adzuna::API::Response::Job,9.2274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NjI3OTc4NDg5In0.De4HmPWDHWKAm-teDGZraH0FcFrF0Dc4z5Zjfo7pht4,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5627978489,2026-02-13T18:01:46Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}","Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",49.18975,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/details/5501661996?utm_medium=api&utm_source=a4bcf954,B.Sc. Data Science & KI (w/m/d),Adzuna::API::Response::Job,11.555737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTY2MTk5NiIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.txNbJR-gkr3NuC1LMg7ma90BCLfpYZuGFl8KedmViYU,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5501661996,2025-11-18T12:41:00Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}","Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",48.137418,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5731006289?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=8BE68DCF39201108FE35985D484E54C3033C4099,Prozessingenieur (m/w/d) für Digitalisierungsprojekte,Adzuna::API::Response::Job,9.61585,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzMxMDA2Mjg5In0.L_37uBRhg7uVQlWrh8DVjqeFRqMyx17tS85k8sikqV0,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Niedernhall'], 'display_name': 'Niedernhall, Hohenlohekreis'}",5731006289,2026-05-16T04:48:57Z,"{'display_name': 'Würth Elektronik GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","Wir bei der Würth Elektronik Gruppe produzieren und vertreiben elektronische Komponenten wie Leiterplatten, elektronische Bauteile, elektromechanische Elemente und komplette Systembaugruppen. Die Gruppe ist mit drei Geschäftsbereichen auf verschiedenen Märkten international aktiv und das mit rund 7.300 Mitarbeitenden, viel Teamgeist und ebenso viel Leidenschaft. Damit zählt Würth Elektronik zu den erfolgreichsten Gesellschaften der Würth-Gruppe. Für Würth Elektronik Circuit Board Technology suc…",49.29504,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5732070910?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=C33B1A7265929778B5002D00BB2F05E306B97849,Consultant (m/w/d) Data Science & Machine Learning - Inklusiver Job   ,Adzuna::API::Response::Job,10.307105,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzMyMDcwOTEwIn0.cAcVK06EXhpbxWbP4o5TvWumCBB0fri4dvZjk6Xwl-g,0,"{'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)'], 'display_name': 'Kempten (Allgäu), Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}",5732070910,2026-05-17T03:57:47Z,"{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}","Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT ""Logistics is People Business"" - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",47.73273,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5564720384?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=695BD257D4F6703209705D5E02E57AC16CF38013,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),Adzuna::API::Response::Job,6.969972,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM4NCIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.ex02em2DjLqnYz9W4p37ACfLcjaNtFhpWX0FHTs0Trk,0,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",5564720384,2026-01-02T19:15:43Z,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",50.940164,full_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5564720395?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),Adzuna::API::Response::Job,10.517347,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NTY0NzIwMzk1In0.WAgZE7M5ZNDviqkcnWFFPl9-zEYEtJCA5Dy1OY6pT7Y,0,"{'display_name': 'Braunschweig, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], '__CLASS__': 'Adzuna::API::Response::Location'}",5564720395,2026-01-02T19:15:43Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}","Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",52.263026,full_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5564720390?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),Adzuna::API::Response::Job,7.621504,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NTY0NzIwMzkwIn0.ZCwEtBgPEa2Y56SSjjL2pZ8mYPal4OgjoEL0ggp6WxY,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",5564720390,2026-01-02T19:15:43Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}","Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",51.955292,full_time,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5732190626?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=9F2E7DF67E6E7CB6FF81FFA1ABE4B7ED96FBA05B,PreMaster Programm im Bereich Data Analysis (w/m/div.),Adzuna::API::Response::Job,9.202888,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzMyMTkwNjI2In0.op32jGECAhdL7iqhIx9Qex-gEbg1ANrNYA9Z091ZhZg,0,"{'display_name': 'Reutlingen, Reutlingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Reutlingen (Kreis)', 'Reutlingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5732190626,2026-05-17T07:39:47Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}","Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Reutlingen Aufgaben • Als PreMaster Student unterstützt du uns dabei, umfangreiche Power-BI-Reports…",48.506053,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5697389435?utm_medium=api&utm_source=a4bcf954,"Duales Studium Data Science&KI, Bachelor of Science, 2027",Adzuna::API::Response::Job,10.786696,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzM4OTQzNSIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.MqSTO1di-2ne5QmgiQSag1PMP60C6NhxfgE-VQ9-qz0,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Wolfsburg'], 'display_name': 'Wolfsburg, Niedersachsen'}",5697389435,2026-04-12T11:16:34Z,"{'display_name': 'dx.one GmbH - A Volkswagen Group Company', '__CLASS__': 'Adzuna::API::Response::Company'}",Auf einen Blick Studiengang: Data Science&KI Studienort: Duale Hochschule Baden-Württemberg Mannheim Studienbeginn: 1. Oktober 2027 (Wintersemester) Studiendauer: 3 Jahre Abschluss: Bachelor of Science (B.Sc.) Informationen unter: DHBW Data Science&KI Inhalte des dualen Studiums Du wolltest schon immer neues Wissen aus Daten gewinnen und innovative Anwendungen und Geschäftsmodelle kreieren? Dann ist dieses duale Studium genau das richtige für dich. In dem Studiengang Data Science&Künstliche Int…,52.41453,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/details/5503117456?utm_medium=api&utm_source=a4bcf954,Duales Studium Softwaretechnologie Data Sciences (m/w/d) 2026,Adzuna::API::Response::Job,8.650578,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NTAzMTE3NDU2In0.UdbAuMnSGesmzg8YcAGcEVsUFlHTOiGLm6MolRom9JQ,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",5503117456,2025-11-19T12:24:39Z,"{'display_name': 'VR Payment', '__CLASS__': 'Adzuna::API::Response::Company'}","Gestalte Deine Zukunft mit und starte als Dualer Student (m/w/d) Softwaretechnologie Data Sciences ab dem 01.10.2026 an unserem Standort in Frankfurt am Main. VR Payment ist einer der führenden Payment Provider Deutschlands und als Unternehmen der DZ BANK Gruppe einziger Full-Service-Anbieter in Bankenhand. Als Spezialist für bargeldloses Bezahlen der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken bieten wir alle Zahlungsdienstleistungen aus einer Hand: vom Netzbetrieb, den pass…",50.129683,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5727774619?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=021CCAABA9B1A0671B9E8BD818B93ADCB42914A5,Werkstudent (all genders) Data Science & AI Governance bei Personal Investors - Inklusiver Job   ,Adzuna::API::Response::Job,11.083642,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI3Nzc0NjE5In0.aGnRSBV-r8Ty7HPnK867Gref9N-Vt1J7RqvWJKk1iYA,0,"{'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5727774619,2026-05-13T07:51:10Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BNP Paribas Gruppe Deutschland'}","Werkstudent (all genders) Data Science & AI Governance bei Personal Investors In Nürnberg suchen wir dich in Teilzeit, befristet als Werkstudent (all genders) für den Bereich Data Science & AI Governance bei Personal Investors Personal Investors - Wer wir sind: Personal Investors ist der vertrauensvolle digitale Partner der Wahl für verantwortungsvolles Sparen und Investieren. Unter dem Dach der Business-Einheit von BNP Paribas sind die drei Marken Consorsbank , DAB und Wealth Management Privat…",49.443967,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5720213147?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=D4E202901C86B2418907ABD9BA883C1D7BE73A95,Internship (d/f/m) within Data Science and AI - Inklusiver Job   ,Adzuna::API::Response::Job,9.36408,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDIxMzE0NyIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.Ur8I6D8ht41HV2YC5O_wAxucIOxLuREgnP1e4g2oFoY,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kluftern, Friedrichshafen', 'area': ['Deutschland', 'Baden-Württemberg', 'Bodenseekreis', 'Friedrichshafen', 'Kluftern']}",5720213147,2026-05-06T09:33:15Z,"{'display_name': 'Airbus', '__CLASS__': 'Adzuna::API::Response::Company'}","Job Description: In order to support the Data Processing & Analytics department, Airbus Defence and Space is looking for an Intern within Data Science and AI (d/f/m) Are you looking for an internship to validate your diploma? We offer you the opportunity to work in a world-leading company in its field, focused on digital technology, at the forefront of research and innovation! Location: Friedrichshafen Start: September 2026 Duration: 6 months Context: You will join the Data Processing & Analyti…",47.66548,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5717125672?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=F59C98C955B11C04B9E68E2535A4D497D54F8CE2,Praktikum Panel Data Management,Adzuna::API::Response::Job,9.2274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzEyNTY3MiIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.cvDk_9pjrln4UJh52K71DIY2cba-vF64Bc5iTEiI4Q4,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",5717125672,2026-05-02T16:51:03Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}","Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …",49.18975,,,,
"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/land/ad/5717124208?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=347C863ACC5CDCB2C6515384DD11BC7FE9796461,Datenspezialist (m/w/d),Adzuna::API::Response::Job,10.226025,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHZabExhbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzE3MTI0MjA4In0.Hu0F4uAbsx9h6lpOUVW1QgKkDxnvKeOk5fPpLK-YEdQ,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Peine, Peine (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Peine (Kreis)', 'Peine']}",5717124208,2026-05-02T16:49:16Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesgesellschaft für Endlagerung mbH '}",Die Bundesgesellschaft für Endlagerung (BGE) sucht einen Standort für ein Endlager für hochradioaktive Abfälle und baut das Endlager Konrad für schwach- und mittelradioaktive Abfälle. Die BGE hält das Endlager Morsleben offen bis zur Stilllegung und plant die Rückholung der radioaktiven Abfälle aus der Schachtanlage Asse. Die BGE ist eine bundeseigene Gesellschaft im Geschäftsbereich des Bundesumweltministeriums. Aufgaben Sie sind für die Weiterentwicklung einer bestehenden in-house entwickelte…,52.324038,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5723012820?se=HvZlLalS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=3A4287ACB0264BF706EE503F5C197666E7283381,Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Ingelheim 2027 - Inklusiver Job   ,Adzuna::API::Response::Job,8.06555,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzAxMjgyMCIsInMiOiJIdlpsTGFsUzhSR3A1TFJDYlRhNzlnIn0.-TWKNeCP9PYvqHMg-P3RMy5BoUtsfOKmgq8aoMbilKU,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein']}",5723012820,2026-05-08T14:56:36Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}","Die Stelle Bewirb Dich jetzt für den Start im September 2027! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning? Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Mannheim erwirbst, in ve…",49.97586,,,,
