title,__CLASS__,location,latitude,id,redirect_url,category,company,salary_is_predicted,created,description,longitude,adref,contract_time,salary_max,salary_min,contract_type
Duales Studium Wirtschaftsinformatik - Data Science 2026,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.18975,5548107233,https://www.adzuna.de/land/ad/5548107233?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=2DB274CD3DAAA49A7A73E9770CA034AC97B175B5,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",0,2025-12-19T04:17:30Z,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …",9.2274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0ODEwNzIzMyIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.D_xnUzThXKuuzvFjwHV6tEG9lOccyD0thwyal8AWPMo,full_time,,,
Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Degerloch, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Degerloch']}",48.74475,5548513287,https://www.adzuna.de/land/ad/5548513287?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=5A695BC26F1D292210A5E77AE0BC4D4B3E41DAC1,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}","{'display_name': 'ALH Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-19T16:09:50Z,"Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren – als Absolvent (m/w/d) des Studiengangs Wirtschaftsinformatik (B.Sc.) weißt du wie´s geht! Denn …",9.16896,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTQ4NTEzMjg3In0._hgHWvMGqwlk1WeypwXEcAjW8_BV8hAnXnAfaPuZGM4,full_time,,,
Data Science Consultant,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,5536157056,https://www.adzuna.de/land/ad/5536157056?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=03C1CE5A264A72678B26D67FB3446C0FFBBD32A8,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Blue Yonder', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-10T16:39:31Z,"Overview The Data Science Consultant provides services that maximize the value of the customer’s business through data-driven insights and enhanced decision support. This role will be responsible for advising the customer and recommending software configuration alternatives and adapting the software that is configured to optimize the solution so that the customer may realize the maximum value from the software. Responsibilities: Perform data analysis to discover patterns, trends and anomalies i…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNjE1NzA1NiIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.rQtC3hugcnvM-32V6dkXgohOK95RCKLMVUwXs3i3GmE,,,,
Duales Studium Data Science & Künstliche Intelligenz B.Sc.,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.001249,5547789711,https://www.adzuna.de/land/ad/5547789711?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=452A58FEBF9F040A3BE7A5E84602AB995A25A16D,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia AG'}",0,2025-12-18T21:49:52Z,Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein Duales Studi…,8.412378,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTQ3Nzg5NzExIn0.glpZtCkDrcvoy7LZ6XRIjZzT5IN1IjZSHhBr8UegYEk,full_time,,,
DHBW-Studium Bachelor of Science – Wirtschaftsinformatik – Data Science,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",48.776198,5548517532,https://www.adzuna.de/land/ad/5548517532?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=604A3B6DD016EF6A49A22415A7577B8B5BE0DCE4,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'WGV - Württembergische Gemeinde-Versicherung a.G.', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-19T16:10:58Z,"WHAT DO YOU DO FOR A LIVING? Als starker Arbeitgeber und attrak­tives Aus­bildungs­unter­nehmen bieten wir dir im Herzen Stuttgarts viel­fältige und spannende Aus­bildungs- und Studien­plätze mit besten Über­nahme­chancen. Für den Studienstart am 1. September 2026 suchen wir am Standort Stuttgart aufge­schlossene und moti­vierte Studierende. DHBW-Studium Bachelor of Science – Wirt­schafts­informatik – Data Science Drei Jahre bei der WGV studieren, dann hast du es geschafft und kannst deine Karr…",9.187224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTQ4NTE3NTMyIn0.xqZa17oqAUjR2ysiQJZPw9ZTaZAG4VC59QZqlsaMAPU,full_time,,,
Lecturer Data Science Current Topics (m/f/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",52.507706,5549469984,https://www.adzuna.de/land/ad/5549469984?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=E73A3B2B7920E1DFCCE21E091A8785653981A354,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}",0,2025-12-20T04:03:43Z,"IU INTERNATIONAL UNIVERSITY - MyStudium – Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units starting on 01.04.2026 . Your tasks You teach fundamental knowledge…",13.420806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTQ2OTk4NCIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.amv_yYDLxiUaBx2O-HHcQ9zKtYfvOdNY-ASnMLikoh8,part_time,,,
Wissenschaftlicher Mitarbeiter - Mathematik & Data Science - Grundschullehramt (m/w/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Erlangen'], 'display_name': 'Erlangen, Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}",49.577521,5522265656,https://www.adzuna.de/land/ad/5522265656?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=89ABBD7C9951FEAB2ADD38D2B9CB085E0EA88B6E,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg'}",0,2025-12-01T20:02:59Z,"Ihr Arbeitsplatz Das Department Mathematik an der Naturwissenschaftlichen Fakultät der Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU) widmet sich der Forschung und Lehre in der gesamten Breite der mathematischen Disziplinen. Die Studiengänge Data Science, Mathematik, Technomathematik, Wirtschaftsmathematik und Computational and Applied Mathematics sind hier verankert. Ihre Aufgaben Sie sind zuständig für das organisatorische, fachliche und studiengangsspezifische Tagesgeschäft für die …",10.984506,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMjI2NTY1NiIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.w66qQi_czKoKV_Be5V7Ig8lQ0cv-Pej6ZQ1qRPoxURI,full_time,,,
Wissenschaftlicher Mitarbeiter - Betreuung Abschlussarbeiten Mathematik / Data Science (m/w/d),Adzuna::API::Response::Job,"{'display_name': 'Erlangen, Bayern', 'area': ['Deutschland', 'Bayern', 'Erlangen'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.577521,5522265658,https://www.adzuna.de/land/ad/5522265658?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=C712671EC12C02AEF88693A7A1DD91F5C8BB43BB,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg'}",0,2025-12-01T20:02:59Z,"Ihr Arbeitsplatz Das Department Mathematik an der Naturwissenschaftlichen Fakultät der Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU) widmet sich der Forschung und Lehre in der gesamten Breite der mathematischen Disziplinen. Die Studiengänge Data Science, Mathematik, Technomathematik, Wirtschaftsmathematik und Computational and Applied Mathematics sind hier verankert. Ihre Aufgaben Sie sind zuständig für das organisatorische, fachliche und studiengangsspezifische Tagesgeschäft für die …",10.984506,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMjI2NTY1OCIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.cezZtHucVmZkjIvuZAFlilVzDAsChc4MIgZ0oKtVhG0,full_time,,,
Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], 'display_name': 'Pfreimd, Schwandorf (Kreis)'}",49.49349,5349251676,https://www.adzuna.de/land/ad/5349251676?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",0,2025-08-12T20:35:42Z,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",12.17958,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NiIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0._i8Df-dZzn4ALMfyLKCwUymMUKEmw0GWmA5A6G7pOdM,full_time,,,
"Wissenschaftlicher Mitarbeiter - Koordination, Betreuung & Beratung Mathematik / Data Science (m/w/d)",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Erlangen'], 'display_name': 'Erlangen, Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}",49.577521,5522265693,https://www.adzuna.de/land/ad/5522265693?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=3ED292EB5B726837970A1BE8CB0A3B2E66469F96,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg'}",0,2025-12-01T20:03:00Z,"Ihr Arbeitsplatz Das Department Mathematik an der Naturwissenschaftlichen Fakultät der Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU) widmet sich der Forschung und Lehre in der gesamten Breite der mathematischen Disziplinen. Die Studiengänge Data Science, Mathematik, Technomathematik, Wirtschaftsmathematik und Computational and Applied Mathematics sind hier verankert. Ihre Aufgaben Sie sind zuständig für das organisatorische, fachliche und studiengangsspezifische Tagesgeschäft für die …",10.984506,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMjI2NTY5MyIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.-mDQG8cfF7GTZvtFwu6TTHXcaFgpb2iXMD9_XfMiPsE,full_time,,,
Head of Data Science Solutions (m/w/d),Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,5518865316,https://www.adzuna.de/land/ad/5518865316?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=1FDDDAB54B484CC4EFFD1744604C9D37A0A28BDE,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Proclinical Staffing', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-29T08:53:42Z,"For one of our clients in the field of Biopharma in Stuttgart we are looking for a Head of Data Science Solutions (m/w/d) . This is a 100% remote role and can be performed from anywhere within the EU, Switzerland and Great Britain . POSITION OVERVIEW We are seeking a highly skilled and scientifically grounded Head of Data Science Solutions (m/w/d) to lead our professional services and customer-facing data science activities. In this strategic leadership role, you will be responsible for the suc…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTE4ODY1MzE2In0.MvSR5qBj1ZNn18mHYLdZ1dwKcCC50-EVhEM21bLCaTs,,,,
Director of Biological Data Science m/w/d,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,5539234484,https://www.adzuna.de/land/ad/5539234484?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=B6D67A1E0D03E23807A7769B7D75287A874A0C19,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BAUMLINK'}",0,2025-12-12T08:44:09Z,"Our customer from the pharma industry is looking for a Director of Biological Data Science m/w/d driving development and execution of a computational biology strategy, with a focus on design of live biotherapeutic product via execution of in vitro, ex vivo, and in vivo assays to uncover mechanisms driving the eﬀicacy of microbiome interventions. The ideal candidate will hold a PhD in computational biology, microbiology, immunology, or a related ﬁeld, bring deep expertise in host-microbial inter…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzOTIzNDQ4NCIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.mDViDl454gdjukb9eIq6_LppBpQVZBTFAR4D6upSUgE,,,,
Senior Consultant (m/w/d) Data Science & AI,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,5546902025,https://www.adzuna.de/land/ad/5546902025?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=3CE2AAB1F1F1422F83187D595E1B8F0CAA224386,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'acterience management partners GmbH & Co. KG'}",0,2025-12-18T11:09:02Z,"acterience ist eine eigentümergeführte Managementberatung mit großer Erfahrung in den Beratungsthemen Digitalisierung, agile Transformation und Projektmanagement. Wir beraten Unternehmen aus verschiedenen Branchen, unser Fokus liegt dabei auf den Bereichen Insurance, Automotive, Mobility, Energy und Public Sector. Für den Ausbau unserer Expertise in Data & AI suchen wir zum nächstmöglichen Zeitpunkt Unterstützung. Wir glauben, jeder kann mehr, als er denkt, wenn er will. Du bist technisch inter…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NjkwMjAyNSIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.awyfDfdvOrehvcVdQP2BpmLQ0o9tsX2cuKj6-jS7P1s,,,,
Abiturient für Duales Studium Bachelor of Science Künstliche Intelligenz & Data Science (m/w/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], 'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.49349,5349251677,https://www.adzuna.de/land/ad/5349251677?se=jiSavAbf8BG434aVLFkWZQ&utm_medium=api&utm_source=a4bcf954&v=4F06BD13587F147CC4EF6EA6DB34D1709D216A92,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-08-12T20:35:42Z,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",12.17958,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1MzQ5MjUxNjc3In0.Ds_5rqucvolpRyImpVXo4uOqcQCCqNB2ex-tGXZxWVM,full_time,,,
Data Science Manager,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",52.507706,5482245797,https://www.adzuna.de/details/5482245797?utm_medium=api&utm_source=a4bcf954,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kuda Technologies Ltd'}",0,2025-11-05T15:20:21Z,"Kuda is a money app for Africans on a mission to make financial services accessible, affordable and rewarding for every African on the planet. We’re a tribe of passionate and diverse people who dreamed of building an inclusive money app that Africans would love so it’s only right that we ended up with the name ‘Kuda’ which means ‘love’ in Shona, a language spoken in the southern part of Africa. We’re giving Africans around the world a better alternative to traditional finance by delivering mone…",13.420806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NDgyMjQ1Nzk3In0.GRvFoerM2qCvonXcupsBEBI8OsdUJpT7RVef3QgdPuY,full_time,,,
Werkstudent:in Data Science,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",52.507706,4703047400,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",0,2024-05-22T08:24:33Z,"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",13.420806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI0NzAzMDQ3NDAwIn0.iGRO5pfGr7D8aLVejqkLUjdDxXdoP1PA2HmCLm3DCvw,,,,
Werkstudent:in Data Science,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin', 'Wedding'], 'display_name': 'Wedding, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",52.53261,5534056142,https://www.adzuna.de/details/5534056142?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",0,2025-12-08T23:53:26Z,"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",13.3777,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNDA1NjE0MiIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.wISH6_rWegw5ytaB3ZRCF_rW7CCwcPD98Diqula4Ndw,part_time,450.0,450.0,contract
Senior Data Science,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,5489202359,https://www.adzuna.de/details/5489202359?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Bain & Company', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-10T11:50:05Z,"WHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the worlds best places to work. We are currently the 1 ranked consulting firm on Glassdoors Best Places to Work list and have maintained a spot in the top four since the list began in 2009.Extraordinary teams are at the heart of our business strategybut they dont happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills i…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NDg5MjAyMzU5In0.qkqWFFqeb_2Y6KcAdCNkTZkosD9ZHBQxJvtZk8zVn9g,,,,
Professur für Data Science,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Au-Haidhausen, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Au-Haidhausen']}",48.13258,5515980580,https://www.adzuna.de/details/5515980580?utm_medium=api&utm_source=a4bcf954,"{'tag': 'admin-jobs', 'label': 'Verwaltungsstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'SPARKS University of Applied Sciences', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-27T12:06:25Z,"Zum Wintersemester 2026/27 besetzen wir in Vollzeit oder Teilzeit (mind. 50% Stellenumfang) eine: Professur für Data Science Unsere Professor:innen sind so neugierig wie unsere Studierenden und lernen mit ihnen - nach einem akademischen Konzept, das kollaborativ und kreativ ist. Sie zünden SPARKS, die aus unseren Studierenden breit gebildete Fachkräfte für Marketing kom muni ka tion machen - und Expert:innen für ein Leben in Zeiten tiefgreifender Veränderungen. Ihr Profil Sie haben ein Hochschu…",11.59129,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNTk4MDU4MCIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.asw__b0tlSODZu0g-Vw7UziY5zladCz-PeS_PndPTI4,,,,
Manager Data Science,Adzuna::API::Response::Job,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",,5518599299,https://www.adzuna.de/details/5518599299?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Groupe'}",0,2025-11-29T00:25:24Z,"Company description Publicis Sapient is a digital transformation partner helping established organizations get to their future, digitally enabled state, both in the way they work and the way they serve their customers. We help unlock value through a start-up mindset and modern methods, fusing strategy, consulting, and customer experience with agile engineering and problem-solving creativity. United by our core values and our purpose of helping people thrive in the brave pursuit of next, our 20,…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5OTI5OSIsInMiOiJqaVNhdkFiZjhCRzQzNGFWTEZrV1pRIn0.SEny4gIhYabwWIwQkIYP17qbCupmX79g5JYmXYj2kFM,,,,
Data Science Manager,Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.507706,5549432212,https://www.adzuna.de/details/5549432212?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'SAP', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-20T03:29:38Z,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging u2013 but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and su…",13.420806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiamlTYXZBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTQ5NDMyMjEyIn0.IgxzpdJh57LpPnt0afx9L2_q-5E5g7tlGFvY4v7HgxI,,,,
