description,id,redirect_url,company,location,longitude,latitude,title,__CLASS__,created,category,adref,salary_is_predicted,contract_time,contract_type,salary_min,salary_max
"TKMS steht für herausragende Ingenieurskunst und Innovationskraft im Überwasser- und Unterwasserschiffbau. Seit mehr als 185 Jahren. Als starker Partner, dem die NATO vertraut, bauen wir 70 Prozent ihrer U-Boot-Flotte und tragen so zu Frieden und Sicherheit bei. Weltweit. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen. Als wachsendes Marineunternehmen bieten wir zukunftssichere Entwicklungsmöglichkeiten in einem internationalen, diversen …",5525065815,https://www.adzuna.de/land/ad/5525065815?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=B8595CD7317EF04F6D00D210FC32A25DE696C9B8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS GmbH'}","{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",9.987297,53.557429,"Duales Studium Data Science (d/m/w), Bachelor of Science, Start 2026",Adzuna::API::Response::Job,2025-12-03T00:46:40Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTA2NTgxNSIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.Ra84NNhHa2vhHEGuY4xGHIkrGSr3eARk6COD8VE9O3c,0,,,,
"Wie wird man als Familienunternehmen Weltmarktführer im Premiumsegment für Hausgeräte und gefragter Partner für Lösungen in der Gewerbe- und Medizintechnik? Indem man den Anspruch hat, es immer besser zu machen und immer besser zu werden. Diese Haltung macht das Arbeiten bei Miele und den Erfolg unserer Produkte aus. Unsere Mitarbeitenden können sich darauf verlassen: Wer unser Qualitätsstreben lebt, der wächst persönlich und fachlich daran mit. Ganz gleich ob Auszubildende oder Führungskräfte.…",5526800049,https://www.adzuna.de/land/ad/5526800049?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=4F065F8C43A2F36A2F47FABCFF0C1BF3F9718603,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Miele & Cie. KG'}","{'display_name': 'Gütersloh, Gütersloh (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Gütersloh']}",8.408252,51.936827,Cloud Engineer Data Science Platform (m/w/d),Adzuna::API::Response::Job,2025-12-04T00:46:36Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTI2ODAwMDQ5In0.CoqPkz5ZmVmgOYSQ6TAC8FYh5yUd_N1XM8u8-SrbYic,0,,,,
"Bei HARTMANN geht es uns darum, zu helfen , zu pflegen , zu schützen und zu wachsen . Wir unterstützen Fachkräfte im Gesundheitswesen, damit sie sich auf das konzentrieren können, was wirklich wichtig ist: das Leben der Menschen positiv zu beeinflussen. Wir realisieren Lösungen, die einen echten Beitrag leisten. Und mit Deinem Engagement kannst Du jeden Tag in Deinem Job wachsen. Bei HARTMANN glauben wir an den Unterschied, den Du bewirken kannst. Verstärke unser Team als Werkstudent (m/w/d) In…",5522265370,https://www.adzuna.de/land/ad/5522265370?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=4B2778BF3CB3A9E0159F412FDDF74B7D36BD0D7A,"{'display_name': 'PAUL HARTMANN AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Heidenheim (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heidenheim (Kreis), Baden-Württemberg'}",10.181654,48.67025,Student Data Science als Werkstudent - Entwicklung & Automatisierung / Power BI (m/w/d),Adzuna::API::Response::Job,2025-12-01T20:02:58Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMjI2NTM3MCIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.xh-KfZXi0Qky78RczQeAeTnLUYMOtP09I4dcWwECRuM,0,full_time,,,
"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …",5500860789,https://www.adzuna.de/land/ad/5500860789?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=60C1FBFECD9E0D5EEEBEB9541F3CA65D8B8F9C11,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Jena, Thüringen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Jena']}",11.589469,50.923007,"Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",Adzuna::API::Response::Job,2025-11-17T21:26:08Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMDg2MDc4OSIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.lsT27fTLqLDXtFmZQNiEyMjnoIo2go47a_gOh2n-r2U,0,,,,
"Abgeschlossenes Studium im Bereich Informatik, Wirtschaftsinformatik, Statistik, Mathematik, BWL oder eine vergleichbare Qualifikation. Praxiserfahrung in der Daten- und Prozessanalyse mit Methoden- und Frameworkkenntnissen. Interesse an Datenbanken, Datenanalyse und Prozessmodellierung sowie die Fähigkeit, sich schnell in neue Trends einzuarbeiten. Didaktisches Gespür, Freude am Lehren und ausgeprägte kommunikative Stärke. Verhandlungssichere Deutschkenntnisse in Wort und Schrift. Bildung von …",5505800270,https://www.adzuna.de/land/ad/5505800270?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=37401089AC2976D07F0F9E42F0ECF7232136CF41,"{'display_name': 'karriere tutor GmbH ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",7.112412,50.71942,Dozent (w/m/d) für Data Science in Bonn,Adzuna::API::Response::Job,2025-11-20T19:56:06Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTgwMDI3MCIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.rchKoY4ruhQjTKVIWK5fuD236yBKUDmZqziHB1gJxN0,0,,,,
"Am Institut für Digitale Medizin und Klinische Datenwissenschaften, ist zum 01.03.2026 eine Position als Ärztin/Arzt (m/w/d) für die Forschung im Bereich Digitale Medizin und Data Sciences befristet bis zum 28.02.2029 zu besetzen. Die Eingruppierung erfolgt nach den Tätigkeitsmerkmalen des für die Goethe-Universität geltenden Tarifvertrags. Du möchtest Digitale Medizin und Data Science mitgestalten - ohne Klinikdienste? Das Institut für Digitale Medizin und Klinische Datenwissenschaften (IDMKD)…",5525752028,https://www.adzuna.de/land/ad/5525752028?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=46B0287DD2EA337E65D736002476006CC5EDD4FB,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Goethe Universität Frankfurt'}","{'display_name': 'Niederrad, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Niederrad']}",8.63833,50.0863,Ärztin/Arzt (m/w/d) für die Forschung im Bereich Digitale Medizin und Data Sciences,Adzuna::API::Response::Job,2025-12-03T15:44:12Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNTc1MjAyOCIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.fdsRotK41IuMqRTpyKvjeOmYd9jviCleKQombX91zCQ,0,,,,
"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir die Entwicklung der Branche, zeigen Ursachen für die j…",5526447562,https://www.adzuna.de/land/ad/5526447562?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=0E217DBF1A5D5C5F1A3B1ECEC7E0348396D192C3,"{'display_name': 'PKV Verband der Privaten Krankenversicherung e. V.', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Bayenthal'], 'display_name': 'Bayenthal, Köln', '__CLASS__': 'Adzuna::API::Response::Location'}",6.96679,50.91237,Mathematiker / Data Science (w/m/div.),Adzuna::API::Response::Job,2025-12-03T20:23:20Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTI2NDQ3NTYyIn0.kPScqcUgqwKYxD1GMlmPNRQ4zR0la3rvN3Hv4WqVDDY,0,full_time,permanent,,
"Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz Ausschreibungs-Nr 2026_322 Ausbildungsbeginn 2026 Standort Schwäbisch Gmünd Aufgaben Gestalte die digitale Zukunft? Mit uns! Data Science & KI sind keine Buzzwords - sie sind der Motor unserer Zeit. Ob smarte Produkte, autonome Systeme oder datengetriebene Entscheidungen: Hier gestaltest du die Technologien, die morgen Alltag sind. Mit deinem dualen Studium bei uns verbindest du Wissen & Praxis: spannende Theorie an …",5516017010,https://www.adzuna.de/land/ad/5516017010?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=3536A6048744C810A9DBE739FE0EA5302C86B8EA,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Schwäbisch Gmünd'], 'display_name': 'Schwäbisch Gmünd, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location'}",9.851063,48.79495,Ausbildung: Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz,Adzuna::API::Response::Job,2025-11-27T12:44:57Z,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjAxNzAxMCIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.D6k7BUPfgc0vx7S-AI5GUWSl_hPpRI55vqJ-MqbSABg,0,,,,
"It’s on us – to make new energy work! Wir suchen daher zum 01.06.2026 einen Trainee IT (Innovation/ Consulting/ Tech & Cyber Security) (w/m/d) zur Verstärkung unseres Teams bei E.ON, um die Energiewende in Europa mitzugestalten. Bei Interesse bewirb dich bitte ausschließlich online – solange die Stelle ausgeschrieben ist. Was wir dir bieten Als Teil des E.ON International Graduate Program mit Schwerpunkt IT hast du die Möglichkeit, den E.ON Konzern 24 Monate lang kennenzulernen und voranzutreib…",5521190281,https://www.adzuna.de/land/ad/5521190281?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=52707C44E990CBD51992C0EEEA7038F9C3C78038,"{'display_name': 'E.ON SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bochum, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum']}",7.211571,51.476986,Trainee Data Science & AI - International Graduate Program (f/m/d),Adzuna::API::Response::Job,2025-12-01T11:56:37Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTIxMTkwMjgxIn0.1Ngi2FyiKK6BodNT6bLOlXOpP6UUtddQWsSuT2einnI,0,full_time,,,
"It’s on us – to make new energy work! Wir suchen daher zum 01.06.2026 einen Trainee IT (Innovation/ Consulting/ Tech & Cyber Security) (w/m/d) zur Verstärkung unseres Teams bei E.ON, um die Energiewende in Europa mitzugestalten. Bei Interesse bewirb dich bitte ausschließlich online – solange die Stelle ausgeschrieben ist. Was wir dir bieten Als Teil des E.ON International Graduate Program mit Schwerpunkt IT hast du die Möglichkeit, den E.ON Konzern 24 Monate lang kennenzulernen und voranzutreib…",5521190251,https://www.adzuna.de/land/ad/5521190251?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=1F017A4C1B2AA191F00044BA473DE4E0CBF3A620,"{'display_name': 'E.ON SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",6.808387,51.226802,Trainee Data Science & AI - International Graduate Program (f/m/d),Adzuna::API::Response::Job,2025-12-01T11:56:36Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMTE5MDI1MSIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.BQ_zvB372H6ddNEdRTTObk03AzbncTIJ4vU2cnqb2QM,0,full_time,,,
"It’s on us – to make new energy work! Wir suchen daher zum 01.06.2026 einen Trainee IT (Innovation/ Consulting/ Tech & Cyber Security) (w/m/d) zur Verstärkung unseres Teams bei E.ON, um die Energiewende in Europa mitzugestalten. Bei Interesse bewirb dich bitte ausschließlich online – solange die Stelle ausgeschrieben ist. Was wir dir bieten Als Teil des E.ON International Graduate Program mit Schwerpunkt IT hast du die Möglichkeit, den E.ON Konzern 24 Monate lang kennenzulernen und voranzutreib…",5521190245,https://www.adzuna.de/land/ad/5521190245?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=B0D889D0B7ED5EBE6F652B575E1D16B352AE0331,"{'display_name': 'E.ON SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Essen, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen']}",7.014478,51.444823,Trainee Data Science & AI - International Graduate Program (f/m/d),Adzuna::API::Response::Job,2025-12-01T11:56:36Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMTE5MDI0NSIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.D-bJbGlC8lkkH8axTB_iPj7hlQokNtaGDzIJ_IdB4Cw,0,full_time,,,
"It’s on us – to make new energy work! Wir suchen daher zum 01.06.2026 einen Trainee IT (Innovation/ Consulting/ Tech & Cyber Security) (w/m/d) zur Verstärkung unseres Teams bei E.ON, um die Energiewende in Europa mitzugestalten. Bei Interesse bewirb dich bitte ausschließlich online – solange die Stelle ausgeschrieben ist. Was wir dir bieten Als Teil des E.ON International Graduate Program mit Schwerpunkt IT hast du die Möglichkeit, den E.ON Konzern 24 Monate lang kennenzulernen und voranzutreib…",5521190268,https://www.adzuna.de/land/ad/5521190268?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=E7D7581D575CC15837C1F0933684A2C30D8453F0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'E.ON SE'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], 'display_name': 'Dortmund, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",7.464954,51.504967,Trainee Data Science & AI - International Graduate Program (f/m/d),Adzuna::API::Response::Job,2025-12-01T11:56:36Z,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTIxMTkwMjY4In0.RF2fpJrDBHV8rCpdwgbEkd7xQrac2KxTbEWere08K8k,0,full_time,,,
"It’s on us – to make new energy work! Wir suchen daher zum 01.06.2026 einen Trainee IT (Innovation/ Consulting/ Tech & Cyber Security) (w/m/d) zur Verstärkung unseres Teams bei E.ON, um die Energiewende in Europa mitzugestalten. Bei Interesse bewirb dich bitte ausschließlich online – solange die Stelle ausgeschrieben ist. Was wir dir bieten Als Teil des E.ON International Graduate Program mit Schwerpunkt IT hast du die Möglichkeit, den E.ON Konzern 24 Monate lang kennenzulernen und voranzutreib…",5521190287,https://www.adzuna.de/land/ad/5521190287?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=FD5175B0F808326B151CA3912FFF721B4032747E,"{'display_name': 'E.ON SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen'], 'display_name': 'Aachen, Aachen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",6.089788,50.773914,Trainee Data Science & AI - International Graduate Program (f/m/d),Adzuna::API::Response::Job,2025-12-01T11:56:37Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyMTE5MDI4NyIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.DPNAVODyt0UzJOIDB233RiJYwY5sfZ34DTOilBBcLzY,0,full_time,,,
"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",5470836954,https://www.adzuna.de/land/ad/5470836954?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=E70652E6B5948754343F2422B9EC6385EC0A4CF3,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rutronik Elektronische Bauelemente GmbH'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,,Duales Studium Data Science & KI - 2026,Adzuna::API::Response::Job,2025-10-30T11:48:56Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NDcwODM2OTU0In0.U6WdnJvsOZ6Xuuu8WLmWKBrGNOdt9CLhwSFJhUH-KGc,0,,,,
"Rund 3.000 Kolleg:innen, über 4.000 Kund:innen – und ein gemeinsames Ziel: Unternehmen wirklich voranzubringen. Wir sind All for One – führender IT-, Consulting- und Service-Provider rund um SAP, und weltweit an der Spitze, wenn es um SAP-Transformationen und Cloud-Lösungen geht. Wir kennen den Mittelstand und begleiten ihn in allen Themen, die heute wirklich zählen: von Digitalisierung und Datennutzung über Cybersecurity und Employee Experience bis hin zu New Work und Nachhaltigkeit. Was uns a…",5470858788,https://www.adzuna.de/land/ad/5470858788?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=87685BF9A6A3C48A38815C2EF627C9D8769BBE6D,"{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)']}",8.53179,49.05204,Duales Studium Wirtschaftsinformatik (B.Sc.) - Data Science,Adzuna::API::Response::Job,2025-10-30T11:53:35Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NDcwODU4Nzg4In0.aD5HNuuUDtfEiqW-g4b-BQD_w1V3QzDDtSAgLGn5ghI,0,,,,
"Spannend, vielfältig und immer mit Perspektive: Ein Studium bei Streck Transport ist der perfekte Start in Dein Berufsleben. Profitiere von den Vorteilen eines großen, mittelständischen Unternehmens und erhalte Einblicke in unterschiedlichste Informatikbereiche. Das Studium Data Science und Künstliche Intelligenz ist eine einzigartige, zukunftsweisende Verschmelzung von BWL / Management und Big Data / Machine Learning und bildet die Datenspezialisten von morgen aus. Zum 01.10.2026 bieten wir ei…",5510092387,https://www.adzuna.de/land/ad/5510092387?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=B7E1190F02A2FF08EAA2B66E151A2D847315FC43,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Streck Transportgesellschaft mbH'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiburg im Breisgau, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}",7.816286,47.999458,Duales Studium Data Science und KI (m/w/d),Adzuna::API::Response::Job,2025-11-23T01:16:32Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTEwMDkyMzg3In0.QdOS1cbb35Onz85XaoeZrNOUWgGtDGH9ZVRaVW0Kcv4,0,,,,
"Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…",5474044939,https://www.adzuna.de/land/ad/5474044939?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=0760A6F6E6E762C570EB211DAC60C666E6D8A3B9,"{'display_name': 'Deutsche Automobil Treuhand GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern'], 'display_name': 'Ostfildern, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",9.24596,48.72761,DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),Adzuna::API::Response::Job,2025-11-01T06:00:03Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NDA0NDkzOSIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.4DamYT4B0JHReBght7f_XZzIdnVk-d0M_KT_b0sMLos,0,,,,
"Wir! Eine eingeschworene Gemeinschaft von über 2.800 Transformations- & Integrationsexperten, New Work Verfechtern, Cybersecurity Spezialisten, Big Data & Business Analysten, IoT Engineers und Consultants rund um Business-IT von SAP, Microsoft und IBM. Als führende Consulting- und IT-Gruppe vereinen wir Strategie- und Managementberatung, Prozessberatung, Branchen-Expertise und Technologie-Know-how in Kombination mit IT-Beratung und -Services unter einem Dach. Wir begleiten und unterstützen mehr…",5470875416,https://www.adzuna.de/land/ad/5470875416?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=97B5C6F377601303CA47CE908B8F793768C96EE7,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'All for One Group SE'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)']}",8.53179,49.05204,Duales Studium B.Sc. Wirtschaftsinformatik - Schwerpunkt Data Science,Adzuna::API::Response::Job,2025-10-30T11:57:00Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWd6RFhnYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NDcwODc1NDE2In0.aL_nV4MjUtfXrBVgNkP87P4npNJ7-gGlzPX6FBi8Kao,0,,,,
"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",5349251676,https://www.adzuna.de/land/ad/5349251676?se=5gzDXgbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,"{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], 'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",12.17958,49.49349,Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),Adzuna::API::Response::Job,2025-08-12T20:35:42Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NiIsInMiOiI1Z3pEWGdiVThCR3BSb3E1cHVwVGlnIn0.owFw1xLoBuJo78nmY_GFxaGtVctAf-B57jhmoyhN3uc,0,full_time,,,
