longitude,company,created,__CLASS__,title,salary_is_predicted,category,description,redirect_url,latitude,location,adref,id,contract_time,contract_type,salary_max,salary_min
9.14587,"{'display_name': 'MPDV Mikrolab GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-04T19:54:02Z,Adzuna::API::Response::Job,Duales Studium – Data Science & Künstliche Intelligenz 2026 (Bachelor of Science),0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Gemeinsam zukunftsweisende Lösungen für die Smart Factory unserer Kunden zu entwickeln und diese erfolgreich zu machen: das ist unser Ziel als Marktführer für IT-Lösungen in der Fertigung! Mit mehr als 47 Jahren Projekterfahrung im Produktionsumfeld verfügen wir über umfangreiches Fachwissen. Mehr als 1.485.000 Menschen in 1.750 Fertigungsunternehmen weltweit nutzen täglich unsere Softwarelösungen, um ihre Produktionsprozesse effizienter zu gestalten. Du möchtest studieren und gleichzeitig erst…",https://www.adzuna.de/land/ad/5480816592?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=B67B4A814411AA5986C6FC28B7A97018E936B91D,49.35198,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Neckar-Odenwald-Kreis', 'Mosbach'], 'display_name': 'Mosbach, Neckar-Odenwald-Kreis'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4MDgxNjU5MiIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.eHvoxNkwo_QldNy_MgkILtHL5n6olMykS-qdIQ2wpIw,5480816592,,,,
9.742751,"{'display_name': 'ITSC GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-07T19:45:00Z,Adzuna::API::Response::Job,"Dualer Masterstudent (m/w/d) Schwerpunkt Informatik, Data Science, Künstliche Intelligenz u.a.",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Das ITSC zählt zu den führenden IT-Dienstleistern im deutschen Gesundheitsmarkt und ist gleichzeitig einer der zentralen Orte in Deutschland zur Speicherung und Verarbeitung einer Vielzahl von Gesundheitsdaten. Wir begleiten unsere Kunden auf dem Weg der digitalen Transformation und gestalten auf diese Weise die Zukunft des deutschen Gesundheits-wesens. Du bist bei uns willkommen, wenn du etwas bewegen und dich in einem dynamischen Umfeld weiterentwickeln möchtest. Du hast bereits deinen Bachel…",https://www.adzuna.de/land/ad/5485953506?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=5A32F45EA5C62DC8DD0EBFBFFF5A6C2C07BE44DE,52.378818,"{'display_name': 'Hannover, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDg1OTUzNTA2In0.D3izo4Zvvj9OnnmEZDjzhGitFFMpmkjnuaLLndieghU,5485953506,,,,
8.412378,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-07T21:04:09Z,Adzuna::API::Response::Job,Duales Studium Data Science und Künstliche Intelligenz,0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein Duales Studi…,https://www.adzuna.de/land/ad/5486072392?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=CBC34D95DBEF61DB749F7B4697F289342691A8FF,49.001249,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NjA3MjM5MiIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.2_k4CqDrb7Ks486aMp4ZbHhM7twL5vUBLJM9bkAR3LE,5486072392,full_time,,,
9.2274,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",2025-11-07T21:04:20Z,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik - Data Science 2026,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …",https://www.adzuna.de/land/ad/5486073803?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=67054ECB4D8D419E90167D942608586AC1488BCA,49.18975,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDg2MDczODAzIn0.YnM_q-wmGCSU6x696irrRHS8DE66JU26LxIq2tDqIWg,5486073803,full_time,,,
7.12532,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}",2025-11-04T08:00:47Z,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science in Bonn,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","Über unsGemeinsam. Digital. Erfolgreich. – das ist karriere tutor®Karriere tutor® ist der Spezialist für Online-Weiterbildung. Unser Ziel ist es, Menschen mit unseren Weiterbildungen beruflich erfolgreicher und glücklicher zu machen. Wir schaffen Chancen durch Bildung und öffnen unseren Kundinnen und Kunden neue Karrieretüren. Dabei holen wir die Menschen dort ab, wo sie stehen, legen mit ihnen gemeinsam den Weg fest, begleiten sie bis zum erfolgreichen Zertifikat und unterstützen sie bei der S…",https://www.adzuna.de/land/ad/5479549910?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=E9E5C42C489D687105F5648B9289E25B2BB6BA42,50.71807,"{'display_name': 'Gronau, Bonn', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3OTU0OTkxMCIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.dOkgA7wdZtg_aUtQvOOi1MLSqsHH7HxuNfmYi6ZzvBc,5479549910,,,,
12.17958,"{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-08-12T20:35:42Z,Adzuna::API::Response::Job,Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),0,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",https://www.adzuna.de/land/ad/5349251676?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,49.49349,"{'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NiIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.H6Oc6hqwwBD7lVRayxmWcZfZvv1Myi3A9b8leCfCJTM,5349251676,full_time,,,
8.64682,"{'display_name': 'Johann Wolfgang Goethe-Universität Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-27T18:05:22Z,Adzuna::API::Response::Job,Professur (W1 mit Tenure Track) für Financial History and Data Science,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}","Auf Basis eines gemeinsamen Berufungsverfahrens besetzen SAFE und der Fachbereich Wirtschaftswissenschaften der Goethe-Universität Frankfurt am Main folgende Position im Beamten- oder Arbeitsverhältnis zum nächstmöglichen Zeitpunkt: Professur (W1 mit Tenure Track) für Financial History and Data Science Die Professur wird zunächst für sechs Jahre befristet besetzt, nach erfolgreicher Evaluation erfolgt die unbefristete Übertragung einer höherwertigen Professur (W2) gem. HessHG §70 Abs. 1, 2 und …",https://www.adzuna.de/land/ad/5466400292?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=63728776B116CCAA16DF537959DFCBEED63D96AA,50.12511,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Bockenheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bockenheim, Frankfurt am Main'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ2NjQwMDI5MiIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.KONhoI_1d9gWZNH70V79jIatPmiydFu-EKUIP1uTb3g,5466400292,,,,
8.52194,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Bielefeld'}",2025-11-03T14:14:48Z,Adzuna::API::Response::Job,"W2-Vertretungsprofessur Allgemeine Betriebswirtschaftslehre, insb. Personalmanagement, HR Data Science und KI",0,"{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Der Fachbereich Wirtschaft besetzt befristet für die Dauer von fünf Jahren eine Position als W2-Vertretungsprofessur Allgemeine Betriebswirtschaftslehre, insb. Personalmanagement, HR Data Science und KI IHRE AUFGABEN AN DER HSBI Sie übernehmen Lehrveranstaltungen in den Bereichen Allgemeine Betriebswirtschaftslehre, Personal­management, HR Data Science und Künstliche Intelligenz (KI). Für den Masterstudiengang Human Resource Management konzipieren Sie Veranstaltungen zu den Themen KI und Data S…",https://www.adzuna.de/land/ad/5478204855?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=2C20DCBA9253D6D4B44190EA0F469CB641C85C2D,52.04879,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld', 'Gellershagen'], 'display_name': 'Gellershagen, Bielefeld'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDc4MjA0ODU1In0.uxEtGnYlYZTXSMnDHXqL0_Xt7uI9qXUXtotOzacEpdc,5478204855,,,,
12.131588,"{'display_name': 'AIDA Cruises', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-04T00:03:45Z,Adzuna::API::Response::Job,(Senior) Manager Data Science (m/w/d),0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Finde mit AIDA deinen PlaceToWe Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Dein angesteuertes Ziel Verantwortu…",https://www.adzuna.de/land/ad/5479059678?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=CD6DBB69D2AAC227EE3034C3BBBBB99D921FFEAD,54.132423,"{'display_name': 'Rostock, Mecklenburg-Vorpommern', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3OTA1OTY3OCIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.oCs937YPdURfnCCrRqObQ-nRhJ6TCv9IaMmdfx1VaAo,5479059678,,,,
12.24827,"{'display_name': 'AIDA Cruises', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-04T00:04:48Z,Adzuna::API::Response::Job,(Senior) Manager Data Science (m/w/d),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","Finde mit AIDA deinen PlaceToWe Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Dein angesteuertes Ziel Verantwortu…",https://www.adzuna.de/land/ad/5479060119?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=E2273FD8B4D40B78CE3198D1C868F603723087BB,54.25028,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock', 'Torfbrücke'], 'display_name': 'Torfbrücke, Rostock'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDc5MDYwMTE5In0.zXDWbvHifjOsP9DZS0DuhmDXzM-3Ou2Lf7Q3CdQjYi8,5479060119,,,,
12.17299,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AIDA Cruises'}",2025-11-04T00:00:52Z,Adzuna::API::Response::Job,(Senior) Manager Data Science (m/w/d),0,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","Finde mit AIDA deinen PlaceToWe Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Dein angesteuertes Ziel Verantwortu…",https://www.adzuna.de/land/ad/5479058364?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=026FEBEC2018390668B19410526D47942EAE3511,53.79675,"{'display_name': 'Güstrow, Landkreis Rostock', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Landkreis Rostock', 'Güstrow']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDc5MDU4MzY0In0.WdYk62OWOKvaxrd7iFPjJN3QdrOuUXbTDesFy024zHA,5479058364,,,,
12.426,"{'display_name': 'AIDA Cruises', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-04T00:02:04Z,Adzuna::API::Response::Job,(Senior) Manager Data Science (m/w/d),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","Finde mit AIDA deinen PlaceToWe Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Dein angesteuertes Ziel Verantwortu…",https://www.adzuna.de/land/ad/5479059001?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=DCF59F57A100F4F5C314BA1A00D38A63B04AFBB3,54.24546,"{'display_name': 'Ribnitz-Damgarten, Vorpommern-Rügen (Kreis)', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Vorpommern-Rügen (Kreis)', 'Ribnitz-Damgarten'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3OTA1OTAwMSIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.4VgvB0jMhk6m7cz48JimxlvYbrRZJ8v9hcXi9M1f0J4,5479059001,,,,
11.46604,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AIDA Cruises'}",2025-11-03T23:59:36Z,Adzuna::API::Response::Job,(Senior) Manager Data Science (m/w/d),0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Finde mit AIDA deinen PlaceToWe Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Dein angesteuertes Ziel Verantwortu…",https://www.adzuna.de/land/ad/5479058066?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=5DAE733DD763CA5D2F78E1BB565C2F5A49330038,53.89224,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Nordwestmecklenburg (Kreis)', 'Wismar', 'Altstadt'], 'display_name': 'Altstadt, Wismar'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDc5MDU4MDY2In0.S_FpxRcYR6D_bNZNaz88bhk0pRlIsnDBodxO9bdB8Sc,5479058066,,,,
11.75715,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AIDA Cruises'}",2025-11-04T00:00:19Z,Adzuna::API::Response::Job,(Senior) Manager Data Science (m/w/d),0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Finde mit AIDA deinen PlaceToWe Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Dein angesteuertes Ziel Verantwortu…",https://www.adzuna.de/land/ad/5479058261?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=41B93303505B75B70C80A11713337D3386764B1E,54.14911,"{'display_name': 'Kühlungsborn, Landkreis Rostock', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Landkreis Rostock', 'Kühlungsborn'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3OTA1ODI2MSIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.lN0ugni5fE5nRrLYr6VCtgPOqB8maZH8XwXbQD-lplQ,5479058261,,,,
,"{'display_name': 'Rutronik Elektronische Bauelemente GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T11:48:56Z,Adzuna::API::Response::Job,Duales Studium Data Science & KI - 2026,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",https://www.adzuna.de/land/ad/5470836954?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=E70652E6B5948754343F2422B9EC6385EC0A4CF3,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDcwODM2OTU0In0.kv2Z3kZmBjXrMyCE-eDoxbEfVnN-XYLXHsD2-a8YLt8,5470836954,,,,
12.3713,"{'display_name': 'Porsche Leipzig GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-06T08:18:55Z,Adzuna::API::Response::Job,Bachelor of Science (m/w/d) in Data Science & Künstliche Intelligenz,0,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","UnternehmensprofilKennziffer: J000017808Einstiegsart:Duales StudiumEinsatzort: LeipzigGesellschaft: Porsche Leipzig GmbHIm Jahr 2000 hat Porsche in Leipzig eine zweite Heimat gefunden. Seitdem ist das Werk kontinuierlich gewachsen. 2024 wurde die inzwischen fünfte Werkserweiterung und damit der Ausbau zum Kompetenzstandort für Elektromobilität erfolgreich abgeschlossen. Zudem startete der Anlauf des neuen vollelektrischen Macan. Der Standort ist fortan in der Lage, innerhalb der bestehenden Fer…",https://www.adzuna.de/land/ad/5483314581?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=21CF7B45B1C8D06890C7F7721C82258FCC5DE5A3,51.33968,"{'display_name': 'Zentrum, Leipzig', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig', 'Zentrum']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4MzMxNDU4MSIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.SeXvogBgD0oZyw98h7pgB94fESnxSmcsR_UiJ9Y6Gr0,5483314581,,,,
8.650578,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'European Central Bank'}",2025-10-23T15:29:41Z,Adzuna::API::Response::Job,Traineeship in data science and analytics in HR or Communication - Inklusiver Job   ,0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","General Information Type of contract: Traineeship Who can apply?: EU nationals eligible for our traineeship programme Grant: The trainee grant is €1,170 per month plus an accommodation allowance (see further information section) Working time: Full time Place of work: Frankfurt am Main, Germany Closing date: 12.11.2025 Your team You will be part of either the Human Resources (HR) Analytics team in the Directorate General Human Resources or the Analytics and Research team in the Directorate Gener…",https://www.adzuna.de/land/ad/5461022882?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=996C77ECBA7FAFE3D6988F28257242665C22FAED,50.129683,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpQLURRVy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDYxMDIyODgyIn0.OybXfZHeaQfg0xh3SRUUEo3NDdzpBMrd615rP_WtubY,5461022882,,,,
12.17958,"{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-08-12T20:35:42Z,Adzuna::API::Response::Job,Abiturient für Duales Studium Bachelor of Science Künstliche Intelligenz & Data Science (m/w/d),0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",https://www.adzuna.de/land/ad/5349251677?se=eJP-DQW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=4F06BD13587F147CC4EF6EA6DB34D1709D216A92,49.49349,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NyIsInMiOiJlSlAtRFFXLThCRzh3ZXE1WTJRN2FBIn0.N7DylezJ0osxQHw7DApC0SXza4RlvhuDXkz0VkpVJCw,5349251677,full_time,,,
