adref,id,redirect_url,location,description,company,created,salary_is_predicted,latitude,title,category,longitude,__CLASS__,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODE1NDE2OTE1In0.3pb9HAHEzEwfGKQnwhuPoq3LGBRiGPyTBk3Yc2_pUw4,5815416915,https://www.adzuna.de/land/ad/5815416915?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=C823BA2D06C15A075AC8941EC3F1183ED1792C7A,"{'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}","Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick …","{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-25T15:40:32Z,0,49.56892,Duales Studium (DHBW) - Data Science und künstliche Intelligenz (d/m/w) 2027,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.88109,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODI2MTQxNTc2In0.fN35Vx5DjSDph-Z2sgtZnx8pChOsWqzqETVmUYTBzK8,5826141576,https://www.adzuna.de/land/ad/5826141576?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=6879BD5AD00701858F06A89C7EC6AF08E4DE2529,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2026-08-03T01:49:44Z,0,48.776198,Praktikant*in Data Science & Analytics Global Market Intelligence (Pflicht-Praktikum),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",9.187224,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDc2MjUzNiIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.daHhPIdHEH3isWo8v1ziEOmVS8E9AByfQFjtXnFBgRo,5830762536,https://www.adzuna.de/land/ad/5830762536?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=9FE52B8B67E98B59F408E3622C4DBD8F0844FE8F,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weinheim, Rhein-Neckar-Kreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Weinheim']}","„We will wow your world!” Das ist unser Versprechen, wenn es um Arbeiten bei Freudenberg geht. Als globaler Technologiekonzern machen wir die Welt nicht nur sauberer, gesünder und komfortabler, sondern bieten unseren 52.000 Mitarbeitenden auch ein vernetztes und vielfältiges Arbeitsumfeld, in dem sich alle individuell entfalten können. Lassen Sie sich überraschen und erleben Sie Ihre eigenen „Wow”-Momente. Gemeinsam mit Partnern, Kunden und der Wissenschaft entwickeln wir technisch führende Pro…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Freudenberg Technology Innovation SE & Co. KG'}",2026-08-06T17:53:42Z,0,49.55214,Masterarbeit im Bereich Data Science / Machine Learning im Spritzguss (w/m/d),"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.66573,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODMzNzgwMDA5In0.63MLD37Bi_HW4pceFtl37KjRGrxtCWW18mfzMi_EiNk,5833780009,https://www.adzuna.de/land/ad/5833780009?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=F487E51E9939EECDD4FE3C5CC8BEB48D79A86340,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","Wir machen Wünsche machbar – unsere Mission ist es, das Leben unserer Kunden zu bereichern und mit unseren Finanzdienstleistungen Träume zu verwirklichen. Wir verstehen uns nicht als typische Bank, sondern als lebendige Gemeinschaft von Gestaltern, die keine Angst davor haben, neue Wege zu gehen . Dabei setzen wir uns alle auch noch für Themen mit Impact wie Nachhaltigkeit und Digitalisierung ein – ob in unserer Zentrale in Stuttgart, an unserem Standort in Offenbach oder deutschlandweit in uns…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Creditplus Bank AG'}",2026-08-08T19:36:33Z,0,48.776198,Data Science Manager (m/w/d) Project & Operational Development,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",9.187224,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDg3NjQ1MiIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.kNrBSbXcAW-eD2I38EdGShb8H5_T4B19EifmP0rOQpk,5834876452,https://www.adzuna.de/land/ad/5834876452?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=9FB33A733340DD9346BD36ED33C2B4402780F891,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","Wir sind ein Analysehaus aus Stuttgart mit der Mission, Anleger am Kapitalmarkt mit präzisen Analysen zu Erfolg zu helfen. Mit unseren täglichen Analysen, Einschätzungen und Prognosen zu über 203 Werten, bieten wir für jeden Anleger maximalen Mehrwert. Dabei steht der finanzielle Erfolg unserer Abonnenten immer im Vordergrund, weshalb wir auch finanzjournalistische Arbeit leisten, um ein vollumfängliches Paket anzubieten. Aufgaben Du führst und entwickelst ein interdisziplinäres KI-Team aus Dat…","{'display_name': 'HKCM Engineering e. K.', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-09T19:37:00Z,0,,Teamleiter Künstliche Intelligenz - Data Science / MLOps (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjA2NTM2OSIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.ZZA0uFmsm_Bex_B_RrNpqU0clFjNX1yJ7GcpLaMdg9g,5822065369,https://www.adzuna.de/land/ad/5822065369?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=C567DAF3E86EF2E1CD31A2E64BE6136A31717095,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lindenberg im Allgäu, Lindau (Kreis)', 'area': ['Deutschland', 'Bayern', 'Lindau (Kreis)', 'Lindenberg im Allgäu']}","Die Liebherr-Aerospace Lindenberg GmbH ist einer der führenden europäischen Hersteller von Flugzeugausrüstungen. Die Produkte sind an Bord vieler Großraumflugzeuge, Business-Jets und Hubschrauber im Einsatz. Das Programm umfasst neben Fahrwerken, Flugsteuerungs- und Betätigungssystemen auch Getriebe. Abschlussarbeit Masterarbeit im Bereich Data Science & Künstliche Intelligenz Job-ID 83881 Aufgaben Faszinierendes schaffen: Ihre Aufgaben Thema: Entwicklung intelligenter Such- und Analysesysteme …","{'display_name': 'Liebherr-Aerospace Lindenberg GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-31T07:28:13Z,0,47.60228,Abschlussarbeit Masterarbeit im Bereich Data Science & Künstliche Intelligenz,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",9.88495,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDA3NjIwNyIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.TravY_Ld9l3ay0Ux_5MKZNvcTBJFHEftiucHECcKhUs,5830076207,https://www.adzuna.de/land/ad/5830076207?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=0412ABA7A2033C8C900FE4386182E7F5E1AE3D12,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",2026-08-06T07:21:01Z,0,48.745846,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Mercedes-Benz Group AG, Stuttgart, 01.10.2027 (m/w/d)","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.315933,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTAxNTYzMCIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.GOMHs9klypOjUpqwRgvlAhkmJZahJOFM9I4cPStBsBo,5819015630,https://www.adzuna.de/land/ad/5819015630?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=C6E6F6AD3CF2DA0C24C145730BF35663BA739E5B,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","Wir machen Wünsche machbar – unsere Mission ist es, das Leben unserer Kund:innen zu bereichern und mit unseren Finanzdienstleistungen Träume zu verwirklichen. Wir verstehen uns nicht als typische Bank, sondern als lebendige Gemeinschaft von Gestalter:innen, die keine Angst davor haben, neue Wege zu gehen. Dabei setzen wir uns alle auch noch für Themen mit Impact wie Nachhaltigkeit und Digitalisierung ein – ob in unserer Zentrale in Stuttgart, an unserem Standort in Offenbach oder deutschlandwei…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Creditplus Bank AG'}",2026-07-29T01:46:40Z,0,48.776198,(Senior) Risk Manager (m/w/d) Modeling & Data Science - Fokus Retail Credit Risk,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.187224,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQxNzE3MCIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.BELBR6gGc2_e4f21ESPxTNAP7YEwoGDwb97x2dpfciA,5815417170,https://www.adzuna.de/land/ad/5815417170?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=7AD0AEC18A2FF6FDA330532B6B6566666D32693A,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",2026-07-25T15:40:37Z,0,48.383137,Duales Studium Informatik Schwerpunkt Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",9.856945,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODIwMTAxOTM1In0.edQr5tCzDUsbOkVnpya-AQF9mkLCXbIv0rDw6JWB5Vw,5820101935,https://www.adzuna.de/land/ad/5820101935?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=D28EE6211EA66B257E850D16072AFCA7B3C6CB2A,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Technology, An…","{'display_name': 'Publicis Media GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-29T19:36:18Z,0,51.226802,Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf & Ravensburg,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",6.808387,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzc4MDQ3NSIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.L6ZTpK7H1a_wHPiBhVt6IY8eiyTjLBWIemaOlwoj1-A,5833780475,https://www.adzuna.de/land/ad/5833780475?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=35EE332DAD764F69B5517F0F0F3C0B9544BA10D9,"{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis'}","Are you ready to shape your future with confidence? Gemeinsam die Welt jeden Tag ein bisschen besser machen. Für diesen Anspruch setzen wir bei EY alles in Bewegung und gehen als Team „all in"". Schließlich haben wir ein klares Ziel vor Augen: nachhaltigen Wert und Wachstum zu schaffen - für unsere Mandant:innen, Mitarbeitenden und die gesamte Gesellschaft. Unser globales Netzwerk aus rund 400.000 Mitarbeitenden weltweit bietet dir alle Möglichkeiten zu wachsen, dich zu entwickeln, dich zu spezi…","{'display_name': 'EY Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-08T19:36:41Z,0,,Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1Nzk2OTYxOTc0In0.ISCH-vnFibKpYeHNmZS5i5HxGmlHvjaqGcVtyXqS1QI,5796961974,https://www.adzuna.de/land/ad/5796961974?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=F2CBAFFCE7EEB757033CD8B80DF1FC94C3191C65,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Germersheim, Germersheim (Kreis)'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-11T15:23:37Z,0,49.21886,"Duales Studium Data Science und Künstliche Intelligenz, Bachelor of Science, Mercedes-Benz AG, Global Logistics Center Germersheim, Studienbeginn 1. Oktober 2027 (m/w/d)","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.36958,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODIzODQxOTgxIn0.47_meE_Y2S86ED-uW_654Zct30PFkzhbeNXzkip47-0,5823841981,https://www.adzuna.de/land/ad/5823841981?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=5D03A6010BAFF646FD6B6BF2ED3558F03DD37DB3,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], 'display_name': 'Milbertshofen-Am Hart, München', '__CLASS__': 'Adzuna::API::Response::Location'}","Hinweis: Dieser Studiengang wird als Studium mit vertiefter Praxis angeboten. Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft für IT und Digitalisierung? Dann ist dieses Studium genau das Richtige für dich. Denn du bist Expert:in dafür, riesige Datenmengen zu bändigen und daraus Vorhersagen abzuleiten. Egal ob Entwicklungsdaten oder Daten unserer Kund:innen, du weißt wo du die richtigen Infos findest und …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BMW Group'}",2026-08-01T12:33:53Z,0,48.18446,Dualer Student Data Science & Scientific Computing (w/m/x),"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",11.57287,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTk5NjYzNyIsInMiOiJDcXZXdHBTVThSRzdldTRXZkZiWHdBIn0.Ls1_m6vcYDzHiQfPD_lbTBpSh4OHPc9T1lmNDrQTDls,5821996637,https://www.adzuna.de/land/ad/5821996637?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=F38B62DB1237BCC40B33898297E889EF8875925A,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}","Duales Studium Wirtschaftsinformatik – Data Science (m/w/d) Deine Aufgaben Dreijähriges duales Studium ab dem 01.10.2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Stuttgart und der Praxisphase bei der riparo gmbh in Holzgerlingen Du unterstützt beim Aufbau und bei der Weiterentwicklung unserer Datenbasis für Auswertungen, Reporting und datenbasierte Entscheidungen Du lernst, wie Daten aus unterschiedlichen Systemen und Schnittstellen zusammengeführt, strukturiert und nutzb…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'riparo gmbh'}",2026-07-31T06:06:48Z,0,48.77713,Duales Studium Wirtschaftsinformatik - Data Science (m/w/d),"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.18071,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODE1MzIwMzA0In0.rfgXvRPatJB-dxLZiE0MayBNMEwlwglH_ww96D4AGkg,5815320304,https://www.adzuna.de/land/ad/5815320304?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=3E9F10A249340C3FE999C03E51C3037C689711BC,"{'area': ['Deutschland', 'Bayern', 'Bamberg (Kreis)', 'Hirschaid'], 'display_name': 'Hirschaid, Bamberg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",2026-07-25T12:47:49Z,0,49.8169,Duales Studium (DHBW) - Wirtschaftsinformatik Application Management (d/m/w) 2027,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.98904,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODEyMDE0MTQ0In0.bMLxe3NY_Wj-6ua6UXhnucXY6yQMiYdEk39Lebhx-Pk,5812014144,https://www.adzuna.de/land/ad/5812014144?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=FCD53AA1E9C9C63936EB7604A1CA582F15B9E1E2,"{'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}","Kopfzeile für externe Stellenbeschreibung: Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Star…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",2026-07-23T09:43:37Z,0,49.56892,Duales Studium (DHBW) - Wirtschaftsinformatik Application Management (d/m/w) 2027,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.88109,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODEwNTM0MTYxIn0.auEKpATeh2wtExeCUy6GyrniKLCPpJ_BjrMbMpX_x_c,5810534161,https://www.adzuna.de/land/ad/5810534161?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=4B5233B92EE41BD2C1BFB3A8C2021001354D9B74,"{'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Coburg, Coburg (Kreis)'}","Hallo, lass uns WIR sagen! Wir - die HUK-COBURG Versicherungsgruppe - zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünstiger sind als andere Versicherungen, hat bei uns schon Tradition. Genau wie unser Ruf als Arbeitgeberin, mit der DU wachsen und deine persönlichen Ziele erreichen kannst. Bei uns kannst du eine spannende K…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HUK-COBURG Versicherungsgruppe'}",2026-07-22T10:23:06Z,0,50.25777,Spezialist für Steuerungs- und Controllingsysteme - Schwerpunkt Data Science (w/m/d),"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",10.96603,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ3F2V3RwU1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODEwNTI5OTk2In0.p__9gdiIW7UrwyozV3EcSXkTadZQbpr-mkp9RPuMcKk,5810529996,https://www.adzuna.de/land/ad/5810529996?se=CqvWtpSU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=FD2411C7DDC59034D7D0EF8C26A1DBCB82980F45,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …","{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-22T10:22:26Z,0,49.18975,Duales Studium Data Science und KI - Smart Operations Management 2027,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",9.2274,Adzuna::API::Response::Job,,,,
