category,longitude,salary_is_predicted,title,created,redirect_url,company,description,latitude,id,adref,__CLASS__,location,contract_time,salary_min,salary_max,contract_type
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.315933,0,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Mercedes-Benz Group AG, Stuttgart, 01.10.2027 (m/w/d)",2026-08-06T07:21:01Z,https://www.adzuna.de/land/ad/5830076207?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=0412ABA7A2033C8C900FE4386182E7F5E1AE3D12,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.745846,5830076207,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDA3NjIwNyIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.L88rIFg6XwGVzKg2aGuMA2_p4Bs2ysIQfziudfmNyL8,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}",,,,
"{'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs'}",6.743718,0,Universitätsprofessur für Data Science im Maschinenbau,2026-08-20T22:19:34Z,https://www.adzuna.de/land/ad/5849936545?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=98B5F3098F405B730E3164CFE9FC7C57D4117887,"{'display_name': 'Universität Duisburg-Essen', '__CLASS__': 'Adzuna::API::Response::Company'}","Universitätsprofessur für Data Science im Maschinenbau (Besoldungsgruppe W2 LBesO W – mit Tenure Track nach W3) Gesucht wird eine ausgewiesene Persönlichkeit für Data Science in den Ingenieurwissenschaften mit Anwendungsfokus auf der Entwicklung datenbasierter Methoden für die Automatisierungstechnik, autonome Systeme sowie die Mechatronik. Forschungsbereiche Die zukünftigen Forschungsbereiche der Professur umfassen: Automatisierung von Fahrzeugen, Transportsystemen und Produktionsanlagen Model…",51.443356,5849936545,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTkzNjU0NSIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.RvLNmf0iEfWuoHCl5MpC4QxaCdLMEwacwk-Jb4RENQ8,Adzuna::API::Response::Job,"{'display_name': 'Duisburg, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Duisburg']}",,,,
"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",7.464954,0,Head of AI & Data Science (m/w/d),2026-06-27T06:23:04Z,https://www.adzuna.de/land/ad/5778612605?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=618D595659D80CC814AEDB32378C842FA87F230F,"{'display_name': 'Dr. Ausbüttel GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","Head of AI & Data Science: Tragen Sie dazu bei, Wunden zu heilen, Innovationen zu fördern und Wachstum zu gestalten! Schwer heilende Wunden sind eine enorme Belastung für Patienten, Angehörige und Behandelnde. Machen Sie durch Ihr gestalterisches Mitwirken einen signifikanten Unterschied. Wir entwickeln Produkte und Services, um Wunden bezahlbar zu heilen. Als wachsendes, zukunftsorientiertes inhabergeführtes Familienunternehmen investieren und arbeiten wir mit langfristiger Perspektive statt m…",51.504967,5778612605,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGh6MHo1Q2Y4UkdmUXBvaGdsSG9hdyIsImkiOiI1Nzc4NjEyNjA1In0.UhVTKGl1vfxMVPxBWmBaeAXzrZMHvteIgCL4jSLvMiI,Adzuna::API::Response::Job,"{'display_name': 'Dortmund, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"{'tag': 'hospitality-catering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Gastronomie & Catering'}",13.420806,0,Head of Analytics and Data Science,2026-06-19T11:24:10Z,https://www.adzuna.de/land/ad/5769224016?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=0CBE58766F7271E596F1D0041EF7C0033C10DF28,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Zenjob SE'}","About us Zenjob is an AI-powered flexible staffing platform that has efficiently connected companies and temporary workers since 2015. Companies use our platform to book ready-to-work staff in real time, while students use our app to find part-time jobs that conveniently fit around their studies. Over 40,000 students and 1,000 partner companies from logistics, retail, and hospitality in all major German cities share our belief that good work is not a coincidence. It is the result of innovative …",52.507706,5769224016,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTIyNDAxNiIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.wVWqzLwcTYUF6t8qgV9BO0v0zeSlMbhX4dT0RXx6mJo,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",full_time,,,
"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",9.187224,0,Praktikant*in Data Science & Analytics Global Market Intelligence (Pflicht-Praktikum),2026-08-03T01:49:44Z,https://www.adzuna.de/land/ad/5826141576?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=6879BD5AD00701858F06A89C7EC6AF08E4DE2529,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,5826141576,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNjE0MTU3NiIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.EQLZIn-U255QVeaqII6oNT2AyMItGewTmOofRlhKaTM,Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",,,,
"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",9.18071,0,Duales Studium Wirtschaftsinformatik - Data Science (m/w/d),2026-08-18T18:21:47Z,https://www.adzuna.de/land/ad/5847066836?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=91AE6A6160393D4AF82EF506C232391247901496,"{'display_name': 'riparo gmbh', '__CLASS__': 'Adzuna::API::Response::Company'}","Duales Studium Wirtschaftsinformatik – Data Science (m/w/d) Deine Aufgaben Dreijähriges duales Studium ab dem 01.10.2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Stuttgart und der Praxisphase bei der riparo gmbh in Holzgerlingen Du unterstützt beim Aufbau und bei der Weiterentwicklung unserer Datenbasis für Auswertungen, Reporting und datenbasierte Entscheidungen Du lernst, wie Daten aus unterschiedlichen Systemen und Schnittstellen zusammengeführt, strukturiert und nutzb…",48.77713,5847066836,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NzA2NjgzNiIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.s8ZO3rV59MbvVw89DiZ_4_-l6ClCUE9Twpq4T4VpE8I,Adzuna::API::Response::Job,"{'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",10.36551,0,Duales Studium - Data Science & Künstliche Intelligenz (B. Sc.) - 2027,2026-08-11T12:50:37Z,https://www.adzuna.de/land/ad/5836630554?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=B298C8549D272CF4A95310C61FFD07C041B321D5,"{'display_name': 'BSH Hausgeräte Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}","Wir begleiten dich auf dem Weg zum Traumberuf. Als führender Hausgerätehersteller in Europa bilden wir junge Menschen in Berufen aus, die zu ihnen passen und sie erfüllen. Mit unserem Portfolio an Marken – unter anderem Bosch, Siemens, Gaggenau und Neff – bieten wir Nachwuchskräften spannende Aufgaben und die Möglichkeit, von Anfang an Verantwortung zu übernehmen. Ob im Bereich Klimaschutz, Innovation oder Fairness – wir setzen uns gemeinsam mit dir für eine nachhaltige Zukunft ein. Spannende L…",48.55149,5836630554,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjYzMDU1NCIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.DH_kxPgBKIVM3gAqA_-J_DO-ARaPhTVsBHVLZTvfi6s,Adzuna::API::Response::Job,"{'display_name': 'Gundelfingen an der Donau, Dillingen an der Donau (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Dillingen an der Donau (Kreis)', 'Gundelfingen an der Donau']}",,,,
"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",10.10558,0,Abschlussarbeit Data Science / Mechanikdesign (m/w/x),2026-07-22T10:26:36Z,https://www.adzuna.de/land/ad/5810550889?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=1FEF4813105946798F9B4DCA0FC26772816D4906,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}","Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",48.78408,5810550889,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDU1MDg4OSIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.zItP2yihfZHr-PTRqrc7xV4x-j5RHrODxZV-wL3meSk,Adzuna::API::Response::Job,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",,,,
"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",9.10944,0,Data Analyst / Data Science Specialist (m/w/d),2026-08-21T19:42:44Z,https://www.adzuna.de/land/ad/5851395050?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=42DB951801BE5C54A292C55F021C989FE909DB15,"{'display_name': 'Molkerei Gropper GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","Als Ideenmolkerei produzieren wir Milchprodukte, Säfte & Smoothies und Kaffeegetränke für die Eigenmarken der großen Lebensmitteleinzelhändler in Deutschland und ganz Europa. Bereits seit 1929 stehen wir für Qualität, Wertschätzung, Ehrlichkeit und Verlässlichkeit. Insgesamt sind rund 900 Mitarbeitende Teil von Gropper. Wenn auch Sie sich voll und ganz einbringen und etwas bewegen möchten, sollten wir uns kennenlernen. Denn bei Gropper eröffnen sich nicht nur Chancen, sondern echte Perspektiven…",48.94456,5851395050,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MTM5NTA1MCIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.DazlvS9AHPJchUGYnlgwZvgfkvLgUh-GSzjy7bXPiAw,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Bietigheim-Bissingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bietigheim-Bissingen, Ludwigsburg (Kreis)'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",9.21629,0,Duales Studium Data Science und Künstliche Intelligenz 2027 (m/w/d),2026-07-22T10:23:20Z,https://www.adzuna.de/land/ad/5810535567?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=15E50F567E84648B678B5462035A8594EB048353,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Digits'}","Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Studienbeginn:} 01.09.2027 mit dem Begrüßungsmonat {Studiendauer:} 3 Jahre {Studiendauer:} 01.10…",49.2291,5810535567,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDUzNTU2NyIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.w5CiLkvRVifmqtPslvkh3q2GjbeS40BAZHbBbah6n-U,Adzuna::API::Response::Job,"{'display_name': 'Bad Friedrichshall, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Bad Friedrichshall'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,0,System Engineer – Data Science (m/w/d),2026-08-14T01:00:26Z,https://www.adzuna.de/land/ad/5840923521?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=52A3855A16BE314593BA95B0E7D320AE7AE7C4D5,"{'display_name': 'SVA System Vertrieb Alexander GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","Als eines der führenden Systemhäuser in Deutschland bieten wir Ihnen vielfältige Möglichkeiten in einem spannenden Berufsumfeld und einer wachsenden Branche Ihre berufliche Heimat zu finden. Bei uns haben Sie den Freiraum, innovative Lösungen zu entwickeln, die schon heute in die Zukunft reichen und sich langfristig bewähren. Verstärken Sie unser Team als System Engineer – Data Science (m/w/d) an einem unserer Standorte deutschlandweit . Data Science in der SVA vereint vier starke Bereiche: Gen…",,5840923521,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDkyMzUyMSIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.-Xc3n7PuJCymY_ONbgFBFFIubSfyMHRQr8pcxoHlK2M,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",8.412378,0,Duales Studium Data Science & Künstliche Intelligenz B.Sc.,2026-08-11T00:56:17Z,https://www.adzuna.de/land/ad/5836064238?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=011856F1EBC450BA235F63CBA586A79B55380F8A,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein Duales Studi…,49.001249,5836064238,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGh6MHo1Q2Y4UkdmUXBvaGdsSG9hdyIsImkiOiI1ODM2MDY0MjM4In0.FoeU1ehcFF7_LU1mOBQ-qmEV8eGV4uUWIxCe6H6BIeo,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",,,,
"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",9.72719,0,DHBW Studium - Data Science und Künstliche Intelligenz (B.Sc.),2026-07-22T10:22:44Z,https://www.adzuna.de/land/ad/5810531742?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=0C439F9A8606839B5DD9EDB9D4B6C60EC3112F9B,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Liebherr-Werk Ehingen GmbH'}",Die Liebherr-Werk Ehingen GmbH zählt zu den weltweit führenden Herstellern von Fahrzeugkranen. Das Programm umfasst Teleskop- und Gittermastkrane auf Mobil- und Raupenfahrwerken. Seit der Gründung wurde die Produktionsstätte und ihre Kapazität kontinuierlich erweitert. Heute werden täglich sechs Fahrzeugkrane aus Ehingen in die ganze Welt geliefert. DHBW Studium - Data Science und Künstliche Intelligenz (B.Sc.) Job-ID 83588 JLFT1_DE,48.28207,5810531742,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDUzMTc0MiIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.gDP61zdbjFkeVEoRjeIWpIT95Xtgvjrg7UO2_Y7xKJY,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Alb-Donau-Kreis', 'Ehingen (Donau)'], 'display_name': 'Ehingen (Donau), Alb-Donau-Kreis'}",,,,
"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",9.187224,0,DHBW-Studium Bachelor of Science – Wirtschaftsinformatik Data Science,2026-08-04T00:54:22Z,https://www.adzuna.de/land/ad/5827038455?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=3AF8645B7EF161E752C573E858BE82C8BC972F37,"{'display_name': 'WGV - Württembergische Gemeinde-Versicherung a.G.', '__CLASS__': 'Adzuna::API::Response::Company'}",DHBW-Studium Bachelor of Science – Wirt­schafts­informatik Data Science Als starker Arbeitgeber und attrak­tives Aus­bildungs­unter­nehmen bieten wir viel­fältige und spannende Aus­bildungs- und Studien­plätze mit besten Über­nahme­chancen. Bereit für ein echt spannendes und abwechslungsreiches Studium? Wir machen dich fit für deine Zukunft in einer modernen Versicherung. Für den Studienstart am 01.09.2027 in Stuttgart suchen wir aufgeschlossene und motivierte Studierende. JLFT1_DE,48.776198,5827038455,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGh6MHo1Q2Y4UkdmUXBvaGdsSG9hdyIsImkiOiI1ODI3MDM4NDU1In0.75cg6rwAGdNYqiWVXMNP8jAhQvPxF74mevtql0yozn0,Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",9.187224,0,(Senior) Risk Manager (m/w/d) Modeling & Data Science - Fokus Retail Credit Risk,2026-07-29T01:46:40Z,https://www.adzuna.de/land/ad/5819015630?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=C6E6F6AD3CF2DA0C24C145730BF35663BA739E5B,"{'display_name': 'Creditplus Bank AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Wir machen Wünsche machbar – unsere Mission ist es, das Leben unserer Kund:innen zu bereichern und mit unseren Finanzdienstleistungen Träume zu verwirklichen. Wir verstehen uns nicht als typische Bank, sondern als lebendige Gemeinschaft von Gestalter:innen, die keine Angst davor haben, neue Wege zu gehen. Dabei setzen wir uns alle auch noch für Themen mit Impact wie Nachhaltigkeit und Digitalisierung ein – ob in unserer Zentrale in Stuttgart, an unserem Standort in Offenbach oder deutschlandwei…",48.776198,5819015630,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGh6MHo1Q2Y4UkdmUXBvaGdsSG9hdyIsImkiOiI1ODE5MDE1NjMwIn0.-1DKRKjzVlG5IlUlZ8cIMCZolAK2cbu8nXw591qCFqs,Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",,,,
"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",9.198334,0,Duales Studium Bachelor der Wirtschaftsinformatik - Data Science (m/w/d),2026-08-05T01:04:32Z,https://www.adzuna.de/land/ad/5828358168?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=8402E2578445895C3DE3C3C020C2ABFFD6844BDC,"{'display_name': 'Wolters Kluwer Tax & Accounting Deutschland GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","Seit über 180 Jahren unterstützen wir Unternehmen weltweit dabei, Arbeitsprozesse einfacher, effizienter und zukunftssicher zu gestalten. Mit Niederlassungen in über 40 Ländern und Kunden in mehr als 180 Märkten sind wir ein globaler Partner für Fachwissen und Technologie. Unsere Lösungen verbinden tiefgehendes Know-how mit innovativen Technologien – inklusive moderner KI-Funktionen – und helfen unseren Kunden, ihre größten Herausforderungen erfolgreich zu meistern. Mehr als 21.000 Kolleginnen …",48.876425,5828358168,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGh6MHo1Q2Y4UkdmUXBvaGdsSG9hdyIsImkiOiI1ODI4MzU4MTY4In0.Sfz3tz6zjrpYIQp3RYRm1kdBzbGZZtgw3wtN3m0zXjY,Adzuna::API::Response::Job,"{'display_name': 'Ludwigsburg, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ludwigsburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",9.856945,0,"Duales Studium: ""Data Science & künstliche Intelligenz"" (w/m/d), Ulm, Start 2027",2026-08-12T00:54:17Z,https://www.adzuna.de/land/ad/5837379738?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=A6C5585633CBF1CA27E58BB92D7912336373DF76,"{'display_name': 'HENSOLDT', '__CLASS__': 'Adzuna::API::Response::Company'}","HENSOLDT ist ein führendes europäisches Hightech-Unternehmen der Verteidigungs- und Sicherheitsindustrie mit Sitz in Taufkirchen bei München. Das Unternehmen entwickelt Sensorlösungen, Elektronik und Software für die Bereiche Luft, Land, See, Cyber und Weltraum und unterstützt Streitkräfte weltweit dabei, Bedrohungen frühzeitig zu erkennen und fundierte operative Entscheidungen zu treffen. Aufbauend auf jahrzehntelanger Erfahrung in missionskritischer Sensorik verbindet HENSOLDT Radar-, Optroni…",48.383137,5837379738,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNzM3OTczOCIsInMiOiI0aHowejVDZjhSR2ZRcG9oZ2xIb2F3In0.qvrOUp0x2B-RjGE_bPqpb8M4okSMk5hB0RFiShXROGg,Adzuna::API::Response::Job,"{'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",11.555737,0,Werkstudent Data Science / Data Engineering (all genders),2026-08-19T05:13:06Z,https://www.adzuna.de/details/5847753306?utm_medium=api&utm_source=a4bcf954,{'__CLASS__': 'Adzuna::API::Response::Company'},"Wir sind über 14.000. An 20 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, können Erkenntnisse und Entscheidungen daraus abgeleitet werden. Unser Team ist integraler Bestandteil der Digital…",48.137418,5847753306,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGh6MHo1Q2Y4UkdmUXBvaGdsSG9hdyIsImkiOiI1ODQ3NzUzMzA2In0.qlDD1Fn1d1SGCELT1FJJojPwH43hcKHP85-Lambbv2U,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",,,,
"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",8.491505,0,Duales Studium B.Sc. Data Science und Künstliche Intelligenz (m/w/d) 2027,2026-08-05T01:04:48Z,https://www.adzuna.de/land/ad/5828358393?se=4hz0z5Cf8RGfQpohglHoaw&utm_medium=api&utm_source=a4bcf954&v=1E79F89B7EDB561BA34330000388AA90C9D83734,"{'display_name': 'FUCHS LUBRICANTS GERMANY GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","FUCHS ist der weltweit größte unabhängige Anbieter von innovativen Schmierstofflösungen für nahezu alle Branchen und Anwendungsbereiche. Unsere Produkte und Lösungen halten die Welt in Bewegung, auch wenn diese nicht immer sichtbar sind. Entscheidend ist, dass jeder Einzelne unserer über 6.000 Mitarbeiter in mehr als 50 Ländern sichtbar ist - ihr Unternehmergeist, ihre Ideen und Fähigkeiten sind das Herzstück unseres globalen Geschäfts. JLFT1_DE",49.496025,5828358393,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGh6MHo1Q2Y4UkdmUXBvaGdsSG9hdyIsImkiOiI1ODI4MzU4MzkzIn0.euFRc8sHQA4IpwqDZYndKHa25S3IXjUNqkohVK3n2wA,Adzuna::API::Response::Job,"{'display_name': 'Mannheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim']}",,,,
