__CLASS__,adref,redirect_url,longitude,company,title,latitude,created,description,id,category,salary_is_predicted,location,contract_time,salary_min,salary_max,contract_type
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1Nzg2OTQyOTUzIn0.3wSGshGeBDlrjVQrlrqHNAreQrhF4mVmN6aHVk_Xrq4,https://www.adzuna.de/land/ad/5786942953?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=00666AD07F83A2F025A13851A4AD8EC6B56AE2A4,9.856945,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HENSOLDT'}","Duales Studium: ""Data Science & künstliche Intelligenz"" (w/m/d), Ulm, Start 2027",48.383137,2026-07-03T16:50:57Z,"HENSOLDT ist ein führendes Unternehmen der europäischen Verteidigungsindustrie mit globaler Reichweite. Das Unternehmen mit Sitz in Taufkirchen bei München entwickelt Sensor-Komplettlösungen für Verteidigungs- und Sicherheitsanwendungen. Als Technologieführer treibt HENSOLDT die Entwicklung der Verteidigungselektronik und Optronik voran und baut sein Portfolio auf der Grundlage innovativer Ansätze für Datenmanagement, Robotik und Cybersicherheit kontinuierlich aus. Unsere Produkte sind einsetzb…",5786942953,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzU2ODE4Njk4In0.5Qb4ADjpYQupGNJSlM8y1BsTAuoy465404h5qyunvww,https://www.adzuna.de/land/ad/5756818698?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=2D8FD42376E9FC9CAE26D6FDC7210E899DE805C0,9.315933,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Mercedes-Benz Group AG, Stuttgart, 01.10.2027 (m/w/d)",48.745846,2026-06-09T04:54:43Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",5756818698,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzQ0Njc2OTQyIn0.xVAzLrspNSJwO3HZKMkbuec50zpJAYHxhiNXbkxfHAY,https://www.adzuna.de/land/ad/5744676942?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=4AAC7479814C5CDB58BFEF3331A7DB0DE7B05FA5,9.856945,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2027 (m/w/d/x),48.383137,2026-05-29T17:01:57Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",5744676942,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4MCIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.nne4bHU3QSIPW8KbpNw2rcQK0FPRpfAXpdTVBPy5Nhc,https://www.adzuna.de/land/ad/5737802880?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=EE0DB1D8B5DB2EA08D386BCFCCA9CB1ED5F4E5E3,13.07075,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,52.403,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802880,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Berliner Vorstadt'], 'display_name': 'Berliner Vorstadt, Potsdam'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzM3ODAyOTAwIn0.JCEhrVqMFKyGp4maXATd8VUvTwkVQkWr7W2B0dbsVsc,https://www.adzuna.de/land/ad/5737802900?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=8A01682B4A6129D3517BADD9E9626DFA7514FB12,13.26532,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,52.40101,2026-05-22T19:45:34Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802900,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Brandenburg', 'Potsdam-Mittelmark (Kreis)', 'Teltow'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Teltow, Potsdam-Mittelmark (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5NiIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.jSiL6chm-I_4IWHXgEpA9YKlqoRs5rSpGCcih3f52Gk,https://www.adzuna.de/land/ad/5737802896?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=2E8EAD72D4DD1ADC2FEE9DC31D55C0F547A628C8,13.396,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,52.4984,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802896,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Kreuzberg'], 'display_name': 'Kreuzberg, Berlin'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzM3ODAyODg2In0.0Ns_QMeCgFPgya2F7cGjwuCq4hvVhDKhU7IqePhoUOE,https://www.adzuna.de/land/ad/5737802886?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=01F1AD0421809F7A0D3B04BCCFD5B194C01123B0,12.87537,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,52.60665,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802886,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Nauen, Havelland (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Havelland (Kreis)', 'Nauen'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzM3ODAyODkyIn0.-eNOiX2j6cRIPG6Uajv7J8YecKpHqDK3bkx1F7yJZY4,https://www.adzuna.de/land/ad/5737802892?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=989E3C32315518121034C3569565D8605DB07B1F,13.20942,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,52.63864,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802892,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Hennigsdorf, Oberhavel (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Hennigsdorf']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5NSIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.B0aUubnBWttOW2Wq4TqMzNVLdHzvULDx6tw6s-2byyU,https://www.adzuna.de/land/ad/5737802895?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=D4A5A560793C237EA3678872B7E6FA76808143F3,13.17251,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,52.67995,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802895,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,"{'display_name': 'Velten, Oberhavel (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Velten']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4NSIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.lpGCvg_YwFchA4NHmGtfEmuWIKMOtzagt_EdtBpT26g,https://www.adzuna.de/land/ad/5737802885?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=8C21934D266EE03340C4F003323BCB743D3770FE,13.88155,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,52.58045,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802885,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,"{'display_name': 'Strausberg, Märkisch-Oderland (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Märkisch-Oderland (Kreis)', 'Strausberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzM3ODAyODg0In0.qSdb__xVuoSc5lT6m38dnMY-WfDeTh2hEm_g4Imhhs8,https://www.adzuna.de/land/ad/5737802884?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=5FF1D445E5731059619B9BE2A538268E4A4D898C,13.24101,"{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,52.75561,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802884,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,"{'display_name': 'Oranienburg, Oberhavel (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Oranienburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjkwNiIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.hCIrB8a5t202K8jVvxiLpjgUkgCs0685vI9L1uGm400,https://www.adzuna.de/land/ad/5737802906?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=850844A0BB37AF7A1BBF6CB322C447CBE414737D,13.5066,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,52.3876,2026-05-22T19:45:34Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802906,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Siedl. An der Rudower Höhe'], 'display_name': 'Siedl. An der Rudower Höhe, Berlin'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4OSIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.AMMT3RCpnhghIBkMO49Tbx6rJgi1xmkymQEAYnzToDg,https://www.adzuna.de/land/ad/5737802889?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=6E2C6774215F792130598211D7BD18FD9304D07F,13.62781,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,52.29892,2026-05-22T19:45:33Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",5737802889,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Zeesen, Königs Wusterhausen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Dahme-Spreewald (Kreis)', 'Königs Wusterhausen', 'Zeesen']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODc3MDEyMiIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.tWMuFIv0DosOWFXRawD7_SLeISOHolQi7J181Eu9Dfo,https://www.adzuna.de/land/ad/5788770122?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=D0631105B6C6403420F08EA272C0D1E579767F8C,10.10558,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),48.78408,2026-07-05T06:43:50Z,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",5788770122,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzY5MjI0MDE2In0.AmWyMLIxt2p63WSoxD_EYghzhbTMTJKUT2qows5P0fs,https://www.adzuna.de/land/ad/5769224016?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=0CBE58766F7271E596F1D0041EF7C0033C10DF28,13.420806,"{'display_name': 'Zenjob SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Head of Analytics and Data Science,52.507706,2026-06-19T11:24:10Z,"About us Zenjob is an AI-powered flexible staffing platform that has efficiently connected companies and temporary workers since 2015. Companies use our platform to book ready-to-work staff in real time, while students use our app to find part-time jobs that conveniently fit around their studies. Over 40,000 students and 1,000 partner companies from logistics, retail, and hospitality in all major German cities share our belief that good work is not a coincidence. It is the result of innovative …",5769224016,"{'label': 'Stellen aus Gastronomie & Catering', 'tag': 'hospitality-catering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzQzNzkxOCIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.TOhqNgLdxvbtbpEZA1T3EFiCzYmwzFljhGwE4cHt4WY,https://www.adzuna.de/land/ad/5783437918?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=245A1CADE53774FB5A20A860210BDF0709F19C1D,11.57287,"{'display_name': 'BMW Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Dualer Student Data Science & Scientific Computing (w/m/x),48.18446,2026-07-01T11:56:48Z,"Hinweis: Dieser Studiengang wird als Studium mit vertiefter Praxis angeboten. Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft für IT und Digitalisierung? Dann ist dieses Studium genau das Richtige für dich. Denn du bist Expert:in dafür, riesige Datenmengen zu bändigen und daraus Vorhersagen abzuleiten. Egal ob Entwicklungsdaten oder Daten unserer Kund:innen, du weißt wo du die richtigen Infos findest und …",5783437918,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Milbertshofen-Am Hart, München'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1NzgzNDM3ODk0In0.vY9Our-x1KR4KkhX4lQKwSqKjzUv1s04PZrVJabXgao,https://www.adzuna.de/land/ad/5783437894?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=6E5121615F430E59163E7F7F2ACF1978BC751E49,12.49782,"{'display_name': 'BMW Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Dualer Student Data Science & Scientific Computing (w/m/x),48.62848,2026-07-01T11:56:48Z,"Hinweis: Dieser Studiengang wird als Studium mit vertiefter Praxis angeboten. Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft für IT und Digitalisierung? Dann ist dieses Studium genau das Richtige für dich. Denn du bist Expert:in dafür, riesige Datenmengen zu bändigen und daraus Vorhersagen abzuleiten. Egal ob Entwicklungsdaten oder Daten unserer Kund:innen, du weißt wo du die richtigen Infos findest und …",5783437894,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'area': ['Deutschland', 'Bayern', 'Dingolfing-Landau (Kreis)', 'Dingolfing'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dingolfing, Dingolfing-Landau (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NTczMzc4MSIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.YMaQBmpR-Nyzo0FnDUCcJ2xLCFdPQ7j_yu84ENHS_io,https://www.adzuna.de/land/ad/5775733781?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=C64166443E4E5037171EF5268ECC4DE15198BD64,11.555737,"{'display_name': 'ASMPT GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,48.137418,2026-06-25T06:23:40Z,"Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektroindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschinen s…",5775733781,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",0,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODAwMTAxMCIsInMiOiJjb3FmT0MxNThSR2xpX1JkbnVXYWp3In0.RQxQvldIqj1q6P5A9fgIacWTpS1y9hy3wJyydvuIKdk,https://www.adzuna.de/land/ad/5778001010?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=C86CCAC1C33095A52786F31D1D54A5E96B93346C,6.969972,"{'display_name': 'Deutsche Sporthochschule Köln', '__CLASS__': 'Adzuna::API::Response::Company'}",W1-Juniorprofessur Data Science (mit Tenure Track zu W2) (m/w/d) (2617-W1-Data Science),50.940164,2026-06-26T20:42:44Z,"50933 Köln Hybrid Vollzeit Sofort Die Deutsche Sporthochschule Köln (DSHS) ist mit aktuell über 6.300 Studierenden aus rund 93 Ländern ein national wie international herausragender Hochschulstandort. Die DSHS steht für exzellente Forschung mit hohem Drittmittelvolumen und für forschungsbasierte sowie internationale Lehre in der Sportpraxis und allen sozial- und lebenswissenschaftlichen Teildisziplinen der Sportwissenschaft. Forschung, Lehre und Transfer werden von der Verwaltung und den zentral…",5778001010,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY29xZk9DMTU4UkdsaV9SZG51V2FqdyIsImkiOiI1Nzc4MDAxMDA1In0.VZmObw6KItevVC87IgvnCEelH7TWonqs04kSFc6Oe_Y,https://www.adzuna.de/land/ad/5778001005?se=coqfOC158RGli_RdnuWajw&utm_medium=api&utm_source=a4bcf954&v=7C066BEBDC45216075A19178C69C832119552B49,6.969972,"{'display_name': 'Deutsche Sporthochschule Köln', '__CLASS__': 'Adzuna::API::Response::Company'}",W1 Junior Professorship Data Science (with tenure track to W2) (female/male/diverse) (2617-W1-Data Science),50.940164,2026-06-26T20:42:44Z,"W1 Junior Professorship Data Science (with tenure track to W2) (female/male/diverse) (2617-W1-Data Science) 2617-W1-Data Science 50933 Cologne Hybrid Fulltime Immediately With more than 6.300 students from 93 countries, the German Sport University Cologne (GSU) is an outstanding university location both nationally and internationally. The GSU stands for proven research with a high volume of third-party funding and research-based as well as international teaching in sports practice and in all so…",5778001005,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",,,,
