location,category,latitude,description,created,longitude,salary_is_predicted,id,adref,company,__CLASS__,redirect_url,title,contract_time,salary_max,contract_type,salary_min
"{'display_name': 'Lüneburg, Lüneburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",53.24252,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.406345,0,5247281217,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjE3In0.P845nh3N2J7Vzuarhep-M95VCh8JsEr9utoLln-q3ng,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281217?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=351FE474D54D0EC97742578114548804541D9DF9,Werkstudent Data Science NLP & Jobklassifikation,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",53.557429,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T01:28:54Z,9.987297,0,5245551370,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ1NTUxMzcwIn0.CZjsxxe93CTeo1HBVqrwnXYz2DQbiEobptU2uw0nIjc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5245551370?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=9C49F7B88F8F5F8D013292FFE1F78C119FD24048,Werkstudent Data Science NLP & Jobklassifikation,full_time,,,
"{'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], 'display_name': 'Augsburg, Augsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",48.357096,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.89379,0,5247281231,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIzMSIsInMiOiJKSDFNUG9KVjhCR3hHc3NHb0h2Q0dBIn0.RWK2YfDDwK9Vm6ozjLycNTaZKlIbvmysSyEvEAGTc50,"{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281231?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=01BA7CD97EFEE49EED2345351D032F997D992C06,Werkstudent Data Science NLP & Jobklassifikation,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",54.319658,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.137982,0,5247281253,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjUzIn0.S9FipUbG_ybBJCaGzOEmuZ1JXyOVVsR4akbs8iMl0Dk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281253?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=C5F5F0182D36A18EA09CDC4B271AE7D1ED3C952D,Werkstudent Data Science NLP & Jobklassifikation,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Germersheim, Germersheim (Kreis)', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.21886,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-06-17T20:17:48Z,8.36958,0,5255172009,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTE3MjAwOSIsInMiOiJKSDFNUG9KVjhCR3hHc3NHb0h2Q0dBIn0.ggRZfhdfeb038Ajhx_JkG3oDqhBtXo1mTGqXZ6HsAxU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5255172009?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=90987F3CA05E8A4E1D9DC3BE625E86D9421386B6,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Campusmodell Germersheim/Stuttgart 2026 (w/m/d)",,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",50.71942,"Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächstmöglichen Zeitpunkt befristet für 3 Jahre zwei wissenschaftliche Mitarbeiterinnen / wissenschaftliche Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. S 053-25 Bewerbungsfrist: 03.08.2025 Beschäftigungsdauer: befristet für 3 Jahre Wochenstunden: 39 h Vergütung: E 13 TVöD Arbeitsort: Bonn Das BBSR im Bundesamt für Bauwesen und Raumordnung …",2025-06-30T08:45:29Z,7.112412,0,5275413952,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NTQxMzk1MiIsInMiOiJKSDFNUG9KVjhCR3hHc3NHb0h2Q0dBIn0.aM3bR3nkJ1FvdLTUSLojgD0bTMHQuMiPhNih-Iyza2w,"{'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung ', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5275413952?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=FF26B8633F138024721B0CCF3CE3C48B95E572C4,wissenschaftliche Mitarbeiterinnen/wissenschaftliche Mitarbeiter (w/m/d) im Bereich Spatial Data Science mit dem Ziel der Promotion,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Künzelsau, Hohenlohekreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Künzelsau']}","{'label': 'Stellen aus Gastronomie & Catering', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'hospitality-catering-jobs'}",49.27945,"Zeit für deine Zukunft. Zeit für Würth. Bewirb dich jetzt auf ein duales Studium Wirtschaftsinformatik - Data Science! Das bieten wir dir: ✓ Ein familiäres und herzliches Arbeitsklima sowie gemeinsame Aktivitäten (z. B. Azubi-Skiausfahrt, Sportturniere) ✓ Enges Mentoring und begleitende Seminare für eine individuelle Weiterentwicklung ✓ Soziale und internationale Ausbildungsbausteine und Projekte (z.B. Auslandspraktikum) ✓ Eine faire Vergütung und viele Zusatzleistungen (z.B. Chance auf das Azu…",2025-05-26T18:15:38Z,9.68788,0,5217005619,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjE3MDA1NjE5In0.qbA0k3Uqo6P3h-NPOUmbUUzLS_KFg0-QaMz6N1qL7jc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Adolf Würth GmbH & Co. KG'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5217005619?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=E70C953D35BA5CCF99D063CC6F22C80378CDBC79,Duales Studium Wirtschaftsinformatik - Data Science,full_time,,,
"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",53.557429,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-10T19:33:24Z,9.987297,0,5242910252,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQyOTEwMjUyIn0.ugfslm4H77iei0nDmrOvwyigLnI5tOnH3ZbqgOM20e0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5242910252?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=8FAD67AC2431ACA7CEB18C111B240690EE335A54,"Werkstudent Data Science – NLP & Jobklassifikation (Remote, 20h/Woche)",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg'], 'display_name': 'Lüneburg, Lüneburg (Kreis)'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",53.24252,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.406345,0,5247281230,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIzMCIsInMiOiJKSDFNUG9KVjhCR3hHc3NHb0h2Q0dBIn0.31Du9wq3QDWHNJcuPguFXvp4F4uL2-Mt1AVN9Zq9CGw,"{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281230?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=958D90D6A2BC300853E3B2509DED74298EFF31B7,"Student Software & Data Science NLP (Remote, 20h/Woche)",full_time,,,
"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",53.557429,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T01:28:56Z,9.987297,0,5245551485,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ1NTUxNDg1In0.XnkBGQdEnoHFYimtF-xM39zTOVO7UZE7Xkz02wB2Jrw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5245551485?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=5BF89DFDA4B05CEBCC5437EB032C6EC85C243B42,"Werkstudent Informatik für Data Science & NLP (Remote, 20h/Woche)",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.137418,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,11.555737,0,5247281254,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTI1NCIsInMiOiJKSDFNUG9KVjhCR3hHc3NHb0h2Q0dBIn0.K17mg-bETMZDUMcGSkk2Z6NmljhmRk5yLmyUqhaWAvc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281254?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=B8102D177540B77C0D61CFB5F92D4CDDF2B0FF1D,"Werkstudent Data Science – NLP & Jobklassifikation (Remote, 20h/Woche)",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lüneburg, Lüneburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg']}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",53.24252,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.406345,0,5247281228,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIyOCIsInMiOiJKSDFNUG9KVjhCR3hHc3NHb0h2Q0dBIn0.2kYQerA_Ly-ity3T5W0Y5mFezCBwvOS8XElEQWJI2pA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281228?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=4B8A5F7CBC859FC1AD4988A31686FBA4BD618528,"Werkstudent Data Science – NLP & Jobklassifikation (Remote, 20h/Woche)",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kiel, Schleswig-Holstein', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel']}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",54.319658,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.137982,0,5247281277,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjc3In0.QTpFfwwcYUk3wlXnYYsE4jeJv5dGzjyptZRhzV1SNgE,"{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281277?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=1D64BECE7133A8A814378213262E3767CD9CFDED,"Werkstudent Data Science – NLP & Jobklassifikation (Remote, 20h/Woche)",full_time,,,
"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",54.319658,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.137982,0,5247281246,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjQ2In0.hY3NhGJ8qSoQELT4_qyqmvPHJHZrNLJ1KYSYYBL0Cco,"{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281246?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=1CB2A9FC3685343ED4E5861E20E2A4A037822757,"Student Software & Data Science NLP (Remote, 20h/Woche)",full_time,,,
"{'display_name': 'Augsburg, Augsburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",48.357096,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.89379,0,5247281252,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjUyIn0.3OitL4aFVdYd0e--Xb2PPSf0wznmVi2DmBLmaOcxkqw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281252?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=D86EDDD08F15829F0283C2649B3F4455438F9A8E,"Student Software & Data Science NLP (Remote, 20h/Woche)",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], 'display_name': 'Augsburg, Augsburg (Kreis)'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",48.357096,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.89379,0,5247281238,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjM4In0.QpqTRsKgXSaBHJ3iVDddocQ9kKdcmd1RrwWnhJ_Ry90,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281238?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=7E826324B4CC0943391FFDED76507A10172E4F0F,"Werkstudent Informatik für Data Science & NLP (Remote, 20h/Woche)",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg'], 'display_name': 'Lüneburg, Lüneburg (Kreis)'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",53.24252,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,10.406345,0,5247281225,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjI1In0.7N3DFUmy-F2n8Fwl4J3VratJ5oYotAvgRTEfsCYAbQI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281225?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=C38510145ACD42509172716886515BE0DFAFEC31,"Werkstudent Informatik für Data Science & NLP (Remote, 20h/Woche)",full_time,,,
"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.137418,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…",2025-06-12T21:49:41Z,11.555737,0,5247281265,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkgxTVBvSlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjQ3MjgxMjY1In0.jcjT7gZBeBOcG9NNZQe3OO9qJwVJaT4Um3ibcEbdEc0,"{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5247281265?se=JH1MPoJV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=238FDEA2FB2C2CB47C9D3D34240CF8DA837DA359,"Werkstudent Informatik für Data Science & NLP (Remote, 20h/Woche)",full_time,,,
