adref,salary_is_predicted,redirect_url,id,latitude,description,company,created,__CLASS__,location,category,longitude,title,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NjYwNTE1OSIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.Lf7EnXx4aIilLUUvNDDbBuE6FIRzB52iG_yMd1iHDWo,0,https://www.adzuna.de/land/ad/5686605159?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=2B4B35EAA60471D88BD3771A33FD63AA68916336,5686605159,,"Duales Studium Wirtschaftsinformatik - Data Science 2026 Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmac…","{'display_name': 'Lidl Dienstleistung GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-02T02:48:35Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",,Duales Studium Wirtschaftsinformatik - Data Science 2026,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NzExNjcyNCIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.7n7WqkdH4_y1KTtYoGZqdWgBMjLkuYHbgVa8vpP-9mI,0,https://www.adzuna.de/land/ad/5657116724?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=041A1F1F716FF76922D50EC256D0550D7C258B2E,5657116724,47.91577,"Duales Studium Data Science & KI (m/w/d) Hirschvogel Group WIR FREUEN UNS AUF DEINE BEWERBUNG! WENN DU MERKST, WIE VIEL SPASS DU GERADE HAST, OBWOHL ES ANDERE DEN „ERNST DES LEBENS“ NENNEN. Deine AUSBILDUNG bei Hirschvogel - alles außer langweilig! Informiere Dich über unsere Ausbildungsberufe: Dualer Student (m/w/d) Data Science & KI Unsere Hirschvogel Buslinie für gewerblich-technische Azubis! Damit Du morgens zu uns und nachmittags wieder nach Hause kommst, haben wir unsere Azubi-Buslinie. W…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hirschvogel Umformtechnik GmbH; z. Hd. Frau Margot Hauser'}",2026-03-07T04:26:54Z,Adzuna::API::Response::Job,"{'display_name': 'Denklingen, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Denklingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.85212,Duales Studium Data Science & KI (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUtzZmdwRXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NDcwODM2OTU0In0.sZiP9fer6b9TE_U1TkpDqBGNUr-YbFypjW4sM2huQsI,0,https://www.adzuna.de/land/ad/5470836954?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=E70652E6B5948754343F2422B9EC6385EC0A4CF3,5470836954,,"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rutronik Elektronische Bauelemente GmbH'}",2025-10-30T11:48:56Z,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,Duales Studium Data Science & KI - 2026,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTI0NTcyNSIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.xAgBOXvmxtmGuDs9C6BEH0tkjR2w-klT46cJ9Kx8VW4,0,https://www.adzuna.de/land/ad/5675245725?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=4629D9F38CDDC3FFEEAF30D8DAE0D9FDCD671DE4,5675245725,49.18975,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualitt zum guten Preis mglichst vielen Menschen anbieten zu knnen treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfltiger Talente. Ob im Einkauf, in der Logistik, im Warengeschft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Lnder. Wir suchen Anpacker, Durchstarter, Mglichmacher und bieten spannende Aufgaben und Projekte in einem dynamisc…","{'display_name': 'Lidl', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-22T16:16:24Z,Adzuna::API::Response::Job,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.2274,Duales Studium Wirtschaftsinformatik - Data Science 2026,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3ODg1NDgwMiIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.o7tw8BW-9_84qh0c2F1Qz3m4EqvwdqfkRjURpVrC0vo,0,https://www.adzuna.de/land/ad/5678854802?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=0B6E800BF3FF4836EBB8A0BE7FF1EE103E8B1AA2,5678854802,50.129683,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten für unseren Bereich IT/Data Sciences Werkstudenten*innen in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledige…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi-Aventis Deutschland GmbH'}",2026-03-26T05:36:49Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",8.650578,Werkstudent*in IT/Data Sciences - Sommersemesterferien 2026 - Inklusiver Job   ,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE1OTEzNyIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.RSBRuSQdlQZzM90BPiZ8BO6Y7UCAGzeNYtkx8cKDhIQ,0,https://www.adzuna.de/land/ad/5684159137?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=B91A8BBF6DAA328F6C69DA8457111256F383F260,5684159137,47.999458,"""Ich halte den Laden am Laufen! Und zwar 450.000-fach!"" Wer kann das schon von sich und seinem Beruf sagen? Was traumhaft klingt, wird für Dich wahr. Indem Du Dich Lexware anschließt - dem Marktführer für Cloud-Software-Lösungen für Kleinunternehmen und Selbstständige. Mit cleveren Produkten halten wir über 450.000 Klein- und Kleinstunternehmen in Deutschland den Rücken frei. Dazu brauchen wir zum nächstmöglichen Zeitpunkt deine Unterstützung als Werkstudent:in (d/m/w) im Bereich Data Science a…","{'display_name': 'Haufe Group', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-31T16:10:20Z,Adzuna::API::Response::Job,"{'display_name': 'Freiburg im Breisgau, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",7.816286,Werkstudent:in (d/m/w) - Data Science - Inklusiver Job   ,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM4NCIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.4u2k9F3ptk9LQuGh6S9QFHtS3UQBoXbs1vvcQcrJbgE,0,https://www.adzuna.de/land/ad/5564720384?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=695BD257D4F6703209705D5E02E57AC16CF38013,5564720384,50.940164,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-02T19:15:43Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",6.969972,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUtzZmdwRXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NTY0NzIwMzk1In0.SzSWjIypucsIOBg0cQNFPxaGmwnh_0j5UWJaA7bCoag,0,https://www.adzuna.de/land/ad/5564720395?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,5564720395,52.263026,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",2026-01-02T19:15:43Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Braunschweig, Niedersachsen'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.517347,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5MCIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.JJUHzpNsnSK6RQT1A9Dra3dt33EX5g8LUlDOkXVgQfE,0,https://www.adzuna.de/land/ad/5564720390?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,5564720390,51.955292,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",2026-01-02T19:15:43Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Münster, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",7.621504,Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTY2MjAxMSIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.19jLGhmT6nljs-QVADXN5WVjDO1cT6MFJgKoyugVu8E,0,https://www.adzuna.de/land/ad/5501662011?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=4C96CFAC4A4F7D2EACDCBD04EC98B59646A755AD,5501662011,48.62307,Bezeichnung: Wirtschaftsinformatik - Data Science / Bachelor of Science (DH) Eintrittsdatum: 01.10.2026 mit Vorpraktikum ab 01.09.2026 Standort: 71154 Nufringen bei Stuttgart Arbeitszeit: Vollzeit Ausbildungsinhalte: Grundlagen der Informationstechnik Methoden der Informatik Moderne IT-Technologien für die Entwicklung von Software-Systemen kennenlernen und anwenden Anwendung von Künstlicher Intelligenz und Big Data in wirtschaftinformatorischen Kontexten Methoden und Konzepte der Betriebswirtsc…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ensinger GmbH'}",2025-11-18T12:41:01Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Nufringen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nufringen, Böblingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",8.89081,Wirtschaftsinformatik - Data Science / Bachelor of Science (DH),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NjE0MTgzMiIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.MPK9zqoc8HM8q8uapwA4T7KY8bKGl6kLwtVCepNABnw,0,https://www.adzuna.de/land/ad/5646141832?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=01ED0A0F0E58FF1C4B07B21CF33F0F2714119C6A,5646141832,48.776198,"Vernetze mit uns die Welt von morgen. Du hast Lust, deine Tatkraft bei uns einzubringen und dadurch deine eigene Zukunft und die aller Menschen sicherer und lebenswerter zu machen? Wir freuen uns darauf, dich dabei tatkräftig zu unterstützen – und gemeinsam mit dir neue und zuverlässige Verbindungen für die Energieversorgung von morgen zu schaffen. Du@Netze BW Du denkst gerne analytisch und gleichzeitig kreativ? IT macht dir am meisten Spaß, wenn du mit ihr innovative Lösungen mit praktischem M…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Netze BW GmbH'}",2026-02-26T13:04:40Z,Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.187224,Duales Studium Wirtschaftsinformatik / Data Science (B. Sc.),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUtzZmdwRXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NjYyMzYyNDExIn0.-ba6QK1CRNGzTvFq4qbCw8yN_oSANerIOlFtqheBPGg,0,https://www.adzuna.de/land/ad/5662362411?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=82AD559586C5423855CCD3379724449C53A4FED5,5662362411,47.839602,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…","{'display_name': 'EBZ SE', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-12T14:26:06Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ravensburg (Kreis), Baden-Württemberg'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.667396,Duales Studium (DHBW) Data Science und Knstliche Intelligenz,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NDA0NDkzOSIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.fGxeGdCYlzEDi6ghWZ_wBk4GJEUyCVBtLMTtVCi85Mk,0,https://www.adzuna.de/land/ad/5474044939?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=0760A6F6E6E762C570EB211DAC60C666E6D8A3B9,5474044939,48.72761,"Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Automobil Treuhand GmbH'}",2025-11-01T06:00:03Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern'], 'display_name': 'Ostfildern, Esslingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",9.24596,DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTY2MTk5NiIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.LXZcwFHN-A2aaNR3SOjKpMSSTbjHclbyqvq4tUgaR6E,0,https://www.adzuna.de/land/ad/5501661996?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=F4020B3C48A47313347ED4E43DC7CC6699016C1A,5501661996,48.137418,"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}",2025-11-18T12:41:00Z,Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",11.555737,B.Sc. Data Science & KI (w/m/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUtzZmdwRXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NDcwODc1NDE2In0.qDwsKhKf2HL_z3jOE8PdfLn65WUXMsMDi9-K1ZxnMxQ,0,https://www.adzuna.de/land/ad/5470875416?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=97B5C6F377601303CA47CE908B8F793768C96EE7,5470875416,49.05204,"Wir! Eine eingeschworene Gemeinschaft von über 2.800 Transformations- & Integrationsexperten, New Work Verfechtern, Cybersecurity Spezialisten, Big Data & Business Analysten, IoT Engineers und Consultants rund um Business-IT von SAP, Microsoft und IBM. Als führende Consulting- und IT-Gruppe vereinen wir Strategie- und Managementberatung, Prozessberatung, Branchen-Expertise und Technologie-Know-how in Kombination mit IT-Beratung und -Services unter einem Dach. Wir begleiten und unterstützen mehr…","{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T11:57:00Z,Adzuna::API::Response::Job,"{'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.53179,Duales Studium B.Sc. Wirtschaftsinformatik - Schwerpunkt Data Science,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NjYwNTY4MyIsInMiOiJtS3NmZ3BFeDhSR09lN2Q5Q00zcklnIn0.ifnaBxPXL3Y-iI9aS1Q-QkWNlz-cBsJgJHgE_O4Jy7k,0,https://www.adzuna.de/land/ad/5686605683?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=2AEA19F9A22610B52C480B4F8EEC7969877D65F9,5686605683,51.20188,"Starte durch bei der HDI Group! Innerhalb der HDI Group bündeln wir die Aufgaben für die verschiedenen Gesellschaften in der Privat- und Firmenversicherung sowie der Industrieversicherung. Bei uns hast Du die Chance, immer wieder neue Wege zu entdecken, gemeinsam mit uns zu wachsen und Dich weiterzuentwickeln. Dein Profil Du hast ein abgeschlossenes Bachelorstudium mit mindestens 180 CP in Informatik, Angewandte Mathematik, Wirtschaftsinformatik oder einem vergleichbaren Studienfach. Du begeist…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HDI Group'}",2026-04-02T02:48:54Z,Adzuna::API::Response::Job,"{'display_name': 'Unterbach, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Unterbach']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",6.89704,Duales Studium Angewandte Künstliche Intelligenz (M.Sc.) - Einstieg Data Science,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUtzZmdwRXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NDcwODQwNTg1In0.urgRT3KXRPdz4-DktyxQkHESuL4C5D0dfwovs9G7QXs,0,https://www.adzuna.de/land/ad/5470840585?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=EE7D9BC59AE4FC2BFE9CE89B7A57EDBCE7C4E6CE,5470840585,52.41453,Auf einen Blick Studiengang: Data Science & KI Studienort: Duale Hochschule Baden-Württemberg Mannheim Studienbeginn: 1. Oktober 2026 (Wintersemester) Studiendauer: 3 Jahre Abschluss: Bachelor of Science (B.Sc.) Informationen unter: DHBW Data Science & KI Inhalte des dualen Studiums Du wolltest schon immer neues Wissen aus Daten gewinnen und innovative Anwendungen und Geschäftsmodelle kreieren? Dann ist dieses duale Studium genau das richtige für dich. In dem Studiengang Data Science & Künstlic…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'dx.one GmbH - A Volkswagen Group Company'}",2025-10-30T11:49:32Z,Adzuna::API::Response::Job,"{'display_name': 'Wolfsburg, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Wolfsburg']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.786696,"Duales Studium Data Science & KI, Bachelor of Science, 2026",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUtzZmdwRXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NjMxOTA4MjMwIn0.gvFnT6retTjv6WJo2csGPnHmEMxupBc8xfhzZltIh3s,0,https://www.adzuna.de/land/ad/5631908230?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=D49E687C24CFA8CA0D364F9645EEAC0580854F4C,5631908230,48.137418,"Are you passionate about Machine Learning and eager to develop cutting-edge AI solutions that shape the future of Munich Re and the insurance industry? Do you thrive on learning and tackling new technical challenges in a business context? If so, this internship is perfect for you! The Data and Analytics division (DAA1) is Munich Re's hub for data, analytics, and AI-driven innovation. DAA1 leverages big data and artificial intelligence to drive decision-making and enhance operational efficiency.…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Munich Re'}",2026-02-16T18:02:35Z,Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",11.555737,Intern Consultant Data Science and AI (m/f/d)* - Inklusiver Job   ,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUtzZmdwRXg4UkdPZTdkOUNNM3JJZyIsImkiOiI1NTAzMTE3NDU2In0.20hsiZrsMdmKXVUfH5YTk9lcHYGFPPJEPuZpMZTtsTI,0,https://www.adzuna.de/land/ad/5503117456?se=mKsfgpEx8RGOe7d9CM3rIg&utm_medium=api&utm_source=a4bcf954&v=6F1F2F711FBE7B97AC6FB64F8C439F78DC58ACC6,5503117456,50.129683,"Gestalte Deine Zukunft mit und starte als Dualer Student (m/w/d) Softwaretechnologie Data Sciences ab dem 01.10.2026 an unserem Standort in Frankfurt am Main. VR Payment ist einer der führenden Payment Provider Deutschlands und als Unternehmen der DZ BANK Gruppe einziger Full-Service-Anbieter in Bankenhand. Als Spezialist für bargeldloses Bezahlen der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken bieten wir alle Zahlungsdienstleistungen aus einer Hand: vom Netzbetrieb, den pass…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VR Payment'}",2025-11-19T12:24:39Z,Adzuna::API::Response::Job,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.650578,Duales Studium Softwaretechnologie Data Sciences (m/w/d) 2026,,,,
