longitude,created,company,location,description,category,salary_is_predicted,__CLASS__,title,latitude,redirect_url,adref,id,contract_time,salary_min,contract_type,salary_max
7.816286,2025-10-27T21:42:06Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Haufe Group SE'}","{'display_name': 'Freiburg im Breisgau, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}","Freiburg im Breisgau ab sofort Wir bilden aus und suchen begeisterte Daten-Enthusiast:innen! KI, Data Engineering, Cloud Computing oder Big Data sollen nicht länger nur theoretische Begriffe sein? Dann ist unser duales Studium mit dem Schwerpunkt Data Science und Künstliche Intelligenz die perfekte Gelegenheit, um deine Fähigkeiten zu entwickeln und in die vielschichtige Welt der Daten einzutauchen. Setze jetzt den Startschuss für deine Karriere ab September 2026 im Studiengang Data Science und…","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Duales Studium 2026 - Data Science und KI B.Sc. (d/m/w),47.999458,https://www.adzuna.de/land/ad/5466725194?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=2E265F75D4E76BB298528A5390B9ADF9BE5E0796,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieklmemVRWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDY2NzI1MTk0In0.aumKR6XnZp9yq6Swgsk7GtKuP0sEk_qmCeurEL8HUXw,5466725194,full_time,,,
9.96608,2025-11-05T19:20:56Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung '}","{'area': ['Deutschland', 'Niedersachsen', 'Göttingen (Kreis)', 'Göttingen', 'Deppoldshausen'], 'display_name': 'Deppoldshausen, Göttingen', '__CLASS__': 'Adzuna::API::Response::Location'}","The DPZ's Primate Data Science (PRIDAS) platform seeks to fill several positions for PhD Candidates in Data Science (m/f/div) The central task of the PRIDAS is developing and providing data science support services, processing and analysis methods, as well as management of highly complex multimodal data. Our research with primates involves a combination of neurophysiological, hormonal, pharmacological and genetic data with the recording of gaze direction, motor skills, as well as decision-makin…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe', 'tag': 'teaching-jobs'}",0,Adzuna::API::Response::Job,PhD Candidates in Data Science (m/f/div),51.5842,https://www.adzuna.de/land/ad/5482537336?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=6294206879D7405F4683BF9727CB61D662DC11C3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4MjUzNzMzNiIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.ZSJTJIQBzmdT8kEPxAVCasUKoaJgPnKznNKuEHaIHlk,5482537336,,,,
11.083642,2025-08-01T03:06:44Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Datev eG'}","{'display_name': 'Nürnberg, Bayern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg']}","Das ist das Arbeitsumfeld: Bei DATEV arbeitest du nicht nur in einem Team, sondern bist von Anfang an Teil einer Gemeinschaft, die rund 200 Auszubildende und dual Studierende umfasst. Du bist in verschiedene Aufgaben eingebunden, die sowohl herausfordernd als auch abwechslungsreich sind. Gemeinsam sorgen wir für exzellente Kundenberatung und langfristige Geschäftsbeziehungen. Du arbeitest in einem dynamischen und innovativen Umfeld, das neuen Ideen und Weiterentwicklungen stets offen gegenübers…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,Adzuna::API::Response::Job,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026",49.443967,https://www.adzuna.de/land/ad/5331000753?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=D06BB784CDCAB65AF1288C4E55C766AC1F1D24B5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTAwMDc1MyIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.I6vkuTE5btoCoZTHiBUOeeJHtZTUSqUgY8yus7UFKnM,5331000753,full_time,,,
7.12532,2025-11-21T13:27:25Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gronau, Bonn'}","Über unsGemeinsam. Digital. Erfolgreich. – das ist karriere tutor®Karriere tutor® ist der Spezialist für Online-Weiterbildung. Unser Ziel ist es, Menschen mit unseren Weiterbildungen beruflich erfolgreicher und glücklicher zu machen. Wir schaffen Chancen durch Bildung und öffnen unseren Kundinnen und Kunden neue Karrieretüren. Dabei holen wir die Menschen dort ab, wo sie stehen, legen mit ihnen gemeinsam den Weg fest, begleiten sie bis zum erfolgreichen Zertifikat und unterstützen sie bei der S…","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",0,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science in Bonn,50.71807,https://www.adzuna.de/land/ad/5507427333?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=77CA0C7FC07FA82D5E45CCB7DBBEBBD29C100550,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNzQyNzMzMyIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.3F6qeCmD1ShaSOdaHpPKZzFbdTQgN2xJX_a4ueOW3FI,5507427333,,,,
7.112412,2025-11-20T19:56:06Z,"{'display_name': 'karriere tutor GmbH ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}","Abgeschlossenes Studium im Bereich Informatik, Wirtschaftsinformatik, Statistik, Mathematik, BWL oder eine vergleichbare Qualifikation. Praxiserfahrung in der Daten- und Prozessanalyse mit Methoden- und Frameworkkenntnissen. Interesse an Datenbanken, Datenanalyse und Prozessmodellierung sowie die Fähigkeit, sich schnell in neue Trends einzuarbeiten. Didaktisches Gespür, Freude am Lehren und ausgeprägte kommunikative Stärke. Verhandlungssichere Deutschkenntnisse in Wort und Schrift. Bildung von …","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Dozent (w/m/d) für Data Science in Bonn,50.71942,https://www.adzuna.de/details/5505800270?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieklmemVRWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NTA1ODAwMjcwIn0.wLLEYormpJINCn8mphoh7CVUAQsRV2ZCxCd4W6hnvyI,5505800270,,,,
8.786477,2025-11-20T21:36:11Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS ATLAS ELEKTRONIK GmbH'}","{'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bremen, Deutschland'}","TKMS ATLAS ELEKTRONIK ist ein Unternehmen der TKMS Gruppe. Seit Jahrzehnten unterstützen wir Marinen auf der ganzen Welt dabei, die Meere sicherer zu machen. Unseren Kunden bieten wir umfassende Lösungen in Sensorik und Elektronik. Vom Sonar über unbemannte Fahrzeuge und Minenabwehrsystemen bis hin zu Kommunikationsanlagen. Alles aus einer Hand. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen bei TKMS. Als wachsendes Marineunternehmen biet…","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Pflichtpraktikum/Abschlussarbeit: Klassifizierung von Gewässern zur Ermittlung von Sensorperformances (m/w/d),53.10403,https://www.adzuna.de/land/ad/5506065788?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=CEF1B5DB70292A8A96B40E7838465721E2F0E682,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNjA2NTc4OCIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.gEgpQL7D6uf7GNFKiV3CPnbbMc_SxCcvSW4hUQCqoKM,5506065788,,,,
10.68758,2025-11-05T19:57:14Z,"{'display_name': 'Land Schleswig Holstein', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Lübeck', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'Lübeck']}","Die Technische Hochschule Lübeck ist eine zukunftsorientierte Hochschule, gute Lehre und Forschung sind unser Fundament. Hier studieren, lehren und forschen ca. 5000 Studierende und 130 Professor*innen in vier Fachbereichen, unterstützt von rund 400 Mitarbeiterinnen und Mitarbeitern. Das Profil der TH Lübeck – Technik, Ressourcen, Lebenswelten- beruht auf den fachlichen Schwerpunkten in den Bereichen Technik, Naturwissenschaften, Architektur und Wirtschaft. Mit unserer Expertise und unseren Erf…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Lehrkraft für besondere Aufgaben (m/w/d) für den Bereich Digitale Planungsmethoden,53.86956,https://www.adzuna.de/land/ad/5482596632?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=471545695E6859481EC5C3F35DCC151BA44B22FD,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4MjU5NjYzMiIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.D0KmBdYRKsolkrmp9FMXcZKukuHZwfl2iLGlig4Fw8M,5482596632,,,,
6.808387,2025-11-03T21:55:49Z,"{'display_name': 'Stepstone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}","Stepstone is a leading online job board in Germany, dedicated to connecting job seekers with their ideal employment opportunities. As a major player in the German job market, we play a key role in facilitating millions of job placements across various sectors and industries. We are proud to be part of The Stepstone Group, a global expert in job-tech platforms. Being part of a global team allows us to leverage cutting-edge technology, data, and industry expertise to enhance our services and cont…","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,Adzuna::API::Response::Job,Product Analytics Manager (m/w/d),51.226802,https://www.adzuna.de/land/ad/5478853114?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=3EA6DBCB192CA806ECC3A80514A16F1FD67721E2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieklmemVRWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDc4ODUzMTE0In0.qMu31cZbXGszIKA1IbOvSViF3-TAlpy2PiICuhY5PLw,5478853114,,,,
7.816286,2025-11-23T01:16:32Z,"{'display_name': 'Streck Transportgesellschaft mbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiburg im Breisgau, Baden-Württemberg'}","Spannend, vielfältig und immer mit Perspektive: Ein Studium bei Streck Transport ist der perfekte Start in Dein Berufsleben. Profitiere von den Vorteilen eines großen, mittelständischen Unternehmens und erhalte Einblicke in unterschiedlichste Informatikbereiche. Das Studium Data Science und Künstliche Intelligenz ist eine einzigartige, zukunftsweisende Verschmelzung von BWL / Management und Big Data / Machine Learning und bildet die Datenspezialisten von morgen aus. Zum 01.10.2026 bieten wir ei…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Duales Studium Data Science und KI (m/w/d),47.999458,https://www.adzuna.de/land/ad/5510092387?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=B7E1190F02A2FF08EAA2B66E151A2D847315FC43,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieklmemVRWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NTEwMDkyMzg3In0.zufXj3NQKZIi32_oPw3JNwkNc0YRAG3OKfantFA2xGE,5510092387,,,,
12.3713,2025-11-21T13:24:36Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Porsche Leipzig GmbH'}","{'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig', 'Zentrum'], 'display_name': 'Zentrum, Leipzig', '__CLASS__': 'Adzuna::API::Response::Location'}","UnternehmensprofilKennziffer: J000017808Einstiegsart:Duales StudiumEinsatzort: LeipzigGesellschaft: Porsche Leipzig GmbHIm Jahr 2000 hat Porsche in Leipzig eine zweite Heimat gefunden. Seitdem ist das Werk kontinuierlich gewachsen. 2024 wurde die inzwischen fünfte Werkserweiterung und damit der Ausbau zum Kompetenzstandort für Elektromobilität erfolgreich abgeschlossen. Zudem startete der Anlauf des neuen vollelektrischen Macan. Der Standort ist fortan in der Lage, innerhalb der bestehenden Fer…","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",0,Adzuna::API::Response::Job,Bachelor of Science (m/w/d) in Data Science & Künstliche Intelligenz,51.33968,https://www.adzuna.de/land/ad/5507419948?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=440EE4A2C6BADD286A0516EBE1529F546FB0F69B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNzQxOTk0OCIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.6TTEu9PotjT15-3a7XpnmYmvfAizObcSBZv7JhF9Ens,5507419948,,,,
8.49203,2025-11-10T20:44:14Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Bielefeld'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Babenhausen, Bielefeld', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld', 'Babenhausen']}","Die Hochschule Bielefeld (HSBI) mit ihren über 10.000 Studierenden steht für höchste Standards in Lehre, Forschung und Wissenstransfer. Die Fachbereiche Gestaltung, Campus Minden, Ingenieurwissenschaften und Mathematik, Sozialwesen, Wirtschaft und Gesundheit arbeiten interdisziplinär, forschungsbasiert und eng vernetzt. Regionale und internationale Kooperationen sowie gelebte Vielfalt und Nachhaltigkeit prägen die Arbeit an den Standorten Bielefeld, Minden und Gütersloh. Der Fachbereich Wirtsch…","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",0,Adzuna::API::Response::Job,"W2-Vertretungsprofessur Allgemeine Betriebswirtschaftslehre, insb. Personalmanagement, HR Data Science und KI",52.05879,https://www.adzuna.de/land/ad/5489760451?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=06C76403F92A5214661B840AD812D85FDC04A8F2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4OTc2MDQ1MSIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.2r2_BhKtzr58-CLLzwi2xQNi-mRZRK3yweIlepBZCw0,5489760451,full_time,,,
6.808387,2025-10-24T22:44:17Z,"{'display_name': 'Stepstone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. Aufgaben Join our team and you'll b…","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Machine Learning Engineer,51.226802,https://www.adzuna.de/land/ad/5463145049?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=9FF8742FAD45315B9590A02EE9A5AD5E8C5D9F08,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ2MzE0NTA0OSIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.zXmvJrb57LYhw5biuXI2b9Avwtquv7V9YQZUIhOIKrg,5463145049,,,,
13.26401,2025-11-23T10:55:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Liebherr-Aerospace Lindenberg GmbH'}","{'display_name': 'Lindenberg, Neubrandenburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Mecklenburgische Seenplatte (Kreis)', 'Neubrandenburg', 'Lindenberg']}","Die Liebherr-Aerospace Lindenberg GmbH ist einer der führenden europäischen Hersteller von Flugzeugausrüstungen. Die Produkte sind an Bord vieler Großraumflugzeuge, Business-Jets und Hubschrauber im Einsatz. Das Programm umfasst neben Fahrwerken, Flugsteuerungs- und Betätigungssystemen auch Getriebe. Praktikum zur Schnittstellenoptimierung im Requirement Engineering (RE) Tool Umfeld (m/w/d) Job-ID 80064 Aufgaben Analyse, welche RE Tool Schnittstellen es gibt und welche im Haus benutzt werden Sa…","{'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs'}",0,Adzuna::API::Response::Job,Praktikum zur Schnittstellenoptimierung im Requirement Engineering (RE) Tool Umfeld (m/w/d),53.53815,https://www.adzuna.de/land/ad/5510256644?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=0ECF9EF9521FE3195FB09C85630A266AEECB1743,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDI1NjY0NCIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.a-dpaIqxwwd6rsaaG4COur4TFO4539lAGSUjZYbz7yU,5510256644,,,,
9.856945,2025-11-22T10:56:11Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Liebherr-Digital Development Center GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}","Die Liebherr-Digital Development Center GmbH entwickelt am Standort Ulm digitale Lösungen für die gesamte Firmengruppe Liebherr. Unser passioniertes Team aus den Bereichen Software Development, Engineering und Data Science arbeitet gemeinsam an verschiedensten Projekten aus der gesamten Liebherr-Produktwelt. Unsere Mission: einzigartige digitale Erlebnisse schaffen! IT-Koordinator - Schwerpunkt Softwareteams (m/w/d) Job-ID 80051 Aufgaben Aufbau und Administration der IT-Infrastruktur für Softwa…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,IT-Koordinator - Schwerpunkt Softwareteams (m/w/d),48.383137,https://www.adzuna.de/land/ad/5508944102?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=4DC382BA55A8052C50C25B8471B35C0DB0CEE6AF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwODk0NDEwMiIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.x5mx6i1FQrkEyPphtA9B84NobDp8FJBX8fs3n8yG3kg,5508944102,,,,
13.420806,2025-11-19T09:23:27Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'N26 GmbH'}","{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","About the opportunity At N26, we are building the foundational capabilities that empower product teams and data scientists to integrate AI at scale. As part of the Platform Engineering domain, the AI Platform team is responsible for designing, building, and operating the infrastructure and tooling that make AI use cases scalable, reliable, and easy to adopt, across both Machine Learning and Generative AI domains. We are looking for a Machine Learning Engineer to join our evolving AI Platform te…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,Adzuna::API::Response::Job,Machine Learning Engineer (AI Platform),52.507706,https://www.adzuna.de/land/ad/5502984174?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=5FEFDA459CB749C8CA5EB9BA38F7411B1FB29718,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjk4NDE3NCIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.Q4Ye98EdJE1G3l6hOYdQ-tDBMRkT0EJpByz4iBuomCA,5502984174,,,,
7.84938,2025-11-18T03:44:47Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Haufe Group SE'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gemeinde Gundelfingen, Freiburg im Breisgau', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau', 'Gemeinde Gundelfingen']}","Freiburg im Breisgau ab sofort Wir bilden aus und suchen begeisterte Daten-Enthusiast:innen! KI, Data Engineering, Cloud Computing oder Big Data sollen nicht länger nur theoretische Begriffe sein? Dann ist unser duales Studium mit dem Schwerpunkt Data Science und Künstliche Intelligenz die perfekte Gelegenheit, um deine Fähigkeiten zu entwickeln und in die vielschichtige Welt der Daten einzutauchen. Setze jetzt den Startschuss für deine Karriere ab September 2026 im Studiengang Data Science und…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,Adzuna::API::Response::Job,Duales Studium 2026 - Data Science und KI B.Sc. (d/m/w),47.9947,https://www.adzuna.de/land/ad/5501221593?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=33F95673CC4380FC50FD9C35FD94D6F30B8BE6AB,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTIyMTU5MyIsInMiOiJ6SWZ6ZVFYSjhCR3dCNUZSX1lQRVpBIn0.1OhtcKEazzmx4MZ5B83fdrGgC0yEGTBZBQiP3p0-9cI,5501221593,,,,
11.555737,2025-11-05T07:38:13Z,"{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","Beratung von regionalen Kunden in verschiedenen Anwendungsszenarien von MS SharePoint. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den führenden Personaldienstleistern im Technologiebereich. Die Schwerpunkte der …","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Anwendungsberater MS SharePoint / M365 (mwd),48.137418,https://www.adzuna.de/land/ad/5481670506?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=F18939BFA7C328237A3AED3B92FE556AE658A585,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieklmemVRWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDgxNjcwNTA2In0.g-6gj0y7kYplM0CyJV4R-j5qrkVwA2Aem27V2EERo7A,5481670506,,,,
10.77687,2025-09-11T07:12:17Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Airbus'}","{'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Donauwörth'], 'display_name': 'Donauwörth, Donau-Ries (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Job Description: In order to support the Enterprise Risk Management, Airbus Helicopters is looking for a Working Student (d/f/m) Data Science for Enterprise Risk Management You are a full time student, looking for a working student position and want to get to know the work of in the Enterprise Risk Management ? Then apply now! We look forward to you supporting us as a working student (d/f/m) with approx. 18 hours a week! Location: Donauwörth Start: as soon as possible Duration: 12 months Your l…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Working Student (m/f/d) Data Science for Enterprise Risk Management - Inklusiver Job   ,48.71945,https://www.adzuna.de/details/5393779868?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieklmemVRWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1MzkzNzc5ODY4In0.ZR08B70BbI7Mcj_MJzm_K9t5r0DaqviCLcFDymU3slY,5393779868,,,,
,2025-11-14T09:56:28Z,"{'display_name': 'acterience management partners GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","acterience ist eine eigentümergeführte Managementberatung mit großer Erfahrung in den Beratungsthemen Digitalisierung, agile Transformation und Projektmanagement. Wir beraten Unternehmen aus verschiedenen Branchen, unser Fokus liegt dabei auf den Bereichen Insurance, Automotive, Mobility, Energy und Public Sector. Für den Ausbau unserer Expertise in Data & AI suchen wir zum nächstmöglichen Zeitpunkt Unterstützung. Wir glauben, jeder kann mehr, als er denkt, wenn er will. Du bist technisch inter…","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Adzuna::API::Response::Job,Senior Consultant (m/w/d) Data Science & AI,,https://www.adzuna.de/land/ad/5495374987?se=zIfzeQXJ8BGwB5FR_YPEZA&utm_medium=api&utm_source=a4bcf954&v=07B4B7812BEED76501E3FB5C76D956243AE58BF4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieklmemVRWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDk1Mzc0OTg3In0.1PXpD7JTcfE0abMS9RdO2K8sDtRbTSJ-1CBrZ-yoQTA,5495374987,,,,
