location,title,adref,longitude,latitude,company,category,description,__CLASS__,salary_is_predicted,created,id,redirect_url,contract_time,salary_min,salary_max,contract_type
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Schwäbisch Gmünd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwäbisch Gmünd, Ostalbkreis'}",Ausbildung: Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWFBOVFA0d2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjIyODM0MjgxIn0.Q0Sh5su95EC8XVdc3uE57iTv0-PT6OTVyM2tN0coh9c,9.851063,48.79495,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Bachelor of Science (B.Sc.) Studiengang: Data Science & Künstliche Intelligenz Ausschreibungs-Nr 2026_322 Ausbildungsbeginn 2026 Standort Schwäbisch Gmünd Aufgaben Gestalte die digitale Zukunft? Mit uns! Data Science & KI sind keine Buzzwords - sie sind der Motor unserer Zeit. Ob smarte Produkte, autonome Systeme oder datengetriebene Entscheidungen: Hier gestaltest du die Technologien, die morgen Alltag sind. Mit deinem dualen Studium bei uns verbindest du Wissen & Praxis: spannende Theorie an …",Adzuna::API::Response::Job,0,2026-02-10T18:22:57Z,5622834281,https://www.adzuna.de/land/ad/5622834281?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=6D642A829F728BB14673BB6BFC67D60F5CADB897,,,,
"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}",Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf & Ravensburg,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMjgzNDAxOCIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.mWxVWP5I9Nt3dSf9ebNJAZhDD74b2Nwowilfo0mrTdA,6.808387,51.226802,"{'display_name': 'Publicis Media GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Technology, An…",Adzuna::API::Response::Job,0,2026-02-10T18:22:55Z,5622834018,https://www.adzuna.de/land/ad/5622834018?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=B004185D77F112EA633260C2F561FE971C1CA11D,,,,
"{'display_name': 'Obertshausen, Offenbach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen']}",Duales Studium Bachelor of Science (B.Sc.) Data Science und Künstliche Intelligenz,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0MDg5MzM5OCIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.MfKF8OpFIylDhVBw7p7zlr5rfmsv0XXRGyxDNWn8kqA,8.86518,50.08229,"{'display_name': 'MAINGAU Energie GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Wir sind MAINGAU – ein ambitioniertes Energie- und Techunternehmen mit klarem Fokus auf technologiegetriebene Lösungen für die Energiewelt von morgen. Mehr als 1.000.000 Kundenbeziehungen europaweit und ein Umsatz von 1,3 Milliarden Euro in 2024 machen uns zu einem der am schnellsten wachsenden Energieunternehmen Deutschlands. Neben dem Strom- und Gasvertrieb bieten wir vielfältige Produkte in den Bereichen E-Mobilität, Internet und Mobilfunk und betreiben einen Onlineshop. An unserem Standort …",Adzuna::API::Response::Job,0,2026-02-22T06:32:14Z,5640893398,https://www.adzuna.de/land/ad/5640893398?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=A6C1B9205E05A4BBE94B1500575A3B0888E33859,,,,
"{'display_name': 'Innenstadt, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium (B.Sc.) – Data Science und Künstliche Intelligenz (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWFBOVFA0d2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjUxNDQyNzE3In0.mm-VDqp3rpta3FfCWwT-j2A5RaR8NWICEdOVP9OI8og,8.38979,49.01336,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VBL. Versorgungsanstalt des Bundes und der Länder'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Die VBL mit Sitz in Karlsruhe ist Deutschlands größte Zusatzversorgungseinrichtung für Beschäftigte des öffentlichen Dienstes und betreut circa 5,3 Mio. Versicherte und circa 1,5 Mio. Rentenberechtigte. Sie begeistern sich für Daten, digitale Technologien und intelligente Systeme? Dann verbinden Sie Theorie und Praxis in einem zukunftsweisenden dualen Studium bei der VBL. Ab sofort suchen wir einen Studierenden für 2026. Duales Studium (B.Sc.) – Data Science und Künstliche Intelligenz (m/w/d) I…",Adzuna::API::Response::Job,0,2026-03-02T17:07:53Z,5651442717,https://www.adzuna.de/land/ad/5651442717?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=2CAD5BE373B9F891F96F29A54CE98BBAA8E0B0CD,full_time,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Trainee (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1MjE0MTAyOSIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.rhz9e_pPsg6y1wrN-vlyspzhsaS4CkUydPC8kzqfyIU,,,"{'display_name': 'Bertelsmann SE & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Gastronomie & Catering', 'tag': 'hospitality-catering-jobs'}","Bewirb dich bis zum 29. März Du bist Techie aus Leidenschaft und möchtest deine persönlichen Stärken einbringen, um die Zukunft eines internationalen Medienkonzerns mitzugestalten? Als Data Science Trainee im Bertelsmann Future Leaders Traineeprogramm arbeitest du mit und lernst von den Besten. Du bist in die Trainee-Community eingebunden und entwickelst dich in einem innovativen Umfeld stetig weiter. Ab dem 1. September wirst du 18 Monate lang vielfältige Teams bei Datenprojekten in verschiede…",Adzuna::API::Response::Job,0,2026-03-03T09:09:51Z,5652141029,https://www.adzuna.de/land/ad/5652141029?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=0E577530BCB3FBA18252B70155E438973630D79E,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",Praktikum im Bereich Data Science - Inklusiver Job   ,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWFBOVFA0d2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTY1NDE3NjYxIn0.CoiM-YJfy4yarW6TQt2AdzMwimPrSCtvAstTyGdFVY0,8.650578,50.129683,"{'display_name': 'Deutsche Bundesbank', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Die Deutsche Bundesbank ist eine besondere Bank: Ein integraler Bestandteil des Europäischen Systems der Zentralbanken mit bedeutender Funktion in der Finanzstabilität, Bankenaufsicht, Geldpolitik und im Zahlungsverkehr in Deutschland. Allem voran jedoch sind wir ein starkes Team aus zuverlässigen und verantwortungsbewussten Menschen, die mit ihrer täglichen Arbeit die Voraussetzungen für einen stabilen Euro und eine funktionierende Wirtschaft schaffen. Finden auch Sie bei uns Ihre verantwortun…",Adzuna::API::Response::Job,0,2026-01-02T23:53:51Z,5565417661,https://www.adzuna.de/land/ad/5565417661?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=A91477BB1F6179CFD02624F983FF859A9C2733A8,,,,
"{'display_name': 'Ravensburg (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}",Abschlussarbeit Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1MDM5ODk3MyIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.pB5jCpj_Gkj-YuhwQk0KS7KnHKw3MQ0bKfpmwJjC4NI,9.667396,47.839602,"{'display_name': 'Ausbildungsbetrieb Vetter Pharma-Fertigung GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Du interessiert dich für klassisches maschinelles Lernen und Data Science und möchtest einen vielfältigen Praxiseinblick, der dich weiterbringt? Dann hallo bei Vetter! Klingt das spannend für dich? Im Rahmen deiner Masterarbeit tauchst du tief in die Welt von Textdaten aus unseren Qualitätsprozessen ein. Dein Ziel ist es, mit Methoden aus dem Natural Language Processing (NLP) und Machine-Learning-Algorithmen Erkenntnisse zu gewinnen, die echten Mehrwert schaffen. Dabei arbeitest du eng mit unse…",Adzuna::API::Response::Job,0,2025-12-20T20:39:24Z,5550398973,https://www.adzuna.de/land/ad/5550398973?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=148C3908A1BDDEDD29E11CED57FBDF3118DBD1FA,,,,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",W3-Professur für Computational Mathematics und Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NTQ3NzE4MCIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.A2o_MC_xZx8faOPCENeOUBN1YBjpY5WfZML_H08FWOY,,,"{'display_name': 'Universität Konstanz', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}","W3-Professur für Computational Mathematics und Data Science (w/m/d) Kennziffer 2026/055. Die W3-Professur im Fachbereich Mathematik und Statistik, Mathematische-Naturwissenschaftliche Sektion, soll vorbehaltlich der Zustimmung des Universitätsrates ab 01. Oktober 2027 besetzt werden. Gesucht wird eine wissenschaftlich hervorragend ausgewiesene Person mit international sichtbarem Forschungsprofil im Bereich Computational Mathematics und Data Science oder in verwandten Bereichen, etwa zu datenget…",Adzuna::API::Response::Job,0,2026-03-05T22:58:40Z,5655477180,https://www.adzuna.de/land/ad/5655477180?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=A5B9A5351A00D30DB74122A5D596785DAE18ED89,,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Product Owner (m/w/d) – Telemetrieservice After Sales,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1MjU5MjExNCIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.J9gRMdED3ZDNEKpsngOh1aq6js7sU6Sn-FP6zHei2qI,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AMAZONEN-WERKE H. DREYER SE & Co. KG'}","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","Seit über 140 Jahren produziert AMAZONE Hightech für die Landwirtschaft. Jeden Tag vertrauen Kunden in mehr als 70 Ländern auf AMAZONE-Maschinen, um die weltweite Nahrungsmittelversorgung zu sichern. Als innovationsgetriebenes Familienunternehmen verbinden wir Tradition mit Fortschritt und entwickeln gemeinsam mit unseren Mitarbeitenden die Zukunft der Landtechnik. Als Product Owner (m/w/d) für den Telemetrieservice After Sales gestaltest du die digitale Weiterentwicklung unseres zentralen Tele…",Adzuna::API::Response::Job,0,2026-03-03T18:48:03Z,5652592114,https://www.adzuna.de/land/ad/5652592114?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=F8612825B832C84930E3B2B17464670AF9A2E045,,,,
"{'display_name': 'Denklingen, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Denklingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Dualer Student (m/w/d) Data Science & KI,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0ODE4MTE0NiIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.2qzzyceIeTEVLYqXlO0mijUcbBm40wvaj0wZ-v-_lz4,10.85212,47.91577,"{'display_name': 'Hirschvogel Umformtechnik GmbH; z. Hd. Frau Margot Hauser', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Deine AUSBILDUNG bei Hirschvogel - alles außer langweilig! Starte Deine Zukunft – mit einer Ausbildung, in der Abwechslung, viel Spaß und glänzende Aussichten inklusive sind! Informiere Dich über unsere Ausbildungsberufe: Dualer Student (m/w/d) Data Science & KI Unsere Hirschvogel Buslinie für gewerblich-technische Azubis! Damit Du morgens zu uns und nachmittags wieder nach Hause kommst, haben wir unsere Azubi-Buslinie. Wir holen Dich an einer Sammelstelle in der Nähe Deines Wohnorts ab und bri…",Adzuna::API::Response::Job,0,2026-02-28T04:24:54Z,5648181146,https://www.adzuna.de/details/5648181146?utm_medium=api&utm_source=a4bcf954,,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Professur (m/w/d) Nachhaltige Finanzierung und angewandte Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NTQ3NzEwMCIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.U1TmirULdaB6YI05mLSsakOMgTSfjuOCjjrmBKWASrY,,,"{'display_name': 'Technische Hochschule Ingolstadt', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}","Die Fakultät Nachhaltige Infrastruktur bietet ihren Studierenden ein umfangreiches Angebot an Bachelor- und Masterstudiengängen im Bereich Architektur, Bauwesen, Umweltmanagement, Sozialwissenschaften und Nachhaltigkeit an. Ein besonderer Fokus wird dabei auf eine praxisnahe und fundierte Ausbildung sowie eine internationale Ausrichtung gelegt, um unseren Studierenden hervorragende Zukunftsperspektiven zu ermöglichen. https://www.thi.de/fakultaeten/nachhaltige-infrastruktur/ Ihre Aufgaben Aktiv…",Adzuna::API::Response::Job,0,2026-03-05T22:58:39Z,5655477100,https://www.adzuna.de/land/ad/5655477100?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=A0F6EB77D3081B1E7F13B90DBB3FB0CBB8E5B5F6,,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Schulabsolvent als Dualer Student Künstliche Intelligenz & Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MjMzNjc3NiIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.J3uveBtTFeoDjPtrLtPvpiAh2OnxNKpnafc8CO9jBdw,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Swarco AG'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmerischer P…",Adzuna::API::Response::Job,0,2025-11-12T15:13:27Z,5492336776,https://www.adzuna.de/land/ad/5492336776?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=2943AE67898FDE42079E37CFC5F7E390C951177C,full_time,,,
"{'display_name': 'Biberach an der Riß, Biberach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}",Internship - Bioprocess Data Science and Causal AI - Inklusiver Job   ,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWFBOVFA0d2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjI3Nzg4MzYyIn0.0t1gfigs6IEFcs4USM4bO7FjJVlE5MJx3nz4MKi7f8w,9.78975,48.0962,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach! As the world leader in the production of innova…",Adzuna::API::Response::Job,0,2026-02-13T15:32:00Z,5627788362,https://www.adzuna.de/land/ad/5627788362?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=9F6A1D3D14009F70685D0B94071F04E82D83A546,,,,
"{'area': ['Deutschland', 'Berlin', 'Wedding'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wedding, Berlin'}",Informatikerin/ Informatiker (d/w/m) Data Engineering & Data Science in der Krebsmedizin,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWFBOVFA0d2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjU1NDc3MjQ5In0.gwwLgbOrC4qzXgxFoNlPV3ZVv4_gc4W4shs0-ZeNpdg,13.3777,52.53261,"{'display_name': 'Berliner Institut für Gesundheitsforschung  - Berlin Institute of Health ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs'}","Wir suchen im Rahmen des Nationalen Centrums für Tumorerkrankungen (NCT) am Standort Berlin zum nächstmöglichen Zeitpunkt befristet für 2 Jahre eine*n Informatikerin/ Informatiker (d/w/m) Data Engineering & Data Science in der Krebsmedizin in Teil- oder Vollzeit (min. 30,00h/Woche). Sie übernehmen eine verantwortungsvolle und vielseitige Aufgabe im Rahmen des Studienprogramms des Nationalen Centrums für Tumorerkrankungen (NCT). Das NCT ist eine langfristige Kooperation zwischen dem Deutschen Kr…",Adzuna::API::Response::Job,0,2026-03-05T22:58:41Z,5655477249,https://www.adzuna.de/land/ad/5655477249?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=06F51C2B4872C86F508290EC92F6F35F3BDA80FC,,,,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",Innovationsmanager*in im Bereich Fondsbrokerage Drittfonds (1 Jahr befristet),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjQ0NTEyMyIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.1NCnGDX40dQOc8HOVX3O9gKNm7GuA_qG_Tk0o62ex70,,,"{'display_name': 'Union Investment', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","Als eine der großen europäischen Plattformen für Investmentfonds ist die Attrax Financial Services S.A. ein zuverlässiger Partner der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken in Deutschland und weiterer professioneller Finanzdienstleister - wie Banken, Investmentgesellschaften und Versicherungen. Die Gesellschaft bietet ihren Institutionellen Kunden innovative Business-to-Business-Services für Fondsbrokerage und Fondsverwahrung, kundenorientierte Lösungen in den Bereichen …",Adzuna::API::Response::Job,0,2026-03-06T18:43:08Z,5656445123,https://www.adzuna.de/land/ad/5656445123?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=530CE24AB79D290DA342E3F293F5F3D2AA515AAD,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Consultant Energiewirtschaft Datenqualität MaKo (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNzk3ODUwMSIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.lq1PXD6K6RFjEuguVFqyfFszgOePkAAxK2f7clkLE90,9.2274,49.18975,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",Adzuna::API::Response::Job,0,2026-02-13T18:01:47Z,5627978501,https://www.adzuna.de/land/ad/5627978501?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=FE94BB6EB919B2801E3D32B97CE4533857532405,,,,
"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",Experte Energiewirtschaft Marktprozesse (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNzk3ODQ4OSIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.bphLUfd87vHvedQagyzBTtvijZSu3AX61MrLZLexJqs,9.2274,49.18975,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}","Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",Adzuna::API::Response::Job,0,2026-02-13T18:01:46Z,5627978489,https://www.adzuna.de/land/ad/5627978489?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=F5D68FB69CE25889EA1DEA58D4C86C75DB7521CD,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], 'display_name': 'Braunschweig, Niedersachsen'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NDcyMDM5NSIsInMiOiJYUE5UUDR3YjhSR2NCOWIydzFoQmVRIn0.KSHvaBdVkCJlitqdJ4ftuOrrLiVt_2kvrbAPBzFzRD8,10.517347,52.263026,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,0,2026-01-02T19:15:43Z,5564720395,https://www.adzuna.de/land/ad/5564720395?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=1F36DF3ACFF6EC33C76FC9EE528C6EAB5DE85890,full_time,,,
"{'display_name': 'Münster, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location'}",Junior Berater Business Intelligence SAP / Data Science Cloud (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWFBOVFA0d2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTY0NzIwMzkwIn0.CCaR8Tt7kYhy7TnsX1ZiICNI8vHLQlEoHp8xpwNzjhY,7.621504,51.955292,"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,0,2026-01-02T19:15:43Z,5564720390,https://www.adzuna.de/land/ad/5564720390?se=XPNTP4wb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=9F6F5D0800271CE5F45C530724AB89A3F7F36B40,full_time,,,
